Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_IL18_SIGNALING	WP_IL18_SIGNALING	3.22e-05	75	0.2747	0	0	1	0	keep	itself		True	STOML1,CD83,SOCS3,PLOD3,IER3,CFLAR,IL18R1,PWWP3A,IL17RC,FAM186B,UCK1,FAM110A,ITM2C,RND2,USP5,ZC3H12A,SEMA6D,BTG2,ZNF143,TRAF6
WP_INFLAMMATORY_RESPONSE_PATHWAY	WP_INFLAMMATORY_RESPONSE_PATHWAY	1.30e-04	18	0.6	0	0	1	0	keep	itself		True	LCK,LAMB1,LAMA5,IL5RA,IL5,IL4R,IL4,IL2RA,COL3A1,COL1A2,COL1A1,CD40,CD28,ZAP70,TNFRSF1B,TNFRSF1A,THBS3,THBS1
WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION	1.78e-04	38	0.6333	0	0	1	0	keep	itself		True	ATP5PO,ATP5PF,ATP5MC3,ATP5F1E,ATP5F1B,NDUFV3,NDUFV2,NDUFS5,NDUFS4,NDUFS3,NDUFC2,NDUFB10,NDUFB9,NDUFB6,NDUFB4,NDUFB2,NDUFB1,NDUFAB1,NDUFA10,NDUFA8
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	1.79e-04	34	0.2906	0	0	1	0	keep	itself		True	FGF19,FGF17,FZD4,FZD1,WNT5B,WNT10A,WNT9B,WNT11,WNT10B,WNT1,HNF1A,BMPR1B,BMP4,MAPK12,RAF1,MAP2K3,MAP2K2,WNT4,PDGFB,PDGFA
WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION	WP_7Q1123_DISTAL_COPY_NUMBER_VARIATION	4.76e-04	10	0.4545	0	0	1	0	keep	itself		True	ZP3,RAF1,RHBDD2,POR,STYXL1,MDH2,LMNA,HSPB1,SFN,SSC4D
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	5.33e-04	62	0.5536	0	0	1	0	keep	itself		True	CDK11B,PLCH2,ISG15,TNFRSF18,TNFRSF14,MMP23B,PERM1,PARD6B,PLEKHN1,CPTP,TNFSF4,TRAF5,VWA1,SCNN1D,PRKCZ,INTS9,AURKAIP1,INTS11,PEX10,SDF4
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	6.75e-04	19	0.5588	0	0	1	0	keep	itself		True	CMC1,COX10,COX7C,COX7A2,COX6B1,COX6A1,COX20,PET117,PET100,COX19,COX16,SMIM20,COA6,COX18,HIGD1A,PNKD,COX15,COX8A,COX7B
WP_HALLMARK_OF_CANCER_SUSTAINING_PROLIFERATIVE_SIGNALING	WP_HALLMARK_OF_CANCER_SUSTAINING_PROLIFERATIVE_SIGNALING	8.81e-04	65	0.6633	33	22	0.5726	6.95e-08	keep	WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS	True	TELO2,RUNX1T1,WNT1,TSC1,TCF3,SRC,DEPTOR,SHC1,RAF1,PTK2,MAP2K2,PPARD,PML,PIK3CG,NTRK1,NFKBIE,NFKBIA,MET,JUN,HRAS
WP_GLYCINE_METABOLISM_INCLUDING_IMDS	WP_GLYCINE_METABOLISM_INCLUDING_IMDS	0.0012	14	0.9333	0	0	1	0	keep	itself		True	SHMT1,PNPO,LIPT1,BOLA3,AMT,NFU1,GCSH,ISCU,LIAS,GLRX5,LIPT2,GLDC,DLD,HSCB
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	0.0016	62	0.5905	56	36	0.1665	0.468	keep	WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION	False	UQCRFS1,UQCRC2,UQCRB,UCP3,UCP2,SURF1,SDHC,SDHB,SCO1,NDUFA12,ATP5PO,ATP5PF,ATP5MC3,ATP5F1E,ATP5F1C,ATP5F1B,NDUFV3,NDUFV2,NDUFS5,NDUFS4
