term_id	term_name	p_value	term_size	intersection_size	intersection
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	1e-10	171	99	RPL22,EIF3K,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,EIF3G,RPS4X,RACK1,RPL10A,RPS5,RPS23,RPL3,GAPDH,RPL13,RPS17,FAU,RPL18,RPLP1,RPL10,RPS6,RPL27A,RPL28,YBX1,RPS20,RPS8,RPS3,RPS27,EIF3I,RPS29,RPS14,RPL15,RPL7,RPL37,RPS26,RPS13,RPL36AL,RPL11,RPS15A,RPL12,RPS9,RPS24,RPL9,RPS21,RPS28,RPL5,EIF3E,PABPC1,RPL34,RPL36,RPSA,RPS7,RPS3A,RPL30,HNRNPD,EIF3B,EIF3H,EIF2B4,EPRS1,EIF3F,RPL31,RPL32,RPLP2,RPS18,RPL8,RPS25,RPS27A,CSDE1,RPL29,EIF3D,YBX3,RPL23,RPL17,EIF2D,MTIF2,RPL24,RPL39,AKT2,RPL6,RPL37A,PKM,RPL27,DRG1,RPL14,RPL19,HNRNPU,MCTS1,IGF2BP1,RPL41,SH3BGRL,PAIP1,RPL7A,EEF1D
GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_OXIDATIVE_PHOSPHORYLATION	1e-10	121	82	ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,MTCH2,PPIF,PARK7,MACROH2A1,CYC1,NDUFB2,NDUFS3,NDUFB11,ATP5MF,COX6B1,CHCHD2,COX6C,COXFA4,CCNB1,ATP5PF,COX7A2,COX7C,NDUFAB1,COX7B,NDUFA11,COX8A,UQCRH,SDHB,ATP5PO,ATP5IF1,UQCRQ,NDUFA9,UQCC2,COX4I1,UQCRC2,NDUFS2,SLC25A23,SLC25A33,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,DGUOK,ATP5F1C,TMEM135,COX6A1,ATP5F1E,COQ9,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,ATP5F1D,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,COX5B,AK4,NDUFAF1,DNAJC30,BID,NDUFA10,SDHC,ATP5ME,DNAJC15,ATP5PB,ATPSCKMT,NDUFB8,UQCR10,NDUFB3,NDUFV2,FXN,UQCRHL,ATP5MG,ATP5PD,UQCC3,NDUFA12
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION	1e-10	129	89	MRPL20,MRPL51,MRPL36,MRPL13,MRPL4,MRPS26,MRPS34,MPV17L2,MRPS6,AURKAIP1,MRPL11,OXA1L,IARS2,MRPL16,GATC,GADD45GIP1,C1QBP,UQCC2,MRPL34,MRPL21,MRPL15,MRPL35,GARS1,MRPL43,MRPS15,MRPL32,YARS2,TARS2,MRPL39,MRPL48,MRPS11,MALSU1,MRPL14,MRPL9,MRPS25,MRPL30,MTIF2,MRPL40,MRPL37,MRPL38,CDK5RAP1,RPUSD4,MTG2,MRPL17,MRPL55,RPUSD3,TUFM,MRPS17,MRPS33,COA3,MRPL3,MRPS21,MRPL19,MRPL23,FASTKD3,MRPS18B,MRPL28,MRPL1,PTCD3,MRPS35,MRPL49,MRPL41,MRPS16,MRPL24,QRSL1,DAP3,CHCHD1,MRPL42,AARS2,MRPL18,MRPS5,MRPS9,MRPS12,MRPS28,MRPS2,MRPS10,MRPS23,WARS2,MRPS27,MRPL57,MRPL22,HARS2,MRPL47,MRPL58,MRPL2,MTRFR,MRPL45,GATB,MRPL33
GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	1e-10	48	39	RPL4,RPL13A,UBA52,RPL18A,RPLP0,RPL10A,RPL13,RPL18,RPLP1,RPL10,RPL27A,RPL28,RPL15,RPL7,RPL37,RPL11,RPL12,RPL9,RPL5,RPL34,RPL36,RPL30,RPL31,RPL32,RPLP2,RPL8,RPL29,RPL23,RPL17,RPL24,RPL39,RPL6,RPL37A,RPL27,RPL14,RPL19,RPL41,RPL7A,RPL23A
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	1e-10	79	55	COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,MTCH2,PARK7,CYC1,NDUFB2,NDUFS3,COX6B1,CHCHD2,COX6C,COXFA4,CCNB1,COX7A2,COX7C,NDUFAB1,COX7B,NDUFA11,COX8A,UQCRH,SDHB,UQCRQ,NDUFA9,COX4I1,UQCRC2,NDUFS2,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,DGUOK,COX6A1,COQ9,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,NDUFV1,NDUFS8,NDUFB6,NDUFS4,COX5B,NDUFAF1,BID,NDUFA10,SDHC,DNAJC15,NDUFB8,UQCR10,NDUFB3,NDUFV2
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	1e-10	112	71	ENO1,ATP5F1A,NDUFS6,NDUFS5,NDUFA3,NME4,NDUFB2,NDUFS3,NDUFB11,ATP5MF,NME1,ATP5MC1,PARP1,ATP5PF,NDUFAB1,NDUFA11,SDHB,ATP5PO,ATP5IF1,IMPDH1,NME3,NDUFA9,ATP5MJ,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,MAP2K1,ATP5F1C,ATP5MC3,AK1,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,ATP5MK,NDUFB1,DTYMK,ATP5F1D,LETMD1,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ADK,ATP5MC2,TMSB4X,UCKL1,CTPS2,AK4,DNAJC30,SLC25A13,NDUFA10,SDHC,ATP5ME,ATP5PB,ATPSCKMT,NDUFB8,NDUFB3,NDUFV2,CTPS1,UCK2,ATP5MG,TAFAZZIN,ATP5PD,SPHK2,UQCC3,NDUFA12
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	1e-10	65	50	ATP5F1A,NDUFS6,NDUFS5,NDUFA3,NDUFB2,NDUFS3,NDUFB11,ATP5MF,ATP5MC1,ATP5PF,NDUFAB1,NDUFA11,SDHB,ATP5PO,ATP5IF1,NDUFA9,ATP5MJ,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,ATP5F1C,ATP5MC3,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,ATP5MK,NDUFB1,ATP5F1D,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ATP5MC2,DNAJC30,NDUFA10,SDHC,ATP5ME,ATP5PB,ATPSCKMT,NDUFB8,NDUFB3,NDUFV2,ATP5MG,ATP5PD,NDUFA12
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	1e-10	168	106	MRPL20,MRPL51,MRPL36,MRPL13,MRPL4,MRPS26,MRPS34,GTPBP3,MPV17L2,MRPS6,PUS1,TFB2M,AURKAIP1,MRPL11,OXA1L,IARS2,MRPL16,GATC,GADD45GIP1,C1QBP,UQCC2,MRPL34,SLIRP,MRPL21,MRPL15,MRPL35,KANSL3,SLC25A33,GARS1,MRPL43,MRPS15,MRPL32,YARS2,TARS2,MRPL39,MRPL48,MRPS11,MALSU1,MRPL14,MRPL9,MRPS25,MRPL30,MTIF2,MRPL40,MRPL37,MRPL38,CDK5RAP1,MTPAP,RPUSD4,MTG2,MRPL17,MRPL55,RPUSD3,TUFM,MRPS17,MRPS33,COA3,MRPL3,MRPS21,HSD17B10,MRPL19,MRPL23,MTERF3,FASTKD3,KAT8,MRPS18B,MRPL28,MRPL1,PTCD3,MRPS35,MRPL49,MRPL41,ANGEL2,MRPS16,MRPL24,QRSL1,DAP3,MTERF2,CHCHD1,MRPL42,AARS2,MRPL18,MRPS5,MRPS9,MRPS12,MRPS28,PNPT1,SUPV3L1,MRPS2,MRPS10,MTERF1,MRPS23,WARS2,THAP11,FASTKD5,MRPS27,MRPL57,MRPL22,HARS2,MRPL47,MRPL58,MRPL2,MTRFR,MRPL45,GATB,MRPL33
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN	1e-10	104	62	COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,MTCH2,PARK7,CYC1,NDUFB2,NDUFS3,COX6B1,CHCHD2,COX6C,ETFA,COXFA4,CCNB1,COX7A2,COX7C,NDUFAB1,COX7B,NDUFA11,COX8A,UQCRH,SDHB,UQCRQ,NDUFA9,COX4I1,UQCRC2,NDUFS2,NDUFA1,NDUFB9,UQCRB,FDX1,NDUFC1,NDUFB10,DGUOK,COX6A1,COQ9,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,NDUFV1,ETFDH,NDUFS8,NDUFB6,NDUFS4,COX5B,NDUFAF1,BID,NDUFA10,SDHC,DNAJC15,NDUFB8,UQCR10,NDUFB3,NDUFV2,THAP11,UQCRHL,UQCC3,NDUFA12
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS	1e-10	89	59	ENO1,ATP5F1A,NDUFS6,NDUFS5,NDUFA3,NDUFB2,NDUFS3,NDUFB11,ATP5MF,ATP5MC1,PARP1,ATP5PF,NDUFAB1,NDUFA11,SDHB,ATP5PO,ATP5IF1,NDUFA9,ATP5MJ,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,MAP2K1,ATP5F1C,ATP5MC3,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,ATP5MK,NDUFB1,ATP5F1D,LETMD1,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ATP5MC2,TMSB4X,DNAJC30,SLC25A13,NDUFA10,SDHC,ATP5ME,ATP5PB,ATPSCKMT,NDUFB8,NDUFB3,NDUFV2,ATP5MG,TAFAZZIN,ATP5PD,SPHK2,UQCC3,NDUFA12
