"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","DLD1","ENRICHR_TRRUST_COLLECTRI","ENRICHR;TRRUST;CollecTRI","3","243","10","results/ngs/GSE114012/TF_summary/deg/DLD1/intersections/ENRICHR_TRRUST_COLLECTRI/candidates/top10_tf_candidates.csv"
