"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","1","2.60000000000000","5","0.0000000000000000000000000000000000000000000000000000000000000000000000008283444259229446","0.00000000000000000000000000000000000000000000000000000000000000000000008614782029598623","1160.38980678318102945923","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=8.61e-71); ENCODE_TF_ChIP-seq_2015(rank=2, adjP=1.75e-53); TRRUST_Transcription_Factors_2019(rank=2, adjP=0.000239); ChEA_2022(rank=4, adjP=4.61e-24); Transcription_Factor_PPIs(rank=4, adjP=0.221)","E2F4 ENCODE; E2F4 HeLa-S3 hg19; E2F4 human; E2F4 17652178 ChIP-ChIP JURKAT Human; E2F4","1","1160.38980678318102945923","enrichr","1","1160.38980678318102945923","0.0000000000000000000000000000000000000000000000000000000000000000000000008283444259229446","0.00000000000000000000000000000000000000000000000000000000000000000000008614782029598623","","6","ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=3); Enrichr--Queries(rank=156); ARCHS4--Coexpression(rank=637); GTEx--Coexpression(rank=1140)","32","0.010100000000000000","ReMap ChIP-seq,0.0101"
"FOXM1","1","15.20000000000000","5","0.0000000000000000000000000000000000000000000000000000000000000000000000095522731462710744","0.00000000000000000000000000000000000000000000000000000000000000000000715465258655703379","5254.39131611670018173754","ChEA_2022(rank=1, adjP=7.15e-69); ENCODE_TF_ChIP-seq_2015(rank=1, adjP=2.95e-60); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=3.6e-57); Transcription_Factor_PPIs(rank=5, adjP=0.221); TRRUST_Transcription_Factors_2019(rank=67, adjP=0.307)","FOXM1 23109430 ChIP-Seq U2OS Human; FOXM1 ECC-1 hg19; FOXM1 ENCODE; FOXM1; FOXM1 human","2","5254.39131611670018173754","enrichr","2","5254.39131611670018173754","0.0000000000000000000000000000000000000000000000000000000000000000000000095522731462710744","0.00000000000000000000000000000000000000000000000000000000000000000000715465258655703379","","6","ENCODE--ChIP-seq(rank=1); Enrichr--Queries(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=1); ARCHS4--Coexpression(rank=6)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"E2F1","1","23.00000000000000","5","0.0000000000000656574186688852895532742561065291275230896075876252382386155659332871437073","0.00000000000983548131659901795785100380019614968105101660000855190446600317955017089844","71.97328654264117631101","TRRUST_Transcription_Factors_2019(rank=1, adjP=1.19e-05); ChEA_2022(rank=5, adjP=9.84e-12); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=10, adjP=0.0575); Transcription_Factor_PPIs(rank=37, adjP=0.767); ENCODE_TF_ChIP-seq_2015(rank=62, adjP=1)","E2F1 human; E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver; E2F1 CHEA; E2F1; E2F1 HeLa-S3 hg19","3","71.97328654264117631101","enrichr","3","71.97328654264117631101","0.0000000000000656574186688852895532742561065291275230896075876252382386155659332871437073","0.00000000000983548131659901795785100380019614968105101660000855190446600317955017089844","","6","GTEx--Coexpression(rank=5); ReMap--ChIP-seq(rank=5); Enrichr--Queries(rank=8); ARCHS4--Coexpression(rank=9); ENCODE--ChIP-seq(rank=36); Literature--ChIP-seq(rank=37)","11","0.003111000000000000","GTEx Coexpression,0.003111"
"CTCF","1","123.59999999999999","5","0.0011176994143765040228694074286863724410068243741989135742187500000000000000000000000000","0.17390396755464346267849862215371103957295417785644531250000000000000000000000000000000","24.47900030214576005960","Transcription_Factor_PPIs(rank=1, adjP=0.221); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=90, adjP=1); TRRUST_Transcription_Factors_2019(rank=146, adjP=0.524); ChEA_2022(rank=149, adjP=0.174); ENCODE_TF_ChIP-seq_2015(rank=232, adjP=1)","CTCF; CTCF ENCODE; CTCF human; CTCF 27219007 Chip-Seq Bcells Human; CTCF ECC-1 hg19","4","24.47900030214576005960","enrichr","4","24.47900030214576005960","0.0011176994143765040228694074286863724410068243741989135742187500000000000000000000000000","0.17390396755464346267849862215371103957295417785644531250000000000000000000000000000000","","6","ReMap--ChIP-seq(rank=8); ARCHS4--Coexpression(rank=11); ENCODE--ChIP-seq(rank=54); Literature--ChIP-seq(rank=160); Enrichr--Queries(rank=582); GTEx--Coexpression(rank=1037)","19","0.006757000000000000","ARCHS4 Coexpression,0.006757"
"SMC3","2","110.50000000000000","4","0.0024469751113102640623087058457940656808204948902130126953125000000000000000000000000000","0.22109447488949421356529967397364089265465736389160156250000000000000000000000000000000","14.34676870350579314106","Transcription_Factor_PPIs(rank=2, adjP=0.221); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=51, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=148, adjP=1); ChEA_2022(rank=241, adjP=0.267)","SMC3; SMC3 ENCODE; SMC3 HeLa-S3 hg19; SMC3 22415368 ChIP-Seq MEFs Mouse","5","14.34676870350579314106","enrichr","5","14.34676870350579314106","0.0024469751113102640623087058457940656808204948902130126953125000000000000000000000000000","0.22109447488949421356529967397364089265465736389160156250000000000000000000000000000000","","0","",NA,NA,NA
"TP53","3","41.25000000000000","4","0.0000185652729203356833549264787164290169130254071205854415893554687500000000000000000000","0.00224639802336061740473116543626019847579300403594970703125000000000000000000000000000","32.24800626792995927872","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.00225); Transcription_Factor_PPIs(rank=14, adjP=0.552); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=25, adjP=0.677); ChEA_2022(rank=123, adjP=0.152)","TP53 human; TP53; TP53 CHEA; TP53 23651856 ChIP-Seq MEFs Mouse","6","32.24800626792995927872","enrichr","6","32.24800626792995927872","0.0000185652729203356833549264787164290169130254071205854415893554687500000000000000000000","0.00224639802336061740473116543626019847579300403594970703125000000000000000000000000000","","5","ARCHS4--Coexpression(rank=22); Literature--ChIP-seq(rank=44); ReMap--ChIP-seq(rank=136); Enrichr--Queries(rank=206); GTEx--Coexpression(rank=228)","47","0.013509999999999999","ARCHS4 Coexpression,0.01351"
"CEBPB","3","69.20000000000000","5","0.0035134192158936001365576728971973352599889039993286132812500000000000000000000000000000","0.12008697177749899642762443363608326762914657592773437500000000000000000000000000000000","12.94515885364696927695","Transcription_Factor_PPIs(rank=3, adjP=0.221); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=65, adjP=1); ChEA_2022(rank=69, adjP=0.12); ENCODE_TF_ChIP-seq_2015(rank=70, adjP=1); TRRUST_Transcription_Factors_2019(rank=139, adjP=0.472)","CEBPB; CEBPB ENCODE; CEBPB 23403033 ChIP-Seq LIVER Mouse; CEBPB ECC-1 hg19; CEBPB mouse","7","12.94515885364696927695","enrichr","7","12.94515885364696927695","0.0035134192158936001365576728971973352599889039993286132812500000000000000000000000000000","0.12008697177749899642762443363608326762914657592773437500000000000000000000000000000000","","6","ENCODE--ChIP-seq(rank=17); Literature--ChIP-seq(rank=31); Enrichr--Queries(rank=208); ReMap--ChIP-seq(rank=250); ARCHS4--Coexpression(rank=256); GTEx--Coexpression(rank=863)","529","0.144100000000000006","ENCODE ChIP-seq,0.1441"
"NFYA","3","102.00000000000000","5","0.0000000000000432011454789927290874610747801349227323157442537393535531009547412395477295","0.00000000000149763970993841279082979162983347765276433138925682442277320660650730133057","59.03463612369714752504","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=1.5e-12); ENCODE_TF_ChIP-seq_2015(rank=9, adjP=3.24e-08); ChEA_2022(rank=61, adjP=0.106); Transcription_Factor_PPIs(rank=140, adjP=0.985); TRRUST_Transcription_Factors_2019(rank=297, adjP=0.677)","NFYA ENCODE; NFYA GM12878 hg19; NFYA 21822215 ChIP-Seq K562 Human; NFYA; NFYA mouse","8","59.03463612369714752504","enrichr","8","59.03463612369714752504","0.0000000000000432011454789927290874610747801349227323157442537393535531009547412395477295","0.00000000000149763970993841279082979162983347765276433138925682442277320660650730133057","","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=16); GTEx--Coexpression(rank=100); Enrichr--Queries(rank=722); ARCHS4--Coexpression(rank=1044)","125","0.033900000000000000","ENCODE ChIP-seq,0.0339"
"MYC","4","53.40000000000000","5","0.0002411630160055552201444489801573922704847063869237899780273437500000000000000000000000","0.02188554370250413508292020026146929012611508369445800781250000000000000000000000000000","26.55023426881169967828","TRRUST_Transcription_Factors_2019(rank=4, adjP=0.0219); Transcription_Factor_PPIs(rank=11, adjP=0.458); ENCODE_TF_ChIP-seq_2015(rank=46, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=79, adjP=1); ChEA_2022(rank=127, adjP=0.156)","MYC human; MYC; MYC CH12.LX mm9; MYC CHEA; MYC 18358816 ChIP-ChIP MESCs Mouse","9","26.55023426881169967828","enrichr","9","26.55023426881169967828","0.0002411630160055552201444489801573922704847063869237899780273437500000000000000000000000","0.02188554370250413508292020026146929012611508369445800781250000000000000000000000000000","","6","ENCODE--ChIP-seq(rank=16); Literature--ChIP-seq(rank=35); Enrichr--Queries(rank=73); ReMap--ChIP-seq(rank=129); GTEx--Coexpression(rank=386); ARCHS4--Coexpression(rank=673)","197","0.051990000000000001","Enrichr Queries,0.05199"
"NFYB","4","76.00000000000000","4","0.0000000000591404441822470302873966826906373776828740318478594417683780193328857421875000","0.00000000153765154873842242558079575800696406351342204743559705093502998352050781250000","38.21245327865410956747","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=1.54e-09); ENCODE_TF_ChIP-seq_2015(rank=14, adjP=9.14e-05); ChEA_2022(rank=125, adjP=0.152); Transcription_Factor_PPIs(rank=161, adjP=0.985)","NFYB ENCODE; NFYB K562 hg19; NFYB 21822215 ChIP-Seq K562 Human; NFYB","10","38.21245327865410956747","enrichr","10","38.21245327865410956747","0.0000000000591404441822470302873966826906373776828740318478594417683780193328857421875000","0.00000000153765154873842242558079575800696406351342204743559705093502998352050781250000","","5","ReMap--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=6); ARCHS4--Coexpression(rank=40); Enrichr--Queries(rank=109); GTEx--Coexpression(rank=1456)","46","0.013469999999999999","ReMap ChIP-seq,0.01347"
