"statistic","source","condition","score","p_value"
"viper","ABL1","MVL_CRC29","1.012351598350036186","0.3113699720564108708"
"viper","AHR","MVL_CRC29","-0.641971848467807971","0.5208914617184685625"
"viper","AIP","MVL_CRC29","-1.713727922096816014","0.0865787063333111895"
"viper","AIRE","MVL_CRC29","-1.615355867591612871","0.1062336515792828423"
"viper","APEX1","MVL_CRC29","1.038763986622361690","0.2989145141670624395"
"viper","AR","MVL_CRC29","-0.787091788795530101","0.4312281357965455642"
"viper","ARID1A","MVL_CRC29","-0.017456266745228096","0.9860726216063405714"
"viper","ARID3A","MVL_CRC29","0.432172359753093704","0.6656161466886706402"
"viper","ARID3B","MVL_CRC29","0.527091335122294002","0.5981301636421001433"
"viper","ARID4A","MVL_CRC29","-0.296290302262512184","0.7670083913243741502"
"viper","ARID4B","MVL_CRC29","1.789596032183399466","0.0735188768354940875"
"viper","ARID5B","MVL_CRC29","-1.429506044862099312","0.1528588387695040407"
"viper","ARNT","MVL_CRC29","2.429108472602161672","0.0151360030967084142"
"viper","ARX","MVL_CRC29","0.373478175357168818","0.7087925857189816270"
"viper","ASCL1","MVL_CRC29","2.180718342355904671","0.0292042555108678360"
"viper","ASCL2","MVL_CRC29","1.591064721536954885","0.1115950109240377575"
"viper","ATF1","MVL_CRC29","-0.224478061690375763","0.8223853355979741098"
"viper","ATF2","MVL_CRC29","-0.342184340159096934","0.7322121694359404742"
"viper","ATF3","MVL_CRC29","1.625028972284506157","0.1041563856617272188"
"viper","ATF4","MVL_CRC29","-1.649279212657553950","0.0990904462804270969"
"viper","ATF5","MVL_CRC29","1.113802702854294946","0.2653638371920844508"
"viper","ATF6","MVL_CRC29","-1.809476433906875181","0.0703770180700651338"
"viper","ATOH1","MVL_CRC29","1.113435876382449230","0.2655212739113477216"
"viper","BACH1","MVL_CRC29","0.275901362636141734","0.7826238272894263659"
"viper","BACH2","MVL_CRC29","-0.873661632344742811","0.3823025512729470443"
"viper","BARX1","MVL_CRC29","1.799456412409604411","0.0719465128797531217"
"viper","BARX2","MVL_CRC29","-0.858422394459945615","0.3906592660904822933"
"viper","BATF","MVL_CRC29","-0.642298413357718312","0.5206794442744232532"
"viper","BCL11B","MVL_CRC29","1.257846104079469729","0.2084474183758849297"
"viper","BCL3","MVL_CRC29","0.064796503540369171","0.9483360253724441025"
"viper","BCL6","MVL_CRC29","-0.857134609131650849","0.3913704960952361089"
"viper","BCLAF1","MVL_CRC29","-0.372218019701371639","0.7097305306770005373"
"viper","BCOR","MVL_CRC29","0.958874705607163591","0.3376218687642041916"
"viper","BHLHA15","MVL_CRC29","1.091709103679139092","0.2749609824661852220"
"viper","BHLHE40","MVL_CRC29","0.146557942163352134","0.8834809524150250004"
"viper","BHLHE41","MVL_CRC29","1.652938095463762913","0.0983434629630469542"
"viper","BMAL1","MVL_CRC29","1.893614265043011669","0.0582762286583151379"
"viper","BMAL2","MVL_CRC29","1.109821217638897517","0.2670760743676065530"
"viper","BRCA1","MVL_CRC29","1.176942557696805114","0.2392184342551485488"
"viper","BRD4","MVL_CRC29","1.730274099275630695","0.0835813148222541297"
"viper","BTG2","MVL_CRC29","-1.772619870795290931","0.0762917168011564423"
"viper","CDX1","MVL_CRC29","-0.861162417105753808","0.3891485960912428044"
"viper","CDX2","MVL_CRC29","-1.064417854123080431","0.2871394491993419229"
"viper","CEBPA","MVL_CRC29","0.825437600942199423","0.4091231950005720930"
"viper","CEBPB","MVL_CRC29","-0.894805726174167315","0.3708909487950720063"
"viper","CEBPD","MVL_CRC29","-0.600256747159762627","0.5483351397401594607"
"viper","CEBPE","MVL_CRC29","1.978794973230942666","0.0478390946929074246"
"viper","CEBPG","MVL_CRC29","0.739964080092219367","0.4593217900494365735"
"viper","CEBPZ","MVL_CRC29","0.940721175749558491","0.3468477643109166841"
"viper","CIITA","MVL_CRC29","3.598446732439993578","0.0003201233989803074"
"viper","CLOCK","MVL_CRC29","1.667133161481267223","0.0954879294807378376"
"viper","CREB1","MVL_CRC29","-0.120987589144900057","0.9037008654059870416"
"viper","CREB3","MVL_CRC29","-2.071914631837151521","0.0382734031801903116"
"viper","CREB3L1","MVL_CRC29","-0.691983226843277954","0.4889478625071884688"
"viper","CREB5","MVL_CRC29","0.952534661778494551","0.3408258957846341808"
"viper","CREBBP","MVL_CRC29","1.322569023649448505","0.1859787411987059436"
"viper","CREBZF","MVL_CRC29","0.452750539296897625","0.6507283828119201363"
"viper","CREM","MVL_CRC29","1.234193491474750548","0.2171308121254315326"
"viper","CRX","MVL_CRC29","0.867862025941768422","0.3854698696139487457"
"viper","CTBP1","MVL_CRC29","-0.533724561025373134","0.5935321137296525329"
"viper","CTBP2","MVL_CRC29","0.628072948133727715","0.5299561535230647991"
"viper","CTCF","MVL_CRC29","0.906695380279388896","0.3645679070848119041"
"viper","CTCFL","MVL_CRC29","-1.543082236027950582","0.1228108242217602342"
"viper","CTNNB1","MVL_CRC29","0.816301792711900065","0.4143275493267145060"
"viper","CUX1","MVL_CRC29","1.918034548423868113","0.0551066305932792835"
"viper","CXXC1","MVL_CRC29","0.088073284123851084","0.9298184300273772962"
"viper","DBP","MVL_CRC29","1.103524653973825931","0.2697993911963820213"
"viper","DDIT3","MVL_CRC29","-1.268806653609342971","0.2045100314727931468"
"viper","DEAF1","MVL_CRC29","-0.390176537945401081","0.6964060094910811127"
"viper","DLX2","MVL_CRC29","1.543997649522707905","0.1225889020399155149"
"viper","DLX3","MVL_CRC29","0.752599593794881616","0.4516905618128289057"
"viper","DLX4","MVL_CRC29","-0.114469801842821531","0.9088653836572668787"
"viper","DLX5","MVL_CRC29","0.184707647823233234","0.8534583473013964694"
"viper","DMAP1","MVL_CRC29","2.049812894615305137","0.0403826928122326193"
"viper","DMTF1","MVL_CRC29","0.621888465321345119","0.5340152102647013344"
"viper","DNMT1","MVL_CRC29","1.309362651422517843","0.1904115365054597220"
"viper","DNMT3A","MVL_CRC29","1.807574751596534357","0.0706727107819585948"
"viper","DNMT3B","MVL_CRC29","0.869308219956480221","0.3846785680530780405"
"viper","DOT1L","MVL_CRC29","0.456934996688645290","0.6477177685340638202"
"viper","E2F1","MVL_CRC29","1.410657212100500102","0.1583457131847630095"
"viper","E2F2","MVL_CRC29","-0.796354335023341409","0.4258261123731432174"
"viper","E2F3","MVL_CRC29","0.178250874298577694","0.8585259574988420850"
"viper","E2F4","MVL_CRC29","0.743811557183640448","0.4569904872915386274"
"viper","E2F5","MVL_CRC29","-0.066684587121833352","0.9468328046923573105"
"viper","E2F6","MVL_CRC29","-1.124741594663838828","0.2606985503018638406"
"viper","E2F7","MVL_CRC29","1.057939022781922311","0.2900832430483237245"
"viper","E4F1","MVL_CRC29","1.424410909896026034","0.1543275578929471648"
"viper","EBF1","MVL_CRC29","0.216680805067863386","0.8284571079681427586"
"viper","EGR1","MVL_CRC29","1.543409091380209652","0.1227315492242168626"
"viper","EGR2","MVL_CRC29","0.916738952803178075","0.3592794490205687419"
"viper","EGR3","MVL_CRC29","1.777371372941305649","0.0755071576023338825"
"viper","EGR4","MVL_CRC29","2.278298705989098227","0.0227087867143348290"
"viper","EHF","MVL_CRC29","-0.155903807160349711","0.8761088443270730330"
"viper","ELF1","MVL_CRC29","-0.366087996619672174","0.7142994140594066677"
"viper","ELF3","MVL_CRC29","2.069891645745103315","0.0384624924565522275"
"viper","ELF4","MVL_CRC29","-1.684683319309450589","0.0920496864760322747"
"viper","ELF5","MVL_CRC29","0.885523801736057825","0.3758741881312987476"
"viper","ELK1","MVL_CRC29","0.470631073182716853","0.6379042138076544965"
"viper","ELK3","MVL_CRC29","1.732189571479646473","0.0832398152003965414"
"viper","ELK4","MVL_CRC29","0.950944832613096480","0.3416323815201706138"
"viper","EMX2","MVL_CRC29","-0.015414214641188046","0.9877017231305142975"
"viper","EN1","MVL_CRC29","0.390559269440914958","0.6961230372572124736"
"viper","ENO1","MVL_CRC29","1.075036633908659667","0.2823583271920707127"
"viper","EOMES","MVL_CRC29","-0.573288695063102760","0.5664492385411740161"
"viper","EP300","MVL_CRC29","1.341482226818683232","0.1797639364217143709"
"viper","EPAS1","MVL_CRC29","2.427752572052180202","0.0151927041477076755"
"viper","ERF","MVL_CRC29","-0.190294037642329938","0.8490787255617895379"
"viper","ERG","MVL_CRC29","0.243672189164156477","0.8074847140419982860"
"viper","ESR1","MVL_CRC29","1.784490687905186945","0.0743439666215263140"
"viper","ESR2","MVL_CRC29","2.067582972595348068","0.0386792545899754814"
"viper","ESRRA","MVL_CRC29","-0.900397427298423314","0.3679087894355199118"
"viper","ESRRB","MVL_CRC29","0.584458537763545061","0.5589118529028405113"
