"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"ZBTB33","414.000000000000000","239","744","259","744","239","1.000000000000000000","0.183818462483986005961966725","0.0000000000000000","0.219700000000000006","1.3290894439473699","5","178"
"ZFX","416.333333333333314","127","860","262","860","127","1.000000000000000000","0.080191562679404096436464044","0.0000000000000000","0.265400000000000025","1.7495756604331001","5","179"
"MXI1","421.333333333333314","176","577","176","511","577","1.000000000000000000","0.840997549301256031029083715","0.0000000000000000","0.145999999999999991","0.2006176584989050","5","180"
"NR5A2","421.666666666666686","198","697","198","697","370","1.000000000000000000","0.371275083630752011920606037","0.0000000000000000","0.203300000000000008","0.8940874871986980","4","181"
"ZNF384","423.000000000000000","77","924","268","924","77","1.000000000000000000","0.037203051613851498280460817","0.0000000000000000","0.292899999999999994","2.0835287751946998","5","182"
"NR5A1","423.666666666666686","197","586","197","586","488","1.000000000000000000","0.612137862809259969409936275","0.0000000000000000","0.169300000000000006","0.5070241655881340","3","183"
"PPARA","424.333333333333314","210","620","210","620","443","1.000000000000000000","0.539936088685992965352511419","0.0000000000000000","0.178699999999999998","0.6129096401513270","3","184"
"CREB1","428.000000000000000","90","1015","90","1015","179","0.318999155113180000","0.127951847440326005322930314","0.4962104671941350","0.329799999999999982","1.5222284556890899","6","185"
"USF2","440.333333333333314","254","549","254","549","518","1.000000000000000000","0.688209156806886990231930668","0.0000000000000000","0.158200000000000007","0.4012865610299830","5","186"
"NFYA","447.333333333333371","41","1110","191","1110","41","1.000000000000000000","0.011946955031951299666670430","0.0000000000000000","0.368900000000000006","2.5137072756199901","5","187"
"HINFP","449.666666666666686","151","704","151","704","494","1.000000000000000000","0.625731887157437993707276291","0.0000000000000000","0.205399999999999999","0.4877430039973460","3","188"
"HOXB13","450.666666666666686","157","801","157","801","394","1.000000000000000000","0.434874825961115984984672878","0.0000000000000000","0.244299999999999989","0.7808770251163890","4","189"
"SOX10","450.666666666666686","186","941","225","941","186","1.000000000000000000","0.133659957647621008280935939","0.0000000000000000","0.300999999999999990","1.4998241586314400","4","190"
"SP3","453.666666666666629","92","1144","92","1144","125","0.325953837710903027","0.078895909109987893970128425","0.4868439013031720","0.384599999999999997","1.7571284987951701","3","191"
"MEIS1","457.000000000000000","77","821","77","821","473","0.237646888467768991","0.588987344948896041074704044","0.6240678675889760","0.252000000000000002","0.5403040802699109","5","192"
"SP1","463.666666666666686","98","726","98","726","567","0.489121397333523000","0.810529425277859982834627317","0.3105833379135140","0.211900000000000005","0.2397430933971810","5","193"
"NFE2L1","464.333333333333314","188","712","188","712","493","1.000000000000000000","0.621628531937866046774843198","0.0000000000000000","0.207800000000000012","0.4935436125235800","4","194"
"ATF2","469.666666666666629","49","1297","49","1297","63","0.115545299643298002","0.026633580907842801382967579","0.9372477168270060","0.480999999999999983","2.2168465263733501","5","195"
"FOXP2","470.666666666666686","141","800","141","800","471","1.000000000000000000","0.585544455688175036200959767","0.0000000000000000","0.243299999999999988","0.5453039968071310","6","196"
"E2F4","472.666666666666629","1","1324","93","1324","1","0.341143941489331026","0.000000000000228252082366153","0.4670623371236790","0.500600000000000045","7.3311112506477700","6","197"
"E2F1","474.333333333333371","70","1106","70","1106","247","0.229269180683747992","0.190440809113862991042154249","0.6396543210160480","0.365900000000000003","1.3092761983076300","6","198"
"TP73","475.333333333333314","251","668","251","668","507","1.000000000000000000","0.659420498007828981279487834","0.0000000000000000","0.193500000000000005","0.4407133950176420","3","199"
"ONECUT1","476.000000000000000","78","1248","78","1248","102","0.245423811490606991","0.062114340517995698942588234","0.6100833034782120","0.445900000000000019","1.8654786611732601","4","200"
"FOXP1","480.000000000000000","140","802","140","802","498","1.000000000000000000","0.640405447147458950496456964","0.0000000000000000","0.244600000000000012","0.4671319912036380","5","201"
"LHX2","482.000000000000000","169","998","169","998","279","1.000000000000000000","0.229515294841103001388660232","0.0000000000000000","0.323400000000000021","1.2016083757537599","4","202"
"GABPA","483.333333333333314","142","673","142","673","635","1.000000000000000000","0.972073836832933024787450904","0.0000000000000000","0.195099999999999996","0.0350074041533571","6","203"
"GATA1","484.000000000000000","143","1018","143","1018","291","1.000000000000000000","0.260344258723627985929738315","0.0000000000000000","0.330500000000000016","1.1255778247287600","6","204"
"NR2F1","489.666666666666686","194","846","194","846","429","1.000000000000000000","0.499692221011635018257379670","0.0000000000000000","0.261400000000000021","0.6749740987973860","4","205"
"REST","494.000000000000000","83","1185","214","1185","83","1.000000000000000000","0.047545393933424398569265179","0.0000000000000000","0.406799999999999995","1.9814092797835601","6","206"
"TEAD2","504.666666666666686","246","852","246","852","416","1.000000000000000000","0.470384442271174985084059017","0.0000000000000000","0.263199999999999990","0.7218536796432750","4","207"
"SREBF2","505.666666666666629","3","1279","235","1279","3","1.000000000000000000","0.000004074110876752159909127","0.0000000000000000","0.468600000000000017","4.6075653975675399","6","208"
"E2F7","506.666666666666686","53","841","53","841","626","0.142301882027421001","0.960369699456205982990297798","0.8467893560737000","0.259299999999999975","0.0496896561731909","5","209"
"RFX5","513.666666666666629","217","939","217","939","385","1.000000000000000000","0.413666910850518987352586464","0.0000000000000000","0.299099999999999977","0.8174577040953990","5","210"
"POU2F2","514.666666666666629","208","760","208","760","576","1.000000000000000000","0.839052756887648021333347970","0.0000000000000000","0.226500000000000007","0.2031052646624880","5","211"
"ETV1","515.666666666666629","133","1108","133","1108","306","1.000000000000000000","0.286759591468314978257581060","0.0000000000000000","0.367499999999999993","1.0652571200189400","4","212"
"PAX8","517.666666666666629","203","768","203","768","582","1.000000000000000000","0.845227980795666966606916048","0.0000000000000000","0.230800000000000005","0.1952107281265630","4","213"
"USF1","520.000000000000000","253","875","253","875","432","1.000000000000000000","0.504013413680739041922151955","0.0000000000000000","0.271199999999999997","0.6681882831530400","5","214"
"MAZ","520.333333333333371","30","1238","30","1238","293","0.052274772982184303","0.263558352471243984016524564","1.2817078445514001","0.440000000000000002","1.1180202321078101","5","215"
"POU4F2","529.000000000000000","52","1181","52","1181","354","0.133473299468807011","0.341845280282319974318738787","0.8746056036112270","0.404799999999999993","0.9505255451262900","4","216"
"PKNOX1","535.666666666666629","59","925","59","925","623","0.168256719830596008","0.953239272905965995263954937","0.7740275819208100","0.293100000000000027","0.0586394691676355","4","217"
"AR","552.333333333333371","102","1008","102","1008","547","1.000000000000000000","0.770012194092661972355529088","0.0000000000000000","0.327299999999999980","0.2923589458542380","5","218"
"ATF1","554.666666666666629","106","1256","106","1256","302","1.000000000000000000","0.277807999827970997230863759","0.0000000000000000","0.451199999999999990","1.0852566503126699","5","219"
"GFI1B","557.000000000000000","146","1156","146","1156","369","1.000000000000000000","0.370053141450253975097695047","0.0000000000000000","0.390600000000000003","0.8963738263270000","5","220"
"TFDP1","558.000000000000000","50","1377","247","1377","50","1.000000000000000000","0.017942764804600098288434040","0.0000000000000000","0.542399999999999993","2.3667971356788100","4","221"
"SOX11","561.333333333333371","226","995","226","995","463","1.000000000000000000","0.572762754287454045609706554","0.0000000000000000","0.321900000000000019","0.5639873308527380","5","222"
"KDM5B","562.333333333333371","163","1242","163","1242","282","1.000000000000000000","0.238302082780030011210925522","0.0000000000000000","0.442400000000000015","1.1792413555526500","5","223"
"ELK4","568.000000000000000","128","1074","128","1074","502","1.000000000000000000","0.650248888932518975813934503","0.0000000000000000","0.354399999999999993","0.4534164561549460","5","224"
"MYCN","568.333333333333371","179","967","179","967","559","1.000000000000000000","0.798928984451300006064400350","0.0000000000000000","0.310999999999999999","0.2547334428392140","5","225"
"ZNF24","572.666666666666629","266","1064","266","1064","388","1.000000000000000000","0.417486543198130999332562396","0.0000000000000000","0.350200000000000011","0.8107895385815550","4","226"
"NR2C2","577.333333333333371","120","1419","193","1419","120","1.000000000000000000","0.076207587542633903332500722","0.0000000000000000","0.566300000000000026","1.7731274670008901","5","227"
"FOXM1","582.666666666666629","137","1319","137","1319","292","1.000000000000000000","0.261463029711344996375288474","0.0000000000000000","0.498300000000000021","1.1229398776084401","6","228"
"E2F3","590.333333333333371","121","1375","121","1375","275","1.000000000000000000","0.226967408827138006355284006","0.0000000000000000","0.540499999999999980","1.2082076268997000","3","229"
"RBPJ","598.333333333333371","213","1071","213","1071","511","1.000000000000000000","0.673372730910308026075483667","0.0000000000000000","0.352200000000000013","0.4215236696449070","5","230"
"CTCFL","600.000000000000000","117","1196","117","1196","487","1.000000000000000000","0.611443887192980040090617422","0.0000000000000000","0.414499999999999980","0.5080134836569850","5","231"
"MBD1","606.333333333333371","173","1058","173","1058","588","1.000000000000000000","0.854003128239245956621061850","0.0000000000000000","0.347700000000000009","0.1840131635504130","3","232"
"SP2","610.666666666666629","231","1093","231","1093","508","1.000000000000000000","0.659988092941459991713770705","0.0000000000000000","0.360399999999999998","0.4399296051924470","5","233"
"XBP1","614.666666666666629","255","1223","255","1223","366","1.000000000000000000","0.360294563760467978497104014","0.0000000000000000","0.430599999999999983","0.9148039443381411","4","234"
"OTX2","618.000000000000000","149","1505","200","1505","149","1.000000000000000000","0.100646665873783999756163610","0.0000000000000000","0.656599999999999961","1.6417266510911901","4","235"
"POU2F1","618.333333333333371","181","1467","207","1467","181","1.000000000000000000","0.128113122244302990448971968","0.0000000000000000","0.616700000000000026","1.5215849048238299","4","236"
"MYBL2","625.000000000000000","178","1471","178","1471","226","1.000000000000000000","0.166827660121492998834824562","0.0000000000000000","0.617900000000000005","1.3824692686925899","6","237"
"THAP11","632.666666666666629","250","1107","250","1107","541","1.000000000000000000","0.752688110842928970178888903","0.0000000000000000","0.366499999999999992","0.3150968622320290","5","238"
"KLF1","666.666666666666629","164","1243","164","1243","593","1.000000000000000000","0.867845680780329975512188412","0.0000000000000000","0.442900000000000016","0.1663955435748640","5","239"
"YY1","683.333333333333371","256","1390","256","1390","404","1.000000000000000000","0.446688631559034987628109548","0.0000000000000000","0.548799999999999955","0.7609471552268450","6","240"
"TBP","713.000000000000000","240","1346","240","1346","553","1.000000000000000000","0.793359371821359959930930472","0.0000000000000000","0.518499999999999961","0.2619508026592800","5","241"
"SP4","731.000000000000000","232","1559","232","1559","402","1.000000000000000000","0.445955482242329004360925637","0.0000000000000000","0.718099999999999961","0.7621751384622349","5","242"
"KMT2A","771.666666666666629","168","1523","168","1523","624","1.000000000000000000","0.954455290454637950148253367","0.0000000000000000","0.679400000000000004","0.0571128623754133","3","243"
