"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000104093","DMXL2","ENSG00000104093","23312","0.284169578843255443701","6.023037644747867958","4.215690551765636229220","0.0006746490671522573","0.9999951945620404","-3.099213568952062"
"ENSG00000161010","MRNIP","ENSG00000161010","51149","0.261649767349940276517","5.668822435550200822","4.098100655267702840945","0.0008614908475666327","0.9999951945620404","-3.217886503949672"
"ENSG00000144026","ZNF514","ENSG00000144026","84874","0.371048478865187547626","4.240654395445112357","3.656107976730603947857","0.0021725339472550261","0.9999951945620404","-3.785295450000843"
"ENSG00000110455","ACCS","ENSG00000110455","84680","0.363954067363928324141","4.132563531813359781","3.574501168160180597511","0.0025785835846161907","0.9999951945620404","-3.840144027395792"
"ENSG00000089847","ANKRD24","ENSG00000089847","170961","0.756177277143296966422","0.403061666811847741","3.329205743968761233020","0.0043147492721454048","0.9999951945620404","-4.457011921043653"
"ENSG00000135205","CCDC146","ENSG00000135205","57639","0.401387512982451788446","2.347678059229517888","3.298787624971405207930","0.0045987320202724004","0.9999951945620404","-4.273653228284607"
"ENSG00000212907","MT-ND4L","ENSG00000212907","4539","0.296830559807071736600","10.182950692864308095","3.241588850383640973973","0.0051838100262289050","0.9999951945620404","-3.494696765958798"
"ENSG00000167615","LENG8","ENSG00000167615","114823","0.221491869157762977238","8.470526433126945420","3.166122055343997043764","0.0060696592727580330","0.9999951945620404","-3.525867750285144"
"ENSG00000214021","TTLL3","ENSG00000214021","26140","0.314352157980942958915","3.944849668382932606","2.974364353304027819291","0.0090469517487399512","0.9999951945620404","-4.059270935358670"
"ENSG00000071539","TRIP13","ENSG00000071539","9319","-0.342428575521985578689","5.930604553745816077","-2.930125054216344171465","0.0099150491394319386","0.9999951945620404","-3.719952544217786"
"ENSG00000132793","LPIN3","ENSG00000132793","64900","0.240511562205027118466","5.709414878938832594","2.891188478778000003899","0.0107459343163616040","0.9999951945620404","-3.764602598530108"
"ENSG00000135632","SMYD5","ENSG00000135632","10322","-0.175354009411305966637","5.899324284481719083","-2.780298526837350792107","0.0135006270062511570","0.9999951945620404","-3.798576033626944"
"ENSG00000163814","CDCP1","ENSG00000163814","64866","-0.396359923410376069342","6.892263044447096476","-2.721626693999840362892","0.0152232462862640153","0.9999951945620404","-3.775295994783222"
"ENSG00000153714","LURAP1L","ENSG00000153714","286343","-2.138331284224192163634","1.393999935409281798","-2.714755558630158382982","0.0154383491307803628","0.9999951945620404","-4.452020183168648"
"ENSG00000198886","MT-ND4","ENSG00000198886","4538","0.288765289521213830426","13.556756951782309883","2.712514832123756214344","0.0155091271223883106","0.9999951945620404","-3.776792351971109"
"ENSG00000144134","RABL2A","ENSG00000144134","11158","0.379925592501634490361","3.104789763125586521","2.685121176260232722655","0.0164000852122390059","0.9999951945620404","-4.275216724321273"
"ENSG00000154265","ABCA5","ENSG00000154265","23461","0.334550680084071405673","3.073038795014541247","2.671168600544393534335","0.0168726174012936575","0.9999951945620404","-4.282154781657312"
"ENSG00000114857","NKTR","ENSG00000114857","4820","0.279970980163893656822","6.787212541062454640","2.640100450738546378204","0.0179722664863831011","0.9999951945620404","-3.823812917666169"
"ENSG00000168298","H1-4","ENSG00000168298","3008","-0.659853171065979182686","2.072819276926217036","-2.624243421961136135678","0.0185597153579480957","0.9999951945620404","-4.396766126573282"
"ENSG00000130827","PLXNA3","ENSG00000130827","55558","0.146876128996320076681","6.983155403863583466","2.620041997518314680349","0.0187184224571298220","0.9999951945620404","-3.829308991213641"
"ENSG00000012171","SEMA3B","ENSG00000012171","7869","0.396149594258434323280","3.479217859479701414","2.615795939484193421976","0.0188801364056952053","0.9999951945620404","-4.238184970245649"
"ENSG00000066422","ZBTB11","ENSG00000066422","27107","-0.166545442764526541168","5.837969012687560522","-2.614589397197502051995","0.0189263320314578161","0.9999951945620404","-3.889857588718395"
"ENSG00000149292","TTC12","ENSG00000149292","54970","0.243850193101859957778","4.700336355476134820","2.596792892712835421065","0.0196204182781465827","0.9999951945620404","-4.048916885717222"
"ENSG00000075399","VPS9D1","ENSG00000075399","9605","0.206032534581927606609","4.393855430063518419","2.594996862660521319555","0.0196918036847577513","0.9999951945620404","-4.098814098120878"
"ENSG00000135119","RNFT2","ENSG00000135119","84900","-0.447806814671417807716","3.189906511100514486","-2.568404614577506350770","0.0207782462531743359","0.9999951945620404","-4.289572200784141"
"ENSG00000148248","SURF4","ENSG00000148248","6836","-0.132575588210805506151","7.584078950859760582","-2.540256100062575850274","0.0219905371197701011","0.9999951945620404","-3.867716214317227"
"ENSG00000163463","KRTCAP2","ENSG00000163463","200185","0.296895990652552121958","3.206031467223144027","2.517265837577701947936","0.0230303985119854858","0.9999951945620404","-4.297698114072920"
"ENSG00000112578","BYSL","ENSG00000112578","705","-0.154988737505925122662","5.393667886183525439","-2.498162047670835494984","0.0239299018863622509","0.9999951945620404","-3.996067850836036"
"ENSG00000213906","LTB4R2","ENSG00000213906","56413","0.800023918547501433629","0.430297214739426392","2.473552036077824478610","0.0251379277743996356","0.9999951945620404","-4.508504835287008"
"ENSG00000249992","TMEM158","ENSG00000249992","25907","-0.432714582699373462304","2.707694020636941534","-2.472367619505000835289","0.0251975024404648071","0.9999951945620404","-4.362675536976483"
"ENSG00000198804","MT-CO1","ENSG00000198804","4512","0.294862096563079489897","13.450400621211628049","2.469410953376315998042","0.0253468038510561988","0.9999951945620404","-3.913894323209768"
