"Dataset","Data_Type","Analysis_Name","Contrast","Samples_Used","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Microarray_Log2_Transformed"
"GSE310664","ngs","MVL_ALL","MVL_ALL_vs_CTRL","16","4","6","10","P.Value","0.05","0.5",NA
