Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,1e-10,138,82,"MEGF8,SKI,RERE,TXNDC15,ARMC9,BBS9,KIAA0825,LUZP1,UBE4B,ARVCF,SUFU,IFT27,B9D1,GJA5,KATNIP,TMEM218,PIK3CA,SPEN,BBS1,WDR19,INPP5E,PTEN,IFT140,PORCN,DYNLT2B,TOPORS,HSPG2,IFT80,EVC,KIAA0753,SEC24C,TMEM107,NPHP3,CEP104,B9D2,LZTFL1,PRKACA,BBS12,PDPN,CASZ1,EVC2,MAX,JMJD1C,NEK1,DYNC2LI1,FAM149B1,PPP2R3C,PDE6D,CBY1,SCNM1,CPLANE1,TCTN2,TMEM138,CC2D2A,ARL13B,EXTL3,DVL1,CTBP1,RAB23,KIAA0586,CEP120,CCDC28B,ARL3,TMEM231,TMEM237,TCTN3,HIRA,DYNC2I1,KCNAB2,ARL6,OTUD5,C2CD3,IQCE,RAB34,ZRSR2,CSPP1,NSD2,AHI1,KIF7,TMEM67,TCTN1,BBS2",20,GMT,138,keep,itself,,1.0,0.0,0,True,1,10.0,DUPLICATION INVOLVING BONES OF THE FEET,DUPLICATION INVOLVING BONES OF THE FEET,1
2,HP_POSTAXIAL_FOOT_POLYDACTYLY,HP_POSTAXIAL_FOOT_POLYDACTYLY,7.876656451e-07,70,44,"TXNDC15,BBS9,KIAA0825,SUFU,IFT27,B9D1,BBS1,WDR19,INPP5E,IFT140,DYNLT2B,IFT80,EVC,KIAA0753,TMEM107,NPHP3,B9D2,LZTFL1,BBS12,EVC2,MAX,NEK1,DYNC2LI1,PDE6D,SCNM1,TCTN2,CC2D2A,EXTL3,CEP120,CCDC28B,TMEM231,TMEM237,TCTN3,DYNC2I1,ARL6,OTUD5,C2CD3,IQCE,RAB34,CSPP1,KIF7,TMEM67,TCTN1,BBS2",23,GMT,70,keep,HP_PROMINENT_NASAL_BRIDGE,HP_PROMINENT_NASAL_BRIDGE,0.0659,0.0049,23,True,14,6.103658096347201,POSTAXIAL FOOT POLYDACTYLY,POSTAXIAL FOOT POLYDACTYLY,2
3,HP_MOLAR_TOOTH_SIGN_ON_MRI,HP_MOLAR_TOOTH_SIGN_ON_MRI,2.5777105752e-06,40,30,"ARMC9,SUFU,B9D1,TMEM218,INPP5E,TOPORS,KIAA0753,TMEM107,CEP104,B9D2,FAM149B1,PDE6D,CPLANE1,TMEM138,CC2D2A,ARL13B,KIAA0586,CEP120,ARL3,TMEM231,TMEM237,TCTN3,C2CD3,CSPP1,AHI1,KIF7,TMEM67,EXOC2,NPHP1,TCTN1",12,GMT,40,keep,HP_POSTAXIAL_FOOT_POLYDACTYLY,HP_POSTAXIAL_FOOT_POLYDACTYLY,0.7069,0.1407,17,False,17,5.588765846738178,MOLAR TOOTH SIGN ON MRI,MOLAR TOOTH SIGN ON MRI,3
4,HP_HAND_POLYDACTYLY,HP_HAND_POLYDACTYLY,2.8636893357e-06,179,88,"ALX3,MEGF8,TXNDC15,ARMC9,BBS9,KIAA0825,ARVCF,SUFU,IFT27,B9D1,KATNIP,TMEM218,PIK3CA,MAFB,BBS1,WDR19,INPP5E,TBX3,PTEN,IFT140,PORCN,DYNLT2B,TOPORS,IFT80,EVC,KIAA0753,SEC24C,TMEM107,CEP104,B9D2,TGFBR1,LZTFL1,PRKACA,BBS12,EVC2,MAX,JMJD1C,CHN1,NEK1,FLI1,PNPLA6,DYNC2LI1,RAI1,HESX1,FAM149B1,SH2B1,PDE6D,CBY1,SCNM1,CPLANE1,CHSY1,TCTN2,TMEM138,TWIST1,CC2D2A,ARL13B,CTNNB1,EXTL3,AKT3,CTBP1,RAB23,KIAA0586,CEP120,CCDC28B,ARL3,TMEM231,TMEM237,TCTN3,HIRA,DYNC2I1,ARL6,OTUD5,C2CD3,IQCE,RAB34,ZRSR2,CFAP418,CSPP1,NSD2,IQSEC2,AHI1,KIF7,GJA1,TMEM67,NPHP1,TCTN1,BBS2,ZNF699",266,GMT,180,exclude,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,0.000105,0.5761,69,False,18,5.543074097785015,HAND POLYDACTYLY,HAND POLYDACTYLY,4
5,HP_SYNDACTYLY,HP_SYNDACTYLY,6.7051275988e-06,417,226,"NR4A2,SVBP,MEGF8,KDM6B,ARHGAP31,SYNGAP1,MAPRE2,RERE,TXNDC15,ARMC9,SDCCAG8,BBS9,LRRC8C,LMNA,HDAC4,APC2,TMEM94,POLR3GL,SMAD4,KCTD1,IFT27,PLEC,PIK3CA,SIK3,AP2M1,BBS1,WDR19,ZMIZ1,PHF21A,BRD4,PLXND1,RHOA,APC,IFT140,BAP1,PORCN,SMAD2,MAD2L2,TOPORS,FAAP100,IKBKG,POGZ,IFT43,MECP2,KIFBP,TP63,IFT80,BRPF1,CEP19,CHD2,KIAA0753,TGFBR2,NEK9,TBC1D24,KMT2A,EP300,LZTFL1,EBF3,CLCF1,REV3L,BBS12,NBAS,BICRA,BTRC,DCHS1,SBF1,ATP6V1B2,DYRK1A,ANTXR1,FGF16,NEK1,FLI1,CDH11,CERT1,SLC12A6,BCOR,B3GLCT,PNPLA6,DYNC2LI1,RAI1,PIGY,FBXW4,FAM149B1,PLAAT3,PPP2R3C,PDE6D,MEF2C,GRB10,FGFR1,AKT1,DVL3,PPP1R12A,ANKRD11,CREBBP,KMT2B,SCNM1,CPLANE1,EOGT,SEPTIN9,STAG1,YY1AP1,ZEB2,CHSY1,MED12,SHANK3,IFT122,TWIST1,SMC3,IL11RA,RB1,MYH3,TTC8,ADAMTS3,EPS15L1,SF3B4,DVL1,RAB23,ARCN1,TRIM32,CEP120,SCLT1,CCDC28B,FANCE,DEAF1,FIG4,BCR,HOXA11,TMEM231,TCTN3,NSD1,DYNC2I1,ARL6,WLS,BBS4,DDX6,IQCE,RBPJ,CEP295,SETD5,PUM1,KAT6A,FANCM,ITPR1,ZRSR2,TTI2,CAMTA1,CFAP418,FLNB,IQSEC2,CDKN1C,ERI1,FBXO11,KIF7,GJA1,FAT4,IFT81,FGD1,MAN1B1,TBCK,BBS7,NPHP1,CRIPT,WNT10B,BBS2,ZNF699,FBXW11,CTCF,BBIP1,MAPK1,MED13L,CNTNAP1,KDM5A,KCNJ8,ABCC9,SCARF2,CSGALNACT1,FGF10,WDPCP,GPC3,SIN3A,CNOT2,BMS1,SLX4,CCND2,RTTN,ASXL1,RBM8A,EEFSEC,HDAC8,CEP55,CILK1,CDAN1,TXNL4A,RPL10,RBBP8,DACT1,IFT172,LIG4,CTNND1,RFX7,VPS35L,DDX59,MEIS2,PHIP,POLR3A,HERC2,TRAF7,MED25,NXN,PIBF1,TWIST2,NBN,LTBP1,MAGEL2,FLNA,FILIP1,FANCA,RBM10,ERCC4,RAP1B,CKAP2L,CUL4B,ZSWIM6,DOCK6,SCAPER,IGF2",669,GMT,423,keep,HP_PROMINENT_NASAL_BRIDGE,HP_PROMINENT_NASAL_BRIDGE,0.000172,2.18e-06,67,True,29,5.173592953095387,SYNDACTYLY,SYNDACTYLY,5
6,HP_PROMINENT_NASAL_BRIDGE,HP_PROMINENT_NASAL_BRIDGE,1.127691844e-07,241,124,"KDM6B,AFF2,ARMC9,SDCCAG8,BBS9,ARVCF,FBN1,SUFU,SMAD4,IFT27,B9D1,GJA5,KATNIP,TMEM218,SPEN,RBSN,BBS1,ECE1,TBC1D20,ZMIZ1,INPP5E,PHF21A,ATPAF2,SPOP,ERCC1,TOPORS,MECP2,HSPG2,KIFBP,TP63,CEP19,BORCS8,KIAA0753,SEC24C,CEP104,B9D2,PDGFRB,PCNT,LZTFL1,EBF3,KAT6B,ALG12,EXT2,BBS12,RECQL,BICRA,TCF4,DOCK7,DYRK1A,JMJD1C,BCOR,SEC23A,PIGY,FAM149B1,SH2B1,PDE6D,MIA3,ANKRD11,CBY1,CPLANE1,ZNF335,PCDHGC4,STAG1,HIVEP2,CDC42BPB,SRCAP,MED12,TCTN2,TMEM138,TWIST1,CC2D2A,RARS2,SMC3,RB1,WDR37,ARL13B,TTC8,SF3B4,KIAA0586,CDK13,TRIM32,CEP120,SCLT1,BCR,ARL3,TMEM231,TMEM237,TCTN3,HIRA,ARL6,BBS4,CEP295,PUM1,PIGV,KAT6A,UPF3B,CFAP418,CSPP1,KANSL1,TOMM7,WBP4,SNAP29,ZNF526,KAT8,FBXO11,DCAF17,AHI1,KIF7,NFASC,TMEM67,NDE1,SOX18,TBCK,TAF6,BBS7,NPHP1,ASPH,TCTN1,BBS2,PIGL,ZNF699,CTCF,BBIP1,MAPK1",225,GMT,242,keep,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,0.0013,0.0386,43,True,7,6.9478095605779675,PROMINENT NASAL BRIDGE,PROMINENT NASAL BRIDGE,6
7,HP_EPISODIC_TACHYPNEA,HP_EPISODIC_TACHYPNEA,1.17053989698e-05,46,31,"ARMC9,ACADVL,SUFU,B9D1,KATNIP,TMEM218,GABBR2,INPP5E,TOPORS,MECP2,KIAA0753,CEP104,B9D2,FAM149B1,PDE6D,CBY1,CPLANE1,TCTN2,CC2D2A,ARL13B,KIAA0586,CEP120,ARL3,TMEM231,TMEM237,TCTN3,CSPP1,AHI1,KIF7,TMEM67,TCTN1",26,GMT,46,keep,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,0.0614,0.0267,28,True,35,4.931613779111342,EPISODIC TACHYPNEA,EPISODIC TACHYPNEA,7
8,HP_LARGE_FACE,HP_LARGE_FACE,6.8016026024e-06,288,209,"FRA10AC1,KDM6B,NFIA,SYNGAP1,MAPRE2,ARMC9,HDAC4,APC2,ARVCF,FBN1,SUFU,VAMP1,CHRNE,B9D1,KATNIP,TMEM218,DNM1,SPEN,RIC1,INPP5E,APC,SMAD2,ERCC1,TOPORS,DHX30,BORCS8,KIAA0753,SEC24C,MRAS,NFIX,CEP104,AIP,B9D2,SETD2,SLC16A2,EBF3,CLCF1,ALG12,PRKACA,NBAS,AP1S2,ALKBH8,NFIB,DYRK1A,JMJD1C,SLC12A6,BCOR,B3GLCT,RAI1,FAM149B1,ATG7,PDE6D,AKT1,DDR2,PPP1R12A,ANKRD11,CBY1,KMT2B,CPLANE1,PCDHGC4,MOCS2,CDC42BPB,SRCAP,MED12,TCTN2,TMEM138,CEP57,CC2D2A,CCDC174,RUSC2,SMAD3,SNX14,MYH3,ARL13B,EXTL3,SYT2,ACBD6,COL3A1,KIAA0586,BCORL1,SELENON,CEP120,BCR,ARL3,TMEM231,TMEM237,MSTO1,TCTN3,ERCC8,ZNF711,HIRA,NSD1,NKX6-2,SYNE1,MSL2,HRAS,SLC9A6,CHRNB1,KAT6A,ATP7A,AGA,UPF3B,CAMTA1,CSPP1,TTN,SLF2,KANSL1,UBE3B,SLC2A10,FLNB,IQSEC2,SNAP29,FBXO11,AHI1,PDE4D,MYO9A,KIF7,PIGK,TMEM67,MAN1B1,NPHP1,ASPH,TCTN1,STT3A,TAF1,CTCF,MAPK1,PURA,DDX3X,TPM3,PBX1,EMILIN1,SIN3A,PQBP1,IDUA,ASXL1,EEFSEC,HNRNPH1,RPL10,CPSF3,HACD1,HNRNPK,STRADA,VMA22,ATAD3A,BRAF,MEIS2,PCGF2,MAP2K1,ERCC6,UBAP2L,CHAMP1,C12orf57,PIBF1,CAPRIN1,FLNA,FILIP1,HUWE1,NKAP,TTC5,ERCC4,PMM2,MID2,MAP3K20,MAP2K2,HYLS1,TLK2,TMEM216,SLC9A7,ITGA7,POC1A,PPP2R5D,CEP41,NONO,ANKH,TPRKB,PRDX1,TRAIP,MOCS1,RREB1,NF1,EFEMP1,DOCK3,COL13A1,RECQL4,HERC1,NRCAM,CUX1,CRLF1,UFD1,PHF8,CEP290,GALNT2,UBE2A,TNNT1,AGRN,TOGARAM1,MMACHC,STEEP1,RYR1,SLC18A3,OPHN1,SETBP1,SMC5,FGF3,TPM2,PEX13,SLC5A7,KCNK9",533,GMT,291,keep,HP_MOLAR_TOOTH_SIGN_ON_MRI,HP_MOLAR_TOOTH_SIGN_ON_MRI,0.0223,0.0,32,True,31,5.1673887462090295,LARGE FACE,LARGE FACE,8
9,HP_HIGHLY_ARCHED_EYEBROW,HP_HIGHLY_ARCHED_EYEBROW,6.6086526192e-06,213,106,"SZT2,MEGF8,CLCN6,ARMC9,MADD,SV2A,HDAC4,ACTB,TMEM94,SUFU,SMAD4,B9D1,SMARCA2,GJA5,KATNIP,TMEM218,SPEN,PRR12,CDC42,RHOBTB2,RBSN,INPP5E,CHST3,BRD4,SPOP,CAMK2G,MBD5,TOPORS,POGZ,KIFBP,EHMT1,BORCS8,KIAA0753,NFIX,CEP104,ESAM,B9D2,KMT2A,SETD2,EP300,CBL,BICRA,FAM20C,NAA80,FBXO31,CDH11,CHD8,BCOR,PIGY,FAM149B1,PPP2R3C,PDE6D,FGFR1,ANKRD11,CBY1,CREBBP,CPLANE1,ZEB2,CDC42BPB,MAN2B1,CHSY1,TCTN2,NUP188,TMEM138,CC2D2A,ERMARD,SMC3,STXBP1,RUSC2,ARL13B,CTBP1,ACBD6,KIAA0586,CDK13,CEP120,BCR,ARL3,TMEM231,TMEM237,TCTN3,IGF1R,DDX6,CEP295,PIGV,KAT6A,MAN2C1,CSPP1,NSD2,AFG2A,TASP1,ERI1,FBXO11,PACS1,AHI1,KIF7,TMEM67,MAN1B1,TBCK,TAF6,NPHP1,TCTN1,CLP1,PIGL,CTCF,MAPK1,PIGS",355,GMT,214,exclude,HP_MOLAR_TOOTH_SIGN_ON_MRI,HP_MOLAR_TOOTH_SIGN_ON_MRI,0.0014,1.0,27,False,28,5.179887076020261,HIGHLY ARCHED EYEBROW,HIGHLY ARCHED EYEBROW,9
10,HP_OCCIPITAL_ENCEPHALOCELE,HP_OCCIPITAL_ENCEPHALOCELE,4.8459349874e-06,38,26,"TXNDC15,POMT1,POMT2,FKRP,B9D1,TMEM218,LARGE1,INPP5E,HSPG2,TMEM107,LAMB1,B9D2,POMGNT1,SF3B2,TMTC3,TCTN2,CC2D2A,ARL13B,B4GAT1,KIAA0586,TMEM231,TCTN3,C2CD3,COL18A1,CSPP1,TMEM67",14,GMT,38,keep,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET,0.2135,0.0699,16,False,24,5.314622416612633,OCCIPITAL ENCEPHALOCELE,OCCIPITAL ENCEPHALOCELE,10
