"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","E2F4","HVL_CRC29","31.539647802904742235","0.00000000000000000000000000000002886371296835593","E2F4","1","dorothea","1","31.539647802904742235","0.00000000000000000000000000000002886371296835593",NA,"","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=2); Enrichr--Queries(rank=90); ARCHS4--Coexpression(rank=820); GTEx--Coexpression(rank=971)","16","0.00609800000000000","Literature ChIP-seq,0.006098"
"ora","E2F1","HVL_CRC29","17.662047789483430904","0.00000000000000000217747015176472731685552847729","E2F1","2","dorothea","2","17.662047789483430904","0.00000000000000000217747015176472731685552847729",NA,"","6","ENCODE--ChIP-seq(rank=3); Enrichr--Queries(rank=4); Literature--ChIP-seq(rank=4); GTEx--Coexpression(rank=7); ARCHS4--Coexpression(rank=14); ReMap--ChIP-seq(rank=98)","10","0.00284900000000000","Enrichr Queries,0.002849"
"ora","E2F2","HVL_CRC29","8.952161906559940263","0.00000000111644695470864939780411734699143086469","E2F2","3","dorothea","3","8.952161906559940263","0.00000000111644695470864939780411734699143086469",NA,"","3","ARCHS4--Coexpression(rank=6); Enrichr--Queries(rank=8); GTEx--Coexpression(rank=1005)","11","0.00368600000000000","ARCHS4 Coexpression,0.003686"
"ora","MYC","HVL_CRC29","8.055766924198309198","0.00000000879494394492398119718236707519076755801","MYC","4","dorothea","4","8.055766924198309198","0.00000000879494394492398119718236707519076755801",NA,"","6","Literature--ChIP-seq(rank=7); ENCODE--ChIP-seq(rank=26); ReMap--ChIP-seq(rank=63); Enrichr--Queries(rank=70); ARCHS4--Coexpression(rank=224); GTEx--Coexpression(rank=643)","165","0.04268000000000000","Literature ChIP-seq,0.04268"
"ora","TP53","HVL_CRC29","7.873478215533189051","0.00000001338202338487412850188789504137301666908","TP53","5","dorothea","5","7.873478215533189051","0.00000001338202338487412850188789504137301666908",NA,"","5","ARCHS4--Coexpression(rank=9); Literature--ChIP-seq(rank=32); ReMap--ChIP-seq(rank=99); GTEx--Coexpression(rank=114); Enrichr--Queries(rank=257)","15","0.00552800000000000","ARCHS4 Coexpression,0.005528"
"ora","MYCN","HVL_CRC29","6.734949627202192701","0.00000018409855206762692763539405408496074656455","MYCN","6","dorothea","6","6.734949627202192701","0.00000018409855206762692763539405408496074656455",NA,"","5","Literature--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=50); ARCHS4--Coexpression(rank=61); Enrichr--Queries(rank=204); GTEx--Coexpression(rank=469)","144","0.03747000000000000","ARCHS4 Coexpression,0.03747"
"ora","TFDP1","HVL_CRC29","6.034694213655320993","0.00000092322123758545844463566315898916947446651","TFDP1","7","dorothea","7","6.034694213655320993","0.00000092322123758545844463566315898916947446651",NA,"","4","GTEx--Coexpression(rank=4); Enrichr--Queries(rank=14); ReMap--ChIP-seq(rank=15); ARCHS4--Coexpression(rank=22)","9","0.00248900000000000","GTEx Coexpression,0.002489"
"ora","FOXM1","HVL_CRC29","5.747516171518441297","0.00000178847893153465653820358236686383079927509","FOXM1","8","dorothea","8","5.747516171518441297","0.00000178847893153465653820358236686383079927509",NA,"","6","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=2); Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=7)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"ora","E2F3","HVL_CRC29","5.470189480650716973","0.00000338696352264490373442577635099137722818341","E2F3","9","dorothea","9","5.470189480650716973","0.00000338696352264490373442577635099137722818341",NA,"","3","ARCHS4--Coexpression(rank=17); Enrichr--Queries(rank=25); GTEx--Coexpression(rank=1247)","33","0.01044000000000000","ARCHS4 Coexpression,0.01044"
"ora","E2F7","HVL_CRC29","5.225514118544480446","0.00000594957414884711383522937142021014267356804","E2F7","10","dorothea","10","5.225514118544480446","0.00000594957414884711383522937142021014267356804",NA,"","5","ARCHS4--Coexpression(rank=3); Literature--ChIP-seq(rank=5); Enrichr--Queries(rank=7); GTEx--Coexpression(rank=8); ReMap--ChIP-seq(rank=100)","7","0.00184300000000000","ARCHS4 Coexpression,0.001843"
"ora","ZNF263","HVL_CRC29","4.195428081983718194","0.00006376346629044816745161827764576401023077779","ZNF263","11","dorothea","11","4.195428081983718194","0.00006376346629044816745161827764576401023077779",NA,"","6","ReMap--ChIP-seq(rank=20); ENCODE--ChIP-seq(rank=31); Literature--ChIP-seq(rank=113); Enrichr--Queries(rank=712); ARCHS4--Coexpression(rank=1419); GTEx--Coexpression(rank=1584)","260","0.06734000000000000","ReMap ChIP-seq,0.06734"
"ora","SMAD3","HVL_CRC29","3.890995350194006885","0.00012853004210339720263765739272088239886215888","SMAD3","12","dorothea","12","3.890995350194006885","0.00012853004210339720263765739272088239886215888",NA,"","5","Literature--ChIP-seq(rank=14); ReMap--ChIP-seq(rank=117); Enrichr--Queries(rank=359); GTEx--Coexpression(rank=676); ARCHS4--Coexpression(rank=842)","328","0.08537000000000000","Literature ChIP-seq,0.08537"
