"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Neu_10_SPP1_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000002639119589360360210568629121424460913426191439749821202578331745422233538546738178395906228953315579277205382965453346880961504004051604299321644541","0.623515138910781030","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000017078873914003473216552155693513299848250203708137358894342440518785750018304821247843152879936015610983744861875131706349440972147546809983406370","88.57854092966530857","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c0_Tcm_zscore","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000213310014375577600748734679035833723001226995955225031217795213610261918683182612319375257625239722220924847812892736214363102820992112644238774508230695","0.609623057780039668","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001288392486828488693892118852963315914565381637261194907571035156474159125292812185095328816450199017568651400979670147225210045315604798998779268592479","83.67098875502426836","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_02_CCL20_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000440098730112485378891902623017919989250346551280533690753414663450700971354506197541574902931453867587294385713690327371287361999199845605906648780587757","0.608708603127327441","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000002492059059261948334532760344353273859825464129649198403084931090927338839061300274994843209921632392264668098205192276628144817156074076663627931593415","83.35644988457482896","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_exhaustion_Peng_et_al_zscore","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000007420597330104412759843023653294808750962569402324243459419002562617855318487972364823268356782449100780652547276274062568747106890829508849921404802199309","0.605112939370001213","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000039547418712203519238699046636724917073218303215547572535905367746155421328745010475178077711161033316452037763579919213468226518674516683019969981295040","82.12956113424564819","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Eosinophils_Bindea_et_al_ssGSEA","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000033502461229405634322491118064812413918391819171344222411303031852743577389720091381307334294510099905733283593006882263974524164457315595516191865407090267","0.603175418020713394","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000168629054854675034672945277861919416508296081903339630981101381448145419479709458696616256518033526917688539573453135374270387785371857835919617659059728","81.47492328672178985","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_09_IFIT1_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000000002384993025113552094538404661863750127054836630090089531635087443961401568025425666743978055432637474864708470830057286499351032007982779054184896618420585710","0.597619782624855156","0.0000000000000000000000000000000000000000000000000000000000000000000000000000011372650951330937022920649326235157704819233849847275563291448247831135509426596965367765409646640937545229854749902563551030619870011120045556563840296054","79.62251288671154725","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_exhaustion_Peng_et_al_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000000726848751694781288308728096184283220135018256547267777792602670396815740592999900458768886614033563575321063438956746117131933230506521585228565345192040264267","0.589995388153716771","0.0000000000000000000000000000000000000000000000000000000000000000000000000003292624845177358959902030852717684375574460234181118116044617518803537267361651707303552478265055117115698440278551744319031756995526376415389979177329504114","77.13855595109163232","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_11_CCL4_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000002947908941122430181669113749936764686320324821853829562779475181787755690105677996274298744498535844204247891479833771784632860197551531909044228496476251948156","0.588097527520486496","0.0000000000000000000000000000000000000000000000000000000000000000000000000012718121431699628626305591585745667287565782576087179384074038127891794086553464341301728038137967475556528734336449058613019405681083724109998311712626545739","76.53048593566333579","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_08_CD74_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000000996709023721081840877164723841223569353475356442631261287793979438684860501574847884924200209000424521707443232836116760011917739309895666108579963746403826386620","0.580066747735450416","0.0000000000000000000000000000000000000000000000000000000000000000000000004104628979505909559380812892204010861821856561191772994512617597165765680895903924715188192396844425911701096129464168257530112717327424697286162364003661241372","74.00143160982922552","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_01_CD14_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000000954683338843156968949212132846415469805545092161070436148554994382323399065743950383557814209654970349544917953731193908967145614532603992267784411306103749085913324","0.570304270151346215","0.0000000000000000000000000000000000000000000000000000000000000000000003760622195616957455096922024840138843926239698273396593459348410775194853484522723510603063511101430691783186898943168446165175182598896489530628094675286703077481","71.02014065668682008","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF_ssGSEA","0.00000000000000000000000000000000000000000000000000000000000000000000002024056347768275491786496310817528367923686155297663623799897027187505754430448845955992914515437753036378577591705723408517332372329481869213945340585266146403150090","0.569215387274779161","0.0000000000000000000000000000000000000000000000000000000000000000000007640812712825240393700783667455672799257694752536273369187507431186615306261500665450727280768814552953828257255378474677703066886537369049966433540852176533613296","70.69377740132621568","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_06_PTGS2_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000011902606762948904204659411350645970018871072721898935804253141069650256831835250465641457708824022386278550809066350932121408721783852542107758495235024893197541387685","0.566632091248060576","0.0000000000000000000000000000000000000000000000000000000000000000000043135046908926833187371869835225431175803354127738921828694129379668819731085477090014879977719104516334009162274789644403019630915048936629427880725510203702487290","69.92435791433976533","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c11_Teff_SEMA4A_PCA","0.00000000000000000000000000000000000000000000000000000000000000000000072991458651612608852911598509148687466487441578488739447112788917454753787493486835060086035405811795840372521092330358098538955709474164395597621041411343351189342582","0.563963795444584193","0.0000000000000000000000000000000000000000000000000000000000000000000254347159762927038178830597490862059864823209895883786478266052967796039364686787594066867029031248918551100377742896397739716143405562621639525538839571100608792531","69.13672795737956278","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_06_PTGS2_zscore","0.00000000000000000000000000000000000000000000000000000000000000000000078734615502323199497374523066821466637854169297940183663693837868556997040164404427140900138879337739427594529226571266554433194276278925759389978188886335245706087902","0.563851829011800643","0.0000000000000000000000000000000000000000000000000000000000000000000264198376463351175102101499630192618904794473868527593873771986877944939149121289579509714247879522627492129520612583881715943940120693271289969422808846874025838172","69.10383428903256231","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Wang_et_al_PCA","0.00000000000000000000000000000000000000000000000000000000000000000001300188028124343365658261008557381596958198699119240237377300574077902427976797300795514798848600524014571124120178161201556602676674411516273331340207147212251186180958","0.559676053288260866","0.0000000000000000000000000000000000000000000000000000000000000000004207036976716624920311914050307574219970160359056481484407732139099845379805924396124965009175509432747297911908500915670462138701809237698745654084265576888095820429","67.88599383717630076","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cyclooxygenase_Arachidonic_Acid_Metabolism_ssGSEA","0.00000000000000000000000000000000000000000000000000000000000000000002559216200372228179380318955389335419195348771507977797604113239447639402364520699354599981047507008247502286556566903499089883051650010508233933569371975991211272513561","0.558658664936328209","0.0000000000000000000000000000000000000000000000000000000000000000007995344405300823736930630469487167219331733343116177897981734249937712536585343835234445899942622152967255770570938747911505677214453499726376521852515797528865250290","67.59189302374061015","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Release_of_cancer_cell_antigens_ssGSEA","0.00000000000000000000000000000000000000000000000000000000000000000016480455335495701204026314583166005785250165902295744796073848481674807805315468199935892600616225236499134175862323798575384811253806117047271505897394029322633381574176","0.555842271765815799","0.0000000000000000000000000000000000000000000000000000000000000000049770975113197020930596327300699845080384892046814089193505954404816528971353659310101486581910872792469688476595026953937688201973518245529840539710744399421740117445","66.78303079343008619","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"GPAGs_zscore","0.00000000000000000000000000000000000000000000000000000000000000000641582852625281506159536091478369438822859722032346656866536809347898476618979336513398542064883105452561062975201818928456699735721993822753145596863885827986677748424604","0.550225336556747657","0.0000000000000000000000000000000000000000000000000000000000000001875077627350016238833360502093159636209473731907377623906841828711898289480749205719338026261369358998854685825684706083915117839373065589882877473150691552839647302520","65.19274725181512053","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"GPAGs_PCA","0.00000000000000000000000000000000000000000000000000000000000000002071379880091695161475636189973861399095949562344365185519969121056485626835620458495225497548568668736504438704513373891797863112085006040728015122623986642397091173517509","0.548404714565126183","0.0000000000000000000000000000000000000000000000000000000000000005864594285509611889030202161556663800970398018942417404518547735701398505706179835236102171540226470483914395508656428110064407929836007105883890186642280555572026568001","64.68374024649598653","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neutrophils_Bindea_et_al_PCA","0.00000000000000000000000000000000000000000000000000000000000000010103433651649407297925040822539559609808804423879922662645464195900362249227811069208572007571349409390106245528099333445801186578274584828573945651268310756904292291302738","0.545925185353830278","0.0000000000000000000000000000000000000000000000000000000000000027738517843619279799533076595859355201171193425295719261975983174373704778177815314385228617226380579888764942824477901693711359997756342414756603068778863414867164038924","63.99553100616383716","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF_PCA","0.00000000000000000000000000000000000000000000000000000000001099458480681493316339497835728341131946590105257840501949265352587721266290811159206436646129417956101677270794847849925100436628020334719621692916996513744720687100198119878769","0.527120546839058957","0.0000000000000000000000000000000000000000000000000000000002929733480874802949912548829176975358102150190923011635871797860148939940599036597142477776135881461243399761197779124761599491148953852087967442661964323491474715410731732845","58.95882116644087745","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Prostanoid_Biosynthesis_zscore","0.00000000000000000000000000000000000000000000000000000000001255321645565051200014584746956582381018550887017496507829618148867044059675739472702755406609008981049547978167546838597305587167136341920237473145441353672424611431779339909554","0.526898587143445063","0.0000000000000000000000000000000000000000000000000000000003249489745376961417107097045337750236768531674232698612039662380061123482047914027817553935940466906838919359868463162698754681954199339190308059785450289780328603228554129601","58.90124498255221397","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF_zscore","0.00000000000000000000000000000000000000000000000000000000005370953929926768516582358406743276110359170811546635203343691259988429048579219442335338880507370481202953186110114645704720693881514786287909425741698976608518023567739874124527","0.524454048812651008","0.0000000000000000000000000000000000000000000000000000000013516900723649034114804662990998430371729953721571713863119596959608800002698156185631666193340757889965471657636493765020214461269907638030110356985868946821938152424991130829","58.26994857282733165","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"detox_iCAF_ssGSEA","0.00000000000000000000000000000000000000000000000000000000006314360135255718336395570428175078432982355112803060011324409906675210667904646229388615216742080537329268395242530297095251661862994586821281131367583627778117261186707764863968","0.524180677077703328","0.0000000000000000000000000000000000000000000000000000000015461649412274813270411322736514717082794273283198035511650117514751390232509744248121901235648387426517236987031316305800818174749467314639549998800394092768328846432268619537","58.19967065204563994","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"WNT_target_zscore","0.00000000000000000000000000000000000000000000000000000000007312950911015787757990926682796729060317392784824623710299583320057058787585565206376811811641869477259056216606130155371729323678487649403181592236422581265742337564006447792053","0.523932430373491798","0.0000000000000000000000000000000000000000000000000000000017435614540474483797789515528810126931213282466228337700099328843025073060972268024888129471605469521872697163922699235622087600173000248194189049089075638221402186900377273560","58.13590734181526187","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_07_APOA2_PCA","0.00000000000000000000000000000000000000000000000000000000007889795915482865150391890998462718011086141417487843084002311602427840780762216508610324739841627943257906352122884275625071064556355803727454489761988787321911331673618406057358","0.523803977009544508","0.0000000000000000000000000000000000000000000000000000000018328602819044808273512953170138965698514656603148935205952086692330843007827955365928454814815536095877480538338676899107398200589580599219937523391976696984784211963415145874","58.10293423049475336","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_05_ELL2_PCA","0.00000000000000000000000000000000000000000000000000000000018226291393254083389682727489714690769138096724969508897059908815841232642233886894110045681368516573980407508708167506066247590372923748008529435185587352918901160592213273048401","0.522383711201408474","0.0000000000000000000000000000000000000000000000000000000040969122303223431228674418137918375353441365717028680303693190796966680776790565161690029210270602663384912376601390456174761020809135293480746087269039890088606625795364379883","57.73930169071397245","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Prostanoid_Biosynthesis_PCA","0.00000000000000000000000000000000000000000000000000000000018540110534571308680708473844231919336815175647904745044745674349688591291441338401316927976771134109995721448611820242924058237551137923756187529319983120501547091407701373100281","0.522354683678987297","0.0000000000000000000000000000000000000000000000000000000040969122303223431228674418137918375353441365717028680303693190796966680776790565161690029210270602663384912376601390456174761020809135293480746087269039890088606625795364379883","57.73188768095682377","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_09_IFIT1_zscore","0.00000000000000000000000000000000000000000000000000000000327942283967743891359095185871895196666297991735366717917630177259164843556662548817919109468888167394891007654728447389804490737670723676116819184089834493533999193459749221801758","0.517429278766151413","0.0000000000000000000000000000000000000000000000000000000707418355416133333023154165371690809810607844642270513734428222735212479301167059189871327021937027942253874374554226230970791536320132076708783186447249136108439415693283081055","56.48420258299537267","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Killing_of_cancer_cells_2_PCA","0.00000000000000000000000000000000000000000000000000000028477824395271261435050784111633205101050190349299509682825842625635599299383815751302511702742815576340122869161514850844157086683844425176875825300726319255772978067398071289062500","0.509612105590594444","0.0000000000000000000000000000000000000000000000000000060002113725850605422814910690050211193035735908357885130412797438089466125059673955088621980378220643923185888281002528654151788016913975087884836057128268294036388397216796875000","54.54549319232518201","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_11_CCL4_zscore","0.00000000000000000000000000000000000000000000000000000070947743430124834559361998543148026058629954674958633536314527987896788727835067778809857439854437073955546614041466055520288983776911384201979693386874714633449912071228027343750000","0.507988318263850713","0.0000000000000000000000000000000000000000000000000000146087853517484305590995967027780896098700685048932842813639760723209682472424727472383881905847200889854770928826623152352408404659354565491291566559084458276629447937011718750000","54.14906141319353594","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cyclooxygenase_Arachidonic_Acid_Metabolism_zscore","0.00000000000000000000000000000000000000000000000000000545497546964868736605273780548572414866190167928220489122538926652639519646848887516997823593540611341642615197749031913935697344513776896324230847312719561159610748291015625000000000","0.504327912607952067","0.0000000000000000000000000000000000000000000000000001098268394555935605573756439736115247092312922420232661460493711663932488542752227810813181806732062586291179029867528935991431346917701628029817584319971501827239990234375000000000","53.26320719803992176","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pan_F_TBRs_zscore","0.00000000000000000000000000000000000000000000000000006232542154960300690921365485425913227204452216309155356365943253892125226086824822054815718045257424380833505078365572919077412279579078480118425886757904663681983947753906250000000000","0.499897685656903734","0.0000000000000000000000000000000000000000000000000012275398244334853176548294698535609887605910201475369847520456491794086908996813801084099503168439428181521611894520360130225798515890556217300400021485984325408935546875000000000000","52.20533477538259604","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cyclooxygenase_Arachidonic_Acid_Metabolism_PCA","0.00000000000000000000000000000000000000000000000000008307428594371616998656615697417518815316959342810973079929132644689026347364519742395353903104761454038504118701837589556515978024900381804229709814535453915596008300781250000000000000","0.499370717734760550","0.0000000000000000000000000000000000000000000000000016013894269150391945598276332184975045849552588270563354238427828588436916314839140602013906254233553039836583454629996668835360124072408893880492541939020156860351562500000000000000","52.08053338296573287","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_accumulation_Peng_et_al_PCA","0.00000000000000000000000000000000000000000000000000017793733942826499567440450654105928902782081939381632869568491332550343951993457303385416320241568820125915603468475772147621428152276801260001093396567739546298980712890625000000000000","0.497969460130506136","0.0000000000000000000000000000000000000000000000000033585672817085016867147082286991292406127291965636471948135653497323861004138921221335338026962520436260441918624322228231196194037089242101501440629363059997558593750000000000000000","51.74973290741876752","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sirtuin_Nicotinamide_Metabolism_ssGSEA","0.00000000000000000000000000000000000000000000000000018688503087321925959665027980846937664681748591427790897461300766542235186912249495776649595485266740255243549677503729719251737879937014241704673622734844684600830078125000000000000000","-0.497878979326100868","0.0000000000000000000000000000000000000000000000000034554660810436048070344187546278072601883853008780076803747142676775869748212498696946349751669484807470212681361455848475346596879176352956619666656479239463806152343750000000000000","51.72842548336976165","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c6_Tcm_PCA","0.00000000000000000000000000000000000000000000000000079882066156995598405147737753435575175288272481439938924240112961387912901079108207971536418735211569225277147969752577112463739431730269657805365568492561578750610351562500000000000000","0.495187641282394286","0.0000000000000000000000000000000000000000000000000144746303876476021164720885026291927117110847943970861995028152299428128096578222110735447589654506933715556042840436638912380868521312393681910180021077394485473632812500000000000000","51.09755071058930298","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pan_F_TBRs_ssGSEA","0.00000000000000000000000000000000000000000000000000111348587117397017946414362314239601033021386329234227610327368904830489178471731154624691630754853961176132195517280162635761575715825921761847894231323152780532836914062500000000000000","0.494568942881542184","0.0000000000000000000000000000000000000000000000000197807490055611181610740873460997310110662830577078976343554462837134592314645728849344365823380438960126637356140741902122684101050786864561814581975340843200683593750000000000000000","50.95331528928114295","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_08_CD74_zscore","0.00000000000000000000000000000000000000000000000000126690851083791742139151770532136069304229306002556797926265338754507086582239323807849062124954691624408480154516696025230418104923907351988532354880589991807937622070312500000000000000","0.494328128450820747","0.0000000000000000000000000000000000000000000000000220734444388298711044382980400720008983978062731315245921951690433567407614654815179577839111956358806689047084428421558079244299555021768810547655448317527770996093750000000000000000","50.89725474634218472","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CAF_Peng_et_al_zscore","0.00000000000000000000000000000000000000000000000000251076332420354439451104222175728822348038968471245872697264025949767356798794951966198492216546185469825642106720978715061153279525241188707695982884615659713745117187500000000000000000","0.493048856597889495","0.0000000000000000000000000000000000000000000000000429198409760077564313763726172617047682292801485391836999798464685028106839642903946206635493538679934195284081123597335721527382124129701423953520134091377258300781250000000000000000","50.60019422390070787","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"detox_iCAF_zscore","0.00000000000000000000000000000000000000000000000000428861510570034199619477464146725547185653141621679590891027951582770944139961205566223282349416349473669224373453397034450988809656246658619238587561994791030883789062500000000000000000","0.492043767671997867","0.0000000000000000000000000000000000000000000000000719534312178612983713790883334027537015646378414208911686021319313588438550359864432400247866522553592683986940780588835859772969816283705313253449276089668273925781250000000000000000","50.36768292903983735","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CAF_Peng_et_al_ssGSEA","0.00000000000000000000000000000000000000000000000000682548701613919620879591311959177910150701581173245243502727342999264256100935095175329758585655226018907242079079186685142404279053041094016407441813498735427856445312500000000000000000","0.491168644873684168","0.0000000000000000000000000000000000000000000000001124343861204020253176011502777827459571017680931415200538509228725544406144201331318166283632217882851160280219722477766555561451422562413426931016147136688232421875000000000000000000","50.16586635514789094","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"WNT_target_PCA","0.00000000000000000000000000000000000000000000000000776789089415139318571817625417148314787802646345777113395105536728529942049998102825186753839796733681993791894989612104428875621886518842984514776617288589477539062500000000000000000000","0.490924629522816569","0.0000000000000000000000000000000000000000000000001256733776803778789237586899239410089252466321843800410703085321258270508806482818521664203828317062437188747642636477822356520783753097703083767555654048919677734375000000000000000000","50.10969688304865599","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TGFβ_myCAF_ssGSEA","0.00000000000000000000000000000000000000000000000004705750684588514563886003569035054349869911737602590146763803331808734578275307242411751838735394754191437030551647018883907377245767733597858750727027654647827148437500000000000000000000","0.487505345235187570","0.0000000000000000000000000000000000000000000000007479666877609112452677067064554056169745734885501725789323077746833815564673109570472216163714375131858997974756795575719189872465619828290073201060295104980468750000000000000000000000","49.32737108590961839","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_01_CD14_zscore","0.00000000000000000000000000000000000000000000000006676146747554419003880203102988206883785715788220440756681222862922863824802878132889144071382972081762298769274970832837126297198970803492557024583220481872558593750000000000000000000000","0.486836944875627786","0.0000000000000000000000000000000000000000000000010428601643593626730290777693430569770743019429972816336037237776497887982610427066292182346440066892550371558114069609369146257593641280436713714152574539184570312500000000000000000000","49.17547412571467902","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Infiltration_of_immune_cells_into_tumors_1_PCA","0.00000000000000000000000000000000000000000000000012827456842562072273669770897191781767727145098589043813060017837908026941647758096346829117986379957200260322120474782393796837898225504659421858377754688262939453125000000000000000000000","0.485584968540381190","0.0000000000000000000000000000000000000000000000019697755761629216705032703669396245222883368362669791528445124021177106904766366901896530702424037523618551779642591044970634239774653906351886689662933349609375000000000000000000000000","48.89185943783559907","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNγ_iCAF_PCA","0.00000000000000000000000000000000000000000000000034161747002615777594707933965524228279478666403209200410741307879929282998946035448633085271743481084349810140321543888025385832252212026105553377419710159301757812500000000000000000000000","0.483697324542685825","0.0000000000000000000000000000000000000000000000051584237973949823028540850796765735005223713921411034113703474864299821374834914627954971082955317353393941499315899259755016648121284106309758499264717102050781250000000000000000000000","48.46645992796559455","****","IOBR::batch_cor","<0.001","<0.001","***","***"
