Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,KEGG_RIBOSOME,KEGG_RIBOSOME,1e-10,85,56,"RPS29,RPS27A,RPS26,RPS25,RPS24,RPS20,RPS18,RPS15A,RPS13,RPS3A,RPL41,RPL39,RPL38,RPL37A,RPL36AL,RPL31,RPL27A,RPL24,RPL21,RPL12,RPL3L,RSL24D1,RPS27L,RPL22L1,RPL23,RPL14,RPS27,RPS23,RPS21,RPS19,RPS16,RPS12,RPS11,RPS8,RPS7,RPS6,RPS4X,RPLP2,RPL36A,RPL37,RPL35A,RPL34,RPL32,RPL27,RPL26,RPL23A,RPL19,RPL15,RPL13,RPL11,RPL10,RPL9,RPL7A,RPL7,RPL6,RPL5",0,GMT,88,keep,itself,,1.0,0.0,0,True,1,10.0,RIBOSOME,RIBOSOME,1
2,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,7.1784505e-09,114,66,"ATP6V1G1,COX7A2L,LHPP,SDHD,SDHC,ATP5PO,ATP6V1B1,ATP5ME,ATP5MC2,ATP5MC1,ATP5F1E,ATP4A,ATP12A,NDUFS4,NDUFB6,NDUFB4,NDUFB3,NDUFAB1,NDUFA3,COX15,COX8A,COX7A2,COX6B1,NDUFA11,ATP5MG,ATP5PD,COX8C,COX7B2,COX5A,ATP6V0E1,COX4I2,UQCRH,UQCRFS1,UQCRC1,UQCRB,SDHB,PPA1,ATP6AP1,ATP6V1G2,ATP6V0B,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP5PF,ATP5MC3,ATP5PB,ATP6V1D,ATP5F1C,ATP6V0A4,NDUFV3,NDUFS6,NDUFS5,NDUFS3,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFB2,NDUFB1,NDUFA9,NDUFA8,NDUFA6,NDUFA5,COXFA4,NDUFA1",1,GMT,133,keep,itself,,1.0,0.0,0,True,2,8.143969290008805,OXIDATIVE PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,2
3,KEGG_PARKINSONS_DISEASE,KEGG_PARKINSONS_DISEASE,3.77112599343e-05,110,56,"COX7A2L,SLC18A1,SDHD,SDHC,ATP5PO,ATP5MC2,ATP5MC1,ATP5F1E,NDUFS4,NDUFB6,NDUFB4,NDUFB3,NDUFAB1,NDUFA3,COX8A,COX7A2,COX6B1,ATP5PD,COX8C,SLC25A6,COX7B2,SNCAIP,COX5A,UBE2L6,COX4I2,VDAC2,VDAC1,UQCRH,UQCRFS1,UQCRC1,UQCRB,UBE2G2,UBA7,SDHB,CYCS,ATP5PF,ATP5MC3,ATP5PB,UBE2J1,ATP5F1C,NDUFV3,NDUFS6,NDUFS5,NDUFS3,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFB2,NDUFB1,NDUFA9,NDUFA8,NDUFA6,NDUFA5,COXFA4,NDUFA1",5,GMT,131,exclude,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,0.0323,0.7705,45,False,5,4.423528957560615,PARKINSONS DISEASE,PARKINSONS DISEASE,3
4,KEGG_ALZHEIMERS_DISEASE,KEGG_ALZHEIMERS_DISEASE,0.0029606467710613,152,71,"COX7A2L,CALM2,CALM1,SDHD,SDHC,RYR3,PSEN2,MAPK3,ATP5PO,ATP5MC2,ATP5MC1,ATP5F1E,NDUFS4,NDUFB6,NDUFB4,NDUFB3,NDUFAB1,NDUFA3,FAS,GRIN2C,COX8A,COX7A2,COX6B1,ATP5PD,CHP2,COX8C,COX7B2,EIF2AK3,COX5A,NAE1,COX4I2,CASP8,CASP7,CALML3,CACNA1S,CACNA1F,UQCRH,UQCRFS1,UQCRC1,UQCRB,SDHB,BID,BAD,PSENEN,PPP3R1,CYCS,PLCB2,ATP5PF,ATP5MC3,ATP5PB,APH1A,ATP5F1C,ATP2A3,ATP2A1,NOS1,NDUFV3,NDUFS6,NDUFS5,NDUFS3,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFB2,NDUFB1,NDUFA9,NDUFA8,NDUFA6,NDUFA5,COXFA4,NDUFA1",35,GMT,167,exclude,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,0.0082,0.2924,45,False,17,2.528613404339782,ALZHEIMERS DISEASE,ALZHEIMERS DISEASE,4
5,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_CARDIAC_MUSCLE_CONTRACTION,0.0100250697238475,65,29,"COX7A2L,CACNB3,ATP1B3,MYL2,CACNG4,COX8A,COX7A2,COX6B1,COX8C,COX7B2,COX5A,CACNA2D4,COX4I2,CACNB4,CACNB2,CACNA1S,CACNA1F,UQCRH,UQCRFS1,UQCRC1,UQCRB,TPM4,TPM2,TPM1,TNNT2,TNNI3,TNNC1,RYR2,CACNG6",29,GMT,79,keep,itself,,1.0,0.0,0,True,28,1.9989125982013536,CARDIAC MUSCLE CONTRACTION,CARDIAC MUSCLE CONTRACTION,5
6,KEGG_SMALL_CELL_LUNG_CANCER,KEGG_SMALL_CELL_LUNG_CANCER,1.19304195111e-05,83,38,"PIAS2,PIAS1,PIK3R3,TRAF3,RXRA,BCL2L1,RELA,CCND1,RB1,RARB,PTK2,PTEN,PIK3CB,PIAS4,NFKBIA,NFKB1,MYC,LAMC2,LAMC1,LAMB3,LAMB2,LAMA4,LAMA3,ITGB1,ITGAV,ITGA3,ITGA2,XIAP,BIRC3,BIRC2,APAF1,FHIT,AKT2,AKT1,E2F3,E2F2,CDK6,AKT3",3,GMT,84,keep,itself,,1.0,0.0,0,True,3,4.9233442849002715,SMALL CELL LUNG CANCER,SMALL CELL LUNG CANCER,6
7,KEGG_APOPTOSIS,KEGG_APOPTOSIS,0.0153770257811563,83,29,"FADD,RIPK1,PIK3R3,CASP3,CAPN2,CAPN1,TNFRSF1A,BCL2L1,RELA,PRKX,PRKAR2A,PRKAR1B,PRKACA,PPP3CC,PPP3CA,PIK3CB,NFKBIA,NFKB1,IRAK1,IL1RAP,IL1A,XIAP,BIRC3,BIRC2,APAF1,AKT2,AKT1,ENDOG,AKT3",28,GMT,87,keep,itself,,1.0,0.0,0,True,34,1.8131276574957413,APOPTOSIS,APOPTOSIS,7
8,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.0048874719513347,61,22,"ADIPOR2,TNFRSF1B,TNFRSF1A,SLC2A1,RXRA,RELA,PTPN11,MAPK10,ACSL5,NFKBIE,NFKBIA,NFKB1,LEPR,ACACB,MTOR,ACSL3,ACSL1,AKT2,AKT1,CPT1A,CAMKK2,AKT3",18,GMT,67,keep,itself,,1.0,0.0,0,True,21,2.310915721957308,ADIPOCYTOKINE SIGNALING PATHWAY,ADIPOCYTOKINE SIGNALING PATHWAY,8
9,KEGG_PROTEASOME,KEGG_PROTEASOME,1.79835906102e-05,42,26,"PSMD6,PSMF1,PSME2,PSMD4,PSMC5,PSMB6,PSMB4,PSMB3,PSMA2,PSMA1,POMP,PSMD14,SEM1,PSME1,PSMD13,PSMD12,PSMD11,PSMC6,PSMC2,PSMB8,PSMB7,PSMB1,PSMA7,PSMA6,PSMA4,PSMA3",2,GMT,47,keep,itself,,1.0,0.0,0,True,4,4.745123592552025,PROTEASOME,PROTEASOME,9
10,KEGG_INOSITOL_PHOSPHATE_METABOLISM,KEGG_INOSITOL_PHOSPHATE_METABOLISM,7.27833957363e-05,52,25,"SYNJ2,SYNJ1,PIP4K2B,PTEN,MIOX,PLCG2,PLCD1,PLCB4,PLCB3,PIP4K2A,PI4KA,PIK3CB,PIK3C3,PIK3C2B,PIK3C2A,ISYNA1,OCRL,ITPK1,INPP5A,INPP4A,IMPA2,INPP5J,IPMK,PLCB1,PIKFYVE",4,GMT,54,keep,itself,,1.0,0.0,0,True,6,4.137967686107106,INOSITOL PHOSPHATE METABOLISM,INOSITOL PHOSPHATE METABOLISM,10
