Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_ATP_HYDROLYSIS_ACTIVITY	GOMF_ATP_HYDROLYSIS_ACTIVITY	2.62e-09	138	0.3441	0	0	1	0	keep	itself		True	ERCC2,IGHMBP2,ABCB11,MYO9B,VWA8,YTHDC2,SMARCA4,ATP1A3,PFN2,SMC5,ABCF2,DDX49,ERCC6,ALPL,ATP2B2,WRNIP1,HELB,DDX39B,DDX18,ABCA2
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	3.34e-09	101	0.3961	0	0	1	0	keep	itself		True	MSH5,DMC1,MGME1,ERCC2,IGHMBP2,DCLRE1C,POLG2,RFC3,NME1,SMARCA4,ERCC6,BIVM,WRNIP1,HELB,ERCC5,UPF1,EME1,EXO5,POLL,FAN1
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	1.07e-07	58	0.4793	85	43	0.2426	4.01e-04	keep	GOMF_ATP_HYDROLYSIS_ACTIVITY	GOMF_ATP_HYDROLYSIS_ACTIVITY	True	RECQL5,MSH5,DMC1,ERCC2,IGHMBP2,RFC3,SMARCA4,ERCC6,WRNIP1,HELB,UPF1,RAD50,WAPL,RFC2,DSCC1,RAD51,RUVBL1,INO80,RAD54L2,CHRNA4
GOMF_ISOMERASE_ACTIVITY	GOMF_ISOMERASE_ACTIVITY	2.21e-07	135	0.3047	191	69	0.0161	0.2799	exclude	GOMF_ATP_HYDROLYSIS_ACTIVITY	GOMF_ATP_HYDROLYSIS_ACTIVITY	False	RPEL1,CYP2S1,DDX49,ERCC6,WRNIP1,HELB,DDX39B,DDX18,DDX50,DDT,IDI2,MYH9,UPF1,DHX33,GFUS,PPIH,MYH15,FKBP4,YJEFN3,DNAH10
GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY	GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY	1.26e-06	90	0.3169	190	68	0.023	0.3281	exclude	GOMF_ATP_HYDROLYSIS_ACTIVITY	GOMF_ATP_HYDROLYSIS_ACTIVITY	False	DDX49,ERCC6,WRNIP1,HELB,DDX39B,DDX18,DDX50,MYH9,UPF1,DHX33,MYH15,DNAH10,RAD50,RFC2,DDX27,DSCC1,RAD51,KIF20A,TOP3B,TOP3A
GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	3.18e-06	36	0.5538	55	33	0.0795	2.62e-05	keep	GOMF_ATP_HYDROLYSIS_ACTIVITY	GOMF_ATP_HYDROLYSIS_ACTIVITY	True	ERCC2,IGHMBP2,RFC3,ERCC6,WRNIP1,HELB,UPF1,RAD50,RFC2,DSCC1,RAD51,RUVBL1,RAD54L2,MCM6,FBH1,MCM2,MCM8,BRIP1,RFC4,RAD54L
GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY	GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY	7.66e-06	66	0.4151	82	42	0.0079	0.1966	exclude	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	False	ERCC2,IGHMBP2,YTHDC2,RFC3,SMARCA4,DDX49,ERCC6,WRNIP1,HELB,DDX39B,DDX18,DDX50,UPF1,DHX33,RAD50,RFC2,DDX27,DSCC1,RAD51,TOP3B
GOMF_SINGLE_STRANDED_DNA_BINDING	GOMF_SINGLE_STRANDED_DNA_BINDING	2.13e-05	54	0.439	0	0	1	0	keep	itself		True	TREX1,RPA3,HNRNPU,DMC1,IGHMBP2,HMGB1,SMC5,RAD18,BIVM,ERCC5,RPA2,NOL12,RAD50,RAD51,POU4F1,FUBP1,HSPD1,TOP3A,LRPPRC,BRCA2
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	3.74e-05	49	0.363	0	0	1	0	keep	itself		True	GFUS,IDH3B,HIBADH,HSD17B3,DHDH,SORD,LDHB,DCXR,ADH1A,RDH10,HSD17B6,GPD1,KCNAB3,AKR1B1,PTGR1,RDH12,ADHFE1,AKR1C2,AKR1C4,AKR1C1
GOMF_MONOOXYGENASE_ACTIVITY	GOMF_MONOOXYGENASE_ACTIVITY	1.02e-04	40	0.3704	0	0	1	0	keep	itself		True	CYP7B1,CYP3A7,CYP2D6,CYP4F12,CYP2J2,NOS3,FMO3,CYP2S1,DBH,CYP4F22,CYP8B1,KMO,PCBD1,AGMO,CYP2E1,OSGIN1,CYP2B6,AKR1C2,AKR1C4,CYP3A4
