Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
BIOCARTA_MYOSIN_PATHWAY	BIOCARTA_MYOSIN_PATHWAY	0.0018	7	0.6364	0	0	1	0	keep	itself		True	PPP1R12B,GNAQ,PRKCA,ARHGAP5,GNA13,GNA12,PKN1
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY	0.0077	21	0.4038	0	0	1	0	keep	itself		True	EHHADH,DUSP1,CREBBP,ACOX1,MED1,PPARGC1A,PIK3CA,NCOA1,NRIP1,JUN,PRKACB,STAT5B,MAPK3,PRKCA,NCOR1,PRKAR2A,MYC,NCOR2,NOS2,RXRA
BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY	0.0079	13	0.5417	0	0	1	0	keep	itself		True	SMARCC2,SMARCC1,BAZ1B,CREBBP,MED1,PRMT1,NCOA1,TOP2B,CARM1,NCOR1,SMARCA4,RXRA,VDR
BIOCARTA_LYMPHOCYTE_PATHWAY	BIOCARTA_LYMPHOCYTE_PATHWAY	0.01	2	0.2222	0	0	1	0	keep	itself		True	CD44,ITGB2
BIOCARTA_MONOCYTE_PATHWAY	BIOCARTA_MONOCYTE_PATHWAY	0.01	2	0.1818	9	2	0.6545	1	keep	BIOCARTA_LYMPHOCYTE_PATHWAY	BIOCARTA_LYMPHOCYTE_PATHWAY	False	CD44,ITGB2
BIOCARTA_S1P_PATHWAY	BIOCARTA_S1P_PATHWAY	0.0149	4	0.5	0	0	1	0	keep	itself		True	HMGCS1,LDLR,SREBF2,SREBF1
BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	0.0153	12	0.3636	0	0	1	0	keep	itself		True	GRB2,PIK3CA,JUN,PAK1,MAPK3,MAP2K2,MAP2K1,DOCK1,STAT3,PTPN11,MET,FOS
BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY	0.0227	12	0.4	0	0	1	0	keep	itself		True	PPP3CA,JUN,PRKACB,MAPK3,GNAQ,PRKCA,NFATC3,RPS6KA3,PRKAR2A,MAP2K1,NFATC4,FOS
BIOCARTA_CTL_PATHWAY	BIOCARTA_CTL_PATHWAY	0.0261	4	0.3077	0	0	1	0	keep	itself		True	GZMB,ITGB2,HLA-A,FAS
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	0.0266	8	0.5714	0	0	1	0	keep	itself		True	SRSF2,SNRPB2,SNRNP70,SNRPD3,SNRPD1,SNRPF,SNRPC,SNRPG
BIOCARTA_PROTEASOME_PATHWAY	BIOCARTA_PROTEASOME_PATHWAY	0.028	13	0.6842	0	0	1	0	keep	itself		True	PSMB7,PSMA2,PSMB5,PSMB6,PSMB4,PSMA3,UBE2A,PSMA4,RPN1,PSMA5,PSMA6,PSMA1,PSMB3
BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY	0.0282	10	0.4762	11	7	0.1349	0.0281	keep	BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	True	GRB2,JAK1,CSNK2A1,JUN,MAPK3,MAP2K1,STAT3,PTPN11,CEBPB,FOS
BIOCARTA_PDZS_PATHWAY	BIOCARTA_PDZS_PATHWAY	0.0331	8	0.4444	0	0	1	0	keep	itself		True	DLG4,NFASC,ADD1,CASK,NRXN3,SPTBN1,EPB41,DLG3
BIOCARTA_NUCLEARRS_PATHWAY	BIOCARTA_NUCLEARRS_PATHWAY	0.0342	5	0.1471	0	0	1	0	keep	itself		True	ABCB1,PPARA,ABCA1,VDR,ABCG1
BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY	0.0425	10	0.4762	13	7	0.3916	0.3916	keep	BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY	False	GRB2,PIK3CA,INSR,CSNK2A1,JUN,MAPK3,SLC2A4,MAP2K1,PTPN11,FOS
BIOCARTA_IL12_PATHWAY	BIOCARTA_IL12_PATHWAY	0.0427	4	0.2105	0	0	1	0	keep	itself		True	JUN,MAP2K6,MAPK14,ETV5
BIOCARTA_NOTCH_PATHWAY	BIOCARTA_NOTCH_PATHWAY	0.0435	3	0.5	0	0	1	0	keep	itself		True	ADAM17,RBPJ,FURIN
BIOCARTA_PLCD_PATHWAY	BIOCARTA_PLCD_PATHWAY	0.044	3	0.6	0	0	1	0	keep	itself		True	PLCD1,TGM2,PRKCA
BIOCARTA_NEUTROPHIL_PATHWAY	BIOCARTA_NEUTROPHIL_PATHWAY	0.0443	2	0.25	7	2	0.75	0.5833	keep	BIOCARTA_LYMPHOCYTE_PATHWAY	BIOCARTA_LYMPHOCYTE_PATHWAY	False	CD44,ITGB2
BIOCARTA_INFLAM_PATHWAY	BIOCARTA_INFLAM_PATHWAY	0.0489	4	0.1379	0	0	1	0	keep	itself		True	PDGFA,TGFB2,IL11,CD4
