"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SOX2","SOX2 20726797 ChIP-Seq SW620 Human","99/1931","0.0000000000000000000007943934245728736","0.000000000000000000584673560485635","0","0","3.58937911425405742","174.3880581922246051362890","IFITM1;VIPR1;IRS1;PLOD2;PRDM1;IFIT1;IFIT2;RGS2;SESN2;FAM3D;MAP3K8;CHAC1;DIP2C;IER5;SLC16A4;SPINK1;TLE1;ANXA13;RNASE4;EREG;BTC;IFI27;DDIT3;DDIT4;PADI2;S100A3;ABCG1;SLC26A2;SLC1A1;PGBD1;STC2;GADD45B;DNAJC12;ISG15;FBXO32;BMP2;IRAK1BP1;SLC6A8;BCL6;REN;ESAM;CNIH3;MUC20;FGFR2;CDKN1C;SLC44A4;MCTP1;SLC40A1;SLC2A3;VLDLR;SIPA1L2;PRSS23;OASL;AKAP12;LBH;HEY1;HEPH;NFKBIZ;CTSH;PHGDH;ZNF488;BCAS1;GPX3;PLAUR;MMEL1;UPK3B;WDR35;F5;ELF3;RASA4;JDP2;RNASEL;HPGD;LEF1;NEDD9;ATP10B;LRP4;TFPI;TTL;PAPSS2;APOL6;NFIL3;CKB;GBP2;MICB;GBP3;CDKN2B;ZNF185;STYK1;CRYBB2;G0S2;GZMB;SORBS1;DHRS3;MLPH;AXL;QPCT;APOC1;KCNK1"
"SUZ12","SUZ12 18974828 ChIP-Seq MESCs Mouse","60/1564","0.0000000367329776373080838885457814844","0.000008742087753757191186847544384","0","0","2.35580255041929432","40.3303759329484208251415","CDKN1C;SEMA5A;VIPR1;IRS1;LRRC4;DYSF;ADM;PLOD2;VLDLR;PRSS23;CX3CL1;COMP;RGS2;LBH;HEY1;ENPP1;SIRPA;MAP3K8;FGFBP3;IER5;SEMA6A;IGFBP4;PRSS12;SLC9A3;PPP1R3B;PXDN;IRF8;NHLRC1;SLC22A4;TNXB;PLEKHH3;HPGD;PPM1L;DLX5;LEF1;LRP4;NDRG1;SCIN;NFIL3;STC2;FLNC;TRPM6;CACNG4;HOXC6;GABRA2;KL;NTRK2;CDKN2B;PPP1R14C;EVX1;GRIN2C;FBXO32;DHRS3;BICC1;NELL2;GATM;BMP2;CYP24A1;CNIH3;FGFR2"
"RELB","RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation","15/139","0.0000000420875063042655975691162372615","0.000008742087753757191186847544384","0","0","6.70443090175953049","113.8648021339524376571717","CSRNP1;CDKN1A;DUSP1;HILPDA;TNFAIP3;G0S2;SLC2A3;PRDM1;HK2;VEGFA;BCL6;HEY1;DDIT4;BHLHE40;MAP3K8"
"BACH1","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human","48/1127","0.0000000475113464878108259833746327989","0.000008742087753757191186847544384","0","0","2.58741839797095308","43.6298182169251518303099","IFITM1;SLC26A2;TNXB;THRB;MTMR11;TNFAIP3;ATP10B;LRP4;ADM;SLC6A20;TFPI;CSF2RA;NDRG1;HK2;AKAP12;RGS2;APOL6;HEPH;MGAT3;CNGA1;HMOX1;TRPM6;HERC6;HOXC6;AOC3;CBX7;NTRK2;CDKN2B;DUSP1;G0S2;RNASE4;PCDHB12;PRSS12;DHRS3;F5;EFNA1;GATM;BMP2;CYP24A1;P2RX4;CEACAM7;BCL6;QPCT;CYP1A1;ZNF217;RNF186;FGFR2;CREB5"
"SUZ12","SUZ12 20075857 ChIP-Seq MESCs Mouse","107/3611","0.0000001057512239528236632836013576299","0.000013884284487349130403637149922","0","0","1.89432187390235329","30.4269321823658209780206","SEMA5A;VIPR1;IRS1;COMP;RGS2;ENPP1;SIRPA;MAP3K8;IER5;SEMA6A;IGFBP4;EREG;SLC9A3;CLDN9;PPP1R3B;SLC22A4;SLC26A2;PKDCC;DLX5;SLC1A1;SLCO5A1;NDRG1;SCIN;STC2;RIMKLA;SLC38A3;TRPM6;HOXC6;KL;CADM1;EVX1;ISG15;GRIN2C;FBXO32;BMP2;BCL6;P4HA1;BHLHE40;CYP1A1;ESAM;CNIH3;FGFR2;CDKN1C;CDKN1A;PTPRR;MCTP1;THRB;LRRC4;DYSF;ADM;PTH1R;VLDLR;PRSS23;CX3CL1;PCLO;DBP;LBH;HEY1;RASGEF1B;CNGA1;CTSH;FGFBP3;KSR1;ARHGEF17;RNF208;PRSS12;ARL4C;PXDN;SLC29A4;IRF8;SGK1;JDP2;TNXB;PLEKHH3;HPGD;LAMA2;PPM1L;LEF1;NEDD9;LRP4;NRXN2;KRT83;PDLIM2;NFIL3;WIF1;MGAT3;LRIG1;RNF39;GCNT4;FLNC;REM2;CACNG4;SH2B2;GABRA2;NTRK2;PPP1R14C;NOS2;PCDHB12;SOD3;DHRS3;BICC1;NELL2;GATM;CYP24A1;QPCT;KCNK1;TMEM229B"
"PPAR","PPAR 26484153 Chip-Seq NCI-H1993 Human","42/945","0.0000001131871017990418360267239751386","0.000013884284487349130403637149922","0","0","2.68050089445438289","42.8725307178347705416854","CDKN1A;PTPRR;THRB;HPGD;CITED2;IRS1;TNFAIP3;PLOD2;HK2;HEY1;SLC19A3;GCNT4;MAP3K8;CHAC1;FGFBP3;TRPM6;ZNF488;SH2B2;KL;TFAP2C;TLE1;GADD45B;ACSL4;GRHL3;SORBS1;KLF4;BICC1;VEGFA;EFNA1;GPRIN2;SLC9A3;P2RX4;BCL6;ELF3;NAV3;DDIT4;PXDN;BHLHE40;ZNF217;REN;AMOTL2;SGK1"
"RNF2","RNF2 18974828 ChIP-Seq MESCs Mouse","45/1066","0.0000001681869626194969651556760303554","0.000015473200560993721958992497267","0","0","2.54755719943302461","39.7372802227518278073148","CDKN1C;SEMA5A;TNXB;PLEKHH3;PPM1L;IRS1;DLX5;LEF1;NRXN2;ADM;VLDLR;PRSS23;COMP;LBH;PDLIM2;HEY1;NFIL3;FADS6;MXI1;LRIG1;ENPP1;SIRPA;FLNC;IER5;CACNG4;HOXC6;KL;NTRK2;SEMA6A;ARHGEF17;EVX1;SORBS1;GRIN2C;FBXO32;PRSS12;DHRS3;BICC1;NELL2;BMP2;CYP24A1;PPP1R3B;IRF8;KCNK1;CNIH3;FGFR2"
"EZH2","EZH2 18974828 ChIP-Seq MESCs Mouse","45/1066","0.0000001681869626194969651556760303554","0.000015473200560993721958992497267","0","0","2.54755719943302461","39.7372802227518278073148","CDKN1C;SEMA5A;TNXB;PLEKHH3;PPM1L;IRS1;DLX5;LEF1;NRXN2;ADM;VLDLR;PRSS23;COMP;LBH;PDLIM2;HEY1;NFIL3;FADS6;MXI1;LRIG1;ENPP1;SIRPA;FLNC;IER5;CACNG4;HOXC6;KL;NTRK2;SEMA6A;ARHGEF17;EVX1;SORBS1;GRIN2C;FBXO32;PRSS12;DHRS3;BICC1;NELL2;BMP2;CYP24A1;PPP1R3B;IRF8;KCNK1;CNIH3;FGFR2"
"RUNX2","RUNX2 24764292 ChIP-Seq MC3T3 Mouse","59/1600","0.0000001906001191556881837631102528940","0.000015586854188731831435650934670","0","0","2.24897814709625221","34.7986372761442410705968","CSRNP1;IFITM1;CDKN1A;SLC44A4;IRS1;LRRC4;DYSF;ADM;HK2;IFIT2;COMP;FADS6;SESN2;PHGDH;EMILIN1;IER5;WLS;TLE1;KSR1;DUSP1;IGFBP4;ARHGEF17;PLAUR;WDR35;PDE12;PPP1R3B;PXDN;PADI2;RHOV;TLR5;JDP2;SLC26A2;TNXB;GCNT1;LEF1;FBLN2;NDRG1;TTL;APOL6;PDLIM2;NFIL3;OLFML3;TRPM6;HOXC6;CBX7;GRHL3;NR1D1;KLF4;VEGFA;COL1A1;PER1;ARHGAP31;MLPH;P2RX4;MORN4;AXL;BHLHE40;AMOTL2;MUC20"
"NR3C1","NR3C1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation","94/3084","0.0000002421693383820396902376904848392","0.000017823663304918121032087430233","0","0","1.91657417276146402","29.1963791515904453888197","VIPR1;CDKN1A;PTPRR;MCTP1;THRB;IRS1;PHF1;FAM13A;DYSF;SLA;TNFAIP3;ADM;PLOD2;PTH1R;PRDM1;SIPA1L2;PRSS23;PLB1;HK2;COMP;LBH;NFKBIZ;ENPP1;SIRPA;CHAC1;DIP2C;WLS;PROSER2;SEMA6A;TLE1;RASA4B;KSR1;DUSP1;IGFBP4;GPX3;ARHGEF17;ANXA13;BTC;FAM222A;ELF3;NAV3;PPP1R3B;KRT37;DDIT4;HSBP1L1;KIT;PXDN;ANG;TLR5;CREB5;NLRC5;NEDD9;SLC3A1;AK4;TFPI;FBLN2;NDRG1;KIAA0513;NEURL1B;NFIL3;STC2;LRIG1;AGR3;CACNG4;NTRK2;IFITM10;CDKN2B;CADM1;GADD45B;ARHGEF37;CRYBB2;EVX1;NR1D1;FBXO32;KLF4;MERTK;TRERF1;BICC1;EFNA1;NELL2;PER1;BMP2;IRAK1BP1;RGCC;CYP24A1;MLPH;THEMIS2;BCL6;QPCT;MAFF;ZNF217;AMOTL2;RNF186;FGFR2"
