"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SP1","SP1 mouse","20/270","0.0000001458877491183589","0.00004858062045641351","0","0","4.468703170028818","70.3393020768906325","CDKN1C;CDKN1A;TFAP2C;CADM1;IRS1;MGST1;ADCY4;PLAUR;TNFAIP3;ACSL4;SLC2A3;MERTK;NDRG1;SOD3;VEGFA;COL1A1;BMP2;KIT;BHLHE40;PHGDH"
"NFKB1","NFKB1 mouse","15/200","0.0000045894459079357091","0.00076414274367129554","0","0","4.479729729729730","55.0637235427155218","CDKN1A;THRB;GADD45B;NOS2;DUSP1;LEF1;PLAUR;TNFAIP3;VEGFA;COL1A1;PER1;BMP2;ELF3;NFKBIZ;HMOX1"
"SP3","SP3 human","11/113","0.0000074765690031668164","0.00082989915935151651","0","0","5.916528971139018","69.8371493286262535","COL1A1;CDKN1A;CDKN2B;MYCN;IGFBP4;SLC19A3;PLAUR;CYP2F1;MUC4;MICB;VEGFA"
"TFAP2A","TFAP2A human","8/71","0.0000462705927735927125","0.00385202684840159348","0","0","6.922226643675112","69.0907714313752592","COL1A1;CDKN1A;KIT;PLAUR;HMOX1;ADM;MUC4;VEGFA"
"SMAD1","SMAD1 mouse","5/24","0.0000645567869102490354","0.00429948200822258524","0","0","14.258505379470776","137.5655651921562139","COL1A1;CDKN1A;BMP2;HEY1;DSG4"
"SP3","SP3 mouse","8/83","0.0001417593702722857150","0.00786764505011185687","0","0","5.811104921077066","51.4944060974291773","CDKN1A;TFAP2C;BMP2;ADCY4;SLC2A3;MERTK;SOD3;VEGFA"
"NR1H3","NR1H3 mouse","4/17","0.0002196886950995477191","0.01045090506687848357","0","0","16.630642085187539","140.0848714438245111","NOS2;BHLHE40;MAP3K8;ABCG1"
"BCL6","BCL6 mouse","4/18","0.0002783864994025056646","0.01158783803762930033","0","0","15.441951987406531","126.4155418628765233","CDKN1A;CDKN2B;BCL6;PRDM1"
"HIPK2","HIPK2 human","3/9","0.0004741794097955057716","0.01446653585972090990","0","0","26.960164835164836","206.3510744112332418","CDKN1A;NOX1;VEGFA"
"SMAD7","SMAD7 human","3/9","0.0004741794097955057716","0.01446653585972090990","0","0","26.960164835164836","206.3510744112332418","CDKN1A;CDKN2B;HMOX1"
"HIF1A","HIF1A mouse","4/21","0.0005213166075575102363","0.01446653585972090990","0","0","12.714957057203046","96.1143058948543967","HEY1;CITED2;HMOX1;VEGFA"
"PAX5","PAX5 human","4/21","0.0005213166075575102363","0.01446653585972090990","0","0","12.714957057203046","96.1143058948543967","CDKN1A;MYCN;LEF1;PRDM1"
"WT1","WT1 human","6/57","0.0006042501148241034284","0.01468572192910143522","0","0","6.381619683884634","47.2975169058017926","CDKN1A;MYCN;IRF8;CX3CL1;EREG;VEGFA"
"ETS1","ETS1 human","7/79","0.0006174177387610214202","0.01468572192910143522","0","0","5.282677469135803","39.0388000972037972","COL1A1;CDKN1A;HPGD;HMOX1;NDRG1;MUC4;SLC26A3"
