"ID","P","HR","CI_low_0.95","CI_up_0.95"
"Macrophages_EPIC","0.009893991832846836","1584428164.6545","162.0425999999999930878","15492296871066278.0000"
"NKcells_EPIC","0.015578439581749669","6559935090619831834710801748037232507316315367718843873415340470298849653135388950757790842463508803934931124224.0000","1604639272263169343488.0000000000000000000","26817708588456537885971620943883805705587744429236140826640485670792979725377672155757571870809681137210532564464557530186376790052774740875720058848200663314308446537519703563753500307166316608092110848.0000"
"Endothelial_EPIC","0.040470402634889595","1809.5534","1.3849000000000000199","2364390.1880"
"Bcells_EPIC","0.050558306590371471","44194.1057","0.9743000000000000549","2004582827.5774"
"otherCells_EPIC","0.161695668153404637","0.4557","0.1516000000000000125","1.3700"
"CAFs_EPIC","0.343824788932279024","1.8217","0.5262000000000000011","6.3065"
"CD8_Tcells_EPIC","0.382988093707104793","0.0005","0.0000000000000000000","13381.9999"
"CD4_Tcells_EPIC","0.977753430042710314","1.1132","0.0005999999999999999","2093.9955"
