"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"FOSL2","3","7.333333333333333","3","0.00258973552856906147693","0.038358516167326196789","182.21388842339513303159","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.505); TRRUST_Transcription_Factors_2019(rank=8, adjP=0.0384); ENCODE_TF_ChIP-seq_2015(rank=11, adjP=0.491)","FOSL2 ENCODE; FOSL2 human; FOSL2 MCF-7 hg19","11","182.21388842339513303159","enrichr","11","182.21388842339513303159","0.00258973552856906147693","0.038358516167326196789","","5","ENCODE--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=8); Enrichr--Queries(rank=108); ARCHS4--Coexpression(rank=356); GTEx--Coexpression(rank=934)","108","0.02694000000000000","ReMap ChIP-seq,0.02694"
"RELA","3","11.500000000000000","4","0.00001086333819700257773","0.002578232265421945019","42.42765572947226360156","ChEA_2022(rank=3, adjP=0.00258); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=0.507); TRRUST_Transcription_Factors_2019(rank=12, adjP=0.049); ENCODE_TF_ChIP-seq_2015(rank=25, adjP=1)","RELA 24523406 ChIP-Seq FIBROSARCOMA Human; RELA ENCODE; RELA human; RELA GM12878 hg19","12","42.42765572947226360156","enrichr","12","42.42765572947226360156","0.00001086333819700257773","0.002578232265421945019","","6","Literature--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=9); ReMap--ChIP-seq(rank=104); Enrichr--Queries(rank=664); GTEx--Coexpression(rank=1134); ARCHS4--Coexpression(rank=1295)","52","0.01220000000000000","Literature ChIP-seq,0.0122"
"NFKB1","3","78.666666666666671","3","0.00056338735915179255324","0.022012135164215795857","47.49237307364354876427","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.022); Transcription_Factor_PPIs(rank=35, adjP=0.582); ChEA_2022(rank=198, adjP=0.38)","NFKB1 mouse; NFKB1; NFKB1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation","13","47.49237307364354876427","enrichr","13","47.49237307364354876427","0.00056338735915179255324","0.022012135164215795857","","4","ARCHS4--Coexpression(rank=100); ReMap--ChIP-seq(rank=225); Enrichr--Queries(rank=818); GTEx--Coexpression(rank=1119)","234","0.06143000000000000","ARCHS4 Coexpression,0.06143"
"TAF7L","4","4.000000000000000","1","0.00002537493485781022815","0.004229797119079906076","50.38630445283551750890","ChEA_2022(rank=4, adjP=0.00423)","TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse","14","50.38630445283551750890","enrichr","14","50.38630445283551750890","0.00002537493485781022815","0.004229797119079906076","","0","",NA,NA,NA
"JUND","4","8.000000000000000","4","0.00003752495809396612429","0.004452961693817312702","53.92798601051889306746","Transcription_Factor_PPIs(rank=4, adjP=0.323); ChEA_2022(rank=6, adjP=0.00445); ENCODE_TF_ChIP-seq_2015(rank=6, adjP=0.184); TRRUST_Transcription_Factors_2019(rank=16, adjP=0.107)","JUND; JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human; JUND HeLa-S3 hg19; JUND human","15","53.92798601051889306746","enrichr","15","53.92798601051889306746","0.00003752495809396612429","0.004452961693817312702","","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=15); GTEx--Coexpression(rank=231); Enrichr--Queries(rank=256); ARCHS4--Coexpression(rank=287)","167","0.04237000000000000","ENCODE ChIP-seq,0.04237"
"JUN","4","19.250000000000000","4","0.00100055159837344532538","0.022012135164215795857","48.84196180942978315898","ENCODE_TF_ChIP-seq_2015(rank=4, adjP=0.184); TRRUST_Transcription_Factors_2019(rank=6, adjP=0.022); ChEA_2022(rank=33, adjP=0.0575); Transcription_Factor_PPIs(rank=34, adjP=0.582)","JUN HeLa-S3 hg19; JUN human; JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human; JUN","16","48.84196180942978315898","enrichr","16","48.84196180942978315898","0.00100055159837344532538","0.022012135164215795857","","6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=11); Literature--ChIP-seq(rank=24); ARCHS4--Coexpression(rank=27); Enrichr--Queries(rank=38)","4","0.00124500000000000","GTEx Coexpression,0.001245"
"RAD21","4","36.750000000000000","4","0.01162884379414632143868","0.127380565868187412004","9.21321618603178649209","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=0.505); Transcription_Factor_PPIs(rank=31, adjP=0.582); ENCODE_TF_ChIP-seq_2015(rank=47, adjP=1); ChEA_2022(rank=65, adjP=0.127)","RAD21 ENCODE; RAD21; RAD21 HCT116 hg19; RAD21 21589869 ChIP-Seq MESCs Mouse","17","9.21321618603178649209","enrichr","17","9.21321618603178649209","0.01162884379414632143868","0.127380565868187412004","","0","",NA,NA,NA
"STAT3","4","45.600000000000001","5","0.00080622459949498276061","0.022012135164215795857","52.96129561234423022142","TRRUST_Transcription_Factors_2019(rank=4, adjP=0.022); ENCODE_TF_ChIP-seq_2015(rank=30, adjP=1); Transcription_Factor_PPIs(rank=33, adjP=0.582); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=67, adjP=1); ChEA_2022(rank=94, adjP=0.214)","STAT3 human; STAT3 HeLa-S3 hg19; STAT3; STAT3 ENCODE; STAT3 20064451 ChIP-Seq CD4+T Mouse","18","52.96129561234423022142","enrichr","18","52.96129561234423022142","0.00080622459949498276061","0.022012135164215795857","","6","ENCODE--ChIP-seq(rank=15); Literature--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=44); ReMap--ChIP-seq(rank=152); Enrichr--Queries(rank=755); GTEx--Coexpression(rank=1117)","109","0.02703000000000000","ARCHS4 Coexpression,0.02703"
"FOSL1","5","17.000000000000000","3","0.00051498946333267841581","0.025018306123452599410","109.89015193471780662549","ENCODE_TF_ChIP-seq_2015(rank=5, adjP=0.184); ChEA_2022(rank=14, adjP=0.025); TRRUST_Transcription_Factors_2019(rank=32, adjP=0.133)","FOSL1 K562 hg19; FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer; FOSL1 mouse","19","109.89015193471780662549","enrichr","19","109.89015193471780662549","0.00051498946333267841581","0.025018306123452599410","","5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=4); Enrichr--Queries(rank=49); ARCHS4--Coexpression(rank=62); GTEx--Coexpression(rank=223)","56","0.01347000000000000","ReMap ChIP-seq,0.01347"
"WT1","5","18.000000000000000","2","0.00002970363145421283190","0.004229797119079906076","91.30233977172797210642","ChEA_2022(rank=5, adjP=0.00423); TRRUST_Transcription_Factors_2019(rank=31, adjP=0.133)","WT1 19549856 ChIP-ChIP CCG9911 Human; WT1 human","20","91.30233977172797210642","enrichr","20","91.30233977172797210642","0.00002970363145421283190","0.004229797119079906076","","4","Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=92); Enrichr--Queries(rank=264); ARCHS4--Coexpression(rank=720)","73","0.01829000000000000","Literature ChIP-seq,0.01829"
"FOXA1","5","30.000000000000000","4","0.00211258153438645618696","0.050138601749438557742","65.60996868685889182871","Transcription_Factor_PPIs(rank=5, adjP=0.517); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=23, adjP=1); ChEA_2022(rank=30, adjP=0.0501); ENCODE_TF_ChIP-seq_2015(rank=62, adjP=1)","FOXA1; FOXA1 ENCODE; FOXA1 33576154 ChIP-Seq Human HilarLN ProstateCancer; FOXA1 ECC-1 hg19","21","65.60996868685889182871","enrichr","21","65.60996868685889182871","0.00211258153438645618696","0.050138601749438557742","","6","ENCODE--ChIP-seq(rank=25); Literature--ChIP-seq(rank=31); ReMap--ChIP-seq(rank=248); Enrichr--Queries(rank=251); GTEx--Coexpression(rank=417); ARCHS4--Coexpression(rank=940)","627","0.17879999999999999","Enrichr Queries,0.1788"
"KLF4","5","61.666666666666664","3","0.01497170295711028678576","0.156176906718643149219","8.50382227485054364990","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=5, adjP=0.505); ChEA_2022(rank=68, adjP=0.156); TRRUST_Transcription_Factors_2019(rank=112, adjP=0.216)","KLF4 CHEA; KLF4 19829295 ChIP-Seq ESCs Human; KLF4 human","22","8.50382227485054364990","enrichr","22","8.50382227485054364990","0.01497170295711028678576","0.156176906718643149219","","5","ARCHS4--Coexpression(rank=14); Enrichr--Queries(rank=18); Literature--ChIP-seq(rank=22); GTEx--Coexpression(rank=40); ReMap--ChIP-seq(rank=285)","36","0.00860000000000000","ARCHS4 Coexpression,0.0086"
"BATF","6","56.000000000000000","2","0.05952784919983255401688","0.517122247472523222100","50.50172123995827178078","Transcription_Factor_PPIs(rank=6, adjP=0.517); ENCODE_TF_ChIP-seq_2015(rank=106, adjP=1)","BATF; BATF GM12878 hg19","23","50.50172123995827178078","enrichr","23","50.50172123995827178078","0.05952784919983255401688","0.517122247472523222100","","5","ARCHS4--Coexpression(rank=16); ENCODE--ChIP-seq(rank=39); ReMap--ChIP-seq(rank=69); GTEx--Coexpression(rank=488); Enrichr--Queries(rank=527)","41","0.00982800000000000","ARCHS4 Coexpression,0.009828"
"XBP1","7","7.000000000000000","1","0.00193663446258242897061","0.036519392722982955968","225.87306127473851802279","TRRUST_Transcription_Factors_2019(rank=7, adjP=0.0365)","XBP1 mouse","24","225.87306127473851802279","enrichr","24","225.87306127473851802279","0.00193663446258242897061","0.036519392722982955968","","4","Enrichr--Queries(rank=211); ReMap--ChIP-seq(rank=290); GTEx--Coexpression(rank=756); ARCHS4--Coexpression(rank=874)","534","0.15029999999999999","Enrichr Queries,0.1503"
"NFIC","7","46.000000000000000","3","0.00205996195661909461266","0.172033289187553062316","19.81350774325975550028","ENCODE_TF_ChIP-seq_2015(rank=7, adjP=0.234); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=33, adjP=1); TRRUST_Transcription_Factors_2019(rank=98, adjP=0.172)","NFIC SK-N-SH hg19; NFIC ENCODE; NFIC human","25","19.81350774325975550028","enrichr","25","19.81350774325975550028","0.00205996195661909461266","0.172033289187553062316","","5","ENCODE--ChIP-seq(rank=6); ReMap--ChIP-seq(rank=89); ARCHS4--Coexpression(rank=490); GTEx--Coexpression(rank=644); Enrichr--Queries(rank=1178)","195","0.05085000000000000","ENCODE ChIP-seq,0.05085"
"ESR1","7","50.200000000000003","5","0.00007453736990169466416","0.006701558882313918795","71.50058354539571325859","ChEA_2022(rank=7, adjP=0.0067); ENCODE_TF_ChIP-seq_2015(rank=17, adjP=0.734); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=46, adjP=1); Transcription_Factor_PPIs(rank=55, adjP=0.723); TRRUST_Transcription_Factors_2019(rank=126, adjP=0.338)","ESR1 21235772 ChIP-Seq MCF-7 Human; ESR1 ECC-1 hg19; ESR1 CHEA; ESR1; ESR1 human","26","71.50058354539571325859","enrichr","26","71.50058354539571325859","0.00007453736990169466416","0.006701558882313918795","","6","Literature--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=90); GTEx--Coexpression(rank=190); Enrichr--Queries(rank=345); ARCHS4--Coexpression(rank=653)","98","0.02439000000000000","Literature ChIP-seq,0.02439"
"PAX5","7","63.333333333333336","3","0.07857993284130045108515","0.154543777256935188635","33.38295223533899758195","Transcription_Factor_PPIs(rank=7, adjP=0.517); TRRUST_Transcription_Factors_2019(rank=87, adjP=0.155); ENCODE_TF_ChIP-seq_2015(rank=96, adjP=1)","PAX5; PAX5 human; PAX5 GM12891 hg19","27","33.38295223533899758195","enrichr","27","33.38295223533899758195","0.07857993284130045108515","0.154543777256935188635","","5","ENCODE--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=198); ARCHS4--Coexpression(rank=409); Enrichr--Queries(rank=635); GTEx--Coexpression(rank=832)","818","0.25119999999999998","ARCHS4 Coexpression,0.2512"
"RELB","8","16.500000000000000","2","0.00007878756631636351726","0.006701558882313918795","137.84795382798864693541","ChEA_2022(rank=8, adjP=0.0067); TRRUST_Transcription_Factors_2019(rank=25, adjP=0.133)","RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation; RELB mouse","28","137.84795382798864693541","enrichr","28","137.84795382798864693541","0.00007878756631636351726","0.006701558882313918795","","4","Enrichr--Queries(rank=27); ARCHS4--Coexpression(rank=39); ReMap--ChIP-seq(rank=127); GTEx--Coexpression(rank=896)","76","0.01923000000000000","Enrichr Queries,0.01923"
"BCL3","8","197.250000000000000","4","0.04389102394165805137716","0.146092269507769850767","36.64165594643459655799","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.507); ENCODE_TF_ChIP-seq_2015(rank=23, adjP=1); TRRUST_Transcription_Factors_2019(rank=62, adjP=0.146); ChEA_2022(rank=696, adjP=1)","BCL3 ENCODE; BCL3 GM12878 hg19; BCL3 mouse; BCL3 23251550 ChIP-Seq MUSCLE Mouse","29","36.64165594643459655799","enrichr","29","36.64165594643459655799","0.04389102394165805137716","0.146092269507769850767","","0","",NA,NA,NA
"RCOR3","8","253.500000000000000","2","0.07857993284130045108515","0.517122247472523222100","33.38295223533899758195","Transcription_Factor_PPIs(rank=8, adjP=0.517); ChEA_2022(rank=499, adjP=0.766)","RCOR3; RCOR3 21632747 ChIP-Seq MESCs Mouse","30","33.38295223533899758195","enrichr","30","33.38295223533899758195","0.07857993284130045108515","0.517122247472523222100","","0","",NA,NA,NA
"TP63","9","9.500000000000000","2","0.00011439845432128808078","0.008145169947675711189","23.97351672341813255684","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=9, adjP=0.507); ChEA_2022(rank=10, adjP=0.00815)","TP63 CHEA; TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC","31","23.97351672341813255684","enrichr","31","23.97351672341813255684","0.00011439845432128808078","0.008145169947675711189","","5","ARCHS4--Coexpression(rank=45); Literature--ChIP-seq(rank=73); GTEx--Coexpression(rank=118); Enrichr--Queries(rank=135); ReMap--ChIP-seq(rank=252)","111","0.02764000000000000","ARCHS4 Coexpression,0.02764"
"LEF1","9","55.500000000000000","2","0.00008471071620902426418","0.006701558882313918795","24.43469961665826062358","ChEA_2022(rank=9, adjP=0.0067); TRRUST_Transcription_Factors_2019(rank=102, adjP=0.178)","LEF1 29337183 ChIP-Seq mESC Mouse Stem; LEF1 human","32","24.43469961665826062358","enrichr","32","24.43469961665826062358","0.00008471071620902426418","0.006701558882313918795","","4","ARCHS4--Coexpression(rank=66); ReMap--ChIP-seq(rank=286); Enrichr--Queries(rank=307); GTEx--Coexpression(rank=380)","159","0.04054000000000000","ARCHS4 Coexpression,0.04054"
"SP1","9","70.333333333333329","3","0.00261535337504496855424","0.038358516167326196789","27.63985672772896151628","TRRUST_Transcription_Factors_2019(rank=9, adjP=0.0384); Transcription_Factor_PPIs(rank=39, adjP=0.582); ENCODE_TF_ChIP-seq_2015(rank=163, adjP=1)","SP1 mouse; SP1; SP1 HCT116 hg19","33","27.63985672772896151628","enrichr","33","27.63985672772896151628","0.00261535337504496855424","0.038358516167326196789","","5","ENCODE--ChIP-seq(rank=50); ReMap--ChIP-seq(rank=227); GTEx--Coexpression(rank=1029); Enrichr--Queries(rank=1098); ARCHS4--Coexpression(rank=1153)","1195","0.42370000000000002","ENCODE ChIP-seq,0.4237"
"STAT1","9","96.500000000000000","4","0.00626770246459623561058","0.087502042250833717008","12.95199583769591988869","Transcription_Factor_PPIs(rank=9, adjP=0.517); ChEA_2022(rank=51, adjP=0.0875); TRRUST_Transcription_Factors_2019(rank=59, adjP=0.146); ENCODE_TF_ChIP-seq_2015(rank=267, adjP=1)","STAT1; STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer; STAT1 human; STAT1 HeLa-S3 hg19","34","12.95199583769591988869","enrichr","34","12.95199583769591988869","0.00626770246459623561058","0.087502042250833717008","","6","ENCODE--ChIP-seq(rank=65); ReMap--ChIP-seq(rank=105); Literature--ChIP-seq(rank=120); GTEx--Coexpression(rank=131); ARCHS4--Coexpression(rank=218); Enrichr--Queries(rank=759)","305","0.08152000000000000","GTEx Coexpression,0.08152"
"SIRT3","10","10.000000000000000","1","0.08477413892992184674124","0.517122247472523222100","10.51055501871106478973","Transcription_Factor_PPIs(rank=10, adjP=0.517)","SIRT3","35","10.51055501871106478973","enrichr","35","10.51055501871106478973","0.08477413892992184674124","0.517122247472523222100","","0","",NA,NA,NA
"HDAC2","10","44.000000000000000","3","0.06036790511154529331739","0.525200774470443998432","9.75629918701561216210","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=10, adjP=0.525); Transcription_Factor_PPIs(rank=12, adjP=0.582); ENCODE_TF_ChIP-seq_2015(rank=110, adjP=1)","HDAC2 ENCODE; HDAC2; HDAC2 K562 hg19","36","9.75629918701561216210","enrichr","36","9.75629918701561216210","0.06036790511154529331739","0.525200774470443998432","","0","",NA,NA,NA
"CEBPD","10","111.000000000000000","4","0.00333211667699846985496","0.039985400123981620912","151.22075400228970920580","TRRUST_Transcription_Factors_2019(rank=10, adjP=0.04); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=24, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=93, adjP=1); ChEA_2022(rank=317, adjP=0.561)","CEBPD human; CEBPD ENCODE; CEBPD K562 hg19; CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse","37","151.22075400228970920580","enrichr","37","151.22075400228970920580","0.00333211667699846985496","0.039985400123981620912","","5","ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=61); ARCHS4--Coexpression(rank=96); Literature--ChIP-seq(rank=126); GTEx--Coexpression(rank=468)","223","0.05897000000000000","ARCHS4 Coexpression,0.05897"
"SMAD4","11","21.333333333333332","3","0.00104192705575230663492","0.034687474419679474591","16.41704859860214682499","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=11, adjP=0.539); ChEA_2022(rank=21, adjP=0.0347); Transcription_Factor_PPIs(rank=32, adjP=0.582)","SMAD4 CHEA; SMAD4 21741376 ChIP-Seq HESCs Human; SMAD4","38","16.41704859860214682499","enrichr","38","16.41704859860214682499","0.00104192705575230663492","0.034687474419679474591","","5","Literature--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=110); ARCHS4--Coexpression(rank=1043); GTEx--Coexpression(rank=1158); Enrichr--Queries(rank=1238)","361","0.09755999999999999","Literature ChIP-seq,0.09756"
"GATA3","11","49.000000000000000","3","0.00245357366432134892456","0.054592014031150007392","16.39434189671731090243","Transcription_Factor_PPIs(rank=11, adjP=0.582); ChEA_2022(rank=32, adjP=0.0546); ENCODE_TF_ChIP-seq_2015(rank=104, adjP=1)","GATA3; GATA3 21878914 ChIP-Seq MCF-7 Human; GATA3 T47D hg19","39","16.39434189671731090243","enrichr","39","16.39434189671731090243","0.00245357366432134892456","0.054592014031150007392","","6","ENCODE--ChIP-seq(rank=38); Literature--ChIP-seq(rank=80); GTEx--Coexpression(rank=137); ReMap--ChIP-seq(rank=137); Enrichr--Queries(rank=330); ARCHS4--Coexpression(rank=882)","320","0.08525000000000001","GTEx Coexpression,0.08525"
"FOXM1","11","67.666666666666671","3","0.00115927582330761628528","0.035887147225870559553","151.22075400228970920580","TRRUST_Transcription_Factors_2019(rank=11, adjP=0.04); ChEA_2022(rank=23, adjP=0.0359); ENCODE_TF_ChIP-seq_2015(rank=169, adjP=1)","FOXM1 human; FOXM1 32153563 ChIP-Seq SKOV3 Human Ovary OvarianCancer; FOXM1 ECC-1 hg19","40","151.22075400228970920580","enrichr","40","151.22075400228970920580","0.00115927582330761628528","0.035887147225870559553","","6","ENCODE--ChIP-seq(rank=23); Literature--ChIP-seq(rank=71); GTEx--Coexpression(rank=165); ReMap--ChIP-seq(rank=221); ARCHS4--Coexpression(rank=348); Enrichr--Queries(rank=844)","386","0.10270000000000000","GTEx Coexpression,0.1027"
"BACH1","11","158.000000000000000","2","0.00018071316311875021280","0.011697070194595472065","27.11450051572109742892","ChEA_2022(rank=11, adjP=0.0117); ENCODE_TF_ChIP-seq_2015(rank=305, adjP=1)","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human; BACH1 H1-hESC hg19","41","27.11450051572109742892","enrichr","41","27.11450051572109742892","0.00018071316311875021280","0.011697070194595472065","","6","Literature--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=71); Enrichr--Queries(rank=188); ReMap--ChIP-seq(rank=193); ARCHS4--Coexpression(rank=722); GTEx--Coexpression(rank=1502)","145","0.03659000000000000","Literature ChIP-seq,0.03659"
"EBNA1","12","12.000000000000000","1","0.00029037848573425787324","0.017229123486899290685","22.31888776684432684760","ChEA_2022(rank=12, adjP=0.0172)","EBNA1 20929547 Chip-Seq RAJI-cells Human","42","22.31888776684432684760","enrichr","42","22.31888776684432684760","0.00029037848573425787324","0.017229123486899290685","","0","",NA,NA,NA
