"Pathway_ID","Description","Skip_Reason","Core_Gene_Count_Raw","Core_Gene_Count_Matched","Term_Size","Unexpected_Core_Gene_Fraction"
"REACTOME_ACTIVATION_OF_SMO","REACTOME_ACTIVATION_OF_SMO","Too many core enrichment genes were absent from the reference gene set.","6","5","18","0.1666666666666667"
