"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","TP53","SW48","8.67156795803449043","0.000000002130257200609618","TP53","1","dorothea","1","8.67156795803449043","0.000000002130257200609618",NA,"","5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=20); GTEx--Coexpression(rank=492); ARCHS4--Coexpression(rank=614); Enrichr--Queries(rank=1020)","65","0.01829000000000000","Literature ChIP-seq,0.01829"
"ora","ETS1","SW48","4.61327295460210784","0.000024362791327327563208","ETS1","2","dorothea","2","4.61327295460210784","0.000024362791327327563208",NA,"","6","ENCODE--ChIP-seq(rank=69); Enrichr--Queries(rank=153); Literature--ChIP-seq(rank=160); ARCHS4--Coexpression(rank=174); ReMap--ChIP-seq(rank=222); GTEx--Coexpression(rank=312)","376","0.10690000000000000","ARCHS4 Coexpression,0.1069"
"ora","ESR1","SW48","4.27965107805522216","0.000052522927177880027942","ESR1","3","dorothea","3","4.27965107805522216","0.000052522927177880027942",NA,"","6","ENCODE--ChIP-seq(rank=14); Literature--ChIP-seq(rank=15); ReMap--ChIP-seq(rank=18); ARCHS4--Coexpression(rank=163); Enrichr--Queries(rank=430); GTEx--Coexpression(rank=735)","229","0.06061000000000000","ReMap ChIP-seq,0.06061"
"ora","SMAD3","SW48","4.08630837787895906","0.000081976924709750126461","SMAD3","4","dorothea","4","4.08630837787895906","0.000081976924709750126461",NA,"","5","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=7); GTEx--Coexpression(rank=209); Enrichr--Queries(rank=271); ARCHS4--Coexpression(rank=853)","45","0.01220000000000000","Literature ChIP-seq,0.0122"
"ora","STAT1","SW48","3.97274426120066737","0.000106476983438681037332","STAT1","5","dorothea","5","3.97274426120066737","0.000106476983438681037332",NA,"","6","ENCODE--ChIP-seq(rank=26); ReMap--ChIP-seq(rank=56); Literature--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=193); GTEx--Coexpression(rank=253); Enrichr--Queries(rank=876)","412","0.11860000000000000","ARCHS4 Coexpression,0.1186"
"ora","HNF4A","SW48","3.95471581200505806","0.000110990086022799133302","HNF4A","6","dorothea","6","3.95471581200505806","0.000110990086022799133302",NA,"","6","ENCODE--ChIP-seq(rank=39); ARCHS4--Coexpression(rank=56); Literature--ChIP-seq(rank=72); ReMap--ChIP-seq(rank=82); GTEx--Coexpression(rank=283); Enrichr--Queries(rank=986)","131","0.03440000000000000","ARCHS4 Coexpression,0.0344"
"ora","TFAP2C","SW48","3.55119535156210642","0.000281063628360469087552","TFAP2C","7","dorothea","7","3.55119535156210642","0.000281063628360469087552",NA,"","6","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=21); ENCODE--ChIP-seq(rank=31); Literature--ChIP-seq(rank=31); ReMap--ChIP-seq(rank=39); Enrichr--Queries(rank=61)","5","0.00186700000000000","GTEx Coexpression,0.001867"
"ora","TWIST1","SW48","3.55119535156210642","0.000281063628360469087552","TWIST1","8","dorothea","8","3.55119535156210642","0.000281063628360469087552",NA,"","4","ReMap--ChIP-seq(rank=52); ARCHS4--Coexpression(rank=117); GTEx--Coexpression(rank=167); Enrichr--Queries(rank=181)","268","0.07187000000000000","ARCHS4 Coexpression,0.07187"
"ora","SMAD4","SW48","3.52386405291989524","0.000299320145098753271316","SMAD4","9","dorothea","9","3.52386405291989524","0.000299320145098753271316",NA,"","5","Literature--ChIP-seq(rank=17); ReMap--ChIP-seq(rank=153); Enrichr--Queries(rank=1271); ARCHS4--Coexpression(rank=1468); GTEx--Coexpression(rank=1505)","370","0.10370000000000000","Literature ChIP-seq,0.1037"
"ora","MAFF","SW48","3.48491307930968430","0.000327406216150314310822","MAFF","10","dorothea","10","3.48491307930968430","0.000327406216150314310822",NA,"","5","ReMap--ChIP-seq(rank=64); ENCODE--ChIP-seq(rank=80); Enrichr--Queries(rank=133); GTEx--Coexpression(rank=465); ARCHS4--Coexpression(rank=526)","344","0.09472999999999999","Enrichr Queries,0.09473"
"ora","NFKB1","SW48","3.46564791406795791","0.000342256800334432174579","NFKB1","11","dorothea","11","3.46564791406795791","0.000342256800334432174579",NA,"","4","ARCHS4--Coexpression(rank=93); GTEx--Coexpression(rank=150); ReMap--ChIP-seq(rank=202); Enrichr--Queries(rank=594)","217","0.05713000000000000","ARCHS4 Coexpression,0.05713"
"ora","GRHL2","SW48","3.40617779550516486","0.000392484223671356032091","GRHL2","12","dorothea","12","3.40617779550516486","0.000392484223671356032091",NA,"","5","ReMap--ChIP-seq(rank=2); ARCHS4--Coexpression(rank=18); GTEx--Coexpression(rank=25); Enrichr--Queries(rank=97); Literature--ChIP-seq(rank=101)","21","0.00673400000000000","ReMap ChIP-seq,0.006734"
"ora","AHR","SW48","3.37239352992045038","0.000424234975089807079575","AHR","13","dorothea","13","3.37239352992045038","0.000424234975089807079575",NA,"","5","Literature--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=46); Enrichr--Queries(rank=64); ReMap--ChIP-seq(rank=89); GTEx--Coexpression(rank=290)","106","0.02826000000000000","ARCHS4 Coexpression,0.02826"
"ora","SMAD1","SW48","3.32522215956710765","0.000472909284443088584558","SMAD1","14","dorothea","14","3.32522215956710765","0.000472909284443088584558",NA,"","5","Literature--ChIP-seq(rank=53); ReMap--ChIP-seq(rank=201); Enrichr--Queries(rank=303); ARCHS4--Coexpression(rank=554); GTEx--Coexpression(rank=1342)","697","0.21579999999999999","Enrichr Queries,0.2158"
"ora","FOS","SW48","3.02610107186228472","0.000941670419299093629933","FOS","15","dorothea","15","3.02610107186228472","0.000941670419299093629933",NA,"","5","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=24); GTEx--Coexpression(rank=100); Enrichr--Queries(rank=135); ARCHS4--Coexpression(rank=314)","12","0.00336700000000000","ReMap ChIP-seq,0.003367"
"ora","GATA3","SW48","2.90392588727834156","0.001247596399461549029897","GATA3","16","dorothea","16","2.90392588727834156","0.001247596399461549029897",NA,"","6","ENCODE--ChIP-seq(rank=5); ReMap--ChIP-seq(rank=9); Literature--ChIP-seq(rank=35); Enrichr--Queries(rank=50); GTEx--Coexpression(rank=70); ARCHS4--Coexpression(rank=88)","116","0.03030000000000000","ReMap ChIP-seq,0.0303"
"ora","FOXO3","SW48","2.81819817411295404","0.001519853842776210627041","FOXO3","17","dorothea","17","2.81819817411295404","0.001519853842776210627041",NA,"","4","Literature--ChIP-seq(rank=33); ARCHS4--Coexpression(rank=385); GTEx--Coexpression(rank=550); Enrichr--Queries(rank=585)","656","0.20119999999999999","Literature ChIP-seq,0.2012"
"ora","RARA","SW48","2.81819817411295404","0.001519853842776210627041","RARA","18","dorothea","18","2.81819817411295404","0.001519853842776210627041",NA,"","5","Literature--ChIP-seq(rank=136); ReMap--ChIP-seq(rank=230); ARCHS4--Coexpression(rank=382); Enrichr--Queries(rank=520); GTEx--Coexpression(rank=1312)","745","0.23460000000000000","ARCHS4 Coexpression,0.2346"
