Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	1.00e-10	45	0.7759	0	0	1	0	keep	itself		True	BYSL,UTP20,PRMT3,CBX3,RRP12,CDK4,WDR43,NOP2,GNL3,NOLC1,TCOF1,MPHOSPH10,HSPE1,RRP9,DDX18,NIP7,RCL1,EXOSC5,PUS1,PPRC1
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	1.00e-10	142	0.71	0	0	1	0	keep	itself		True	DSCC1,MCM6,ATAD2,BRCA2,NME1,TRIP13,RFC3,CSE1L,DIAPH3,ORC6,CHEK1,PRIM2,GINS1,NUP107,CDK4,UBE2T,HELLS,BRCA1,SMC4,IPO7
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	1.00e-10	138	0.69	0	0	1	0	keep	itself		True	MCM6,BRCA2,E2F1,RASAL2,SLC7A5,CDC6,E2F3,EXO1,RBL1,ORC6,CHEK1,PRIM2,CDK4,CCND1,SMC4,CDK1,DKC1,DBF4,KPNA2,NOLC1
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	1.00e-10	139	0.695	0	0	1	0	keep	itself		True	XPOT,SSB,MCM6,NME1,IARS1,CDK2,CAD,CBX3,EIF2S2,SNRPG,SSBP1,CCT4,CDK4,LSM2,GNL3,ABCE1,DDX21,KPNA2,RFC4,NOLC1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.00e-10	61	0.5398	0	0	1	0	keep	itself		True	STC2,XPOT,IARS1,SLC7A5,CEBPB,DDX10,DDIT4,DKC1,NOLC1,RRP9,PSAT1,EXOSC5,EXOSC2,NPM1,MTHFD2,SRPRB,CKS1B,FKBP14,ARFGAP1,EIF4A1
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	1.00e-10	102	0.51	0	0	1	0	keep	itself		True	CYC1,LEP,BAZ2A,GPD2,PPP1R15B,UQCR11,TOB1,SPARCL1,CAVIN2,BCKDHA,DGAT1,ESRRA,SOWAHC,ETFB,ARL4A,APOE,SLC25A1,DLD,LPCAT3,MCCC1
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	1.00e-10	100	0.5	0	0	1	0	keep	itself		True	PNO1,SLC6A6,PSPH,STC1,NUFIP1,BHLHE40,ACLY,SLC7A5,PPA1,GMPS,CCT6A,EEF1E1,EIF2S2,DDIT4,TRIB3,HSPE1,RRP9,PSAT1,HPRT1,STIP1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.00e-10	93	0.465	0	0	1	0	keep	itself		True	COL11A1,INHBA,ADAM12,CTHRC1,TNFRSF12A,FAP,MMP1,COMP,TPM4,SNTB1,SFRP4,MMP3,CALU,CXCL8,BGN,TIMP1,TGFBI,SPP1,LOXL2,COL4A1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.00e-10	89	0.445	0	0	1	0	keep	itself		True	COX10,MAOB,COX6B1,ATP5ME,CYB5A,COX7B,ATP5MG,SLC25A3,ATP5MC1,IMMT,COX7A2,ATP5F1D,ATP5PD,SLC25A5,SURF1,NDUFB7,NDUFS4,FH,DECR1,MRPL34
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	2.86e-09	80	0.5333	0	0	1	0	keep	itself		True	NME1,POLR2D,RFC3,POLR2K,RAE1,CCNO,RFC4,POLB,NCBP2,CSTF3,HPRT1,POLA1,POLR1C,NELFCD,UMPS,FEN1,POLR1H,PRIM1,MPG,SSRP1
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	2.22e-08	59	0.3734	0	0	1	0	keep	itself		True	FH,DECR1,AQP7,D2HGDH,ACADL,EHHADH,CYP1A1,ALDH9A1,ECHS1,ACOT2,GSTZ1,MDH1,SERINC1,HIBCH,SUCLG1,ECI2,FABP2,AUH,CD36,EPHX1
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	3.58e-08	58	0.29	0	0	1	0	keep	itself		True	CAT,YPEL5,TNRC6B,LPIN2,CTNS,E2F2,TRIM10,MKRN1,ACP5,EZH1,BLVRB,TMEM9B,PC,CAST,SLC6A9,RNF19A,GDE1,XK,LRP10,ERMAP
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	2.32e-05	57	0.285	0	0	1	0	keep	itself		True	STC2,HOMER1,CHPF,STC1,MET,DDIT4,TGFBI,NANP,CDK1,KIF20A,VCAN,POLR3K,RPE,AURKA,AGRN,GNPDA1,IER3,COL5A1,PPIA,GALK1
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	4.63e-05	68	0.34	0	0	1	0	keep	itself		True	CYB5A,ARG2,ALDH2,AKR1C3,ALDH3A1,GABARAPL1,ACSM1,ATOH8,CROT,CAT,ITIH4,LPIN2,TAT,DHRS7,DDT,BCAR1,CYP1A1,ALDH9A1,ABCC3,UPP1
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	4.54e-04	23	0.2054	0	0	1	0	keep	itself		True	HSD17B11,PHYH,ABCD3,RXRG,SULT1B1,SCP2,ABCA9,BMP6,ABCA6,ABCA5,NR1H4,OPTN,NR3C2,PAOX,SLC23A1,BCAR3,PXMP2,ABCA8,RXRA,EPHX2
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	4.87e-04	18	0.5	12	12	1.48e-05	6.82e-05	keep	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	True	OLR1,STC1,TIMP1,SPP1,JAG2,VCAN,COL5A2,CXCL6,ITGAV,VEGFA,PTK2,COL3A1,FSTL1,KCNJ8,MSX1,LUM,LPL,POSTN
