term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	0.0004218016919826	21	13	NGFR,INSR,EGFR,CBL,CSF1R,FLT1,ERBB2,IGF1R,FGFR3,NTRK1,FGFR4,FGFR1,PDGFRB
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	0.000189856918728	8	4	MRAS,SHOC2,PPP1CC,PPP1CB
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	0.002282053613536	16	6	RIPK3,IFNAR1,STAT2,JAK3,STAT5A,STAT6
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	0.002264599773568	8	4	TGFBR2,TGFBR1,SMAD3,TGFB2
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	0.0027589120711996	5	3	SERPING1,PLAU,C1S
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY	0.0095951308767137	13	5	ACTR2,SRC,ARPC5,ACTR3,CTTN
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	0.0055445949814607	5	4	FOS,EGR1,EGR2,FOSL1
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY	0.0068620471255245	6	3	JAK3,STAT5A,IL2RB
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1	0.0125422962409247	10	6	WIPI1,NRBF2,ATG14,WIPI2,ZFYVE1,WDR45B
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	0.0161828739861937	16	10	PPP3CA,CXCR4,NFATC1,CALM3,NFATC2,PPP3CB,NFATC4,PPP3R1,PLCG1,CCR5
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	0.0209557673421995	14	9	PPP3CA,EGFR,NFATC1,CALM3,NFATC2,PPP3CB,NFATC4,PPP3R1,PLCG1
KEGG_MEDICUS_VARIANT_TMPRSS2_ERG_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_TMPRSS2_ERG_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.0129452615819986	5	3	IL1R2,PLAU,PLAT
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	0.0200340678748779	16	8	RNF43,FZD4,FZD7,FZD10,LGR4,FZD6,FZD2,LGR6
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	0.0205349267522338	26	13	RFC4,MSH3,EXO1,MSH6,POLD3,MSH2,RPA2,PMS1,MLH3,POLD1,RFC5,POLD2,PCNA
