"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"INTERSECT","SW948_RKO","ALL_6_METHODS","DoRothEA;ChEA3;VIPER;ENRICHR;TRRUST;CollecTRI","6","139","10","results/ngs/GSE114012/TF_summary/intersect/SW948_RKO/intersections/ALL_6_METHODS/candidates/top10_tf_candidates.csv"
