"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"FOXM1","FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human","220/784","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003813849425603825","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002856573219777264","0","0","9.4855586391201552","2368.004606419026004004991","MDC1;ARL6IP1;LRR1;CCNF;SMC3;MKI67;SMC4;CDC20;CHEK2;FBXO5;SEPHS1;GTSE1;TMPO;KNSTRN;DEPDC1B;DDX39A;KIF20A;DNA2;KIF20B;PRR11;ASF1B;RHNO1;PIF1;CDCA2;PARPBP;CDCA3;CDCA4;CDCA5;CDCA8;NCAPG;WDR62;SKA3;IQGAP3;NCAPH;SKA2;BRIP1;RACGAP1;PCBP1;RAD21;AFMID;CEP192;PLK4;MYH7B;XRCC4;PLK1;ANLN;TPX2;HNRNPD;ANP32E;CALM3;EZH2;TOP2A;CDKN1B;KIF14;KIF11;KIF15;TUBA1C;TUBA1B;MIS18BP1;NUF2;PBK;TNFAIP8L1;TK1;ZNF367;DLGAP5;CEP55;ACTL6A;KIF24;KIF23;CIT;MRPL51;INCENP;KIFC1;CKS2;DEPDC1;KIF2C;RCCD1;DTYMK;PCNA;CENPA;RECQL4;NEURL1B;SERTAD1;USP1;BRD8;PCNT;EMC9;PAK4;CDKN2D;GINS1;CDKN2C;ATAD5;NFYB;NDE1;PTGES3;ATAD2;TUBB4B;MZT1;CENPE;CENPF;STK17B;HNRNPA2B1;CENPL;TACC3;HYLS1;CENPN;NCAPD2;CENPO;NCAPD3;CDKN3;MAD2L1;GMNN;RTKN2;HJURP;BUB1B;NUCKS1;TTF2;RDM1;RGS3;PTTG1;NUSAP1;SLC25A40;NEK2;OIP5;KPNA2;GAS2L3;BORA;UBALD2;CDC25C;ILF2;CDC25A;HNRNPUL1;BLM;TROAP;ARHGAP19;HMMR;NUP160;CCNB2;CCNB1;GRK6;ECT2;FAM83D;CCDC18;STIL;CBX5;GOT1;ODF2;UBE2C;ARHGEF39;LSM5;LSM3;KIF18A;KIF18B;UBE2S;REEP4;RHEB;KIF4A;UBE2T;CNOT3;NABP2;CDK1;NABP1;MXD3;PHF19;GPSM2;HP1BP3;HMGB2;HMGB3;FOXM1;LMNB1;CKS1B;DNMT3B;LBR;SMIM14;SUN2;RFC3;RBM15;CCDC34;CKAP2L;CKAP2;RANGAP1;ETV4;CKAP5;CCNA2;ASPM;SFPQ;DBF4;PSRC1;ESPL1;SAPCD2;BIRC5;DNAJC9;MTFR2;RNFT2;USP13;GTF3C5;WBP1;UHRF1;TTK;LIN9;AURKB;AURKA;CCDC77;BUB3;BUB1;E2F7;E2F8;HNRNPA0;RRM2;SPAG5;RNF26;SCLT1;TICRR;WEE1;PRC1;KIAA0586;CDK2AP2;NUP35;TAF5;TAF4"
"FOXM1","FOXM1 23109430 ChIP-Seq U2OS Human","110/226","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000522489276553844453591584567529050597815806","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000195672234069414764402218048046454791651112","0","0","20.6296377127891759","3908.514440460216064820997","ARL6IP1;CCNF;HJURP;NUCKS1;TTF2;MKI67;CDC20;PTTG1;CHEK2;NUSAP1;NEK2;FBXO5;KPNA2;TMPO;GAS2L3;DEPDC1B;KIF20A;KIF20B;PIF1;CDCA2;TROAP;CDCA8;HMMR;NCAPH;SKA2;CCNB2;BRIP1;CCNB1;RACGAP1;GRK6;CEP192;ECT2;FAM83D;ODF2;UBE2C;PLK1;LSM5;TPX2;KIF18A;KIF18B;REEP4;UBE2S;ANP32E;CDK1;MXD3;PHF19;TOP2A;ARHGAP11A;ARHGAP11B;GPSM2;HP1BP3;KIF14;HMGB2;KIF11;LMNB2;LMNB1;TUBA1C;MIS18BP1;NUF2;TNFAIP8L1;LBR;CEP55;DLGAP5;SUN2;CKAP2L;CKAP2;KIF24;KIF23;CKAP5;CIT;CCNA2;ASPM;SFPQ;ESPL1;INCENP;KIFC1;DEPDC1;KIF2C;RCCD1;RNFT2;USP13;DTYMK;GTF3C5;WBP1;TTK;CENPA;AURKB;AURKA;NEURL1B;PCNT;PAK4;CDKN2D;RRM2;SPAG5;NFYB;RNF26;ATAD2;SCLT1;MZT1;CENPF;WEE1;PRC1;RFWD3;STK17B;HNRNPA2B1;HYLS1;NCAPD2;TAF5;CDKN3;SPC25"
"E2F4","E2F4 17652178 ChIP-ChIP JURKAT Human","162/608","0.0000000000000000000000000000000000000000000000000000000000000000000000000021477635550315486790634343758642504448878027715919","0.0000000000000000000000000000000000000000000000000000000000000000000000005362249675728766418394980235478595761953982659235","0","0","8.2582290014325626","1419.832810496838419567212","NUP107;ZWILCH;GMNN;BUB1B;NUCKS1;TTF2;MKI67;MTBP;CHEK1;NUSAP1;RTTN;NEK2;KNTC1;FBXO5;NUDT15;GTSE1;CDK5RAP2;TMPO;SUPT16H;ARL15;VRK1;ESCO2;ACYP1;CDC25C;WDR76;SAP30;TRAIP;DEPDC1B;FANCD2;HAT1;SMS;SNRPG;TIMELESS;PPIH;KIF20A;PRR11;SNRPA;ASF1B;NUP205;BLM;CDCA2;SET;CDCA3;CDCA5;TROAP;MAZ;ARHGAP19;CDCA8;TMTC2;HMMR;IQGAP3;RAD51AP1;CCNB2;BRIP1;CCNB1;RACGAP1;NUP85;NEU1;CLSPN;BARD1;PLK4;STIL;CBX5;FANCM;XRCC4;FUS;XRCC2;PLK1;CCDC15;CDC7;CDC6;LSM4;LSM3;ZWINT;ANLN;TPX2;POLA2;KIF18A;NASP;UBE2S;KIF4A;SASS6;ANP32E;RAD9B;SAE1;OGT;RAD18;TOP2A;SUV39H2;FEN1;MCM8;SUV39H1;HMGB2;MCM10;BRCA1;KIF11;HMGB1;FOXM1;BRCA2;KIF15;LMNB1;ING4;EXO1;PBK;HELLS;RFC3;RFC4;RBM15;CCDC34;RFC2;CACYBP;MASTL;CIT;CCNA2;ASPM;SFPQ;RBL1;ESPL1;INCENP;KIFC1;MCM3;BIRC5;MCM4;DNAJC9;KIF2C;PTMA;ITGB3BP;PCNA;GTF3C5;PRIM1;TTK;CENPA;RASIP1;AURKB;RAD54B;POLD3;FGD6;USP1;RBBP8;METTL4;RAD54L;BRD8;BUB3;BUB1;CDKN2D;POLQ;DUT;RRM1;RRM2;SPAG5;CEP152;ATAD2;DEK;FBXL13;SHCBP1;NUDT21;CENPF;RFWD3;POLE2;NUP35;TRIP13;MAD2L1"
"E2F1","E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver","333/2717","0.0000000000000000000000000000000000000000000000000000000000000035594458594106241215536559854448705639013322261066219373126943","0.0000000000000000000000000000000000000000000000000000000000006665062371746394139899688689472960581721362090281501123024290","0","0","3.5973316693332227","517.272033585428516744287","NUP107;LRR1;NUDT1;TONSL;SMC3;SMC4;SMC2;MTBP;CHEK1;MAGOH;RTTN;GTSE1;CDK5RAP2;CCDC78;ESCO2;MIF4GD;HCFC1;CARHSP1;NEIL3;ORAI3;KIF20A;DNA2;KIF20B;OPTN;ASF1B;PIF1;NUP205;PAXIP1;ABCB6;CDCA3;CDCA4;EPAS1;CDCA5;PEX11B;TMTC2;WDR62;NCAPH;BRIP1;DSN1;RACGAP1;NUP85;FIGNL1;PCBP1;RAD21;AFMID;NEU1;CEP192;CEP78;CDT1;SIVA1;XRCC2;INSR;PLK1;CDC6;PA2G4;MAGOHB;ZWINT;DHFR;POLA1;HNRNPM;TPX2;POLA2;TDP1;ANP32E;CALM3;ANP32B;RAD18;EZH2;GPR19;TOP2A;SUV39H2;DAZAP1;FEN1;SUV39H1;TECR;KIF14;CTCF;BRCA2;CHAF1B;TUBA1B;ING2;CHAF1A;SMPD4;MIS18BP1;NUF2;PBK;TNFAIP8L1;PHGDH;TK1;DLGAP5;LRRCC1;TCF19;HELLS;LRRC45;ZHX2;FOXD1;IZUMO4;PARP2;ACTL6A;KIF24;KIF23;KIF22;TUBG1;INCENP;KIFC1;TMEM106C;G2E3;KIF2C;RCCD1;PTMA;PRIM2;GRN;PRIM1;TIMM10;TYMS;CENPA;RAD54B;SLX4;FGD6;CHRAC1;TCOF1;MTHFD1L;METTL4;RAD54L;BRD8;PCNT;CCT5;PAK4;CDKN2D;GINS1;GINS2;RANBP1;CENPW;SF3A2;ATAD5;PNPLA7;NFYB;NDE1;GINS3;ATAD2;GINS4;SAAL1;CENPE;CENPF;MPHOSPH9;CENPH;CENPI;RFWD3;CENPL;TACC3;CENPM;CENPN;CENPO;NCAPD3;TRIP13;CENPP;YPEL5;CDKN3;MAD2L1;ALDH1L1;ERCC6L;NUP188;CSE1L;DSCC1;GMNN;NRM;BUB1B;TTF2;COMT;TM7SF2;RDM1;TMEM144;DEPTOR;EME1;SLC25A40;HMGN2;GAS2L3;CEP135;LIG1;RALGAPA2;VRK1;ACYP2;CDC25C;DEXI;CDC25A;TRAIP;MELK;MSH2;HNRNPUL1;FANCD2;HAT1;TIMELESS;PPIH;BLM;DNMT1;TROAP;MAZ;ARHGAP19;PKMYT1;NUP160;CORO1C;BCL2L12;RAD51AP1;ORC6;MED30;UBR7;ZC3H18;TPPP;CLSPN;FAM83D;NEK8;FANCI;STIL;SDF2L1;ZFHX2;GOT1;ANKRD24;FANCM;UBE2C;CCDC15;HMGA1;FANCA;TBCD;BCDIN3D;DNAJC12;IFT122;FANCB;LSM5;LSM4;LSM3;LSM2;EFNA1;MLXIPL;KIF18A;LSM6;KIF18B;NASP;REEP4;SP4;UBE2T;CDK2;CNOT3;CDK1;TUBGCP3;CNTROB;TUBGCP4;RAD9B;SAE1;MXD3;PHF19;ARHGAP11A;OSCP1;MCM8;HMGB2;HMGB3;MCM10;HMGB1;CHTF18;LMNB2;LMNB1;SPRED3;EXO1;MYBL2;EVI5L;POLE;RFC5;KLF10;RBM14;RFC3;RFC4;CCDC34;CKAP2L;RFC2;HAUS4;PPP2R5D;HAUS5;MASTL;SMC1A;ETV4;CKAP5;DCK;KLF15;CCNA2;MMS22L;ASPM;SFPQ;DBF4;RBL1;ESPL1;MCM3;BIRC5;DNAJC9;SSX2IP;MCM2;C1S;GTF3C5;WBP1;UHRF1;CDNF;AURKB;POLD3;TMEM201;CDC45;HIRIP3;HAUS8;HAUS7;KATNA1;POLD1;POC1A;RALY;CCDC77;BUB3;E2F7;POLQ;DUT;RRM1;SPAG5;CEP152;RNF26;SCLT1;SSRP1;DEK;HNRNPAB;SHCBP1;TTC39A;PINK1;RAD51;PRC1;POLE2;CDK2AP2;NUP35;SNRNP48;NUP37"
"FOXM1","FOXM1 26456572 ChIP-Seq MCF-7 Human BreastCancer","126/478","0.0000000000000000000000000000000000000000000000000000000011704529435085262819659181251849301240181990300653352909897411888738","0.0000000000000000000000000000000000000000000000000000001753338509375772061642886757778800546015226323332221243257584264377","0","0","7.8342947351593306","1026.997379508339236053871","ARL6IP1;CCNF;HJURP;NUCKS1;TTF2;MKI67;SMC4;CDC20;RGS3;PTTG1;SNRPD1;CHEK2;NEK2;KMT5A;FBXO5;KPNA2;SEPHS1;GTSE1;H4C5;GAS2L3;UBALD2;FRMD4B;CDC25C;PIMREG;KNSTRN;ILF2;DEPDC1B;ORAI3;KIF20A;KIF20B;PIF1;TEDC1;CDCA2;PARPBP;CDCA4;TROAP;MAZ;HMMR;NCAPH;SKA2;CCNB2;CCNB1;RACGAP1;CEP192;H3C2;ECT2;FAM83D;UBE2C;PLK1;IFT122;LSM5;NDC80;TPX2;KIF18B;REEP4;RHEB;UBE2S;TDP1;KIF4A;UBE2T;CDK1;PAM;MXD3;EZH2;H2AX;TOP2A;ARHGAP11B;GPSM2;HP1BP3;FHL2;KIF14;HMGB2;KIF11;CSAD;OSBPL10;LMNB1;TUBA1C;MIS18BP1;NUF2;CNTRL;TNFAIP8L1;LBR;CEP55;H3C8;SUN2;RFC3;CKAP2L;CKAP2;KIF23;CIP2A;CCNA2;ASPM;SFPQ;ESPL1;INCENP;KIFC1;CKS2;KIF2C;RCCD1;RNFT2;GTF3C5;UHRF1;PPM1H;CENPA;NEURL1B;HAUS7;EMC9;PAK4;CDKN2D;GINS1;ZNF462;RRM2;NDE1;RNF26;ATAD2;SCLT1;TUBB4B;MZT1;CENPF;WEE1;PRC1;HNRNPA2B1;HYLS1;NCAPD2;TAF5;CDKN3"
"E2F4","E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human","229/2422","0.0000000000000000000000048175694717785294317373468185386291230061162205084160179334736126728622185311223802273161709308624268","0.0000000000000000000006013932557270197749051800619712298729729015105665018420792343120662160060874157352373003959655761719","0","0","2.3429773521811827","125.793921456292238758579","IFI27L1;SLC46A3;NUP107;ARL6IP1;CCNF;HNRNPR;ZDHHC1;GABPB1;SMC3;MKI67;CDC20;RASSF4;STMN1;CHEK1;MAGOH;RCC1;SEPHS1;TMPO;WDHD1;WDR76;NUP93;CARHSP1;DNA2;KIF20B;OPTN;ZNF276;PIF1;SLC45A3;CDCA3;CDCA4;CDCA5;CDCA8;IQGAP3;MRPL11;RACGAP1;PLCG2;CDT1;SIVA1;PLK1;CDC7;PA2G4;MAGOHB;ZWINT;FAM111B;POLA2;TDP1;SASS6;SFXN3;ANP32E;TP73;SUV39H2;FEN1;CDKN1B;KIF14;CTCF;KIF11;PCSK7;BRCA2;CLYBL;TUBA1C;TUBA1B;NUF2;TCTN1;FGFBP3;DLGAP5;CEP55;HELLS;PARP2;CACYBP;KIF23;COMMD4;CIT;SLC7A5;MRPL51;INCENP;TMEM106C;DEPDC1;KIF2C;HNRNPH3;RCCD1;PRIM1;PBLD;KIAA0513;FGD6;EXOSC8;USP1;RAD54L;SIAE;GINS2;CDKN2C;NFYB;NDE1;GINS3;PTGES3;SAAL1;CENPF;TMEM54;RFWD3;CENPL;HYLS1;CENPN;NCAPD2;NCAPD3;YPEL3;CDKN3;COL16A1;ZWILCH;RTKN2;BUB1B;NUCKS1;TTF2;TM7SF2;HHAT;NUSAP1;NEK2;OIP5;KNTC1;NUDT15;HMGN2;TOR3A;LAG3;SUPT16H;GAS2L3;VRK1;ACYP1;DEXI;THOC6;GOLGA8B;LTB4R2;TIMELESS;PPIH;BLM;ABHD4;TROAP;MAZ;ARHGAP19;PKMYT1;NUP160;CORO1C;RAD51AP1;CCNB2;GRK5;UBR7;ZC3H18;TNFRSF14;CLSPN;NEK8;FANCI;CCDC18;STIL;CBX5;FANCM;FUS;CCDC15;FANCA;BCDIN3D;KIF18A;DIAPH3;NASP;UBE2T;DMXL2;CDK2;CRYL1;TUBGCP3;CNTROB;TUBGCP4;RAD9B;FBN1;ARHGAP11A;ARHGAP11B;GPSM2;HP1BP3;MCM10;HMGB1;FOXM1;CHTF18;NRGN;CKS1B;EXO1;LBR;POLE;RFC5;RBM14;RFC3;RBM15;CCDC34;CKAP2;MASTL;CKAP5;TGFBR3;ASPM;SFPQ;ESPL1;DNAJC9;SSX2IP;ITGB3BP;RNFT2;DNAH3;UNC93B1;PPM1H;LIN9;AURKB;POLD3;TMEM201;HIRIP3;E2F2;CCDC77;BUB3;E2F7;E2F8;DUT;RRM1;SPAG5;CEP152;RNF26;SSRP1;SHCBP1;TPCN1;PINK1;WEE1;RAD51;PRC1;POLE2;CDK2AP2;BUD13;TAF5;TAF3;RAN;NUP37"
"E2F1","E2F1 21310950 ChIP-Seq MCF-7 Human","116/858","0.0000000000000000000000073086366107928787871547842065514783851639239093500134708230854757929351173117993312189355492591857910","0.0000000000000000000007820241173548380669597603732974928112355566464956288732113687950375791047008533496409654617309570312","0","0","3.3112785900122748","176.401696264641174138887","GMNN;NUCKS1;SMC3;FBL;SNRPD1;CHEK1;OIP5;FBXO5;KPNA2;TMPO;LIG1;VRK1;CDC25A;HCFC1;MSH2;FANCD2;TIMELESS;DNMT1;SHC3;SLC45A3;CDCA5;ARHGAP19;PKMYT1;PLD1;NUP160;CLSPN;CDT1;STIL;CBX5;GOT1;FUS;NCAPH2;XRCC2;HMGA1;FANCA;TBCD;DNAJC12;CDC7;CDC6;FANCG;FAM111B;POLA2;LSM6;NASP;DMXL2;CALM3;ANP32B;MXD3;EZH2;TP73;SUV39H2;CDKN1B;MCM7;SUV39H1;NCAPG2;HP1BP3;HMGB2;BRCA2;LMNB2;OSBPL10;LMNB1;SMPD4;EXO1;PBK;ZNF367;POLE;LRRCC1;HELLS;RFC3;VPS13C;ACTL6A;EMP2;CACYBP;SMC1A;DCK;RBL1;TCP1;TMEM106C;MCM3;DNAJC9;PTMA;MCM2;DTYMK;PCNA;LIN9;CENPA;AURKB;POLD3;FGD6;CHRAC1;POLD1;E2F2;BUB3;E2F7;E2F8;CDKN2D;GINS1;GINS2;DUT;RRM1;RRM2;GINS3;ATAD2;DONSON;SCLT1;SSRP1;DEK;CENPH;RPA3;POLE2;RFWD3;TCEA3;CENPM;BUD13;NCAPD3;TAF4"
"MYBL2","MYBL2 22936984 ChIP-ChIP MESCs Mouse","158/1419","0.0000000000000000000000314678875558867954557579629267736113398868748533122486764519731838873894957941956818103790283203125000","0.0000000000000000000029461809724199013656046613776936803179452931248108406205726828019919594225939363241195678710937500000","0","0","2.7104525244836908","140.436878982779006719284","MDC1;NUP107;COL16A1;ARL6IP1;DGKA;BUB1B;NUCKS1;SMC4;ACTB;CCDC28B;SMC2;TM7SF2;CCT6B;CDC20;RDM1;NUSAP1;SLC25A40;RCC1;OIP5;KNTC1;KPNA2;SEPHS1;GTSE1;TMPO;CDK5RAP2;HEMK1;LAG3;ACYP1;CDC25C;FANCD2;HAT1;SNRPG;KIF20A;PRR11;SNRPA;ASF1B;PIF1;CDCA2;SET;ABCB6;CDCA3;TROAP;MAZ;ARHGAP19;CDCA8;NRF1;HMMR;FBXO43;NUP160;CCNB2;CCNB1;RACGAP1;NUP85;PCBP1;AFMID;ECT2;SRGAP2;NEK8;ZFHX2;CBX5;FANCM;BDNF;UBE2C;NCAPH2;PLK1;PA2G4;NDC80;FANCG;LSM2;ANLN;TPX2;POLA2;KIF18A;RHEB;TDP1;SASS6;ANP32E;CNTROB;SAE1;OGT;EZH2;MXD4;ARHGAP11A;TOP2A;FKBP10;MCM7;CITED2;PCDHGB2;HMGB2;KIF11;SHB;FOXM1;LMNB2;KIF15;CKS1B;CHAF1B;TUBA1B;SMPD4;HYAL1;IMPA2;NUF2;MYBL2;TK1;AMH;LBR;HELLS;RBM15;RFC4;PCDHGA4;CKAP2L;PCDHGA1;KIF23;KIF22;RANGAP1;CIT;SFPQ;BDH2;MRPL51;DBF4;PSRC1;INCENP;TCP1;CKS2;MCM3;KIF2C;PCNA;PRIM1;AURKB;AURKA;RAB26;KATNA1;USP1;METTL4;BRD8;CCDC77;BUB3;SIAE;E2F7;CCT5;PAK4;RRM1;RRM2;SF3A2;PNPLA7;NDE1;RNF26;EPOR;CENPE;WEE1;CENPH;PRC1;RFWD3;CENPL;NCAPD2;RAD1;CENPP;RAN;SPC25"
"MYC","MYC 19030024 ChIP-ChIP MESCs Mouse","252/2842","0.0000000000000000000001217731567806870371393546241355357700365989879122724786051398370573251028758932079654186964035034179688","0.0000000000000000000101342327143038436252931015270932282254741010298389367017771883761056983530579600483179092407226562500","0","0","2.1990259860961374","110.962592407872193689400","MDC1;NUP107;ARL6IP1;CCNF;NUDT1;GABPB1;SMC4;ACTB;NUDT3;SMC2;CDC20;MTBP;CHEK2;STMN1;CHEK1;MAGOH;RCC1;FBXO5;SEPHS1;TMPO;CDK5RAP2;WDHD1;GABARAPL1;ZFP2;ESCO2;MIF4GD;HCFC1;NUP93;KIF20A;PRR11;CDCA2;SET;PAXIP1;CDCA3;CDCA4;CDCA5;CDCA8;NCAPH;MRPL11;CYB5R1;DSN1;RACGAP1;NUP85;FIGNL1;PCBP1;AFMID;LYAR;PPARGC1B;BARD1;CDT1;PRELID1;XRCC4;SIVA1;NCAPH2;PLK1;CDC6;PA2G4;ZWINT;ANLN;POLA1;POLA2;TDP1;SASS6;ANP32E;CALM3;ANP32B;EZH2;GPR19;TOP2A;FKBP10;SUV39H2;DAZAP1;FEN1;CITED2;SUV39H1;CTCF;BRCA1;KIF11;BRCA2;PHF7;KIF15;THTPA;ING4;MED11;TUBA1B;IMPA2;PBK;TCP11L2;PHGDH;HELLS;ZHX2;PARP2;ACTL6A;CACYBP;KIF23;SLC7A5;MRPL51;INCENP;TCP1;CKS2;RCCD1;PTMA;PRIM2;DTYMK;PCNA;IDUA;DOT1L;TMEM160;TIMM10;CENPA;TCOF1;MTHFD1L;EXOSC8;USP1;METTL4;BRD8;PCNT;CCT5;RANBP1;SF3A2;ATAD5;NFYB;PTGES3;ATAD2;GINS4;NUDT21;CENPL;NCAPD2;RAD1;CENPO;NCAPD3;PLP2;TRIP13;CENPP;YPEL3;NUP188;ZWILCH;CSE1L;DGKA;GMNN;BUB1B;NUCKS1;TTF2;RDM1;FBL;NUSAP1;SLC25A40;NEK2;OIP5;KNTC1;KPNA2;TOR3A;SUPT16H;ACYP2;ILF2;CDC25A;CCNE2;LTB4R2;HAT1;SMS;SNRPG;GEMIN7;SNRPA;BLM;ABHD4;NRF1;HMMR;NUP160;RAD51AP1;CCNB1;ALDH3B1;GRK6;TPPP;ECT2;SRGAP2;ZKSCAN1;NEK8;FANCI;SDF2L1;CBX5;GOT1;FANCM;FUS;UBE2C;HMGA1;BCDIN3D;ASNS;BTBD9;LSM5;LSM4;LSM3;LSM2;KIF18A;LSM6;NASP;UBE2S;RHEB;CNOT3;RAD9B;SAE1;OGT;MXD3;ARHGAP11A;MCM7;MCM8;MCM10;HMGB1;LMNB1;CKS1B;EXO1;MYBL2;POLE;KLF10;RANGAP1;SMC1A;ETV4;DCK;KLF15;ETV6;CCNA2;SFPQ;TBC1D2;PSRC1;RBL1;MCM3;MCM4;MCM2;GTF3C5;UHRF1;TTK;AURKB;AURKA;THBS3;POLD3;HIRIP3;POLD1;E2F1;RBBP7;BUB1;E2F8;DUT;RRM1;RRM2;SSRP1;DEK;WEE1;RAD51;CDK2AP2;NUP35;BUD13;RAN;NUP37"
"MYC","MYC 18358816 ChIP-ChIP MESCs Mouse","217/2369","0.0000000000000000000060236230880970744418926859257903766837167501221242174309737638093764644509064964950084686279296875000000","0.0000000000000000004511693692984710035915475453065800806089198339274336322507474861254195275250822305679321289062500000000","0","0","2.2322962708193073","103.932584762997763050407","NUP107;ARL6IP1;CCNF;ZDHHC1;SMC4;CDC20;MTBP;SNRPD1;CHEK2;STMN1;CHEK1;MAGOH;RCC1;FBXO5;GTSE1;CDK5RAP2;HEMK1;WDHD1;ENDOG;ARL15;ZFP2;HCFC1;NUP93;SPATA17;MXRA8;KIF20A;PRR11;ASF1B;SET;PAXIP1;ABCB6;CDCA3;CDCA5;PEX11B;CDCA8;BRIP1;NUP85;PCBP1;AFMID;PPARGC1B;CEP78;BARD1;CDT1;XRCC4;NCAPH2;PA2G4;DHFR;ANLN;POLA1;TPX2;POLA2;TDP1;SASS6;CALM3;ANP32B;RAD18;EZH2;TOP2A;SUV39H2;DAZAP1;FEN1;CITED2;KIF11;BRCA2;PHF7;KIF15;THTPA;ANKRD9;MED11;HYAL1;TCP11L2;TK1;PARP3;RIPK3;RMI1;PARP2;KIF22;SLC7A5;MRPL51;INCENP;KIFC1;TCP1;CKS2;KIF2C;RCCD1;PAFAH1B3;PTMA;DTYMK;PCNA;TUBD1;TIMM10;RASIP1;RECQL4;CHRAC1;TCOF1;EXOSC8;USP1;METTL4;RAD54L;BRD8;CCT5;CDKN2D;RANBP1;SF3A2;PNPLA7;PTGES3;ATAD2;NUDT21;RFWD3;TCEA3;CENPL;TACC3;CENPM;NCAPD2;RAD1;CENPO;TRIP13;CENPP;INHA;CENPQ;NUP188;ZWILCH;CSE1L;GMNN;NRM;BUB1B;NUCKS1;TTF2;RDM1;FBL;EME1;NUSAP1;SLC25A40;NEK2;OIP5;KPNA2;LIG1;THOC6;CCNE2;DOK4;SNRPG;SNRPA;BLM;HMMR;RAD51AP1;CCNB1;STK36;NDUFV2;NEK8;CCDC18;SDF2L1;ZFHX2;CBX5;GOT1;FUS;UBE2C;HMGA1;ASNS;BTBD9;LSM4;DNAJC16;LSM2;KIF18A;NASP;RHEB;UBE2T;CNOT3;TUBGCP3;CNTROB;RAD9B;OGT;MXD3;MXD4;ARHGAP11A;CALCOCO1;MCM7;MCM8;PCDHGB2;CKS1B;EXO1;PGM2;MYBL2;AMH;LBR;RBM14;PCDHGA4;CKAP2L;CKAP2;MASTL;RANGAP1;SMC1A;DCK;NIPSNAP1;ASPM;SFPQ;TBC1D2;DBF4;PSRC1;ESPL1;MCM3;MCM4;ITGB3BP;UHRF1;PBXIP1;AURKB;AURKA;HIRIP3;PDE6D;E2F7;E2F8;DUT;RRM1;RRM2;WEE1;PRC1;NUP35;RAN"
