"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"MYC","MYC","96/957","0.00000000001382650786731678","0.000000003069484746544326","0","0","2.2931012031362830","57.337696557054464108","TOP2A;NUP188;MCM7;CSE1L;SUV39H1;NCAPG2;FHL2;TONSL;CTCF;BRCA1;SMC3;CHTF18;SMC4;ACTB;SMC2;FBL;TUBA1B;CHAF1B;PBK;NEK2;FBXO5;KPNA2;LBR;POLE;CEP55;TMPO;CDK5RAP2;RFC5;KLF10;HELLS;RFC3;RFC4;RFC2;TUBB;ACTL6A;SMC1A;TUBG1;ETV6;NUP93;ASPM;RBL1;PRKAR1B;MSH2;CYP2U1;FANCD2;EHHADH;TCP1;MCM3;MCM4;KIF20B;NEIL1;PRR11;SHANK2;NUP205;SET;NECAB3;TXK;IQGAP3;MTHFD1L;HAUS7;PCBP1;POLD1;RAD21;LCN12;ZC3H18;BRD8;ECT2;XDH;BUB1;CCT5;HNRNPA0;FANCI;RRM1;SDF2L1;FANCM;NFYB;ATAD2;PLK1;AHNAK2;CDC6;ANLN;POLA1;KIF18A;WEE1;DIAPH3;PRC1;CDK2;NABP2;CDK1;CALM3;CENPO;NCAPD3;TUBGCP4;TAF5;TRIP13;TP73"
"POU5F1","POU5F1","40/338","0.00000023247000383034094617","0.000025804170425167842934","0","0","2.6764157214229045","40.880924344806309989","TOP2A;MDC1;FEN1;HMGB2;KIF11;TTF2;HMGB1;ZBTB2;CDC20;TCOF1;RAD21;RBBP7;KPNA2;CCT5;TMPO;PAK4;RFC5;HELLS;SUPT16H;RBM14;SF3A2;RFC4;PLK1;ACTL6A;VRK1;SSRP1;SMC1A;HSPG2;ILF2;CKAP5;HNRNPAB;HCFC1;NUP93;MSH2;RPA3;TCP1;CDK1;SAE1;OGT;EZH2"
"E2F4","E2F4","16/73","0.00000036514993525899153341","0.000027021095209165374955","0","0","5.5277550053742877","81.937679097008654594","ATAD2;FHL2;TTK;BRCA1;LIN9;DBF4B;HCFC1;CCNA2;RBL1;TDP1;CHEK1;PBK;E2F1;CDK1;RAD54L;MYBL2"
"BRCA1","BRCA1","44/418","0.00000155261208049821753234","0.000086169970467651085962","0","0","2.3462724127083989","31.382735194059840467","TOP2A;MDC1;BLM;DAZAP1;NUP188;RTKN2;FHL2;HMMR;BRCA2;AURKA;BRIP1;CCNB1;CHEK2;PSAP;CHEK1;RBBP8;E2F1;RBBP7;FBXO5;CLSPN;KPNA2;BARD1;CDKN2D;BORA;ODF2;RFC2;TUBB;FANCA;SMC1A;TUBG1;ETV4;CCNA2;TPX2;DBF4;RAD51;RBL1;MSH2;FANCD2;UBE2T;CDK2;HNRNPA2B1;HNRNPD;CDK1;TP73"
"CHD1","CHD1","14/65","0.00000243598607150588453043","0.000108157781574861282638","0","0","5.3963222594737381","69.748322819100039283","RFC5;NUP188;RMI1;HMGA1;CDC6;SSRP1;SMC3;CENPA;SAP30;CDC20;DSN1;BUB3;TAF5;MCM2"
"CCNE1","CCNE1","15/82","0.00000914422567753614169977","0.000321203411826351226902","0","0","4.4019012819718837","51.072566397118521309","CDT1;CDKN1B;BRCA1;CDC6;BRCA2;FOXM1;CDC25A;RBL1;PRC1;POLD1;CDK2;MCM3;E2F1;CDK1;MYBL2"
"TP53","TP53","56/628","0.00001113974443874436735574","0.000321203411826351226902","0","0","1.9568751941449667","22.318144495126055915","TOP2A;MDC1;CSE1L;HMGB2;BRCA1;HMGB1;BRCA2;ING4;ING2;PTTG1;CHEK2;CHEK1;PBK;RCC1;TK1;KPNA2;ACTL6A;VRK1;CDC25C;CCNA2;ASPM;MSH2;HNRNPUL1;PAFAH1B3;DNMT1;BLM;PCNA;PRIM1;TTK;AURKB;ZBTB2;AURKA;GRK5;TP53INP1;E2F1;BRD8;TAF9B;ECT2;CCT5;BARD1;EGR1;CDKN2C;RRM2;SIVA1;NFYB;PLK1;HMGA1;DHFR;POLA1;RAD51;RFWD3;CDK2;CDK1;TAF5;SAE1;TP73"
"SMC3","SMC3","20/137","0.00001157489772347211607110","0.000321203411826351226902","0","0","3.3696068732565081","38.301215403167681472","RFC5;USP13;PAXIP1;CDCA5;TUBB;CTCF;SMC1A;SMC4;SMC2;HNRNPM;DSN1;SFPQ;RAD21;CDK2;NUF2;TCP1;RAD1;BUB3;MXD3;MXD4"
"AIRE","AIRE","12/68","0.00010197399471291871742885","0.002339332649052002204709","0","0","4.2026148618702912","38.625362123590875285","TOP2A;NUP93;SUPT16H;PCNA;MSH2;NASP;RAD21;SSRP1;SMC3;SMC1A;LMNB1;MCM2"
"RAD21","RAD21","26/237","0.00010537534455189202233730","0.002339332649052002204709","0","0","2.4321300159635575","22.273402596246448581","FEN1;PCNA;MCM7;CDCA5;NCAPG;CTCF;SMC3;CHTF18;SMC4;SMC2;TNFRSF14;TMPO;SERPINB1;RFC3;HNRNPA3;DEK;TUBB4B;SMC1A;TRAIP;SFPQ;MSH2;MCM3;MCM4;NCAPD2;RAN;MCM2"
"FOXP3","FOXP3","34/350","0.00011695543912211544071173","0.002360373407737239182663","0","0","2.1296966043801486","19.281671540112956365","FEN1;GTF3C5;CSE1L;NCAPG2;NCAPG;MCM10;KIF11;CORO1C;TUBA1C;CCNB1;ORC1;RAD21;POLD1;RAC2;NUSAP1;GTSE1;GAS2L3;RBM15;RRM2;ATAD5;NCAPH2;NDE1;PLK1;HAUS4;CKAP5;WDR76;RAD51;KIFC1;CNOT3;TUBGCP3;KIF20B;CENPQ;SNRPA;MAD2L1"
"POLE","POLE","6/18","0.00015131706738374378217078","0.002799365746599260119237","0","0","9.7682425488180886","85.922761989700262575","POLA1;PCNA;PRIM1;POLE2;GINS4;TIMELESS"
"WRNIP1","WRNIP1","7/26","0.00019100534486678265137793","0.003261783581571211197703","0","0","7.2024041585445095","61.675693168775389097","POLD3;BLM;NUP107;EPAS1;POLD1;CDK1;OSBPL10"
"SP1","SP1","27/263","0.00023611255846308422693888","0.003634911292337316898737","0","0","2.2574909200968523","18.852762515324158699","DNMT1;EPAS1;BRCA1;BRCA2;TUBA1B;CCNB1;E2F1;E2F2;MYH11;KLF10;MYH7B;EGR1;CBX5;NFYB;ODF2;HMGA1;HCFC1;CCNA2;SFPQ;RBL1;RAD51;SP4;CDK2;TIMELESS;CDK1;TAF4;OGT"
