term_id	term_name	p_value	term_size	intersection_size	intersection
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.0002824971949832	26	13	CCT6A,CCT3,TCP1,WRAP53,PARN,HSP90AA1,HNRNPA2B1,FBXO4,POT1,DKC1,DHX36,PTGES3,CCT2
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	0.0007703214418595	15	10	NCAPD2,CCNB1,MCPH1,NCAPG,NCAPH,WAPL,CTPS1,SMC2,BAZ1B,SMARCA5
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	0.0003628968774548	19	14	THBS1,BTK,FOXP3,CD274,TRIB2,DLL1,FCGR2B,LILRB4,EPX,IL23A,JAK3,TNFRSF21,AGER,IL23R
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	1.75105433014e-05	169	96	ATP6V0E1,SLC25A12,SLC2A10,UQCRH,UCP1,SLC18A2,SLC18A1,SLC16A1,SLC9A2,SLC9A1,SLC4A10,NDUFA12,ATP6V0A1,ATP6V1G2,ATP6V0B,ATP5MC2,ATP6V1H,ATP5F1E,FXYD2,ATP1A2,NDUFS5,NDUFS3,NDUFS2,NDUFS1,NDUFC1,NDUFB3,NDUFA2,NDUFA1,SLC25A5,SLC25A4,SLC9C1,GHITM,ATP6V1C2,SLC7A11,ATP6V0A2,SLC9A8,SLC9B2,PHB2,ATP5MG,NOX5,SLC17A6,ASIC5,ATP6V1G1,COX5A,ATP6V1F,OTOP2,COX7A2L,ATP6V0D1,TMEM175,SLC4A11,SLC25A18,SLC25A22,UQCRFS1,UCP2,SURF1,SLC15A2,SLC11A1,SLC9A5,SLC17A7,SPHK2,SLC2A9,SLC47A1,SLC9D1,FXYD4,FXYD6,FXYD7,FXYD3,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,SLC25A3,ATP6V1A,ATP5PF,ATP5MC1,ATP6V1D,SLC15A3,ATP5F1C,ATP6V0A4,ATP5F1B,ATP5F1A,SLC11A2,ATP12A,ATP1A3,ATP1A1,NDUFV3,NDUFV2,NDUFB10,NDUFB9,NDUFB8,NDUFB5,NDUFA10,NDUFA9,NDUFA7,NDUFA5,COXFA4
GOBP_DE_NOVO_NADPLUS_BIOSYNTHETIC_PROCESS_FROM_L_TRYPTOPHAN	GOBP_DE_NOVO_NADPLUS_BIOSYNTHETIC_PROCESS_FROM_L_TRYPTOPHAN	0.0010995252167741	8	7	HAAO,QPRT,NMNAT2,KYNU,KMO,NADSYN1,ACMSD
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.0007634775776122	42	28	SSTR4,SSTR3,SSTR2,SSTR1,CCL2,HRH4,OPRD1,MTNR1A,HTR6,HTR2C,HTR2B,HTR1D,HRH2,XCR1,AGT,CNR2,CCR1,CHRM4,CHRM3,MC3R,CALCRL,VIPR1,SSTR5,NPY1R,HTR1F,HTR1B,HRH1,HRH3
GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	0.0029868221988205	13	7	FGL2,ITGAL,SEMA6D,APBB1IP,LGALS9,ICAM1,HLA-DMB
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	0.000492057168587	73	25	CCT6A,MAPKAPK5,SLX4,ACTR5,NABP2,CCT3,TCP1,MAP2K7,MAPK3,PRKCQ,PKIB,WRAP53,PARN,NVL,NFRKB,MAP3K4,HSP90AA1,HNRNPA2B1,GNL3,FBXO4,POT1,DKC1,DHX36,PTGES3,CCT2
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	0.0018150034420424	8	4	RAPGEF2,AXL,LGALS9,GAS6
GOBP_NEURON_CELLULAR_HOMEOSTASIS	GOBP_NEURON_CELLULAR_HOMEOSTASIS	0.0006002529089448	50	34	CACNB4,SLC8A2,PRKAA1,FGGY,ATP6V0A1,ATP6V1G2,P2RY1,KCNH1,ERC2,CHMP2B,ADORA1,OSBPL2,ATP6V1G1,ATP6V1F,TSPOAP1,ATP6V0D1,TMEM175,CALB2,CALB1,TYRO3,SLC6A2,CX3CL1,TAOK1,SLC17A7,ATP6V1E1,ATP6V1C1,ATP6V0C,ATP6V1B2,ATP6V1A,ATP6V1D,ATP6V0A4,P2RX1,NELL2,MAP1A
