"statistic","source","condition","score","p_value"
"viper","ABL1","HVL_ALL","0.8349991349302861021","0.40371819545168169396376356417022179812192916870117187500000"
"viper","AHR","HVL_ALL","0.7789210473568590754","0.43602622473999730345894931815564632415771484375000000000000"
"viper","AIP","HVL_ALL","0.9392900540788633457","0.34758184368384592577427838477888144552707672119140625000000"
"viper","AIRE","HVL_ALL","1.3058796373095507004","0.19159349230176767053812625363207189366221427917480468750000"
"viper","APEX1","HVL_ALL","-2.0064022041750280145","0.04481335334808218134883261996037617791444063186645507812500"
"viper","AR","HVL_ALL","-0.5855027337335229065","0.55820972898688436814040869649033993482589721679687500000000"
"viper","ARID1A","HVL_ALL","0.9529193561553215286","0.34063093206997141493275194079615175724029541015625000000000"
"viper","ARID3A","HVL_ALL","-2.5024101042579158793","0.01233509469654904718016741327346608159132301807403564453125"
"viper","ARID3B","HVL_ALL","-3.4806395283178108713","0.00050021820795998991372732778160070665762759745121002197266"
"viper","ARID4A","HVL_ALL","-1.4814544489974070807","0.13848551457810137632620239855896215885877609252929687500000"
"viper","ARID4B","HVL_ALL","1.2782954557450678656","0.20114526952523575920039888842438813298940658569335937500000"
"viper","ARID5B","HVL_ALL","-0.1049121221965299139","0.91644553993187949370025080497725866734981536865234375000000"
"viper","ARNT","HVL_ALL","1.1387367899629547985","0.25481295308199669591431302251294255256652832031250000000000"
"viper","ARX","HVL_ALL","-0.3674770580855382107","0.71326320161885181647676290594972670078277587890625000000000"
"viper","ASCL1","HVL_ALL","0.8747076132848036201","0.38173301658987890405683174321893602609634399414062500000000"
"viper","ASCL2","HVL_ALL","-0.3513149595570502770","0.72535207322976469335173987929010763764381408691406250000000"
"viper","ASXL1","HVL_ALL","0.2322921890464035299","0.81631107877504849312799706240184605121612548828125000000000"
"viper","ATF1","HVL_ALL","-0.7792442039067274395","0.43583587546820712343986770065384916961193084716796875000000"
"viper","ATF2","HVL_ALL","-0.0352050299630186983","0.97191625138858273036390755805769003927707672119140625000000"
"viper","ATF3","HVL_ALL","-0.6208194628463283848","0.53471841597730818129718954878626391291618347167968750000000"
"viper","ATF4","HVL_ALL","0.2179829172460709119","0.82744242145619750772311817854642868041992187500000000000000"
"viper","ATF5","HVL_ALL","-2.1987822921956672317","0.02789340621089898483719871080666052876040339469909667968750"
"viper","ATF6","HVL_ALL","-0.3635574962208393823","0.71618847087886305935455766302766278386116027832031250000000"
"viper","ATOH1","HVL_ALL","1.0544664293617858064","0.29166942256364203345242458453867584466934204101562500000000"
"viper","BACH1","HVL_ALL","0.9880492698168745758","0.32312851896748528979230741242645308375358581542968750000000"
"viper","BACH2","HVL_ALL","0.0358212358216095164","0.97142490019500782327810384231270290911197662353515625000000"
"viper","BARX1","HVL_ALL","-0.1130043331733179002","0.91002711984648410048492905843886546790599822998046875000000"
"viper","BARX2","HVL_ALL","-0.5330387071785798181","0.59400678628219139021382488863309845328330993652343750000000"
"viper","BATF","HVL_ALL","1.5087035953321565884","0.13137454634228604155588016055844491347670555114746093750000"
"viper","BCL11B","HVL_ALL","0.1192005032437997852","0.90511650796207898661549506869050674140453338623046875000000"
"viper","BCL3","HVL_ALL","-0.5917843135099041252","0.55399502871275374538129199208924546837806701660156250000000"
"viper","BCL6","HVL_ALL","-1.2714303906692585588","0.20357557669643058795294621177163207903504371643066406250000"
"viper","BCLAF1","HVL_ALL","-0.1070819428955634700","0.91472397227370294547910134497215040028095245361328125000000"
"viper","BCOR","HVL_ALL","-1.3077714721349913418","0.19095083302867965624471935370820574462413787841796875000000"
"viper","BHLHA15","HVL_ALL","1.9608491615961336496","0.04989662124645439372772059982708015013486146926879882812500"
"viper","BHLHE40","HVL_ALL","-0.0509825629215300419","0.95933941524980848036818770196987316012382507324218750000000"
"viper","BHLHE41","HVL_ALL","-0.2726535937251236552","0.78511951030401527784619020167156122624874114990234375000000"
"viper","BMAL1","HVL_ALL","1.0387931087179524958","0.29890096702785395876844631857238709926605224609375000000000"
"viper","BMAL2","HVL_ALL","0.2044026057268895635","0.83803889409613696592771248106146231293678283691406250000000"
"viper","BRCA1","HVL_ALL","-0.4132618640038974167","0.67941476727822402992273964628111571073532104492187500000000"
"viper","BRD4","HVL_ALL","-1.0597263906210327988","0.28926909302833581083547187517979182302951812744140625000000"
"viper","BTG2","HVL_ALL","0.6025451011612725782","0.54681135110808765098511230462463572621345520019531250000000"
"viper","CDX1","HVL_ALL","0.7194286790347984573","0.47187683165702520859952073806198313832283020019531250000000"
"viper","CDX2","HVL_ALL","1.0657313555790575155","0.28654509917186138379108228946279268711805343627929687500000"
"viper","CEBPA","HVL_ALL","0.9008144766582829588","0.36768696911450138298249612489598803222179412841796875000000"
"viper","CEBPB","HVL_ALL","1.8817831678283556407","0.05986546211595354660683909742147079668939113616943359375000"
"viper","CEBPD","HVL_ALL","0.0914605921022946800","0.92712661789811878776390585699118673801422119140625000000000"
"viper","CEBPE","HVL_ALL","-0.0065466480170959934","0.99477656793367286169882390822749584913253784179687500000000"
"viper","CEBPG","HVL_ALL","0.9984673186301605829","0.31805280432210208951815388900286052376031875610351562500000"
"viper","CEBPZ","HVL_ALL","0.2820538703755025578","0.77790220380588848136937940580537542700767517089843750000000"
"viper","CIITA","HVL_ALL","0.8367820198010174071","0.40271510584360525886182813337654806673526763916015625000000"
"viper","CLOCK","HVL_ALL","-0.4739143869761603400","0.63556095937141765528366477155941538512706756591796875000000"
"viper","CREB1","HVL_ALL","0.1443154890247533850","0.88525134786717907253716930426890030503273010253906250000000"
