"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","HNF4G","HMVL_HUB098","7.33373490625079594","0.00000004637298945154716","HNF4G","1","dorothea","1","7.33373490625079594","0.00000004637298945154716",NA,"","5","ENCODE--ChIP-seq(rank=62); ReMap--ChIP-seq(rank=127); GTEx--Coexpression(rank=158); Enrichr--Queries(rank=262); ARCHS4--Coexpression(rank=310)","363","0.098320000000000005","GTEx Coexpression,0.09832"
"ora","TEAD1","HMVL_HUB098","5.11846376991200280","0.00000761265643314422495","TEAD1","2","dorothea","2","5.11846376991200280","0.00000761265643314422495",NA,"","4","ReMap--ChIP-seq(rank=3); ARCHS4--Coexpression(rank=79); Enrichr--Queries(rank=218); GTEx--Coexpression(rank=464)","49","0.010100000000000000","ReMap ChIP-seq,0.0101"
"ora","PRDM14","HMVL_HUB098","4.32609992505628238","0.00004719544386870781202","PRDM14","3","dorothea","3","4.32609992505628238","0.00004719544386870781202",NA,"","5","Literature--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=33); GTEx--Coexpression(rank=315); ARCHS4--Coexpression(rank=566); Enrichr--Queries(rank=1180)","404","0.111100000000000004","ReMap ChIP-seq,0.1111"
"ora","RUNX2","HMVL_HUB098","3.94798329298385475","0.00011272408195363597570","RUNX2","4","dorothea","4","3.94798329298385475","0.00011272408195363597570",NA,"","5","ReMap--ChIP-seq(rank=17); Literature--ChIP-seq(rank=29); Enrichr--Queries(rank=67); GTEx--Coexpression(rank=69); ARCHS4--Coexpression(rank=192)","180","0.042939999999999999","GTEx Coexpression,0.04294"
"ora","HIF1A","HMVL_HUB098","3.80970240201309007","0.00015498783009882993646","HIF1A","5","dorothea","5","3.80970240201309007","0.00015498783009882993646",NA,"","5","ARCHS4--Coexpression(rank=28); ReMap--ChIP-seq(rank=46); Literature--ChIP-seq(rank=66); GTEx--Coexpression(rank=226); Enrichr--Queries(rank=739)","80","0.017200000000000000","ARCHS4 Coexpression,0.0172"
"ora","MEF2C","HMVL_HUB098","3.59162453556819727","0.00025607988401414041261","MEF2C","6","dorothea","6","3.59162453556819727","0.00025607988401414041261",NA,"","5","ENCODE--ChIP-seq(rank=45); Enrichr--Queries(rank=85); ARCHS4--Coexpression(rank=114); ReMap--ChIP-seq(rank=215); GTEx--Coexpression(rank=844)","241","0.060539999999999997","Enrichr Queries,0.06054"
"ora","STAT3","HMVL_HUB098","3.51018707915095884","0.00030889645260239947944","STAT3","7","dorothea","7","3.51018707915095884","0.00030889645260239947944",NA,"","6","Literature--ChIP-seq(rank=14); ENCODE--ChIP-seq(rank=22); ReMap--ChIP-seq(rank=55); ARCHS4--Coexpression(rank=762); GTEx--Coexpression(rank=803); Enrichr--Queries(rank=1124)","329","0.085370000000000001","Literature ChIP-seq,0.08537"
"ora","NFKB1","HMVL_HUB098","3.39686816379476531","0.00040098842483603252705","NFKB1","8","dorothea","8","3.39686816379476531","0.00040098842483603252705",NA,"","4","ReMap--ChIP-seq(rank=146); ARCHS4--Coexpression(rank=326); Enrichr--Queries(rank=814); GTEx--Coexpression(rank=1195)","644","0.200199999999999989","ARCHS4 Coexpression,0.2002"
"ora","GRHL2","HMVL_HUB098","3.35531971098264048","0.00044124549970495492669","GRHL2","9","dorothea","9","3.35531971098264048","0.00044124549970495492669",NA,"","5","GTEx--Coexpression(rank=4); ARCHS4--Coexpression(rank=30); ReMap--ChIP-seq(rank=50); Enrichr--Queries(rank=53); Literature--ChIP-seq(rank=138)","11","0.002489000000000000","GTEx Coexpression,0.002489"
"ora","SP1","HMVL_HUB098","3.34038743092643120","0.00045668060641676445823","SP1","10","dorothea","10","3.34038743092643120","0.00045668060641676445823",NA,"","5","ENCODE--ChIP-seq(rank=64); ReMap--ChIP-seq(rank=65); ARCHS4--Coexpression(rank=1008); Enrichr--Queries(rank=1325); GTEx--Coexpression(rank=1341)","693","0.218900000000000011","ReMap ChIP-seq,0.2189"
"ora","TCF4","HMVL_HUB098","3.28688776264206473","0.00051654984713461759866","TCF4","11","dorothea","11","3.28688776264206473","0.00051654984713461759866",NA,"","5","ReMap--ChIP-seq(rank=11); Literature--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=48); Enrichr--Queries(rank=125); GTEx--Coexpression(rank=312)","127","0.029479999999999999","ARCHS4 Coexpression,0.02948"
"ora","POU5F1","HMVL_HUB098","2.89520666101314683","0.00127289722291957932768","POU5F1","12","dorothea","12","2.89520666101314683","0.00127289722291957932768",NA,"","5","Literature--ChIP-seq(rank=10); ReMap--ChIP-seq(rank=15); GTEx--Coexpression(rank=299); ARCHS4--Coexpression(rank=751); Enrichr--Queries(rank=800)","208","0.050509999999999999","ReMap ChIP-seq,0.05051"
"ora","ELF3","HMVL_HUB098","2.89463333285054780","0.00127457873115507372072","ELF3","13","dorothea","13","2.89463333285054780","0.00127457873115507372072",NA,"","4","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=36); ARCHS4--Coexpression(rank=39); Enrichr--Queries(rank=159)","15","0.003367000000000000","ReMap ChIP-seq,0.003367"
"ora","ONECUT1","HMVL_HUB098","2.80994201548766664","0.00154902342184375010209","ONECUT1","14","dorothea","14","2.80994201548766664","0.00154902342184375010209",NA,"","4","ReMap--ChIP-seq(rank=129); ARCHS4--Coexpression(rank=502); GTEx--Coexpression(rank=677); Enrichr--Queries(rank=720)","909","0.308400000000000007","ARCHS4 Coexpression,0.3084"
"ora","KMT2A","HMVL_HUB098","2.76808088142130737","0.00170576468402268920620","KMT2A","15","dorothea","15","2.76808088142130737","0.00170576468402268920620",NA,"","3","ReMap--ChIP-seq(rank=202); GTEx--Coexpression(rank=730); ARCHS4--Coexpression(rank=764)","1191","0.454299999999999982","GTEx Coexpression,0.4543"
"ora","RELA","HMVL_HUB098","2.75102407511095182","0.00177409113143723868970","RELA","16","dorothea","16","2.75102407511095182","0.00177409113143723868970",NA,"","6","Literature--ChIP-seq(rank=21); ENCODE--ChIP-seq(rank=66); ReMap--ChIP-seq(rank=87); Enrichr--Queries(rank=963); GTEx--Coexpression(rank=1064); ARCHS4--Coexpression(rank=1095)","460","0.128000000000000003","Literature ChIP-seq,0.128"
"ora","EGR1","HMVL_HUB098","2.65812815314107809","0.00219721141625321388438","EGR1","17","dorothea","17","2.65812815314107809","0.00219721141625321388438",NA,"","6","GTEx--Coexpression(rank=2); ReMap--ChIP-seq(rank=29); ENCODE--ChIP-seq(rank=34); Literature--ChIP-seq(rank=58); Enrichr--Queries(rank=96); ARCHS4--Coexpression(rank=475)","5","0.001245000000000000","GTEx Coexpression,0.001245"
