Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN,GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN,1e-10,79,0.401,0,0,1.0,0.0,keep,itself,,True,"RBM17,ADRA2C,HSP90AA1,OLFM1,NOTUM,RBCK1,RFC4,SLC1A5,CHGA,ANP32B,SNW1,CPAP,ST3GAL4,BRCA1,POLQ,EZH2,MTFP1,KIF4A,DNAJC9,CMTM7"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN,GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN,1.16e-09,87,0.435,0,0,1.0,0.0,keep,itself,,True,"DPP4,UBE2S,DCLRE1A,H2AX,HNRNPAB,STIP1,RFC4,CDK2AP2,SQLE,SLC1A5,NUP107,SLCO4A1,CDC25A,CDC6,HSPD1,B3GALNT1,TSEN2,WDR3,CKS2,LTB"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP,GSE22589_HEALTHY_VS_SIV_INFECTED_DC_UP,1.78e-09,77,0.3869,0,0,1.0,0.0,keep,itself,,True,"TMEM160,RGS14,JUN,ANTKMT,PPP1R16A,SAPCD2,GADD45GIP1,ATF3,ARHGAP4,MRPL12,NSMF,SUPT3H,HAGHL,CWC22,STUB1,DOHH,RPL13,HSPA1A,CARD11,PTPN18"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN,GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN,2.48e-09,74,0.37,111,46,0.0956,0.788,keep,GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN,GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN,False,"DPP4,UBE2S,DCLRE1A,MANF,H2AX,HNRNPAB,STIP1,RFC4,CDK2AP2,SMC4,SQLE,SLC1A5,SLCO4A1,CDC6,HSPD1,CKS2,LTB,TUBGCP3,DNAJC9,SLC1A4"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN,GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN,1.17e-08,67,0.335,0,0,1.0,0.0,keep,itself,,True,"CCDC85B,AATF,UBE2S,FKBP4,SMC4,SLC7A5,HSPA8,KIF15,GADD45GIP1,ETFB,IL18R1,MRPL52,NAT10,NXT1,MRPL34,NUDC,BUD31,NHP2,UTP14A,DNAJC2"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP,GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP,2.5e-08,79,0.395,0,0,1.0,0.0,keep,itself,,True,"NOL7,DCLRE1A,HNRNPAB,RBM10,SLC7A5,TAP1,TMEM106C,HSPD1,IFT57,REXO2,LTB,PABPN1,RUVBL1,GGH,PDCD5,MKI67,PLPP1,EXO1,MRPL58,C1QBP"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,5.31e-08,91,0.4573,0,0,1.0,0.0,keep,itself,,True,"IL2RA,GZMB,RBM10,RFC4,MRPS22,GTF2E2,RPN1,RIOX2,RNASEH2B,BRCA1,PLK4,EZH2,MRPL18,SPR,MTX2,MKI67,GIT1,CBX1,XPOT,MNS1"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP,GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP,6.41e-08,64,0.32,0,0,1.0,0.0,keep,itself,,True,"DUSP4,HFE,SPINT1,CBR3,MMP2,FNDC3B,CACHD1,FXYD6,SHISA4,PXDN,NXN,CLDN7,SWAP70,NKAIN4,ETV6,SLC4A11,CPT1C,KDELR1,APLP2,CYBB"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP,GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP,1.11e-07,84,0.42,0,0,1.0,0.0,keep,itself,,True,"DPP4,GZMB,SMC4,KIF15,MRPL12,TMEM106C,GLRX5,TOMM34,WDR3,EZH2,LTB,DUT,P2RX5,PLPP1,POLRMT,FABP5,TTF2,AVEN,REXO4,RAD51"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN,1.18e-07,89,0.4472,181,79,0.8881,0.9832,keep,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,False,"IL2RA,GZMB,RBM10,RFC4,MRPS22,RPN1,RIOX2,RNASEH2B,BRCA1,PLK4,MRPL18,SPR,MTX2,MKI67,GIT1,XPOT,GADD45G,MNS1,RPF2,LMNB1"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP,GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP,2.49e-07,70,0.35,0,0,1.0,0.0,keep,itself,,True,"TPM2,DUSP4,HFE,SLC6A8,HMGN3,ARNT2,FNDC3B,MMP9,CACHD1,LY6D,CSF1R,SHISA4,GNS,FSCN1,GRN,SWAP70,P2RX4,ITM2C,APLP2,LONRF1"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN,3.24e-07,89,0.4472,186,85,0.2261,0.6273,keep,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN,False,"IL2RA,GZMB,RBM10,RFC4,MRPS22,GTF2E2,RPN1,RIOX2,RNASEH2B,BRCA1,PLK4,EZH2,MRPL18,SPR,MTX2,MKI67,GIT1,CBX1,XPOT,MNS1"
ngs,GSE282081,Main_DE,3D_organoid,IMMUNESIGDB,results/ngs/GSE282081/tables/3D_organoid/GSEA/IMMUNESIGDB/gsea_result.csv,GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP,GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP,3.62e-07,70,0.35,0,0,1.0,0.0,keep,itself,,True,"CCDC85B,UBE2S,ANTKMT,H2AX,SAFB,CDK2AP2,SLC7A5,GADD45GIP1,ARHGAP4,MRPL12,ABHD17A,MTA1,ATP5F1D,SAFB2,PTMA,DAZAP1,TAF10,NFKBIB,FABP5,CNOT3"
