"Pathway_ID","Description","Skip_Reason","Core_Gene_Count_Raw","Core_Gene_Count_Matched","Term_Size","Unexpected_Core_Gene_Fraction"
"GOCC_PHOSPHOLIPID_TRANSLOCATING_ATPASE_COMPLEX","GOCC_PHOSPHOLIPID_TRANSLOCATING_ATPASE_COMPLEX","Too many core enrichment genes were absent from the reference gene set.","8","7","14","0.125"
