"Dataset","Analysis_Name","Scope_Group_Column","Scope_Group_Value","Target_Gene","Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Expression_Mean_Log2_TPM_Plus_1","Expression_SD_Log2_TPM_Plus_1","Correlation","Abs_Correlation","P.Value","adj.P.Val","Samples_Used","Correlation_Method"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000154265","ENSG00000154265","ABCA5","ENSG00000154265","23461","protein_coding","1.6034208961074483124","0.08947899934591742321","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000154262","ENSG00000154262","ABCA6","ENSG00000154262","23460","protein_coding","0.0188613621057148427","0.02120355370190429509","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000197150","ENSG00000197150","ABCB8","ENSG00000197150","11194","protein_coding","5.0008946534726161914","0.15962799707037464425","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000150967","ENSG00000150967","ABCB9","ENSG00000150967","23457","protein_coding","1.4480599531236222344","0.02881553684511019633","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000121270","ENSG00000121270","ABCC11","ENSG00000121270","85320","protein_coding","0.0791576840800558706","0.01682058566725741847","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000108846","ENSG00000108846","ABCC3","ENSG00000108846","8714","protein_coding","3.4985321066814178970","0.09309360508655253885","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000114770","ENSG00000114770","ABCC5","ENSG00000114770","10057","protein_coding","3.8805587445081850539","0.02512229597755158764","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000006071","ENSG00000006071","ABCC8","ENSG00000006071","6833","protein_coding","1.1710773818303994442","0.05065322043000921454","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000069431","ENSG00000069431","ABCC9","ENSG00000069431","10060","protein_coding","0.0634631553042086655","0.02221371684930807319","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000119688","ENSG00000119688","ABCD4","ENSG00000119688","5826","protein_coding","5.8390359034780425773","0.01615110866439785700","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000161204","ENSG00000161204","ABCF3","ENSG00000161204","55324","protein_coding","7.1821973767367346397","0.06620798316048992493","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000160179","ENSG00000160179","ABCG1","ENSG00000160179","9619","protein_coding","0.5698942895163409128","0.03118903000859738969","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000143921","ENSG00000143921","ABCG8","ENSG00000143921","64241","protein_coding","0.0400251099770552107","0.00246005109158613147","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000106077","ENSG00000106077","ABHD11","ENSG00000106077","83451","protein_coding","7.8384700998577692133","0.03117015248364972749","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000131969","ENSG00000131969","ABHD12B","ENSG00000131969","145447","protein_coding","6.1135579599795422112","0.08815358567991186944","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000129968","ENSG00000129968","ABHD17A","ENSG00000129968","81926","protein_coding","5.9136394131689646869","0.15201846792046624923","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000164074","ENSG00000164074","ABHD18","ENSG00000164074","80167","protein_coding","2.1447616256931483214","0.04877884264829863981","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000100439","ENSG00000100439","ABHD4","ENSG00000100439","63874","protein_coding","4.8477257117944390075","0.07834283497775113014","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000011198","ENSG00000011198","ABHD5","ENSG00000011198","51099","protein_coding","3.4092414836884308293","0.13869994324100723415","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000127220","ENSG00000127220","ABHD8","ENSG00000127220","79575","protein_coding","2.8555692812644815071","0.23620256798674510446","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000136754","ENSG00000136754","ABI1","ENSG00000136754","10006","protein_coding","3.0095264861784678523","0.07536590506665556688","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000165660","ENSG00000165660","ABRAXAS2","ENSG00000165660","23172","protein_coding","3.8922849097902467719","0.06123265946279140420","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000151136","ENSG00000151136","ABTB3","ENSG00000151136","121551","protein_coding","0.4432347212879928500","0.05200068764714810277","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000278540","ENSG00000278540","ACACA","ENSG00000278540","31","protein_coding","3.0991555769543475130","0.05571417196691425683","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000111271","ENSG00000111271","ACAD10","ENSG00000111271","80724","protein_coding","2.2992873460390903517","0.06921646235662280711","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000115361","ENSG00000115361","ACADL","ENSG00000115361","33","protein_coding","0.3224996017946464288","0.12175601830086565935","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000181513","ENSG00000181513","ACBD4","ENSG00000181513","79777","protein_coding","3.9025480748833878408","0.20914465260932207924","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000176244","ENSG00000176244","ACBD7","ENSG00000176244","414149","protein_coding","5.1790228857572815357","0.10494793451326217548","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000110455","ENSG00000110455","ACCS","ENSG00000110455","84680","protein_coding","4.9491564077165079993","0.06570334949694661697","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000177076","ENSG00000177076","ACER2","ENSG00000177076","340485","protein_coding","0.5959099732889344692","0.02145333311310970367","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000144648","ENSG00000144648","ACKR2","ENSG00000144648","1238","protein_coding","0.0939234477407099311","0.02475063681669608523","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000131473","ENSG00000131473","ACLY","ENSG00000131473","47","protein_coding","6.8413899937492557157","0.01155716639369390279","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000122729","ENSG00000122729","ACO1","ENSG00000122729","48","protein_coding","2.9431132987241652721","0.04313824971820139770","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000100412","ENSG00000100412","ACO2","ENSG00000100412","50","protein_coding","4.1576245357556240734","0.05098750177980884007","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000184227","ENSG00000184227","ACOT1","ENSG00000184227","641371","protein_coding","2.6433747059773193833","0.17768714763300116899","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000162390","ENSG00000162390","ACOT11","ENSG00000162390","26027","protein_coding","1.5636829014959869877","0.08270562500600656120","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000101473","ENSG00000101473","ACOT8","ENSG00000101473","10005","protein_coding","5.0514490016941273609","0.07916628800034906932","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000161533","ENSG00000161533","ACOX1","ENSG00000161533","51","protein_coding","4.6279493755110747699","0.03234040943265353851","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000153093","ENSG00000153093","ACOXL","ENSG00000153093","55289","protein_coding","0.2506566544381670925","0.03365698448659494579","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000142513","ENSG00000142513","ACP4","ENSG00000142513","93650","protein_coding","1.7451583565862023306","0.54547823260336003592","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000102575","ENSG00000102575","ACP5","ENSG00000102575","54","protein_coding","3.6482405292775825778","0.22044819806314114308","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000111644","ENSG00000111644","ACRBP","ENSG00000111644","84519","protein_coding","2.2826342303713329507","0.20497879702409288472","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000151726","ENSG00000151726","ACSL1","ENSG00000151726","2180","protein_coding","4.0571889345501821467","0.05136895371626808843","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000164398","ENSG00000164398","ACSL6","ENSG00000164398","23305","protein_coding","0.6624620827863921813","0.14268732581732956888","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000005187","ENSG00000005187","ACSM3","ENSG00000005187","6296","protein_coding","0.0631515928621369377","0.00828525310221805977","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000183549","ENSG00000183549","ACSM5","ENSG00000183549","54988","protein_coding","0.0430853867809505922","0.02106571336812799664","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000077080","ENSG00000077080","ACTL6B","ENSG00000077080","51412","protein_coding","0.3437485993306496623","0.14127855938448746764","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000117148","ENSG00000117148","ACTL8","ENSG00000117148","81569","protein_coding","0.3343999513458060235","0.05291986756546002840","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000248746","ENSG00000248746","ACTN3","ENSG00000248746","89","protein_coding","0.1187825344860358734","0.06351050141182389142","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000133627","ENSG00000133627","ACTR3B","ENSG00000133627","57180","protein_coding","2.4055015053819359672","0.03183511350758812253","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000101442","ENSG00000101442","ACTR5","ENSG00000101442","79913","protein_coding","4.4185413889335860560","0.04475777656912267866","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000075089","ENSG00000075089","ACTR6","ENSG00000075089","64431","protein_coding","3.4222385591753212708","0.16952550010462208441","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000113812","ENSG00000113812","ACTR8","ENSG00000113812","93973","protein_coding","5.8554858841533716785","0.04250739502799903008","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000135503","ENSG00000135503","ACVR1B","ENSG00000135503","91","protein_coding","4.9541355198600127707","0.01216615559350940103","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000114739","ENSG00000114739","ACVR2B","ENSG00000114739","93","protein_coding","3.4704826960006136538","0.10955601014095411871","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000093072","ENSG00000093072","ADA2","ENSG00000093072","51816","protein_coding","0.0062290538047899682","0.00612542815672082776","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000073670","ENSG00000073670","ADAM11","ENSG00000073670","4185","protein_coding","2.2133516685707124161","0.07474933779484331520","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000143537","ENSG00000143537","ADAM15","ENSG00000143537","8751","protein_coding","7.1589728937647656437","0.08266813523415278420","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000114948","ENSG00000114948","ADAM23","ENSG00000114948","8745","protein_coding","0.4254418471347653496","0.04327021374827889899","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000142303","ENSG00000142303","ADAMTS10","ENSG00000142303","81794","protein_coding","0.6862905677940851490","0.16005408950261829082","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000151388","ENSG00000151388","ADAMTS12","ENSG00000151388","81792","protein_coding","0.0158742606833891520","0.00902478574826939307","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000145536","ENSG00000145536","ADAMTS16","ENSG00000145536","170690","protein_coding","0.0361122243991741365","0.00545188303586785234","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000140470","ENSG00000140470","ADAMTS17","ENSG00000140470","170691","protein_coding","0.5015541821674008860","0.00327487867325890582","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000145808","ENSG00000145808","ADAMTS19","ENSG00000145808","171019","protein_coding","1.2221665670290711159","0.06030789244908184299","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000158859","ENSG00000158859","ADAMTS4","ENSG00000158859","9507","protein_coding","0.0592420620762228664","0.05793855119115757374","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000136378","ENSG00000136378","ADAMTS7","ENSG00000136378","11173","protein_coding","1.5567776798154671081","0.13619926003729923569","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000134917","ENSG00000134917","ADAMTS8","ENSG00000134917","11095","protein_coding","2.9225906890909851832","0.09930930669151040446","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000178031","ENSG00000178031","ADAMTSL1","ENSG00000178031","92949","protein_coding","0.0077774757682033957","0.00212653942833343360","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000197859","ENSG00000197859","ADAMTSL2","ENSG00000197859","9719","protein_coding","5.0696607054233675527","0.16104722612229765977","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000143382","ENSG00000143382","ADAMTSL4","ENSG00000143382","54507","protein_coding","0.7951192865820558842","0.18099472354936596563","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000185761","ENSG00000185761","ADAMTSL5","ENSG00000185761","339366","protein_coding","3.5856661946265973029","0.13374984160630282171","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000105963","ENSG00000105963","ADAP1","ENSG00000105963","11033","protein_coding","2.2334069142796084684","0.37234762705388024795","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000160710","ENSG00000160710","ADAR","ENSG00000160710","103","protein_coding","6.6379313695817856456","0.05531842210826062867","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000197381","ENSG00000197381","ADARB1","ENSG00000197381","104","protein_coding","2.1495153717536710225","0.04864747103083193192","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000185736","ENSG00000185736","ADARB2","ENSG00000185736","105","protein_coding","0.0097321828254247952","0.00609639021997932830","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000065457","ENSG00000065457","ADAT1","ENSG00000065457","23536","protein_coding","4.6276512670548193285","0.01805215353241889156","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000189007","ENSG00000189007","ADAT2","ENSG00000189007","134637","protein_coding","3.2639968099471610152","0.03528039420413160709","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000063761","ENSG00000063761","ADCK1","ENSG00000063761","57143","protein_coding","1.2385446488616318472","0.01485122392775379586","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000173137","ENSG00000173137","ADCK5","ENSG00000173137","203054","protein_coding","2.9392963287628393054","0.07476280839973134529","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000173175","ENSG00000173175","ADCY5","ENSG00000173175","111","protein_coding","0.0246194608298986421","0.01912760508225590933","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000174233","ENSG00000174233","ADCY6","ENSG00000174233","112","protein_coding","5.5199369825765645103","0.12115342648297902639","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000121753","ENSG00000121753","ADGRB2","ENSG00000121753","576","protein_coding","3.6180380362945645523","0.10920138559981804049","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000127507","ENSG00000127507","ADGRE2","ENSG00000127507","30817","protein_coding","3.7075274711773142933","0.06894668357141658932","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000173698","ENSG00000173698","ADGRG2","ENSG00000173698","10149","protein_coding","0.9169584288255020477","0.07461162769065023126","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000159618","ENSG00000159618","ADGRG5","ENSG00000159618","221188","protein_coding","1.6719198002216044685","0.05374402065946488893","-1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000117114","ENSG00000117114","ADGRL2","ENSG00000117114","23266","protein_coding","0.7998148902723772879","0.00636941781948779494","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
"GSE282081","2D_J2","liver_niche_model","2D_J2","ATF3","ENSG00000164199","ENSG00000164199","ADGRV1","ENSG00000164199","84059","protein_coding","0.2829652376194046748","0.03087576995763708504","1.0000000000000000","1.0000000000000000","0.0000000284591215417198","0.000000085682677044091","3","spearman"
