"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","CEBPB","ALL","5.8312218314905984","0.000001474952955685427","CEBPB","1","trrust","1","5.8312218314905984","0.000001474952955685427",NA,"","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=19); Enrichr--Queries(rank=31); GTEx--Coexpression(rank=1006); ARCHS4--Coexpression(rank=1106)","90","0.022079999999999999","Enrichr Queries,0.02208"
"ora","JUN","ALL","5.0511927308612554","0.000008888065964367119","JUN","2","trrust","2","5.0511927308612554","0.000008888065964367119",NA,"","6","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=3); Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=8); Enrichr--Queries(rank=15)","13","0.003734000000000000","GTEx Coexpression,0.003734"
"ora","FOS","ALL","4.4527088228220180","0.000035260720091357139","FOS","3","trrust","3","4.4527088228220180","0.000035260720091357139",NA,"","5","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); ARCHS4--Coexpression(rank=37); Enrichr--Queries(rank=41)","4","0.001245000000000000","GTEx Coexpression,0.001245"
"ora","DEK","ALL","3.9856835329744302","0.000103351424526039993","DEK","4","trrust","4","3.9856835329744302","0.000103351424526039993",NA,"","0","",NA,NA,NA
"ora","NR4A2","ALL","3.9856835329744302","0.000103351424526039993","NR4A2","5","trrust","5","3.9856835329744302","0.000103351424526039993",NA,"","4","Enrichr--Queries(rank=11); ARCHS4--Coexpression(rank=12); Literature--ChIP-seq(rank=152); GTEx--Coexpression(rank=1264)","27","0.007371000000000000","ARCHS4 Coexpression,0.007371"
"ora","ATF4","ALL","3.7009768107934362","0.000199077963406949111","ATF4","6","trrust","6","3.7009768107934362","0.000199077963406949111",NA,"","4","ReMap--ChIP-seq(rank=150); GTEx--Coexpression(rank=347); Enrichr--Queries(rank=685); ARCHS4--Coexpression(rank=762)","767","0.215900000000000009","GTEx Coexpression,0.2159"
"ora","FOSL1","ALL","3.4330295906113615","0.000368952459174587866","FOSL1","7","trrust","7","3.4330295906113615","0.000368952459174587866",NA,"","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=5); GTEx--Coexpression(rank=102); ARCHS4--Coexpression(rank=135); Enrichr--Queries(rank=143)","66","0.016840000000000001","ReMap ChIP-seq,0.01684"
"ora","NFKB1","ALL","3.3479088685433993","0.000448839563618671025","NFKB1","8","trrust","8","3.3479088685433993","0.000448839563618671025",NA,"","4","ARCHS4--Coexpression(rank=16); GTEx--Coexpression(rank=52); Enrichr--Queries(rank=220); ReMap--ChIP-seq(rank=224)","36","0.009828000000000000","ARCHS4 Coexpression,0.009828"
"ora","JUNB","ALL","2.9736094151644799","0.001062650827714453454","JUNB","9","trrust","9","2.9736094151644799","0.001062650827714453454",NA,"","4","Enrichr--Queries(rank=21); ReMap--ChIP-seq(rank=34); ARCHS4--Coexpression(rank=46); GTEx--Coexpression(rank=54)","57","0.014959999999999999","Enrichr Queries,0.01496"
"ora","ATF3","ALL","2.9165278451318000","0.001211914983402886167","ATF3","10","trrust","10","2.9165278451318000","0.001211914983402886167",NA,"","6","ARCHS4--Coexpression(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=5); Enrichr--Queries(rank=13); ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=45)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"ora","CEBPD","ALL","2.8630803517030068","0.001370628153697482079","CEBPD","11","trrust","11","2.8630803517030068","0.001370628153697482079",NA,"","5","ENCODE--ChIP-seq(rank=61); Literature--ChIP-seq(rank=120); ReMap--ChIP-seq(rank=175); ARCHS4--Coexpression(rank=223); GTEx--Coexpression(rank=509)","523","0.137000000000000011","ARCHS4 Coexpression,0.137"
"ora","HDAC1","ALL","2.7960173263983119","0.001599494214709944618","HDAC1","12","trrust","12","2.7960173263983119","0.001599494214709944618",NA,"","0","",NA,NA,NA
"ora","NFKBIA","ALL","2.7654428627520353","0.001716157478739879609","NFKBIA","13","trrust","13","2.7654428627520353","0.001716157478739879609",NA,"","0","",NA,NA,NA
"ora","XBP1","ALL","2.7654428627520353","0.001716157478739879609","XBP1","14","trrust","14","2.7654428627520353","0.001716157478739879609",NA,"","4","ReMap--ChIP-seq(rank=195); GTEx--Coexpression(rank=456); Enrichr--Queries(rank=715); ARCHS4--Coexpression(rank=882)","944","0.283799999999999997","GTEx Coexpression,0.2838"
