term_id	term_name	p_value	term_size	intersection_size	intersection
HP_IMPAIRED_TEMPERATURE_SENSATION	HP_IMPAIRED_TEMPERATURE_SENSATION	6.6628518771e-06	32	14	PMP22,MFN2,SPTLC2,ATL1,KRT1,NDN,MPZ,CACNA1A,SCN9A,PRRT2,ATP1A2,HPGD,SLCO2A1,KRT9
HP_HYPERGONADOTROPIC_HYPOGONADISM	HP_HYPERGONADOTROPIC_HYPOGONADISM	1.1182251364e-06	57	31	AHSG,WT1,GATA4,GALK1,NUP107,POLR1C,POLA1,SOX9,TWNK,FANCB,DHX37,CYP17A1,SQSTM1,MRE11,PMM2,FANCA,WWOX,LIG3,TYMP,FANCD2,FANCC,MGME1,CYP19A1,CYB5A,LEPR,GNAS,MANF,CLPP,SLC29A3,FANCE,SIL1
HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION	9.3001882e-09	112	40	HPD,MAT1A,ARG1,FTCD,AHCY,CPS1,PAH,CA5A,ALDH4A1,SLC19A1,PSAT1,TNFRSF11B,TAT,GCSH,TDO2,ADK,UROC1,GNMT,HAL,KYNU,PCBD1,TARS2,MTHFD1,SARDH,PRDX1,PSPH,NADK2,FAH,PNPO,TALDO1,PDP1,MMAB,MMACHC,CBS,GLDC,SLC6A20,OTC,MTR,HCFC1,PHGDH
HP_INCREASED_CIRCULATING_RENIN_CONCENTRATION	HP_INCREASED_CIRCULATING_RENIN_CONCENTRATION	2.12605419725e-05	15	8	CLCNKA,CLCNKB,SCNN1A,SCNN1G,SCNN1B,NR3C2,HSD3B2,SLC26A3
HP_PERSISTENT_BLEEDING_AFTER_TRAUMA	HP_PERSISTENT_BLEEDING_AFTER_TRAUMA	6.2273674011e-06	14	8	FGG,FGB,FGA,SERPINF2,F5,SERPINE1,F13B,F9
HP_ABSENT_TESTIS	HP_ABSENT_TESTIS	5.7109456667e-06	26	22	XRCC2,BRCA2,UBE2T,PALB2,RFWD3,FANCB,BRCA1,FANCI,DHX37,MAD2L2,FANCA,FANCG,FANCD2,FANCL,BRIP1,RAD51C,FANCC,FANCE,FANCF,RAD51,SLX4,ERCC4
HP_POST_PARTUM_HEMORRHAGE	HP_POST_PARTUM_HEMORRHAGE	1.29792776439e-05	17	14	F2,F7,F5,SERPINE1,F13B,F10,KIF23,RACGAP1,ANO6,DIAPH1,VKORC1,TPM4,GGCX,F8
HP_SIDEROBLASTIC_ANEMIA	HP_SIDEROBLASTIC_ANEMIA	1.89977266753e-05	35	30	XRCC2,SLC19A2,PUS1,BRCA2,UBE2T,PALB2,RFWD3,FANCB,PNPO,BRCA1,FANCI,MAD2L2,HSPA9,STEAP3,FANCA,FANCG,FANCD2,YARS2,FANCL,BRIP1,RAD51C,FANCC,FANCE,FANCF,TRNT1,RAD51,SLX4,ERCC4,ABCB7,WFS1
HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE	HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE	1.1029719e-09	159	70	F2,FGG,F7,PLG,FGB,FGA,F5,SERPINC1,SERPINE1,AHCY,F11,HRG,WT1,PROC,F13B,F9,F12,THBS2,MTTP,SLC19A1,CFI,NPM1,CLPB,KNG1,MST1,AKR1D1,DPM1,F10,ADK,TRIP13,BRCA2,MCM10,SLC25A15,PTPN11,ALDOB,FAH,PLOD3,ALG8,MCFD2,CD46,ANO6,OTC,HSD3B7,VKORC1,HSD17B10,PROS1,PMM2,MPV17,RFT1,HAVCR2,GGCX,TNFRSF9,CFH,F8,SLC25A13,CYP7B1,ACAD9,TRIM28,NLRC4,NBEAL2,LARS1,RINT1,IRF2BP2,SLC37A4,POU6F2,DPAGT1,SLC7A7,DPM2,SRD5A3,ALG9
HP_ABNORMAL_PREPUTIUM_MORPHOLOGY	HP_ABNORMAL_PREPUTIUM_MORPHOLOGY	1.22702609258e-05	38	26	DKC1,XRCC2,BRCA2,UBE2T,PALB2,RFWD3,FANCB,BRCA1,FANCI,MAD2L2,AR,FANCA,FANCG,FANCD2,FANCL,BRIP1,RAD51C,FANCC,FANCE,PQBP1,FERMT1,ERMARD,FANCF,RAD51,SLX4,ERCC4
HP_RECURRENT_NEISSERIAL_INFECTIONS	HP_RECURRENT_NEISSERIAL_INFECTIONS	9.95409286e-08	7	6	C8B,C6,MBL2,C5,CFI,CFB
HP_JOINT_HEMORRHAGE	HP_JOINT_HEMORRHAGE	2.74236438469e-05	18	14	F2,F7,SERPINF2,F5,SERPINE1,F11,F13B,F9,F10,MCFD2,PLAU,VKORC1,GGCX,F8
HP_ABNORMALITY_OF_THE_COMMON_COAGULATION_PATHWAY	HP_ABNORMALITY_OF_THE_COMMON_COAGULATION_PATHWAY	2.648238295e-06	66	26	FGG,PLG,FGB,FGA,F5,SERPINC1,SERPINE1,AHCY,HRG,F13B,THBS2,SLC19A1,CFI,NPM1,F10,MCM10,PTPN11,MCFD2,CD46,ANO6,VKORC1,MPV17,HAVCR2,GGCX,TNFRSF9,CFH
HP_ABNORMALITY_OF_CHROMOSOME_STABILITY	HP_ABNORMALITY_OF_CHROMOSOME_STABILITY	3.4798997663e-06	56	37	UHRF1,XRCC2,BRCA2,UBE2T,PALB2,RFWD3,FANCB,HELLS,BRCA1,FANCI,MAD2L2,DCLRE1B,NBN,MCM4,BLM,CDCA7,FMR1,FANCA,RNF168,FANCG,FANCD2,PDGFB,FANCL,BRIP1,DNMT3B,RAD51C,FANCC,FANCE,EXOC3L2,XRCC4,FANCF,DNAJC21,RAD51,SLX4,RAD50,ERCC4,ZBTB24
HP_ABNORMAL_CIRCULATING_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_AMINO_ACID_CONCENTRATION	3.416197e-09	180	61	HPD,MAT1A,ARG1,FTCD,AHCY,CPS1,PAH,UPB1,CA5A,ALDH4A1,SLC19A1,PSAT1,TNFRSF11B,TAT,DMGDH,GCSH,GAMT,TDO2,ADK,UROC1,TRMT10C,GNMT,HAL,SLC25A15,KYNU,PCBD1,TARS2,KARS1,MTHFD1,SARDH,PRDX1,PSPH,NADK2,FAH,PNPO,FBP1,TALDO1,MRPL3,NOS3,PDP1,MMAB,MMACHC,MRM2,TMEM70,LONP1,CBS,GLDC,SLC6A20,OTC,MTR,PLAU,HCFC1,PHGDH,MIPEP,DTYMK,MPV17,PC,QDPR,VARS2,LIG3,TYMP
HP_ABNORMAL_ELECTROPHYSIOLOGY_OF_SINOATRIAL_NODE_ORIGIN	HP_ABNORMAL_ELECTROPHYSIOLOGY_OF_SINOATRIAL_NODE_ORIGIN	4.9545172513e-06	75	38	MYO1H,SDHAF2,KCNA5,NPPA,EPAS1,RYR1,POPDC1,HCN4,SDHB,CACNB2,SCN5A,SLMAP,KCNE2,SLC25A11,TNNI3K,MAX,DEPDC5,PRKAG2,PKP2,SDHD,CALM3,CALM1,DLST,AKAP9,SDHA,SCNN1A,CASQ2,CALM2,GPD1L,SCN3B,TRPM4,IRF4,RET,SCN4B,ANK2,MYPN,TMEM127,SCN2B
HP_ACUTE_KIDNEY_INJURY	HP_ACUTE_KIDNEY_INJURY	3.38328054514e-05	41	19	SAA1,CFHR1,CFHR3,CFI,CCND1,LDHA,CFB,HPRT1,PKHD1,PRDX1,PRPS1,FLT1,MMACHC,SLC2A9,PIGA,CD46,CORIN,APRT,C3
HP_PROLONGED_BLEEDING_FOLLOWING_PROCEDURE	HP_PROLONGED_BLEEDING_FOLLOWING_PROCEDURE	1.82625147403e-05	39	19	F2,FGG,F7,FGB,FGA,F5,SERPINE1,F11,F13B,F10,KIF23,RACGAP1,MCFD2,ANO6,DIAPH1,VKORC1,TPM4,GGCX,APOLD1
HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM	HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM	9.5740986398e-06	62	20	SPP1,C9,C8B,C6,CFHR1,C8A,CFHR3,C5,CFI,GALK1,MASP2,FCGR3B,CFB,C4B,C4A,IRAK1,DNASE1,CD46,SERPING1,C3
HP_RECURRENT_SPONTANEOUS_ABORTION	HP_RECURRENT_SPONTANEOUS_ABORTION	4.68026611736e-05	11	5	F2,F5,SERPINC1,F13B,F12
HP_FOLLICULAR_HYPERPLASIA	HP_FOLLICULAR_HYPERPLASIA	0.0002600762171811	16	9	PRKCD,FAS,TNFRSF13C,TET2,CD19,CR2,KRAS,CASP10,TNFRSF13B
HP_APLASIA_HYPOPLASIA_OF_THE_UVULA	HP_APLASIA_HYPOPLASIA_OF_THE_UVULA	8.20687146609e-05	31	22	XRCC2,BRCA2,UBE2T,PALB2,RFWD3,FANCB,BRCA1,FANCI,MAD2L2,WDR35,FANCA,FANCG,FANCD2,FANCL,BRIP1,RAD51C,FANCC,FANCE,FANCF,RAD51,SLX4,ERCC4
HP_MICROANGIOPATHIC_HEMOLYTIC_ANEMIA	HP_MICROANGIOPATHIC_HEMOLYTIC_ANEMIA	9.39549094567e-05	14	10	SPP1,CFHR1,CFHR3,CFI,CFB,IRAK1,CD46,C3,CFH,ADAMTS13
HP_PROLONGED_PARTIAL_THROMBOPLASTIN_TIME	HP_PROLONGED_PARTIAL_THROMBOPLASTIN_TIME	3.93639875996e-05	37	18	F2,F5,F11,F9,F12,KNG1,AKR1D1,DPM1,F10,KLKB1,FAH,PLOD3,MCFD2,OTC,VKORC1,PMM2,MPV17,GGCX
HP_ABNORMAL_UMBILICAL_STUMP_BLEEDING	HP_ABNORMAL_UMBILICAL_STUMP_BLEEDING	8.71811504531e-05	10	7	F2,FGG,FGB,FGA,SERPINF2,F13B,F10
HP_TRIPHALANGEAL_THUMB	HP_TRIPHALANGEAL_THUMB	3.6759321541e-06	70	44	SALL4,XRCC2,TBC1D24,BRCA2,SHH,UBE2T,PALB2,RFWD3,MSX2,FANCB,LMBR1,BRCA1,FANCI,RPS7,MAD2L2,RPL35,RBMX,RPL31,RPL35A,FANCA,RPS15A,FANCG,FANCD2,RPS10,FANCL,RPL8,BRIP1,RPL27,RAD51C,FANCC,RPS20,FANCE,RPS19,HEATR3,FANCF,RAD51,SLX4,ERCC4,RPS24,RPS27,MAFB,RPL11,RPL18,TSR2
HP_PROLONGED_BLEEDING_AFTER_DENTAL_EXTRACTION	HP_PROLONGED_BLEEDING_AFTER_DENTAL_EXTRACTION	3.52397472003e-05	29	10	F2,FGG,F7,FGB,FGA,F5,SERPINE1,F11,F13B,F10
HP_CHOANAL_ATRESIA	HP_CHOANAL_ATRESIA	7.19133304e-08	120	54	MBTPS2,COMT,SALL4,POLR1B,WNT3,DHCR7,XRCC2,GRIN2B,TCOF1,POLR1C,ERF,BRCA2,SHH,UBE2T,PALB2,RFWD3,PAICS,DHODH,SOX9,POLR1A,CHD6,FANCB,CRIPTO,PTDSS1,BRCA1,FANCI,MAD2L2,EFTUD2,NBN,CDC45,SMC1A,POR,TGIF1,POLR1D,ARVCF,CHD7,FANCA,FANCG,FANCD2,FANCL,HDAC8,BRIP1,BRD4,RAD51C,FANCC,SMC3,WBP11,NODAL,RAD21,SRPX2,ADGRG1,PTH1R,FANCE,SLC37A4
HP_ABNORMAL_CIRCULATING_CREATININE_CONCENTRATION	HP_ABNORMAL_CIRCULATING_CREATININE_CONCENTRATION	9.3717603996e-06	61	31	CFHR1,CFHR3,IFT56,CFI,DBH,CCND1,GAMT,GATM,CFB,CLDN16,HPRT1,SLC4A2,FLT1,MLIP,ALG8,EEFSEC,CD46,CORIN,APRT,ELP1,C3,GALNT2,ALG5,GANAB,GRHPR,CFH,ADAMTS13,DNAJB11,WDR19,SLC41A1,FAM20A
HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION	HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION	0.0001681201695355	13	6	APOC3,APOB,ANGPTL3,APOA5,MTTP,MSMO1
HP_CHROMOSOME_BREAKAGE	HP_CHROMOSOME_BREAKAGE	4.12758839039e-05	39	27	XRCC2,BRCA2,UBE2T,PALB2,BRCA1,FANCI,MAD2L2,DCLRE1B,MCM4,BLM,FMR1,FANCA,RNF168,FANCD2,PDGFB,FANCL,BRIP1,RAD51C,FANCC,FANCE,EXOC3L2,FANCF,DNAJC21,RAD51,SLX4,RAD50,ERCC4
HP_DECREASED_CIRCULATING_TERMINAL_COMPLEMENT_COMPONENT_CONCENTRATION	HP_DECREASED_CIRCULATING_TERMINAL_COMPLEMENT_COMPONENT_CONCENTRATION	1.03370531e-08	6	5	C9,C8B,C6,C8A,C5
HP_ABNORMALITY_OF_PROTHROMBIN	HP_ABNORMALITY_OF_PROTHROMBIN	1.86123972167e-05	55	27	F2,F7,F5,AHCY,F9,THBS2,MTTP,CFI,CLPB,MST1,AKR1D1,F10,ADK,FAH,PLOD3,MCFD2,CD46,ANO6,OTC,VKORC1,PMM2,MPV17,GGCX,CFH,SLC25A13,CYP7B1,ACAD9
HP_DECREASED_VIGILANCE	HP_DECREASED_VIGILANCE	8.60189811348e-05	7	5	CACNA1A,PRRT2,ATP1A2,PLP1,CDKN2B
HP_LIMITATION_OF_NECK_MOTION	HP_LIMITATION_OF_NECK_MOTION	0.00010232740558	35	15	MEOX1,PTPN22,TICAM1,MYH3,COL2A1,NDUFS3,PCDH19,FHL1,FAS,CACNA1A,SCN9A,PRRT2,ATP1A2,TLR3,GABRG2
HP_ABNORMAL_CIRCULATING_AROMATIC_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_AROMATIC_AMINO_ACID_CONCENTRATION	0.0001468023966483	19	16	HPD,FTCD,PAH,TAT,TDO2,KYNU,PCBD1,FAH,PNPO,MPV17,QDPR,SLC25A13,IMPDH2,BCS1L,TFAM,PTS
HP_OSTEOSARCOMA	HP_OSTEOSARCOMA	0.0001775274613241	36	28	MTAP,RPS7,RECQL4,ANAPC1,SQSTM1,RPL35,CDKN2A,RPL31,RPL35A,RPS15A,RPS10,RPL8,RPL27,CHEK2,RB1,RPS20,RPS19,HEATR3,RPS24,MDM2,RPS27,RPL11,RPL18,TSR2,RPS17,RPL15,RPL26,TP53
HP_COMPLEX_FEBRILE_SEIZURE	HP_COMPLEX_FEBRILE_SEIZURE	0.0004368506978726	15	7	SLC25A12,PCDH19,CACNA1A,SCN9A,PRRT2,ATP1A2,GABRG2
HP_GINGIVAL_BLEEDING	HP_GINGIVAL_BLEEDING	2.24018358319e-05	58	17	F2,FGG,F7,FGB,FGA,SERPINF2,F5,ADAMTS2,F13B,NPM1,F10,HPS3,KIF23,RACGAP1,MCFD2,ELMO2,ANO6
HP_DEEP_VENOUS_THROMBOSIS	HP_DEEP_VENOUS_THROMBOSIS	5.29450434376e-05	22	12	F2,F5,SERPINC1,HABP2,PROC,F9,SERPIND1,PIEZO1,MMACHC,PIGA,PROS1,PMM2
HP_UROGENITAL_SINUS_ANOMALY	HP_UROGENITAL_SINUS_ANOMALY	0.0002396438826225	17	7	WT1,GATA4,SRD5A2,SOX9,DHX37,AR,WWOX
HP_SMALL_INTESTINAL_STENOSIS	HP_SMALL_INTESTINAL_STENOSIS	0.0001257170519053	28	24	XRCC2,BRCA2,UBE2T,PALB2,RFWD3,STRA6,WNT7B,FANCB,BRCA1,FANCI,MAD2L2,CDC45,FANCA,FANCG,FANCD2,FANCL,BRIP1,RAD51C,FANCC,FANCE,FANCF,RAD51,SLX4,ERCC4
HP_ANOTIA	HP_ANOTIA	0.0003010139767787	14	10	CDC6,ORC6,POLR1A,FANCB,CDT1,CDC45,POLR1D,FANCL,ORC1,SF3B2
HP_ABNORMAL_LDL_CHOLESTEROL_CONCENTRATION	HP_ABNORMAL_LDL_CHOLESTEROL_CONCENTRATION	0.0001219114333842	42	17	APOC3,APOA2,APOB,ANGPTL3,APOA5,ALB,MTTP,ABCG5,ABCG8,MSMO1,APOE,PCSK9,EMD,CYP7A1,TTPA,LCAT,LDLR
HP_ANGINA_PECTORIS	HP_ANGINA_PECTORIS	0.0002351371766766	35	15	APOA1,TTR,APOB,GLA,ABCG5,ABCG8,LIPC,ATP13A3,APOE,PCSK9,TNNT2,LCAT,LDLR,PMM2,CYP27A1
HP_PROLONGED_BLEEDING_FOLLOWING_CIRCUMCISION	HP_PROLONGED_BLEEDING_FOLLOWING_CIRCUMCISION	0.0002286888557926	15	10	F2,FGG,FGB,FGA,F5,F13B,MCFD2,VKORC1,GGCX,F8
HP_INTRAMUSCULAR_HEMATOMA	HP_INTRAMUSCULAR_HEMATOMA	0.0001735258454424	8	6	F2,F7,SERPINF2,SERPINE1,F13B,F10
