"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000059804","SLC2A3","ENSG00000059804","6515",3.00887274773639,0.334513584718167,2.9816034440168,0.0109807278950822,0.241003896378655,-3.30696238962225
"ENSG00000285069","SESN2","ENSG00000285069","83667",0.784398243217646,4.20909235336918,3.37808669718944,0.00518425769583146,0.241003896378655,-1.96294061320073
"ENSG00000140853","NLRC5","ENSG00000140853","84166",-0.585503366496002,2.88636778537025,-2.84674416568823,0.0141715698943653,0.241003896378655,-2.81872811606499
"ENSG00000153233","PTPRR","ENSG00000153233","5801",0.572465502133387,5.46646974713958,2.38848099961975,0.0334271662859984,0.272785334103748,-3.56897934738621
"ENSG00000198832","SELENOM","ENSG00000198832","140606",1.46701895265241,0.324038122551013,2.7545996965003,0.0168629477241586,0.242821735665431,-3.41223688435722
"ENSG00000175197","DDIT3","ENSG00000175197","1649",1.73762051486941,4.90996641569133,3.37703390625466,0.00519457660153073,0.241003896378655,-1.95411704832623
"ENSG00000184678","H2BC21","ENSG00000184678","8349",0.592448990489238,3.47269824915055,2.606275333207,0.0222841560064526,0.251902755627717,-3.14253653919849
"ENSG00000132823","OSER1","ENSG00000132823","51526",0.599624011800612,6.25217900690758,3.7963700515941,0.00236403906930412,0.241003896378655,-1.26941707673246
"ENSG00000179094","PER1","ENSG00000179094","5187",0.537948767710982,4.80898417592448,2.62432805930838,0.021542781185271,0.24942062025565,-3.16173800309203
"ENSG00000184613","NELL2","ENSG00000184613","4753",0.64711021503916,2.10604299909151,2.47239491784681,0.0286110462961629,0.261950392146382,-3.37362872975201
"ENSG00000288859","H2AC19","ENSG00000288859","723790",0.730335177951955,1.96979897336377,2.45054263144963,0.0297966003481518,0.265228813865053,-3.41304835619504
"ENSG00000288825","H2AC18","ENSG00000288825","8337",0.734014033709503,1.97173809828519,2.45650185363288,0.0294686784278319,0.264132741043903,-3.40587413223377
"ENSG00000126368","NR1D1","ENSG00000126368","9572",1.32829774564094,5.03583347681531,3.33774335864114,0.00559489372478073,0.241003896378655,-2.01643703608483
"ENSG00000229341","TNXB","ENSG00000229341","7148",0.704110941821204,1.81884866552728,2.43937098831048,0.0304208469219603,0.266012260067419,-3.44044216576865
"ENSG00000100292","HMOX1","ENSG00000100292","3162",0.667699265654353,3.1438333555162,2.88192429619445,0.0132599524244151,0.241003896378655,-2.7538582402596
"ENSG00000122884","P4HA1","ENSG00000122884","5033",0.563603336512751,6.5434607621884,3.03806929667424,0.00986711742104504,0.241003896378655,-2.5475519961095
"ENSG00000280501","CEACAM7","ENSG00000280501","1087",1.11847288779713,1.43380821555976,2.55393981398741,0.0245765800150712,0.254201065785395,-3.37095369900913
"ENSG00000078804","TP53INP2","ENSG00000078804","58476",1.18794913418422,3.22667352454897,3.48624532716573,0.00422744374551357,0.241003896378655,-1.90298346957735
"ENSG00000160179","ABCG1","ENSG00000160179","9619",0.993563244923847,2.43074930322327,2.89290119724634,0.0129875719273012,0.241003896378655,-2.81750954568906
"ENSG00000211445","GPX3","ENSG00000211445","2878",0.722434171267149,4.86230302702555,2.73273704335972,0.017571979756095,0.242937243615241,-2.99045373525692
"ENSG00000152952","PLOD2","ENSG00000152952","5352",0.605902512144281,6.3560044010132,3.01720013601352,0.0102649417879696,0.241003896378655,-2.57711838651925
"ENSG00000104419","NDRG1","ENSG00000104419","10397",0.639767105592071,9.59226198131372,2.35369278105835,0.0356441167010062,0.276200120768293,-3.66640025915835
"ENSG00000223573","TINCR","ENSG00000223573","257000",1.8253960771331,-0.460076213557043,3.09884458687596,0.00879409424662339,0.241003896378655,-3.35193247022225
"ENSG00000164266","SPINK1","ENSG00000164266","6690",1.44127149160394,3.28252509022482,3.31512220700271,0.00583935902685075,0.241003896378655,-2.14206127483684
"ENSG00000149564","ESAM","ENSG00000149564","90952",0.516679835583999,2.10524152914048,2.52583033562012,0.0259007660752635,0.257133253997458,-3.30741535123826
"ENSG00000118515","SGK1","ENSG00000118515","6446",0.511780458519894,3.43481215124496,2.84268377054541,0.0142806952944563,0.241003896378655,-2.79699372456767
"ENSG00000118503","TNFAIP3","ENSG00000118503","7128",0.869091786656681,3.26121320940794,4.21067627004321,0.00110122922688067,0.241003896378655,-0.904814614062389
"ENSG00000135917","SLC19A3","ENSG00000135917","80704",-0.749252814408053,-0.0588291957593137,-2.32984534232145,0.0372443489131834,0.280762305210987,-3.80034830072676
"ENSG00000186472","PCLO","ENSG00000186472","27445",-0.531168934633891,2.55124469031915,-2.42352752216058,0.0313277724292028,0.267378631565612,-3.40612726676775
"ENSG00000142871","CCN1","ENSG00000142871","3491",1.99704684284554,0.194576032986446,3.79380940138015,0.00237534402420724,0.241003896378655,-2.71624354141695
"ENSG00000198515","CNGA1","ENSG00000198515","1259",0.704864858970637,1.22042481501601,2.72931832467819,0.0176854688637207,0.243101148710243,-3.21813696479567
"ENSG00000181016","LSMEM1","ENSG00000181016","286006",1.38304991027374,0.965255396454339,3.4684950169611,0.00437122803341199,0.241003896378655,-2.6066129626762
"ENSG00000185022","MAFF","ENSG00000185022","23764",0.655148246092689,4.17355276477125,2.80715893383124,0.015271520523358,0.241003896378655,-2.85079584238903
"ENSG00000144655","CSRNP1","ENSG00000144655","64651",0.739290644998841,4.43687412154307,2.86242920707401,0.0137577122473849,0.241003896378655,-2.77006317881144
"ENSG00000183486","MX2","ENSG00000183486","4600",0.849143596231376,0.392982020146807,2.44362053643519,0.0301819215073843,0.2657245212302,-3.64161219203999
"ENSG00000104140","RHOV","ENSG00000104140","171177",-0.508836314248609,3.2416881918099,-3.96464055512894,0.00172997841081017,0.241003896378655,-1.21969109686841
"ENSG00000134107","BHLHE40","ENSG00000134107","8553",0.556057995824556,6.39869112215475,2.21204863671703,0.0462041115787528,0.292079589656972,-3.89995441602432
"ENSG00000116741","RGS2","ENSG00000116741","5997",1.15633264605957,-0.320714800023605,2.47917622344306,0.0282524853481462,0.261219036573756,-3.74256300793696
"ENSG00000165507","DEPP1","ENSG00000165507","11067",0.766709773533606,0.0313452372979058,2.65779425693197,0.0202315508247485,0.246085821943747,-3.53511405169025
"ENSG00000147883","CDKN2B","ENSG00000147883","1030",0.762212027747472,2.94158823017503,2.85256338666958,0.0140166103537733,0.241003896378655,-2.81002719157582
"ENSG00000128965","CHAC1","ENSG00000128965","79094",0.874460030433176,1.53194577752308,2.71724472491849,0.018092055128965,0.243101148710243,-3.17323445432936
"ENSG00000015520","NPC1L1","ENSG00000015520","29881",1.30831826046606,0.317415741282746,3.56767766160138,0.00362688410381034,0.241003896378655,-2.77617531671373
"ENSG00000162645","GBP2","ENSG00000162645","2634",0.748890751490964,3.72256377709576,3.50586957229467,0.00407405538417303,0.241003896378655,-1.80059464550431
"ENSG00000116991","SIPA1L2","ENSG00000116991","57568",1.04455109351903,1.16366125954803,3.1473643656204,0.00802184058525229,0.241003896378655,-2.82345892973492
"ENSG00000139890","REM2","ENSG00000139890","161253",0.925969662302281,-0.50638707574547,2.66814740356134,0.0198419380175856,0.246085821943747,-3.64379606724975
"ENSG00000277075","H2AC8","ENSG00000277075","3012",1.46535668002908,-0.0426204145420349,3.14032499202511,0.00812952162774384,0.241003896378655,-3.21597951158249
"ENSG00000131016","AKAP12","ENSG00000131016","9590",1.28977942876016,0.53693773241608,2.44685859544987,0.030001079929016,0.265403633748577,-3.62348067014154
"ENSG00000148053","NTRK2","ENSG00000148053","4915",1.25308781364353,0.518760715718306,2.27983528466447,0.0408254507059153,0.28647336202396,-3.76955389388321
"ENSG00000130775","THEMIS2","ENSG00000130775","9473",1.0256191732027,0.168432376868046,2.52583628697002,0.025900478528956,0.257133253997458,-3.61697582237809
