"Plot_Category","Analysis_Name","Display_Name","Genes_Plotted","Up","Down","Not_Significant","X_Min","X_Max","Y_Max","PDF_Width","PDF_Height","PDF_File","PNG_File"
"Main_DE","2D_J2_coculture","2D_J2_coculture","14400","743","598","13059","-7.0","7.0","19","7.85","6.72","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_coculture/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_coculture/png/volcano_plot.png"
"Main_DE","2D_J2_hepatocyte","2D_J2_hepatocyte","14366","541","580","13245","-4.5","4.5","16","7.73","6.60","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_hepatocyte/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_hepatocyte/png/volcano_plot.png"
"Main_DE","2D_J2_hepatocyte_vs_2D_none","2D_J2_hepatocyte_vs_2D_none","14371","997","965","12409","-6.5","6.5","23","8.01","6.88","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_hepatocyte_vs_2D_none/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/2D_J2_hepatocyte_vs_2D_none/png/volcano_plot.png"
"Main_DE","3D_hepatic_coculture","3D_hepatic_coculture","15242","261","291","14690","-4.0","4.0","9","7.45","6.32","results/ngs/GSE282081/plots/volcano/Main_DE/3D_hepatic_coculture/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/3D_hepatic_coculture/png/volcano_plot.png"
"Main_DE","3D_organoid","3D_organoid","14543","1107","1375","12061","-9.5","9.5","18","7.81","6.68","results/ngs/GSE282081/plots/volcano/Main_DE/3D_organoid/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/3D_organoid/png/volcano_plot.png"
"Main_DE","Hepatocyte_coculture","Hepatocyte_coculture","14543","112","201","14230","-2.5","2.5","11","7.53","6.40","results/ngs/GSE282081/plots/volcano/Main_DE/Hepatocyte_coculture/pdf/volcano_plot.pdf","results/ngs/GSE282081/plots/volcano/Main_DE/Hepatocyte_coculture/png/volcano_plot.png"
