"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"FLI1","109.66666666666667","58","155","58","116","155","0.118470874067965997734","0.1329874764425389988","0.9263884073444660","0.03049000000000000","1.50242464142059995","6","35"
"CEBPB","109.66666666666667","95","119","95","119","115","0.334813821353658003233","0.0919110481054984940","0.4751966223223560","0.03134000000000000","1.68540194781613994","6","36"
"EHF","110.33333333333333","39","222","70","39","222","0.176366713154234994176","0.1961603892819590023","0.7535833787142080","0.01044000000000000","1.29256835795054004","4","37"
"ETS2","117.33333333333333","61","148","148","61","143","1.000000000000000000000","0.1175338175105899996","0.0000000000000000","0.01567000000000000","1.56520940281034004","4","38"
"CEBPG","122.33333333333333","67","166","134","166","67","1.000000000000000000000","0.0509706799278777031","0.0000000000000000","0.04487000000000000","1.95172653962479004","4","39"
"IRF1","126.00000000000000","81","166","81","131","166","0.266950114312331010513","0.1457746646432220017","0.5735698888341521","0.03440000000000000","1.45461937317586010","6","40"
"NR4A1","126.66666666666666","3","340","37","3","340","0.062022201192409698312","0.3869089283611200081","1.2074528245425300","0.00124500000000000","0.86523662259028900","4","41"
"MAFK","130.00000000000000","40","265","40","85","265","0.083994297257484099029","0.2617009092058690256","1.0757501991009799","0.02208000000000000","1.12237998878638989","5","42"
"REL","135.33333333333334","71","170","71","165","170","0.176366713154234994176","0.1482127323435249999","0.7535833787142080","0.04484000000000000","1.44587333446302990","3","43"
"NR1H3","136.00000000000000","6","351","6","51","351","0.000182551814358715994","0.4101183920628809765","3.7386138462964902","0.01307000000000000","0.82368530362619397","5","44"
"SMAD4","142.00000000000000","76","221","76","221","129","0.230478557118292987083","0.1026078478530000060","0.6373694735645270","0.06098000000000000","1.63234015836465995","5","45"
"GATA6","144.33333333333334","104","175","104","175","154","0.402264113814476020892","0.1325002561452020000","0.3954887093315710","0.04772000000000000","1.50431508733976993","5","46"
"JUN","145.33333333333331","5","419","5","12","419","0.000174640659203844988","0.5304420327984750161","3.7578546379949098","0.00336700000000000","0.62733138777367803","6","47"
"LEF1","147.33333333333334","74","254","74","114","254","0.192202289578421003924","0.2373848012241759897","0.7162414431744890","0.03010000000000000","1.18154874479893990","4","48"
"JUND","149.66666666666666","67","267","67","115","267","0.168333499875418013403","0.2661319628017759786","0.7738294469280950","0.03049000000000000","1.11201439107833999","6","49"
"EBF1","149.66666666666666","116","190","143","190","116","1.000000000000000000000","0.0919126705985276043","0.0000000000000000","0.05165000000000000","1.68539353262957992","5","50"
"STAT6","151.00000000000000","25","378","50","378","25","0.092435427255249794087","0.0092494903059867992","1.0341615470411800","0.10630000000000001","2.60269238756642007","4","51"
"IRF2","151.00000000000000","31","213","31","213","209","0.037226373900151599194","0.1830163047838269941","1.4291492649325701","0.05897000000000000","1.33152506018131001","4","52"
"NFIC","152.33333333333334","76","196","196","185","76","1.000000000000000000000","0.0623489194366758023","0.0000000000000000","0.05085000000000000","1.86380623797965006","5","53"
"CREB3","153.33333333333334","39","346","75","346","39","0.215389493955165989281","0.0165186598817510001","0.6667754840861990","0.09764000000000000","2.39724975789245986","4","54"
"RUNX3","154.33333333333334","99","223","223","99","141","1.000000000000000000000","0.1139589112091919931","0.0000000000000000","0.02580000000000000","1.58064639579695010","5","55"
"IKZF1","157.00000000000000","24","278","169","24","278","1.000000000000000000000","0.2870611388146490084","0.0000000000000000","0.00673400000000000","1.06459081342399009","6","56"
"RARA","157.33333333333334","33","404","35","404","33","0.051912086609868998699","0.0140089015527240998","1.2847315142739300","0.11490000000000000","2.45703505649081011","5","57"
"BACH1","158.66666666666666","27","233","27","233","216","0.033763519528738301922","0.1908574358665419968","1.4715522885795400","0.06450000000000000","1.30804680078245994","6","58"
"ESR2","158.66666666666666","63","211","63","202","211","0.152032497702466989908","0.1855823981994489946","0.8180635695267719","0.05488000000000000","1.32376110273995007","5","59"
"MEF2B","164.33333333333334","86","272","86","135","272","0.294885000523549989371","0.2744612894235369804","0.5303473174974550","0.03561000000000000","1.09284629941044997","4","60"
"HNF1B","165.66666666666666","92","259","92","259","146","0.321760656865315020081","0.1212990077634039932","0.4924670601464810","0.07310000000000000","1.54934416695919008","3","61"
"MITF","170.00000000000000","84","276","84","150","276","0.288002176585710978340","0.2845503115751299994","0.5406042300338531","0.03993000000000000","1.07015329871101006","5","62"
"KLF9","171.33333333333334","114","252","114","148","252","0.483406532346987993787","0.2333868052455629893","0.3156874852004360","0.03931000000000000","1.19167984153119000","4","63"
"MEIS2","171.66666666666666","67","339","109","67","339","0.452355379416081004873","0.3829528491274339919","0.3445202406809230","0.01684000000000000","0.87246849306327601","4","64"
"BCL6","174.33333333333334","96","329","98","96","329","0.360175091421844006945","0.3656538926269770062","0.4434863249204120","0.02493000000000000","0.90464423524003101","5","65"
"SPI1","176.33333333333334","120","269","120","140","269","0.629016675047288975620","0.2698230082785300077","0.2013378413829790","0.03704000000000000","1.10347024032985996","6","66"
"AHR","177.00000000000000","119","289","123","289","119","1.000000000000000000000","0.0944918710820916025","0.0000000000000000","0.08048000000000000","1.67216458907841004","5","67"
"IRF3","180.00000000000000","17","353","170","353","17","1.000000000000000000000","0.0034136831585545001","0.0000000000000000","0.09951000000000000","2.92780112870104015","5","68"
"RUNX2","183.66666666666666","37","402","112","402","37","0.468106324368113002610","0.0153096009713976008","0.3296554912809780","0.11450000000000000","2.42497120596990978","5","69"
"CEBPD","187.00000000000000","133","220","133","208","220","1.000000000000000000000","0.1936257301161309896","0.0000000000000000","0.05713000000000000","1.29992775869266008","5","70"
"PAX5","188.33333333333334","21","341","21","203","341","0.016073605929963499794","0.3869412091554830235","1.7938866832981999","0.05528000000000000","0.86517779825923402","5","71"
"STAT5B","192.66666666666666","62","359","62","359","157","0.143763197114148005840","0.1357575391895420036","0.8423522776242280","0.10140000000000000","1.49177729059166997","4","72"
"FOXA1","193.33333333333334","28","352","28","352","200","0.035867241778669602115","0.1715058746621269947","1.4453020196541599","0.09900000000000000","1.36738112747229001","6","73"
"MAF","193.66666666666666","59","434","88","59","434","0.315138834059517980446","0.5566723562432720485","0.5014980761069699","0.01536000000000000","0.58779134183801096","4","74"
"ELF1","194.00000000000000","144","259","144","179","259","1.000000000000000000000","0.2461215061179070074","0.0000000000000000","0.04914000000000000","1.15982145701311001","5","75"
"BHLHE40","195.33333333333334","52","401","52","133","401","0.107919874270653998183","0.4990470472226780085","0.9668985692997640","0.03501000000000000","0.67598991638072203","4","76"
"ZNF143","195.33333333333334","158","264","264","164","158","1.000000000000000000000","0.1389193498935110127","0.0000000000000000","0.04480000000000000","1.47982726709896006","5","77"
"HNF4A","205.33333333333334","149","301","166","149","301","1.000000000000000000000","0.3314728600258939895","0.0000000000000000","0.03983000000000000","0.97115146259271601","6","78"
"ELF3","207.33333333333331","35","484","103","35","484","0.402264113814476020892","0.6415434308100449456","0.3954887093315710","0.00933400000000000","0.46554191094768299","4","79"
"SOX9","207.33333333333334","102","286","234","286","102","1.000000000000000000000","0.0750101807051706954","0.0000000000000000","0.07976999999999999","1.78040208557193003","5","80"
"ESR1","212.33333333333334","39","420","39","178","420","0.064667246441892506370","0.5313791808301490116","1.1893156310979001","0.04878000000000000","0.62590206372350998","6","81"
"WT1","213.66666666666666","29","354","29","258","354","0.035867241778669602115","0.4168344379760520191","1.4453020196541599","0.07281000000000000","0.81192540133403701","4","82"
"PRDM1","213.66666666666666","78","467","96","78","467","0.334813821353658003233","0.6136823597710899802","0.4751966223223560","0.01991000000000000","0.50482413911628998","5","83"
"NFE2L2","214.66666666666666","14","435","195","14","435","1.000000000000000000000","0.5608589846654890021","0.0000000000000000","0.00368600000000000","0.58156609710949003","5","84"
"MAFB","215.00000000000000","20","402","20","223","402","0.014554504776863900692","0.5021942061594529827","1.8370025670258801","0.06125000000000000","0.67104132149088802","4","85"
"MEF2C","216.66666666666666","25","411","25","214","411","0.033625167461272101321","0.5170837154161269655","1.4733355440950999","0.05912000000000000","0.64784730559852699","5","86"
"FOXO1","219.00000000000000","38","406","38","406","213","0.064646511798229902568","0.1869754995552730115","1.1894549038485600","0.11590000000000000","1.31957935466781007","5","87"
"TP63","220.00000000000000","68","448","68","448","144","0.168333499875418013403","0.1176163485267359976","0.7738294469280950","0.12900000000000000","1.56485740311948995","5","88"
"RUNX1","223.33333333333334","62","386","222","386","62","1.000000000000000000000","0.0449410002389431032","0.0000000000000000","0.10870000000000000","2.00520626834862004","5","89"
"TCF7","228.00000000000000","111","327","246","111","327","1.000000000000000000000","0.3638447676745329984","0.0000000000000000","0.02948000000000000","0.90806332137036705","5","90"
"RXRA","228.66666666666666","133","329","224","329","133","1.000000000000000000000","0.1065797557918159999","0.0000000000000000","0.09322000000000000","1.61375879310235004","6","91"
"ZNF217","232.66666666666666","193","265","265","240","193","1.000000000000000000000","0.1638666157266490120","0.0000000000000000","0.06780000000000000","1.39218423404183000","6","92"
"GFI1B","234.33333333333334","158","313","158","313","232","1.000000000000000000000","0.2174835302963769867","0.0000000000000000","0.08754000000000001","1.23324725390567003","5","93"
"STAT4","236.66666666666666","180","291","239","180","291","1.000000000000000000000","0.3164191019397700200","0.0000000000000000","0.04915000000000000","1.00184367016278997","4","94"
"SREBF1","238.33333333333334","30","449","236","449","30","1.000000000000000000000","0.0111614834726084002","0.0000000000000000","0.12939999999999999","2.53760200847358020","6","95"
"ETV4","240.66666666666669","15","671","15","671","36","0.008955969423166709395","0.0149111525896640992","2.0478873978277798","0.20440000000000000","2.43452978519726981","4","96"
"TBX21","241.66666666666666","158","325","242","158","325","1.000000000000000000000","0.3620947234776180079","0.0000000000000000","0.04238000000000000","0.91138088154512498","4","97"
"HBP1","244.00000000000000","161","294","161","277","294","1.000000000000000000000","0.3217744274112909753","0.0000000000000000","0.07692000000000000","0.99081806324792798","4","98"
"ATF6","245.66666666666669","45","603","45","603","89","0.092435427255249794087","0.0729325166798966973","1.0341615470411800","0.17730000000000001","1.79325276373734011","3","99"
"TCF12","250.00000000000000","97","410","243","97","410","1.000000000000000000000","0.5144767757521639950","0.0000000000000000","0.02542000000000000","0.65188280891568495","5","100"
"NFE2","256.66666666666669","193","314","193","314","263","1.000000000000000000000","0.2580287291426520135","0.0000000000000000","0.08760999999999999","1.13106263610191005","5","101"
"TAL1","257.33333333333331","176","356","240","176","356","1.000000000000000000000","0.4215882296967169984","0.0000000000000000","0.04792000000000000","0.80366888285063498","6","102"
"HNF1A","263.33333333333331","165","333","165","292","333","1.000000000000000000000","0.3727935013974290057","0.0000000000000000","0.08108000000000000","0.89125291701430598","3","103"
"NR5A2","266.00000000000000","203","357","203","357","238","1.000000000000000000000","0.2219068702523949999","0.0000000000000000","0.10100000000000001","1.22147329633489998","4","104"
"SOX2","268.33333333333331","94","479","232","94","479","1.000000000000000000000","0.6279039080328939759","0.0000000000000000","0.02439000000000000","0.48467922142431902","5","105"
"NRF1","272.00000000000000","82","618","116","82","618","0.535854501602245014702","0.8947651513291680070","0.2709531165185010","0.02088000000000000","0.13227706007536899","5","106"
"MAFG","277.00000000000000","130","523","178","130","523","1.000000000000000000000","0.7356021080468260198","0.0000000000000000","0.03423000000000000","0.33768297213026000","4","107"
"ATF1","278.66666666666669","127","548","127","548","161","1.000000000000000000000","0.1414855371345850044","0.0000000000000000","0.15820000000000001","1.47028147138515997","5","108"
"FOXO4","281.66666666666669","153","533","153","533","159","1.000000000000000000000","0.1404212977339329982","0.0000000000000000","0.15310000000000001","1.47422397122973003","3","109"
"NFATC2","282.00000000000000","62","592","192","62","592","1.000000000000000000000","0.8519956789273980258","0.0000000000000000","0.01597000000000000","0.18657269257799000","3","110"
"GATA3","282.00000000000000","65","437","65","344","437","0.156653674420801997114","0.5629539660174910365","0.8050594139839140","0.09687000000000000","0.57845945113104202","6","111"
"PGR","282.33333333333331","91","545","211","545","91","1.000000000000000000000","0.0736438092111412063","0.0000000000000000","0.15790000000000001","1.78881999801229008","4","112"
"TEAD4","285.33333333333331","26","527","26","303","527","0.033625167461272101321","0.7454773346909460141","1.4733355440950999","0.08475000000000001","0.32460857738373800","6","113"
"ESRRA","292.33333333333331","11","587","11","279","587","0.004457993188810369621","0.8425522485766440139","2.3508605993964600","0.07743999999999999","0.19862991818271100","5","114"
"CLOCK","293.00000000000000","19","811","19","811","49","0.013826980134759799673","0.0235331385098998987","1.8592726611068100","0.25609999999999999","2.26466673131695995","5","115"
"PDX1","294.66666666666669","210","436","210","238","436","1.000000000000000000000","0.5612974575365490271","0.0000000000000000","0.06757000000000001","0.58091542247942896","5","116"
"TCF4","296.66666666666669","124","521","245","124","521","1.000000000000000000000","0.7316956927080640050","0.0000000000000000","0.03298000000000000","0.34287075636700998","5","117"
"KLF13","298.33333333333331","128","593","174","128","593","1.000000000000000000000","0.8529101540964469930","0.0000000000000000","0.03367000000000000","0.18540657197579499","4","118"
"NANOG","298.66666666666669","100","406","100","390","406","0.378562643654246022695","0.5108050937301830130","0.4218622441896260","0.10979999999999999","0.65758459863657304","6","119"
"NR2F2","303.33333333333331","152","558","200","558","152","1.000000000000000000000","0.1287068600126859974","0.0000000000000000","0.16100000000000000","1.51922106783095989","5","120"
"TFAP2C","304.00000000000000","60","528","60","528","324","0.135413676956662010209","0.3606851428660969860","0.8683374691306960","0.15240000000000001","0.91406033564251199","6","121"
"NCOA1","305.33333333333331","71","657","188","657","71","1.000000000000000000000","0.0570560719738755981","0.0000000000000000","0.19869999999999999","1.90288102107216006","4","122"
"ZEB2","308.00000000000000","79","583","262","79","583","1.000000000000000000000","0.8310975342776999453","0.0000000000000000","0.02020000000000000","0.21329415246262701","4","123"
"NR5A1","312.00000000000000","194","540","202","194","540","1.000000000000000000000","0.7720924044867589764","0.0000000000000000","0.05289000000000000","0.28963903017401799","3","124"
"HHEX","312.66666666666669","162","391","162","385","391","1.000000000000000000000","0.4874768841820700249","0.0000000000000000","0.10829999999999999","0.69432744359355103","4","125"
"REST","314.00000000000000","194","530","218","530","194","1.000000000000000000000","0.1651369954282549957","0.0000000000000000","0.15250000000000000","1.38800016316624997","6","126"
"ELF5","317.00000000000000","145","538","145","268","538","1.000000000000000000000","0.7653832884171120066","0.0000000000000000","0.07479000000000000","0.29841913236262402","5","127"
"PKNOX1","318.33333333333331","87","506","87","506","362","0.294885000523549989371","0.4288380677644509920","0.5303473174974550","0.14480000000000001","0.79118153035702299","4","128"
"TEAD1","319.33333333333331","121","537","121","537","300","0.712109600508319950940","0.3312803126383899732","0.1474531591260290","0.15490000000000001","0.97153825535932703","4","129"
"CTCF","319.33333333333331","136","598","136","598","224","1.000000000000000000000","0.2008024525914010039","0.0000000000000000","0.17510000000000001","1.27926869476995009","6","130"
"GATA4","319.66666666666669","47","697","47","697","215","0.092435427255249794087","0.1876318931734330120","1.0341615470411800","0.21679999999999999","1.31761699597230009","5","131"
"GATA2","320.00000000000000","91","500","91","369","500","0.321760656865315020081","0.6760667946759799651","0.4924670601464810","0.10370000000000000","0.41783631900863699","6","132"
"ZNF384","324.33333333333331","113","713","113","713","147","0.473255834245060014176","0.1230201662590069966","0.3249040233973030","0.22220000000000001","1.54221989835700990","5","133"
"KLF3","325.00000000000000","139","661","175","661","139","1.000000000000000000000","0.1132327569729079941","0.0000000000000000","0.20100000000000001","1.58382847726081999","4","134"
"RFX1","326.00000000000000","219","504","219","504","255","1.000000000000000000000","0.2420274414624349890","0.0000000000000000","0.14440000000000000","1.16993422012909010","4","135"
"AR","336.33333333333331","102","777","102","777","130","0.385324142275760006537","0.1027687845505179942","0.4141737796486270","0.24460000000000001","1.63157625124712991","5","136"
"ZNF24","337.00000000000000","253","492","266","253","492","1.000000000000000000000","0.6515114659118820262","0.0000000000000000","0.07071000000000000","0.45166343178275897","4","137"
"NR2F6","337.66666666666669","138","674","201","674","138","1.000000000000000000000","0.1123523975768030009","0.0000000000000000","0.20540000000000000","1.58770793643382002","4","138"
"EOMES","338.66666666666669","86","783","147","783","86","1.000000000000000000000","0.0702179040317516961","0.0000000000000000","0.24720000000000000","1.81050245472317006","5","139"
"CREB3L1","343.00000000000000","135","639","135","255","639","1.000000000000000000000","0.9435082799967240419","0.0000000000000000","0.07123000000000000","0.07086112917531870","4","140"
"FOXA2","347.33333333333331","150","496","150","396","496","1.000000000000000000000","0.6646642214319139486","0.0000000000000000","0.11300000000000000","0.43348257634415999","6","141"
"SOX6","350.33333333333331","233","463","233","463","355","1.000000000000000000000","0.4183861630652849772","0.0000000000000000","0.13320000000000001","0.80922425970911105","4","142"
"SNAI2","354.66666666666669","228","420","228","420","416","1.000000000000000000000","0.5246570532421159783","0.0000000000000000","0.12110000000000000","0.63618315180801099","4","143"
"HSF1","357.33333333333337","18","1000","54","1000","18","0.109876020756278003354","0.0043737843096890699","0.9590970772718950","0.33539999999999998","2.84986460759927018","5","144"
"POU2F2","363.00000000000000","212","561","212","316","561","1.000000000000000000000","0.7991037659214990097","0.0000000000000000","0.08832000000000000","0.25450716954012398","5","145"
"FOXO3","364.00000000000000","7","1071","7","1071","14","0.000480005805892699995","0.0021678169432712401","3.3187535095995901","0.36399999999999999","3.06622282616906983","4","146"
"TFAP2A","364.33333333333331","110","583","110","583","400","0.452355379416081004873","0.4973905500380260136","0.3445202406809230","0.16990000000000000","0.67860125090704604","6","147"
"CUX1","367.33333333333331","138","581","138","383","581","1.000000000000000000000","0.8295330205291600034","0.0000000000000000","0.10770000000000000","0.21530052474999700","6","148"
"GLI2","372.66666666666669","159","792","159","792","167","1.000000000000000000000","0.1462971395346830128","0.0000000000000000","0.24950000000000000","1.45273574074455003","3","149"
"MXI1","373.00000000000000","183","499","183","437","499","1.000000000000000000000","0.6738123394914049547","0.0000000000000000","0.12540000000000001","0.42092158962524201","5","150"
"NR1H2","387.00000000000000","13","612","13","536","612","0.006737781016010489787","0.8870922136073370323","2.1714831080897898","0.15479999999999999","0.14198454461863100","4","151"
"HOXB13","389.33333333333331","99","578","99","491","578","0.360175091421844006945","0.8260014109061249998","0.4434863249204120","0.14099999999999999","0.21983275224768001","4","152"
"GRHL2","394.66666666666669","160","592","160","592","432","1.000000000000000000000","0.5550341818150860140","0.0000000000000000","0.17360000000000000","0.59023340141003700","5","153"
"CDX2","395.33333333333331","132","627","132","427","627","1.000000000000000000000","0.9085444230888910511","0.0000000000000000","0.12290000000000000","0.11487471981093500","5","154"
"SOX10","395.33333333333331","226","730","230","730","226","1.000000000000000000000","0.2054348567018010052","0.0000000000000000","0.22969999999999999","1.26621852578927996","4","155"
"HOXA9","401.00000000000000","168","705","168","705","330","1.000000000000000000000","0.3681317796504040007","0.0000000000000000","0.21970000000000001","0.89997833618267398","4","156"
"LYL1","401.33333333333331","117","615","117","615","472","0.557909046016807019797","0.6169573282063830488","0.2534365968199010","0.18179999999999999","0.50016723340834501","5","157"
"GATA1","407.33333333333331","150","915","157","915","150","1.000000000000000000000","0.1251183332800779868","0.0000000000000000","0.29880000000000001","1.53363962939510001","6","158"
"E2F6","418.33333333333331","115","926","115","926","214","0.488408666566184979096","0.1874623484251989880","0.3112166383215910","0.30340000000000000","1.31812338193750000","5","159"
"USF2","420.66666666666669","255","586","255","421","586","1.000000000000000000000","0.8352471315939620222","0.0000000000000000","0.12120000000000000","0.20797673672853201","5","160"
"TCF7L2","425.33333333333331","72","860","72","860","344","0.176366713154234994176","0.3889450610450940204","0.7535833787142080","0.27610000000000001","0.86153207911588703","6","161"
"E2F2","442.00000000000000","140","1035","140","1035","151","1.000000000000000000000","0.1260113626862580105","0.0000000000000000","0.35220000000000001","1.53002167990362992","3","162"
"E2F4","447.00000000000000","1","1218","122","1218","1","0.900926225407003955503","0.0000112824077339327","0.0453107708527248","0.43680000000000002","4.39101245421011033","6","163"
"MNT","448.33333333333331","107","953","107","953","285","0.419448064403386999821","0.3008135538751159910","0.3773218053700950","0.31430000000000002","1.03469032913093995","4","164"
"PAX8","448.66666666666669","207","585","207","585","554","1.000000000000000000000","0.7911986877603029988","0.0000000000000000","0.17019999999999999","0.26475437325267398","4","165"
"PROX1","450.66666666666669","216","646","216","646","490","1.000000000000000000000","0.6511438305982150121","0.0000000000000000","0.19480000000000000","0.45217373138816402","4","166"
"TWIST1","451.00000000000000","253","732","253","732","368","1.000000000000000000000","0.4428519893328020096","0.0000000000000000","0.23030000000000000","0.76738610181366995","4","167"
"HIF1A","452.00000000000000","2","940","2","940","414","0.000096852580005257798","0.5202134180850890299","4.0138888058470599","0.30909999999999999","0.64301646212606600","5","168"
"NCOA2","453.33333333333337","90","1081","189","1081","90","1.000000000000000000000","0.0732434574755409934","0.0000000000000000","0.36899999999999999","1.79131065353731000","4","169"
"MYCN","455.00000000000000","186","626","186","553","626","1.000000000000000000000","0.9067932595453089828","0.0000000000000000","0.15989999999999999","0.11708428914507300","5","170"
"ARID3A","460.00000000000000","125","686","125","686","569","1.000000000000000000000","0.8151838273295060056","0.0000000000000000","0.21220000000000000","0.23374387042697700","5","171"
"FOXL2","461.00000000000000","22","1124","22","1124","237","0.020517982918594100672","0.2218531342738770118","1.6878653360739599","0.38750000000000001","1.22161531512390997","3","172"
"USF1","462.00000000000000","254","647","254","647","485","1.000000000000000000000","0.6417868647050329889","0.0000000000000000","0.19489999999999999","0.46520191887789403","5","173"
"E2F3","463.00000000000000","141","1005","141","1005","243","1.000000000000000000000","0.2243919606498629982","0.0000000000000000","0.33789999999999998","1.21493217584836999","3","174"
"MYOD1","463.33333333333331","187","659","187","544","659","1.000000000000000000000","0.9976505778314319617","0.0000000000000000","0.15740000000000001","0.00294456827352124","5","175"
"MEF2A","465.00000000000000","119","708","119","708","568","0.629016675047288975620","0.8133811592736079898","0.2013378413829790","0.22030000000000000","0.23606638297615301","6","176"
"SRF","467.00000000000000","118","1045","238","1045","118","1.000000000000000000000","0.0941301553491382947","0.0000000000000000","0.35680000000000001","1.67400225919414991","6","177"
"ARNT","472.00000000000000","38","1267","111","1267","38","0.457656583738114020043","0.0156544215610501004","0.3394602856004660","0.46460000000000001","2.41687431182225998","5","178"
"TBP","476.66666666666669","241","737","241","737","452","1.000000000000000000000","0.5849755455272369620","0.0000000000000000","0.23169999999999999","0.54613150403062605","5","179"
