Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1e-10,200,122,"ATF3,CDKN1A,ZFP36,PPP1R15A,JUNB,ACKR3,PNRC1,TRIB1,GADD45B,MAFF,SOCS3,FOSB,FOS,DUSP1,LDLR,IL6,FOSL2,IER2,JUN,CEBPB,IER3,SERPINB2,CCN1,IL1B,IFNGR2,BTG1,EGR3,TRIP10,SGK1,BTG2,BHLHE40,PLAUR,TIPARP,HBEGF,MCL1,EIF1,HES1,KLF2,CCL20,SLC2A3,NFIL3,DUSP4,SDC4,EGR2,MXD1,IL1A,BCL3,RHOB,JAG1,PHLDA1,TNFSF9,TGIF1,FJX1,RELB,SERPINE1,PFKFB3,NR4A1,FOSL1,BTG3,GEM,SAT1,KLF10,CCL2,ZC3H12A,PHLDA2,KLF6,TNFAIP3,TNIP1,EGR1,EDN1,SQSTM1,LAMB3,CXCL1,VEGFA,SPSB1,LIF,KLF4,IL23A,PTGS2,IL18,NR4A2,NINJ1,TSC22D1,PLK2,SPHK1,EFNA1,G0S2,TUBB2A,CXCL3,NAMPT,BCL2A1,PTGER4,F3,PMEPA1,TNIP2,PDE4B,GPR183,CEBPD,CCND1,ICAM1,SIK1,MARCKS,DUSP5,NR4A3,CCL4,ETS2,DNAJB4,PLAU,CD69,DUSP2,DENND5A,MAP2K3,TLR2,CSF1,PDLIM5,INHBA,KDM6B,RELA,ID2,SERPINB8,CXCL2,PTX3",0,GMT,200,keep,itself,,1.0,0.0,0,True,1,10.0,TNFA SIGNALING VIA NFKB,TNFA SIGNALING VIA NFKB,1
2,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,1.96739634015e-05,200,113,"CDKN1A,ADM,DCBLD2,LDLR,IL6,IL1B,IFNGR2,BTG2,PLAUR,IL4R,HBEGF,NOD2,CCL24,OSM,CCL20,MXD1,IL1A,RGS16,TNFSF9,TPBG,SERPINE1,RGS1,ADORA2B,CCL2,BDKRB1,CD55,CCL7,KLF6,PVR,HAS2,PROK2,CXCL8,EDN1,RHOG,C5AR1,ICAM4,LIF,PDPN,IL18,GABBR1,FFAR2,GNA15,SPHK1,NDP,NAMPT,PTGER4,F3,PDE4B,GPR183,ICAM1,BEST1,MMP14,CSF3,KCNMB2,IRAK2,CD69,CLEC5A,IL10,TLR2,ITGA5,GPR132,CSF1,PTGER2,PSEN1,INHBA,FPR1,RELA,P2RY2,LCP2,TNFAIP6,OSMR,ITGB8,C3AR1,TACR1,GNAI3,OPRK1,GPC3,SGMS2,KCNJ2,SELENOS,SLC7A1,TIMP1,EMP3,ITGB3,NFKBIA,CSF3R,FZD5,SCN1B,SLC11A2,PTGIR,ABI1,AXL,CD82,PIK3R5,MYC,SLC31A2,NLRP3,MEFV,IFNAR1,RIPK2,VIP,PTPRE,IL15RA,ADRM1,CHST2,LPAR1,CMKLR1,OLR1,ACVR1B,BST2,IRF7,SCARF1,CCL5",9,GMT,200,keep,itself,,1.0,0.0,0,True,9,4.706108140842761,INFLAMMATORY RESPONSE,INFLAMMATORY RESPONSE,2
3,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0237378638771185,87,50,"SOCS3,IL6,IFNGR1,JUN,IL1B,IFNGR2,IL4R,TNFRSF12A,PIM1,TGFB1,CCL7,TNFRSF1A,TNFRSF21,CXCL1,PTPN2,CXCL3,PLA2G2A,REG1A,IL13RA1,GRB2,TLR2,LTBR,CSF1,CD9,SOCS1,HAX1,MYD88,OSMR,PDGFC,IL7,IL17RA,MAP3K8,ITGB3,CSF3R,CD44,STAT3,CCR1,PIK3R5,BAK1,IFNAR1,IL15RA,IL10RB,CBL,CSF2,IL1R2,ACVR1B,PTPN11,IL3RA,CD36,CD14",16,GMT,87,keep,itself,,1.0,0.0,0,True,24,1.6245583649147077,IL6 JAK STAT3 SIGNALING,IL6 JAK STAT3 SIGNALING,3
4,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,0.0020972675182775,199,62,"GADD45B,MAFF,EMP1,IFNGR1,SOCS2,BHLHE40,IL4R,IGF1R,SLC2A3,NFIL3,ST3GAL4,MXD1,RGS16,RHOB,TWSG1,PTRH2,SPRY4,PHLDA1,PIM1,ITGA6,BCL2L1,ARL4A,PLSCR1,CDKN1C,SNX9,SERPINB6,KLF6,SPP1,TNFRSF21,MAP6,ECM1,IRF6,GPX4,HOPX,LIF,NDRG1,PLEC,RRAGD,P4HA1,BMPR2,MYO1E,IL1RL1,SYNGR2,APLP1,UCK2,CDCP1,RNH1,ODC1,SH3BGRL2,DCPS,DENND5A,CD81,IL10,SYT11,SLC1A5,CSF1,IGF2R,PTGER2,RHOH,CAPG,EEF1AKMT1,SNX14",17,GMT,199,keep,itself,,1.0,0.0,0,True,14,2.6783461692954593,IL2 STAT5 SIGNALING,IL2 STAT5 SIGNALING,4
5,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,8.9518621426e-05,199,78,"PPP1R15A,CPE,TMEM158,DCBLD2,TRIB1,GPRC5B,EMP1,IL1B,MPZL2,PLAUR,HBEGF,CCL20,SOX9,RGS16,PTPRR,AKAP12,ITGBL1,CBX8,ANO1,HDAC9,CXCR4,HOXD11,MMP9,SEMA3B,SPP1,TNFAIP3,ERO1A,PLVAP,USP12,JUP,LIF,KLF4,NIN,SPARCL1,PTGS2,KCNN4,WNT7A,SLPI,PPBP,G0S2,PRRX1,PRDM1,PLAT,MYCN,DUSP6,GABRA3,ETV1,CCSER2,PLAU,RBM4,TPH1,MMP10,ADAM8,USH1C,ETV5,FCER1G,ITGB2,CBR4,INHBA,BTBD3,ADAM17,BTC,ID2,LAT2,PRELID3B,ZNF277,EPB41L3,CDADC1,C3AR1,FLT4,PLEK2,F13A1,ZNF639,SNAP91,YRDC,PCP4,TSPAN1,ANKH",13,GMT,200,keep,itself,,1.0,0.0,0,True,10,4.048086614501278,KRAS SIGNALING UP,KRAS SIGNALING UP,5
6,HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,0.0489510489510489,200,92,"MAFF,PREP,IL6,CEBPB,SERPINB2,PLAUR,MMP8,PDP1,PIM1,SERPINE1,PLSCR1,CASP4,CD55,PPP2CB,TNFAIP3,RHOG,CXCL1,CDA,CSRP1,MMP12,ANXA5,PCSK9,CDH13,CASP9,CTSD,NOTCH4,S100A9,F3,ITGAM,PLAT,SIRT6,DUSP6,CD59,DOCK9,DUSP5,PRKCD,CD46,MMP14,PPP4C,GNAI2,USP14,HSPA5,RCE1,PRSS3,HSPA1A,GRB2,FCER1G,PRDM4,PSEN1,LGALS3,S100A12,LCP2,FYN,ADAM9,LTF,TIMP2,DYRK2,GNAI3,PFN1,PLA2G4A,APOA4,STX4,LRP1,TIMP1,CTSB,PDGFB,ZFPM2,APOBEC3F,COL4A2,CTSV,CTSH,CPQ,CASP3,MMP13,KIF2A,CBLB,ME1,PIK3R5,C1QA,MMP15,EHD1,GNGT2,PCLO,S100A13,CR1,GP9,USP16,OLR1,AKAP10,IRF7,DOCK4,CCL5",29,GMT,200,keep,itself,,1.0,0.0,0,True,29,1.3102379974508054,COMPLEMENT,COMPLEMENT,6
7,HALLMARK_COAGULATION,HALLMARK_COAGULATION,0.0499500499500499,138,40,"MAFF,PREP,MMP1,SERPINB2,KLK8,MMP8,P2RY1,TIMP3,HTRA1,SERPINE1,LEFTY2,MMP3,MMP9,CTSE,DUSP14,CSRP1,GSN,MMP2,KLF7,CASP9,CTSK,F3,VWF,ANXA1,PLAT,DUSP6,WDR1,USP11,MMP14,COMP,PLAU,SPARC,MMP10,CD9,THBD,MMP7,FYN,CRIP2,ARF4,ADAM9",28,GMT,138,keep,itself,,1.0,0.0,0,True,30,1.3014640731433003,COAGULATION,COAGULATION,7
8,HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,1e-10,199,67,"ATF3,CDKN1A,PPP1R15A,PERP,TPD52L1,FOS,DDIT3,JUN,IER3,EPHA2,BTG1,BTG2,HBEGF,SERTAD3,KLK8,ZFP36L1,MXD1,CDKN2B,INHBB,IL1A,FOXO3,RGS16,TNFSF9,ITGB4,TGFA,PRMT2,SERPINB5,CSRNP2,TPRKB,APP,KRT17,PLK3,SAT1,TAX1BP3,S100A4,PLXNB2,ABHD4,TGFB1,DDIT4,MKNK2,TOB1,S100A10,ZNF365,RACK1,UPP1,TRAF4,RPS12,KIF13B,RALGDS,AK1,LIF,KLF4,NDRG1,TM4SF1,NINJ1,TSC22D1,PLK2,SPHK1,SLC3A2,EPS8L2,CDH13,TRIB3,RPL18,PHLDA3,CTSD,DDB2,SESN1",5,GMT,200,keep,itself,,1.0,0.0,0,True,4,10.0,P53 PATHWAY,P53 PATHWAY,8
9,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,5.21151317e-07,161,85,"ATF3,CDKN1A,GADD45B,IL6,DDIT3,EMP1,IFNGR1,JUN,BNIP3L,IER3,IL1B,EGR3,BTG2,MCL1,TNFRSF12A,NEDD9,IL1A,RHOB,TIMP3,RARA,PMAIP1,BCL2L1,APP,BTG3,CASP4,SAT1,SQSTM1,IGFBP6,GPX4,GSN,SMAD7,IL18,LMNA,GNA15,ENO2,PLPPR4,LUM,MMP2,CASP9,ANXA1,CCND1,PLAT,PEA15,PDGFRB,MADD,GPX1,BGN,CD69,CTNNB1,IGF2R,PSEN1,SLC20A1,BCL2L2,BCL10,RELA,LGALS3,BMF,BCAP31,ETF1,DCN,LEF1,ERBB2,BIK,TSPO,TIMP2,PPT1,BID,FDXR,ANKH,IFITM3,TIMP1,CAV1,DNAJC3,SOD2,CASP8,CFLAR,VDAC2,PTK2,ISG20,CD44,SPTAN1,DIABLO,ADD1,CASP3,ROCK1",6,GMT,161,keep,itself,,1.0,0.0,0,True,6,6.283036160391821,APOPTOSIS,APOPTOSIS,9
10,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,0.0207084748124837,157,78,"ATF3,JUNB,DNAJB1,FOSB,FOS,IL6,BTG1,BTG2,MSX1,CDKN2B,RHOB,CDC34,TARS1,NR4A1,BTG3,CDKN1C,SQSTM1,GAL,ALDOA,ENO2,AMD1,CLTB,MGAT1,CEBPG,EPCAM,ICAM1,PRKCD,MMP14,HSPA13,ASNS,RAB27A,SPR,CXCL2,RET,SLC25A4,BSG,HYAL2,RXRB,PPT1,YKT6,TFRC,BID,EIF5,PLCL1,CYB5R1,SOD2,NFKBIA,RPN1,CTSV,PDLIM3,AGO2,GGH,CASP3,H2AX,SHOX2,NUP58,MRPL23,ATP6V1F,TCHH,RRAD,CDK2,CCK,SLC6A8,BAK1,DGAT1,ATP6V1C1,POLG2,MARK2,PPP1R2,SIGMAR1,DNAJA1,KLHDC3,SELENOW,AP2S1,STK25,BMP2,POLR2H,E2F5",24,GMT,158,keep,itself,,1.0,0.0,0,True,21,1.6838518858923464,UV RESPONSE UP,UV RESPONSE UP,10
