Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_PROSTAGLANDIN_SIGNALING	WP_PROSTAGLANDIN_SIGNALING	1.00e-10	18	0.5455	0	0	1	0	keep	itself		True	AREG,IL6,KLRD1,IRF7,IL1B,CXCL8,IFNG,PYCARD,CCL3,CASP1,IL17A,VEGFA,PTGER2,PTGER4,CXCL10,IL1A,PIK3CG,MMP9
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	1.00e-10	60	0.4724	21	13	0.1086	0.2238	keep	WP_PROSTAGLANDIN_SIGNALING	WP_PROSTAGLANDIN_SIGNALING	False	AREG,CCL8,CCL4,CCL13,IL6,XCL2,CCL4L2,IL1B,CXCL8,IFNG,IL7,CCL3,IL3,IFNA6,CCL1,OSM,IL17A,VEGFA,IL4,IL17C
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	1.00e-10	46	0.5169	0	0	1	0	keep	itself		True	HLA-DQB1,HLA-DRB1,HLA-DQA1,CASP7,IL1B,CXCL8,IFNG,HLA-A,CD55,IL17A,VEGFA,IL2RA,C2,IL4,FASLG,HLA-C,CTLA4,CD80,CXCL13,STAT1
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	1.00e-10	29	0.3919	0	0	1	0	keep	itself		True	IL6,IFITM1,CD69,IFNG,TBX21,AICDA,ICOS,CXCR4,IL4,CD19,SLAMF7,ISG15,CR2,PAX5,PRDM1,BLNK,EBI3,PDCD1,SH2D1A,CD80
WP_TYPE_II_INTERFERON_SIGNALING	WP_TYPE_II_INTERFERON_SIGNALING	2.55e-09	19	0.5135	0	0	1	0	keep	itself		True	OAS1,SOCS3,IL1B,IFNG,PSMB9,REG1A,ISG15,TAP1,GBP1,IFI6,IRF9,CXCL10,IFNGR2,IRF1,STAT1,IRF8,CXCL9,HLA-B,CYBB
WP_TH17_CELL_DIFFERENTIATION_PATHWAY	WP_TH17_CELL_DIFFERENTIATION_PATHWAY	3.70e-09	28	0.4058	0	0	1	0	keep	itself		True	FOS,JUN,SOCS3,IL6,CD3E,IL1B,IFNG,TBX21,IL17A,IL2RA,IL4,CD3G,IL21R,RUNX1,CD3D,IL27,CD247,STAT1,HIF1A,GATA3
WP_RETINOBLASTOMA_GENE_IN_CANCER	WP_RETINOBLASTOMA_GENE_IN_CANCER	1.79e-08	38	0.4222	0	0	1	0	keep	itself		True	CDKN1A,E2F2,RFC4,CCNE2,RRM2,CDC45,PCNA,RFC3,E2F1,CDK1,CCNB1,ORC1,MCM4,KIF4A,WEE1,ANLN,TOP2A,PRIM1,DHFR,MAPK13
WP_UTERINE_NATURAL_KILLER_CELLS_AND_PROGESTERONE_ESTROGEN_AND_CHORIONIC_GONADOTROPIN	WP_UTERINE_NATURAL_KILLER_CELLS_AND_PROGESTERONE_ESTROGEN_AND_CHORIONIC_GONADOTROPIN	4.17e-08	26	0.4906	0	0	1	0	keep	itself		True	CCL8,CCL4,IL6,CXCR3,MCL1,CD69,CXCL8,IFNG,CCL3,IL3,CXCR4,VEGFA,IL4,CCL5,JAK3,KIR2DL4,CXCL10,IL15RA,IL15,IL2RB
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	8.72e-08	21	0.7241	0	0	1	0	keep	itself		True	CCL4,CXCR3,IFNG,CCL3,CXCR4,IL4,IL18R1,IFNGR2,IL12RB1,CCR3,CSF2,CD4,CD28,IL12B,CCR4,IL4R,IL12RB2,TGFB2,IFNGR1,CCR1
WP_LUPUS_THERAPIES	WP_LUPUS_THERAPIES	1.10e-07	17	0.5862	16	9	0.7465	0.4504	keep	WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	False	IL6,IFNG,IL17A,CD38,C2,IL17C,CD19,IL25,CD80,MS4A1,CD22,C1QB,IL17D,CD86,CD28,C1QC,IL12B
