term_id	term_name	p_value	term_size	intersection_size	intersection
WP_PROSTAGLANDIN_SIGNALING	WP_PROSTAGLANDIN_SIGNALING	1e-10	32	18	AREG,IL6,KLRD1,IRF7,IL1B,CXCL8,IFNG,PYCARD,CCL3,CASP1,IL17A,VEGFA,PTGER2,PTGER4,CXCL10,IL1A,PIK3CG,MMP9
WP_TYPE_II_INTERFERON_SIGNALING	WP_TYPE_II_INTERFERON_SIGNALING	2.549101e-09	36	19	OAS1,SOCS3,IL1B,IFNG,PSMB9,REG1A,ISG15,TAP1,GBP1,IFI6,IRF9,CXCL10,IFNGR2,IRF1,STAT1,IRF8,CXCL9,HLA-B,CYBB
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	1.364250442e-07	20	14	IL6,CD8B,HLA-DRB1,CD8A,CD3E,CXCL8,CD3G,CD247,CD2,HLA-DRA,CD4,LCK,MMP25,LBP
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	8.72479075e-08	29	21	CCL4,CXCR3,IFNG,CCL3,CXCR4,IL4,IL18R1,IFNGR2,IL12RB1,CCR3,CSF2,CD4,CD28,IL12B,CCR4,IL4R,IL12RB2,TGFB2,IFNGR1,CCR1,CCR5
WP_LUPUS_THERAPIES	WP_LUPUS_THERAPIES	1.100785399e-07	29	17	IL6,IFNG,IL17A,CD38,C2,IL17C,CD19,IL25,CD80,MS4A1,CD22,C1QB,IL17D,CD86,CD28,C1QC,IL12B
WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	1.976644477e-07	29	20	SLC10A1,SLC51A,ABCB11,SLC51B,SLC10A2,AKR1D1,CYP27A1,AKR1C4,SLC27A2,ABCB4,ABCB1,ABCD3,AMACR,CYP7A1,HSD17B4,SLCO1B3,SLCO1B1,HSD3B7,ATP8B1,CYP8B1
WP_GLUCURONIDATION	WP_GLUCURONIDATION	1.266747401e-07	26	17	UGT1A3,UGT1A5,UGT1A7,UGT1A9,UGT1A6,UGT1A4,UGT1A1,UGT2B15,UGT1A10,UGT1A8,UGT2B28,UGT2B4,UGT2B10,UGDH,UGT2A3,PGM1,UGT2B17
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	1e-10	72	29	IL6,IFITM1,CD69,IFNG,TBX21,AICDA,ICOS,CXCR4,IL4,CD19,SLAMF7,ISG15,CR2,PAX5,PRDM1,BLNK,EBI3,PDCD1,SH2D1A,CD80,MS4A1,CXCL13,SYK,PTPRC,FCRL5,CD22,TLR4,IRF8,IL21
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	4.405826772e-07	26	16	IL6,HLA-DRB1,IL1B,IFNG,IL7,IL3,IL4,PDGFA,IL1A,IL15,CSF2,HLA-DRA,CD4,IL12B,CXCL2,IL10
WP_INTERFERON_SIGNALING_IN_TUBERCULOSIS	WP_INTERFERON_SIGNALING_IN_TUBERCULOSIS	1.762953182e-07	24	12	OAS1,IFITM1,IFNG,MX1,PSMB8,TAP1,IRF9,IFNGR2,IRF1,STAT1,IFIT3,IFI35
WP_ALLOGRAFT_REJECTION	WP_ALLOGRAFT_REJECTION	1e-10	88	46	HLA-DQB1,HLA-DRB1,HLA-DQA1,CASP7,IL1B,CXCL8,IFNG,HLA-A,CD55,IL17A,VEGFA,IL2RA,C2,IL4,FASLG,HLA-C,CTLA4,CD80,CXCL13,STAT1,IL1A,ABCB1,C1QB,HLA-F,HLA-DMB,IL21,C8A,HLA-DRA,CXCL9,GZMB,HLA-B,IL22,CD86,CASP8,CXCL11,PECR,CD28,C1QC,IL12B,C8B,IL10,HLA-G,HLA-DOB,GNLY,HLA-DPA1,CCL19
WP_COVID19_ADVERSE_OUTCOME_PATHWAY	WP_COVID19_ADVERSE_OUTCOME_PATHWAY	8.7554334708e-06	15	8	ACE2,IL6,IL1B,CXCL8,IL7,CCL3,IL2RA,CXCL10
