Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME	1.00e-10	86	0.6772	0	0	1	0	keep	itself		True	PPIL1,PRPF4,SNRPG,SNRPE,MAGOHB,LSM2,NCBP2,SF3B3,HNRNPA1L2,CDC5L,SNRPF,SNRPC,HNRNPC,SNRPD2,PRPF40A,EFTUD2,LSM5,SNRPD1,LSM7,HNRNPA3
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	1.00e-10	74	0.5649	0	0	1	0	keep	itself		True	MT-ND3,MT-ND4,UQCRQ,MT-CO3,MT-ATP6,NDUFB2,LRRK2,NDUFV3,APAF1,COX6C,SLC18A1,UQCRH,CASP3,CYC1,ATP5F1C,MT-ND1,UQCR11,NDUFA9,COX6B2,UBE2J2
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	1.00e-10	67	0.536	0	0	1	0	keep	itself		True	MCM6,E2F1,CDK2,CDC6,E2F3,RBL1,ATR,ORC6,CHEK1,CDK4,CCND1,ANAPC7,PKMYT1,CDK1,DBF4,E2F5,MAD2L1,PRKDC,CDC7,CDC25A
KEGG_RIBOSOME	KEGG_RIBOSOME	1.52e-09	65	0.7386	0	0	1	0	keep	itself		True	RPL22L1,RPS21,RPS7,RPL35,RPL39,RPL35A,RPL7,RPL27A,RPL12,RPL27,RPL36A,RPS2,RPL36,RPS19,RPL30,RPL7A,RPL31,RPS10,RPL37,RPS20
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	9.40e-09	24	0.6667	0	0	1	0	keep	itself		True	MCM6,RFC3,SSBP1,PRIM2,RFC4,RNASEH2A,DNA2,POLA1,RNASEH2B,FEN1,MCM3,POLE2,POLE3,PRIM1,POLD2,POLA2,RPA3,MCM2,RFC2,MCM7
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.08e-08	83	0.3051	0	0	1	0	keep	itself		True	DRD5,ADRB3,CYSLTR2,P2RX5,GRIA2,LPAR3,ADCYAP1R1,MTNR1A,CHRM1,LEPR,ADRA2B,GLRA2,F2RL1,P2RY13,SSTR2,CHRNA1,S1PR4,PTGIR,GRM7,CTSG
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	4.67e-08	53	0.3985	95	45	0.0039	0.9999	exclude	KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	False	COX10,COX6B1,ATP5ME,COX7B,ATP5MG,MT-CO1,ATP5MC1,COX7A2,ATP5F1D,ATP12A,ATP5PD,NDUFB7,NDUFS4,NDUFB10,NDUFA2,NDUFC1,MT-ND5,ATP5PB,ATP5PO,ATP5PF
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	6.86e-08	67	0.3764	0	0	1	0	keep	itself		True	SLC25A4,CACNA1F,DRD5,ADRB3,CYSLTR2,P2RX5,RYR3,ATP2B3,CACNA1I,CHRM1,GNAL,ADCY7,ERBB2,MYLK,ERBB4,PDE1C,SLC25A5,CD38,PLCB2,EDNRB
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM	1.67e-07	24	0.5714	0	0	1	0	keep	itself		True	ACADL,EHHADH,ALDH9A1,ECHS1,ADH6,ECI2,ECI1,ACADSB,ADH1C,ALDH3A2,CPT2,ACADVL,ACAA1,CPT1A,ADH1B,ADH1A,HADH,ACAT1,ACOX1,ACAA2
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR	2.13e-07	33	0.75	19	14	0.7023	0.2776	keep	KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	False	RFC3,RFC4,POLE2,POLE3,POLD2,CUL4A,RAD23B,CDK7,RPA3,CETN2,RFC2,ERCC3,CUL4B,GTF2H1,PCNA,LIG1,MNAT1,RAD23A,ERCC1,GTF2H4
