Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,9.7759952e-09,97,37,"CDK11B,PLCH2,ISG15,TNFRSF18,CFAP74,PLEKHN1,ATAD3B,INTS14,CPTP,MORN1,TRAF2,TGFB1,SKI,VWA1,FNDC10,HES4,MEPCE,ATAD3A,AURKAIP1,C1orf159,SDF4,ANKRD65,MCM2,RNF223,HES5,C1QTNF12,KRT17,AGRN,IFIT1,GABRD,ATAD3C,ESR1,FAAP20,ELAVL1,MIB2,UBE2J2,CD160",0,GMT,112,keep,itself,,1.0,0.0,0,True,1,8.009839020339454,1P36 COPY NUMBER VARIATION SYNDROME,1P36 COPY NUMBER VARIATION SYNDROME,1
2,WP_PHOSPHOINOSITIDES_METABOLISM,WP_PHOSPHOINOSITIDES_METABOLISM,0.0158509597324223,46,13,"MTMR7,MTMR2,MTMR3,MTMR1,PLCD4,PIP4K2B,PIP5K1B,PIP4K2C,MTMR10,PLCG1,PLCB2,PIK3C3,OCRL",18,GMT,49,keep,itself,,1.0,0.0,0,True,31,1.7999444373025952,PHOSPHOINOSITIDES METABOLISM,PHOSPHOINOSITIDES METABOLISM,2
3,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,3.17744237479e-05,87,25,"RPL23,RPL14,RPS26,RPS25,RPS24,RPS23,RPS20,RPS12,RPS8,RPS7,RPS6KA3,RPS6KA2,RPS3A,RPL38,RPL31,RPL30,RPL27,RPL22,RPL21,RPL17,RPL15,RPL11,RPL7A,RPL6,RPL5",1,GMT,88,keep,itself,,1.0,0.0,0,True,2,4.497922316946308,CYTOPLASMIC RIBOSOMAL PROTEINS,CYTOPLASMIC RIBOSOMAL PROTEINS,3
4,WP_CILIARY_LANDSCAPE,WP_CILIARY_LANDSCAPE,0.0004450524445872,208,59,"CEP170,EIF5B,BBIP1,VAPB,DYNLL1,COPS3,MCM8,CAMK2A,IFT88,WDR26,CEP290,DOCK5,CEP97,GID4,TFAP2C,TFAP2A,DYNLT1,WNK1,IFT22,EXOC4,RALB,BBS4,RANBP10,PSMD13,BBS7,LZTFL1,EXOSC4,IFT25,YPEL5,DYNC1LI1,COPS4,NDUFA9,MFAP1,MCM6,MCM3,TFAP2E,HDAC1,BBS9,GDI1,ARFGAP3,IFT172,EXOSC2,EHBP1,EXOC7,CLUAP1,EXOSC7,DVL3,DYNC1H1,LCA5,TTC8,COPS5,COPS6,AFG3L2,IQGAP2,CDR2,DCAF7,LRPPRC,SMC4,RANBP9",12,GMT,215,keep,itself,,1.0,0.0,0,True,3,3.3515888091251385,CILIARY LANDSCAPE,CILIARY LANDSCAPE,4
5,WP_BARDETBIEDL_SYNDROME,WP_BARDETBIEDL_SYNDROME,0.0150512150746999,86,24,"BBIP1,TMEM67,CEP290,RP2,BBS4,WDR19,BBS7,LZTFL1,SUFU,TMEM216,WDPCP,SCAPER,OCRL,NEK1,MAK,BMAL1,GLI3,BBS9,INVS,IFT172,CLUAP1,LCA5,CNGB1,TTC8",47,GMT,88,keep,itself,,1.0,0.0,0,True,28,1.8224284383467992,BARDETBIEDL SYNDROME,BARDETBIEDL SYNDROME,5
6,WP_JOUBERT_SYNDROME,WP_JOUBERT_SYNDROME,0.0219819432460881,75,22,"KIAA0586,TMEM67,OFD1,CEP290,TCTN1,CEP97,RP2,RHEB,BBS4,BBS7,SUFU,PDE6A,TMEM216,NIN,MYO6,MRE11,BBS9,INVS,DVL3,CEP120,TTC8,RAD50",56,GMT,76,keep,itself,,1.0,0.0,0,True,39,1.6579339177474264,JOUBERT SYNDROME,JOUBERT SYNDROME,6
7,WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,0.0004857561603071,16,9,"SUCLG2,SDHA,PDHA1,PCK1,ACO1,ACLY,MDH1,IDH3A,CS",2,GMT,16,keep,itself,,1.0,0.0,0,True,4,3.313581683017597,TCA CYCLE AND DEFICIENCY OF PYRUVATE DEHYDROGENASE COMPLEX PDHC,"TCA CYCLE AND DEFICIENCY OF PYRUVATE
DEHYDROGENASE COMPLEX PDHC",7
8,WP_TCA_CYCLE_IN_SENESCENCE,WP_TCA_CYCLE_IN_SENESCENCE,0.0161092592315949,10,5,"TP53,PDP2,PDHA1,MDH1,GOT1",17,GMT,10,keep,itself,,1.0,0.0,0,True,32,1.7929244297252505,TCA CYCLE IN SENESCENCE,TCA CYCLE IN SENESCENCE,8
9,WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,0.0080810879281778,69,22,"SEC24C,SQLE,SP1,SCD,PRKACA,PRKAB2,PRKAG3,PRKAG2,NFYA,ACLY,MDH1,HMGCS1,ACACA,GSK3A,AMFR,SEC31B,LPIN1,FDPS,FDFT1,DBI,CREB1,SEC24B",19,GMT,71,keep,itself,,1.0,0.0,0,True,18,2.092530167765183,STEROL REGULATORY ELEMENTBINDING PROTEINS SREBP SIGNALING,"STEROL REGULATORY ELEMENTBINDING PROTEINS
SREBP SIGNALING",9
10,WP_MONOAMINE_GPCRS,WP_MONOAMINE_GPCRS,0.0009432507451341,25,13,"ADRB2,ADRA1D,CHRM3,ADRB3,ADRA1A,HTR1D,DRD4,DRD2,ADRB1,ADRA2C,ADRA2B,CHRM4,CHRM1",4,GMT,33,keep,itself,,1.0,0.0,0,True,5,3.0253728430498397,MONOAMINE GPCRS,MONOAMINE GPCRS,10
