Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,1.1189028e-09,162,127,"RPL10A,RPS28,RPL34,RPL21,RPL8,MRPL54,RPL41,RPS19,MRPL14,RPL17,RPS3,RPS10,RPL28,MRPS18A,RPS9,RPL27,RPS12,RPL22L1,RPS18,RPL38,UBC,RPS3A,MRPL10,RPL23A,RPL36A,RPL3,RPL23,RPS5,RPL31,RSL24D1,MRPS18C,RPL13,MRPL21,RPS16,RPL10,RPL39,RPL18,UBA52,RPL18A,RPS15,RPS4X,RPL37,RPLP2,MRPL22,MRPL33,RPL24,RPS11,RPL35A,RPL13A,MRPL36,RPL35,RPS21,RPL26L1,RPS27L,MRPS15,RPS8,RPL27A,GADD45GIP1,MRPL17,RPL15,RPSA2,MRPS31,MRPL57,RPLP0,MRPL9,RPL12,MRPS17,RPS24,MRPL2,RPL26,RPL6,MRPL43,RPS27,RPL30,RPS6,RPS27A,MRPS12,RPL37A,RPL36,RPLP1,MRPL42,RPS25,MRPL13,RPL7L1,FAU,MRPL1,RPL5,RPS13,RPL7,MRPL18,RPS17,RPL14,RPL29,RPS2,MRPL32,MRPL34,MRPS14,RPL4,RPS20,MRPS6,RPS14,MRPL27,MRPL55,RPL7A,RPS29,MRPL23,RPS7,RPL36AL,MRPS30,MRPS11,MRPL12,MRPL30,MRPL4,MRPL28,SRBD1,RPL9,MRPS2,MRPL47,DAP3,MRPL24,RPL19,RPL11,MRPS23,MRPL51,MRPL41,RPS23,MRPL52",31,GMT,171,keep,itself,,1.0,0.0,0.0,True,1,8.951207639349349,STRUCTURAL CONSTITUENT OF RIBOSOME,STRUCTURAL CONSTITUENT OF RIBOSOME,1
2,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,7.4743847e-09,177,91,"MFGE8,CCN1,COL13A1,TGFBI,MUC17,EDIL3,TINAGL1,COL5A3,MFAP5,EYS,COL22A1,TUFT1,ECM1,LAMB3,LAMA3,LAMA4,ESM1,HSPG2,COL24A1,AEBP1,COL4A5,LAMA2,MFAP2,COL8A2,MATN3,COL23A1,LAMC3,LUM,COL7A1,MGP,ADIPOQ,SRPX2,VWF,COL8A1,SPOCK1,COL11A1,PRELP,VCAN,COL11A2,LAMB4,LTBP1,LAMC2,COL16A1,COL10A1,LAMB2,COL17A1,PODN,HAPLN1,COMP,MFAP4,BGN,COL3A1,SPARC,CTHRC1,LTBP2,NPNT,AMELX,THSD4,CHADL,CRELD1,MUC2,MXRA5,COL1A2,CILP,SRPX,LAMC1,EMILIN2,COL5A1,POSTN,COL6A2,ZP1,COL4A6,PODNL1,VWA1,DCN,FCGBP,IGFBP7,EMILIN1,COL5A2,MUC3A,THBS2,LTBP4,EFEMP2,COL21A1,COL6A3,COL1A1,PCOLCE,COL4A1,COL4A2,FBLN1,AGRN",48,GMT,181,keep,itself,,1.0,0.0,0.0,True,2,8.126424553156497,EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT,EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT,2
3,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,0.0004621732968685,42,30,"COL13A1,COL5A3,COL22A1,COL24A1,COL4A5,COL8A2,COL23A1,COL7A1,COL8A1,COL11A1,COL11A2,COL16A1,COL10A1,COL17A1,COL3A1,COL1A2,COL5A1,COL6A2,COL4A6,COL5A2,COL21A1,COL6A3,COL1A1,COL4A1,COL4A2,COL6A5,COL15A1,COL9A3,COL9A2,COL12A1",42,GMT,42,keep,itself,,1.0,0.0,0.0,True,26,3.335195150500518,EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT CONFERRING TENSILE STRENGTH,"EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT
CONFERRING TENSILE STRENGTH",3
4,GOMF_GROWTH_FACTOR_BINDING,GOMF_GROWTH_FACTOR_BINDING,7.4963099827e-05,135,61,"DUSP1,GPC1,CCN1,EPHA2,NTRK2,IGF1R,HAP1,FGFBP1,NOG,TWSG1,HTRA1,ITGB4,ITGA6,IGFBPL1,FGFR4,FLT1,RPS19,IL1RN,IL36RN,ACVR1,PDGFRA,IGFBP6,CCN2,TGFBR1,FGFR1,ACVR2B,SRPX2,BMPR2,LTBP1,PDGFRB,COL3A1,LTBP2,EPHA7,GLG1,IL1RAPL1,COL1A2,IGF2R,SEC61B,LRRC32,TRIM16,COL5A1,SORT1,IGFBP5,ERBB2,IGFBP7,HAX1,VASN,HYAL2,OSMR,FLT4,LTBP4,NRP2,RHBDF1,COL1A1,RPS2,PDGFB,COL4A1,ITGB3,RHBDF2,ITGAV,LRP2",120,GMT,136,keep,itself,,1.0,0.0,0.0,True,16,4.125152463076439,GROWTH FACTOR BINDING,GROWTH FACTOR BINDING,4
5,GOMF_EXTRACELLULAR_MATRIX_BINDING,GOMF_EXTRACELLULAR_MATRIX_BINDING,5.7461194586e-06,60,42,"GPC1,CCN1,TGFBI,ACHE,TINAGL1,ADAMTSL5,SPP1,VEGFA,THSD1,SSC5D,DAG1,COL11A1,SMOC2,ADGRG1,LTBP1,ITGB1,BGN,LTBP2,LGALS1,CHADL,RPSA2,LGALS3,VWA1,DCN,POLR2A,ADAM9,NTN4,ADAMTSL2,OLFML2B,LRRC15,FKRP,ITGA2B,CLEC14A,ITGB3,LYPD3,AGRN,ITGAV,PXDN,CD248,ADAMTS15,FBLN2,SLIT2",27,GMT,61,keep,itself,,1.0,0.0,0.0,True,8,5.240625349511577,EXTRACELLULAR MATRIX BINDING,EXTRACELLULAR MATRIX BINDING,5
6,GOMF_COLLAGEN_BINDING,GOMF_COLLAGEN_BINDING,0.0001999766643155,63,40,"TGFBI,ACHE,SERPINH1,COL5A3,MMP9,DDR1,MRC2,ANTXR1,SMAD7,MMP12,AEBP1,LUM,CTSK,VWF,ADGRG1,LOX,ITGB1,PODN,COMP,SPARC,CHADL,P3H4,ITGA10,COL6A2,CRTAP,HSD17B12,ADAM9,COCH,LRRC15,PCOLCE,CTSB,PDGFB,DDR2,ITGA11,CD44,PPIB,MMP13,SMAD4,NID2,P3H1",52,GMT,65,keep,itself,,1.0,0.0,0.0,True,19,3.6990206800875085,COLLAGEN BINDING,COLLAGEN BINDING,6
7,GOMF_INTEGRIN_BINDING,GOMF_INTEGRIN_BINDING,0.0007075757502037,151,71,"MFGE8,CCN1,ICAM5,IL1B,LRP12,ITGB5,TGFBI,EDIL3,ITGB4,APP,CCN3,PRKCA,ITGBL1,ICAM2,SPP1,ACTN4,S1PR3,CD177,ICAM4,PTPN2,ESM1,HSPG2,CCN2,SEMA7A,ILK,VWF,ITGAM,ICAM1,MMP14,COL16A1,ITGB1,THBS4,LAMB2,CD151,SFRP2,COMP,F11R,COL3A1,PTPRZ1,ITGB1BP1,CD81,NPNT,ITGA5,ITGB2,JAM3,DST,CD9,COL5A1,ADAM17,CXADR,P4HB,TSPAN4,EMILIN1,ADAM9,FRMD5,TLN2,ITGB8,LTBP4,FERMT3,MADCAM1,HMGB1,IBSP,ACTN1,CCN6,ITGB3,FBLN1,ITGAV,PTK2,THY1,LAMA5,ITGB6",165,GMT,151,keep,itself,,1.0,0.0,0.0,True,28,3.1502270595005637,INTEGRIN BINDING,INTEGRIN BINDING,7
8,GOMF_CADHERIN_BINDING,GOMF_CADHERIN_BINDING,5.27545732e-07,335,200,"CTNNA2,GPRC5A,DNAJB1,MB21D2,EPHA2,EZR,VASP,RPL34,ITGA6,LDHA,CNN2,SNX9,EHD4,VAPA,TNKS1BP1,PLIN3,SH3GL1,RACK1,PPP1R13L,ACVR1,PKM,S100A11,JUP,ALDOA,CNN3,SEPTIN9,NDRG1,RPL23A,CDH20,MICALL1,PLEC,CLIC1,EPS8L1,ARHGAP1,DDX3X,STX5,SLC3A2,EPS8L2,CDH13,EEF1D,ARHGAP18,CDC42EP1,RANGAP1,PTPRJ,PUF60,GOLGA2,VCL,S100P,UNC45A,EPCAM,BMPR2,ANXA1,EIF4G2,ANXA2,H1-10,STK24,DOCK9,FLNA,BZW1,PDLIM1,NCK1,CD46,AFDN,ITGB1,PACSIN2,TRIM25,RPL24,TWF1,PPME1,EIF3E,CSNK1D,GIPC1,CDH8,NIBAN2,CTNNA1,PKP3,HSPA5,CHMP5,F11R,RAB11B,PCMT1,RAB1A,RTN4,CDH11,TAGLN2,HSPA1A,EMD,OLA1,SCRIB,PCBP1,CTNNB1,PAK4,BAG3,EFHD2,RPL15,RAB10,PSEN1,LASP1,DAB2IP,CRKL,PDLIM5,CAPG,KLC2,TES,YWHAZ,EEF2,LRRC59,FXYD5,FSCN1,RPL6,NOTCH3,CHMP4B,TXNDC9,BSG,VASN,FLNB,SFN,YWHAB,CDH12,YKT6,IST1,YWHAE,PPL,PKP1,PFN1,PRDX6,PTPRH,TWF2,TRPC4,EIF5,RPL14,RPL29,WASF2,RPS2,EPS15L1,TBC1D10A,CORO1B,SH3GLB1,CAPZB,PTPRB,PROM1,CDH6,CCT8,PKP2,ASAP1,PAK2,CDHR3,AHNAK,SPTAN1,RPL7A,PARVA,RSL1D1,ADD1,SEPTIN2,GIGYF2,DHX29,HCFC1,MMP24,CDH4,ABI1,LAD1,TRIM29,H3C11,KRT18,H3C3,PPFIBP1,RARS1,BAIAP2L1,CEMIP2,SPTBN1,ZC3H15,CDH1,ESYT2,UBAP2,EHD1,SEPTIN7,NUMB,MARK2,DBNL,MAPRE1,EXOC3,ATXN2L,CAPZA1,CDH3,CBL,MYH9,GAPVD1,STK38,PTPRM,EGFR,EEF1G,CLINT1,HDLBP,SWAP70,IQGAP1,EIF2A,TJP1,CDH17,CAST,PTPN11",156,GMT,335,keep,itself,,1.0,0.0,0.0,True,3,6.277739886183147,CADHERIN BINDING,CADHERIN BINDING,8
9,GOMF_MOLECULAR_SEQUESTERING_ACTIVITY,GOMF_MOLECULAR_SEQUESTERING_ACTIVITY,0.0013066839356178,87,43,"CDKN1A,MDFI,TMSB4X,TSSC4,TREM1,TMSB10,SQSTM1,NOSIP,SDCBP,FRMD6,PMEPA1,CD59,HSPBP1,FLNA,PRDX4,GOPC,NCK1,FTH1,TRIM15,EPN1,HSPA5,CD69,TARBP2,SNCA,INHBA,INSIG2,STK11IP,YWHAZ,TMSB15B,LCN2,INSIG1,TCN1,SFN,SMAD6,YWHAB,RBCK1,YWHAE,ADARB2,DZIP1,LRRC15,CAV1,YTHDC1,NFKBIA",139,GMT,89,keep,itself,,1.0,0.0,0.0,True,36,2.8838294480864803,MOLECULAR SEQUESTERING ACTIVITY,MOLECULAR SEQUESTERING ACTIVITY,9
10,GOMF_KINASE_INHIBITOR_ACTIVITY,GOMF_KINASE_INHIBITOR_ACTIVITY,0.0009972866879646,101,55,"CDKN1A,PKIG,TRIB1,SOCS3,PYDC1,SPRY1,CDKN2B,SPRY4,SPRED1,CDKN1C,ANKRD42,INKA1,RACK1,PKIA,CIB1,MAPK8IP1,IBTK,TRIB3,DUSP22,NCK1,HSPA5,CEP43,AKT1S1,SNCA,RAB13,CAMK2N1,RHOH,TESC,SOCS1,HYAL2,SFN,ITPRIP,YWHAB,GSTP1,PREX1,HEXIM1,RPTOR,CAV1,PTPRB,DNAJC3,DUSP3,CDKN2A,CHP1,ANKLE2,GMFG,TESK1,PARVA,MACROH2A1,CASP3,SH3BP5L,PKIB,PPP2R5A,LILRB4,PAK1IP1,TRIB2",125,GMT,101,keep,itself,,1.0,0.0,0.0,True,33,3.001179977993808,KINASE INHIBITOR ACTIVITY,KINASE INHIBITOR ACTIVITY,10
