Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1.12e-09	127	0.7427	0	0	1	0	keep	itself		True	RPL10A,RPS28,RPL34,RPL21,RPL8,MRPL54,RPL41,RPS19,MRPL14,RPL17,RPS3,RPS10,RPL28,MRPS18A,RPS9,RPL27,RPS12,RPL22L1,RPS18,RPL38
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	7.47e-09	91	0.5028	0	0	1	0	keep	itself		True	MFGE8,CCN1,COL13A1,TGFBI,MUC17,EDIL3,TINAGL1,COL5A3,MFAP5,EYS,COL22A1,TUFT1,ECM1,LAMB3,LAMA3,LAMA4,ESM1,HSPG2,COL24A1,AEBP1
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING	5.28e-07	200	0.597	0	0	1	0	keep	itself		True	CTNNA2,GPRC5A,DNAJB1,MB21D2,EPHA2,EZR,VASP,RPL34,ITGA6,LDHA,CNN2,SNX9,EHD4,VAPA,TNKS1BP1,PLIN3,SH3GL1,RACK1,PPP1R13L,ACVR1
GOMF_ARACHIDONATE_MONOOXYGENASE_ACTIVITY	GOMF_ARACHIDONATE_MONOOXYGENASE_ACTIVITY	6.74e-07	11	0.6471	0	0	1	0	keep	itself		True	CYP4F2,CYP1A1,CYP2E1,CYP2C9,CYP4Z1,CYP2A7,CYP4A11,CYP2A6,CYP2A13,CYP2C8,CYP4A22
GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	2.72e-06	159	0.3518	0	0	1	0	keep	itself		True	ATF3,JUNB,MAFF,ONECUT3,FOSB,FOS,FOSL2,DDIT3,CSRNP1,JUN,CEBPB,FOXC1,ISL1,EGR3,FOXA2,OSR2,ATF4,MSX1,JUND,HOXD10
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_IRON_SULFUR_PROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	2.76e-06	7	0.7	0	0	1	0	keep	itself		True	CYP11A1,CYP11B1,CYP4F2,CYP4F8,CYP11B2,CYP4A11,CYP4A22
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	4.74e-06	34	0.5484	0	0	1	0	keep	itself		True	KRT10,KRT14,KRT16,KRT13,KRT79,SPRR1A,KRT6A,KRT19,KRT4,KRT17,KRT6C,KRT2,KRT6B,KRT80,TUFT1,KRT82,KRT83,KRT71,PI3,KRT34
GOMF_EXTRACELLULAR_MATRIX_BINDING	GOMF_EXTRACELLULAR_MATRIX_BINDING	5.75e-06	42	0.6885	0	0	1	0	keep	itself		True	GPC1,CCN1,TGFBI,ACHE,TINAGL1,ADAMTSL5,SPP1,VEGFA,THSD1,SSC5D,DAG1,COL11A1,SMOC2,ADGRG1,LTBP1,ITGB1,BGN,LTBP2,LGALS1,CHADL
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	6.09e-06	17	0.4857	0	0	1	0	keep	itself		True	SLC38A7,SLC6A1,SLC6A12,SLC13A5,SLC6A11,SLC1A2,SLC38A4,SLC10A1,SLC6A7,SLC13A3,SLC6A13,SLC5A12,SLC23A1,SLC6A20,SLC5A8,SLC1A6,SLC13A2
GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.60e-05	10	0.4348	0	0	1	0	keep	itself		True	SLC2A14,SLC2A12,SLC2A3,SLC5A10,SLC2A5,SLC2A1,SLC45A1,SLC5A3,PPBP,SLC2A8
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.44e-05	11	0.4074	23	10	0.4547	1	keep	GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	False	SLC2A14,SLC2A12,SLC2A3,SLC45A3,SLC5A10,SLC2A5,SLC2A1,SLC45A1,SLC5A3,PPBP,SLC2A8
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.42e-05	15	0.3947	23	10	0.3897	1	keep	GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	False	SLC2A14,SLC2A12,SLC2A3,SLC45A3,SLC5A10,SLC2A5,SLC2A1,SLC45A4,SLC45A1,SLC5A3,PPBP,SLC2A8,AQP7B,AQP10,SLC17A5
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	4.99e-05	236	0.4836	0	0	1	0	keep	itself		True	TRIB1,FOS,DDIT3,JUN,CEBPB,FOXC1,ISL1,FOXA2,BHLHE40,DACT1,TLE4,ATF4,JUND,HES1,NCOA7,YWHAH,EGR2,SOX9,BCL3,DAPK3
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	5.95e-05	61	0.4919	0	0	1	0	keep	itself		True	CTNNA2,KRT14,KRT16,INA,TPM1,KRT6A,KRT19,POTEE,BFSP1,PRPH,KRT2,KRT6B,ACTG1,ACTRT3,TUBB6,EPB42,DES,VIM,LMNA,PLEC
GOMF_MAP_KINASE_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GOMF_MAP_KINASE_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	7.44e-05	9	0.6923	0	0	1	0	keep	itself		True	DUSP1,DUSP4,DUSP14,DUSP18,DUSP6,DUSP5,DUSP2,DUSP8,DUSP10
GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING	7.50e-05	61	0.4485	0	0	1	0	keep	itself		True	DUSP1,GPC1,CCN1,EPHA2,NTRK2,IGF1R,HAP1,FGFBP1,NOG,TWSG1,HTRA1,ITGB4,ITGA6,IGFBPL1,FGFR4,FLT1,RPS19,IL1RN,IL36RN,ACVR1
GOMF_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY	GOMF_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY	9.46e-05	3	0.6	0	0	1	0	keep	itself		True	GLYATL1,GLYAT,GLYATL1B
GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	1.38e-04	5	0.625	4	4	0.0714	0.1387	keep	GOMF_ARACHIDONATE_MONOOXYGENASE_ACTIVITY	GOMF_ARACHIDONATE_MONOOXYGENASE_ACTIVITY	False	CYP4V2,CYP4F2,CYP1A1,CYP4A11,CYP4A22
GOMF_COLLAGEN_BINDING	GOMF_COLLAGEN_BINDING	2.00e-04	40	0.6154	0	0	1	0	keep	itself		True	TGFBI,ACHE,SERPINH1,COL5A3,MMP9,DDR1,MRC2,ANTXR1,SMAD7,MMP12,AEBP1,LUM,CTSK,VWF,ADGRG1,LOX,ITGB1,PODN,COMP,SPARC
GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY	2.54e-04	4	0.8	3	3	0.4	0.1786	keep	GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	False	CYP4F2,CYP4F8,CYP4A11,CYP4A22
GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.65e-04	7	0.4667	5	4	0.1002	0.151	keep	GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	False	SLC13A5,SLC25A13,SLC25A22,SLC13A3,SLC1A4,SLC1A6,SLC13A2
GOMF_HEXOSYLTRANSFERASE_ACTIVITY	GOMF_HEXOSYLTRANSFERASE_ACTIVITY	3.93e-04	105	0.5224	0	0	1	0	keep	itself		True	GALNTL6,HAS1,A4GALT,FUT2,CHPF,GALNT10,EXTL3,GALNT17,PYGL,B3GAT2,FUT5,CERCAM,B3GALT4,GALNT18,CSGALNACT1,HAS2,A3GALT2,B4GALNT3,PIGP,PIGY
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.04e-04	12	0.3871	15	7	0.3047	1	keep	GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	False	SLC26A1,SLC13A5,SLC25A13,ABCC2,SLC25A22,SLC22A7,SLC46A1,SLC13A3,SLC1A4,SLC26A3,SLC1A6,SLC13A2
GOMF_STEROID_HYDROXYLASE_ACTIVITY	GOMF_STEROID_HYDROXYLASE_ACTIVITY	4.48e-04	13	0.4815	0	0	1	0	keep	itself		True	CYP17A1,CYP11A1,CYP8B1,CYP11B1,CYP2C19,CYP1A1,CYP11B2,CYP2C9,CYP3A4,CYP7A1,CYP1A2,CYP2C8,CYP3A43
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	4.55e-04	34	0.4198	0	0	1	0	keep	itself		True	S100A2,CABP1,SYT8,VLDLR,S100A6,ANXA3,S100G,S100A4,SPACA9,STMN2,S100A10,S100A16,CD177,S100A11,VPS37B,S100A5,STX1A,S100P,S100A9,ANXA6
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH	GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH	4.62e-04	30	0.7143	0	0	1	0	keep	itself		True	COL13A1,COL5A3,COL22A1,COL24A1,COL4A5,COL8A2,COL23A1,COL7A1,COL8A1,COL11A1,COL11A2,COL16A1,COL10A1,COL17A1,COL3A1,COL1A2,COL5A1,COL6A2,COL4A6,COL5A2
GOMF_ALCOHOL_DEHYDROGENASE_NADPLUS_ACTIVITY	GOMF_ALCOHOL_DEHYDROGENASE_NADPLUS_ACTIVITY	4.63e-04	12	0.5	0	0	1	0	keep	itself		True	ADH1C,RDH5,HSD17B13,ADHFE1,ADH1B,ADH1A,HSD17B6,ADH7,ADH6,ADH4,RDH16,SDR9C7
GOMF_INTEGRIN_BINDING	GOMF_INTEGRIN_BINDING	7.08e-04	71	0.4702	0	0	1	0	keep	itself		True	MFGE8,CCN1,ICAM5,IL1B,LRP12,ITGB5,TGFBI,EDIL3,ITGB4,APP,CCN3,PRKCA,ITGBL1,ICAM2,SPP1,ACTN4,S1PR3,CD177,ICAM4,PTPN2
GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	7.52e-04	64	0.4354	139	62	0.2393	0.9997	keep	GOMF_HEXOSYLTRANSFERASE_ACTIVITY	GOMF_HEXOSYLTRANSFERASE_ACTIVITY	False	GALNTL6,HAS1,A4GALT,CHPF,GALNT10,EXTL3,GALNT17,B3GAT2,CERCAM,B3GALT4,GALNT18,CSGALNACT1,HAS2,A3GALT2,B4GALNT3,PIGP,PIGY,GALNT9,GCNT3,MGAT5
GOMF_CYTOKINE_ACTIVITY	GOMF_CYTOKINE_ACTIVITY	8.97e-04	68	0.2845	0	0	1	0	keep	itself		True	IL6,IL36B,IL1B,CCL3,CCL24,OSM,CCL20,CXCL5,WNT4,SCG2,INHBB,IL1A,IL20,GDF15,TNFRSF11B,TNFSF9,MIF,EDA,LEFTY2,CCL2
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	9.19e-04	168	0.4786	0	0	1	0	keep	itself		True	TRIB1,FOS,DDIT3,JUN,CEBPB,FOXC1,ISL1,FOXA2,BHLHE40,DACT1,ATF4,JUND,HES1,NCOA7,YWHAH,EGR2,PRMT2,HMGN3,TGFB1I1,TCF3
GOMF_WNT_PROTEIN_BINDING	GOMF_WNT_PROTEIN_BINDING	9.84e-04	22	0.7097	0	0	1	0	keep	itself		True	APCDD1L,FZD3,FZD2,LRP5,FZD7,RECK,ROR2,PORCN,FZD9,ROR1,SFRP2,TRABD2A,SFRP4,CTHRC1,APCDD1,RYK,WLS,FRZB,SFRP1,FZD6
