"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"INTERSECT","HT55_SW948","ACTIVITY_METHODS_VIPER_COLLECTRI","VIPER;CollecTRI","2","238","10","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/intersections/ACTIVITY_METHODS_VIPER_COLLECTRI/candidates/top10_tf_candidates.csv"
