term_id	term_name	p_value	term_size	intersection_size	intersection
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	2.1356915e-09	197	94	TRIO,CLIP1,ECT2,MAP1S,CLASP1,KIF2C,ACTN4,KATNA1,TUBGCP2,WASL,LATS1,OPHN1,SMC4,MYO9B,CNTRL,ARHGEF12,CEP131,KIF11,CEP250,SMC1A,MYO1E,SOS1,TTK,LLGL1,SHROOM2,CEP72,TLK1,BIN1,NEK2,RACGAP1,CDC42BPA,FARP1,RAB3GAP1,APC,ARFGEF1,GSN,PCM1,ARHGEF11,ARHGEF2,TPX2,AURKA,INCENP,WASF2,PALLD,CCDC88A,NUMA1,ABR,ANLN,CEP192,CDC27,DST,STK38L,ALMS1,ABL1,SMC3,FGD6,SPTBN1,ARHGAP5,RFC1,DLGAP5,BUB1,RABGAP1,KIF20B,ITSN1,LRPPRC,EPB41L2,FLNB,NOTCH2,KIF3C,AKAP13,RICTOR,CEP57,CKAP5,CENPE,CD2AP,ESPL1,MARK4,RAPGEF5,DYNC1H1,PREX1,MARCKS,CENPF,SSH2,TOP2A,HOOK3,CDC42EP4,NF1,KIF1B,TIAM1,MYH10,DOCK4,EPB41,MID1IP1,CLIP2
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	3.68912941818e-05	57	28	PPRC1,NOP56,RRP12,NOP16,NIP7,SRM,RRP9,BYSL,MAP3K6,PES1,RABEPK,MYBBP1A,TFB2M,IMP4,PA2G4,WDR74,MPHOSPH10,NDUFAF4,PUS1,MRTO4,AIMP2,NOP2,HSPE1,GRWD1,CBX3,GNL3,SLC29A2,UNG
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	1.481133404e-07	195	65	BHLHE40,NIBAN1,TBK1,SC5D,GGA2,HMGCS1,USO1,RPA1,UCHL5,LDLR,LDHA,PPA1,MLLT11,PFKL,RDH11,HSPA9,CTSC,AURKA,WARS1,HMGCR,ADIPOR2,GMPS,ENO1,MCM2,ERO1A,CTH,ACLY,GPI,BUB1,NUP205,EIF2S2,PDK1,SLC1A4,DHCR7,PGK1,DDIT3,SKAP2,ACSL3,SORD,NFIL3,ADD3,ELOVL6,POLR3G,FADS1,LTA4H,EPRS1,MTHFD2,BTG2,CCNG1,INSIG1,ASNS,SHMT2,PSPH,SLC7A11,XBP1,TFRC,ACACA,PSAT1,SLC6A6,IDH1,CYB5B,TRIB3,PHGDH,SCD,DDIT4
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	4.6132163741e-06	171	50	FECH,RAP1GAP,CAT,MKRN1,XK,ADD1,FOXO3,BMP2K,ALAD,BACH1,SLC6A8,BTRC,LAMP2,BNIP3L,MARCHF8,GMPS,CAST,SEC14L1,NNT,CDC27,XPO7,MBOAT2,SELENBP1,PC,YPEL5,FBXO34,E2F2,LRP10,IGSF3,GAPVD1,SDCBP,TFDP2,BLVRB,TSPAN5,MXI1,MPP1,LMO2,SLC11A2,TNRC6B,KLF3,SLC6A9,BTG2,CLCN3,EPB41,ASNS,SLC7A11,TFRC,KDM7A,LPIN2,H1-0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6.5305822972e-06	166	47	TNFRSF12A,SDC4,THBS1,IGFBP3,CCN2,CCN1,MYL9,TPM1,TNC,MSX1,PRSS2,COL16A1,ID2,RHOB,PDLIM4,SERPINH1,PRRX1,LAMC2,QSOX1,TAGLN,P3H1,SERPINE1,TPM2,HTRA1,PLAUR,MATN3,CD44,TIMP1,GPC1,PDGFRB,GADD45B,VIM,VCAN,COL4A2,DAB2,COL6A3,PLOD3,COL1A2,COL7A1,BMP1,PMEPA1,FERMT2,ELN,TPM4,BDNF,SGCB,GREM1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	4.2356276714e-06	180	49	SLC2A3,SDC4,FOSL1,SLC16A6,CCN1,EHD1,F3,TNC,CDKN1A,ID2,LIF,PLK2,OLR1,PDE4B,BIRC3,RHOB,EGR3,FJX1,CCND1,KLF6,JAG1,TRIB1,MAP2K3,MAFF,MCL1,PPP1R15A,RELB,SERPINE1,TNFAIP2,NFKB2,CCNL1,PLAUR,CD44,TGIF1,NFKB1,ACKR3,CD83,EDN1,GADD45B,FUT4,IRS2,YRDC,KLF4,KLF2,SQSTM1,DUSP4,SERPINB8,IL23A,TLR2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0001459377421988	113	26	EIF2AK3,BAG3,KDELR3,TARS1,ERO1A,EEF2,FKBP14,SLC1A4,CEBPG,WFS1,SKIC3,CEBPB,XPOT,HERPUD1,IARS1,MTHFD2,EIF4EBP1,ATF4,ASNS,ATF3,XBP1,STC2,PSAT1,VEGFA,CHAC1,DDIT4
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	0.0067385990210372	38	14	ADAM10,SHROOM2,BRCA1,LYPD3,ATP6V0A4,CRYBG1,ADIPOR2,NCOA6,EPHB4,SLC2A4,AFAP1L2,LYN,APP,PCSK9
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0002958768874071	190	56	MYOF,RBBP8,FARP1,AMFR,AREG,SLC19A2,ANXA9,SYBU,NRIP1,GJA1,INPP5F,TGM2,TMEM164,MAST4,RHOBTB3,SLC39A6,TTC39A,ABHD2,SLC26A2,ELF3,RASGRP1,MAPT,MICB,SIAH2,SLC1A4,DHCR7,PLAAT3,TUBB2B,WFS1,FLNB,AFF1,ELF1,RPS6KA2,MYC,MED13L,SYNGR1,NCOR2,SLC7A2,ADD3,BLVRB,ABCA3,PMAIP1,FASN,DHRS3,FDFT1,RAB31,PODXL,FOS,HES1,TIAM1,CELSR2,NAV2,MINDY1,XBP1,STC2,ABLIM1
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.0006642065886855	180	30	AKAP12,SLC2A3,CAV1,SDC4,CAVIN1,IGFBP3,PDGFB,CCN2,EXT1,CCN1,MT1E,EGFR,F3,CDKN1A,NAGK,ANGPTL4,CXCR4,KLF6,MT2A,CITED2,SLC2A1,MAFF,PPP1R15A,SERPINE1,PLAUR,EDN2,ACKR3,SLC2A5,GPC1,GBE1
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	0.0041386530946954	86	43	AR,ABCD3,PEX11A,CYP39A1,NR3C2,HACL1,OPTN,LCK,PNPLA8,LIPE,LONP2,NEDD4,IDI1,DHCR24,HSD17B4,SULT2B1,HSD3B1,NPC1,BMP6,SLC67A1,ATXN1,PRDX5,TFCP2L1,PECR,SLC27A5,PEX13,PEX1,CYP27A1,RBP1,CAT,HSD17B11,ABCA2,BCAR3,PFKM,ABCD1,ABCA3,FADS1,RXRA,SLC23A2,CH25H,ABCA1,ACSL1,IDH1
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	0.0016385416672887	147	52	SRSF6,PDE4B,DGCR8,ZWINT,IMPDH2,SEC61A1,TAF1C,NCBP2,POLR1C,UMPS,TARBP2,SNAPC4,COX17,POLR2A,GUK1,NME1,ALYREF,TAF10,VPS28,BCAM,TP53,POLE4,ARL6IP1,TYMS,ITPA,SURF1,NFX1,RAD52,ERCC3,EDF1,POLA2,APRT,RBX1,FEN1,TK2,NPR2,NELFE,TAF13,CCNO,POLR2H,GTF2A2,AAAS,ZNF707,ERCC5,RPA3,DAD1,ADRM1,USP11,BRF2,CETN2,POLR3C,POLR2F
HALLMARK_COAGULATION	HALLMARK_COAGULATION	0.0039706023639316	101	17	GDA,THBS1,PDGFB,ANXA1,F3,OLR1,HMGCS2,MAFF,CLU,SERPINE1,WDR1,MASP2,HTRA1,DUSP6,TIMP1,ISCU,MMP7
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	0.0034183893825909	187	48	LDHA,SDC3,ARPP19,GALK2,GPC4,MDH2,PPFIA4,GALK1,NANP,AK3,ME2,AURKA,EFNA3,SDC1,GYS1,HOMER1,COPB2,PYGL,GNE,B3GNT3,KIF20A,ENO1,HMMR,BPNT1,KDELR3,HS2ST1,ENO2,ELF3,ERO1A,CTH,PC,PGK1,SOX9,DSC2,ZNF292,KIF2A,MET,HDLBP,MXI1,CHST6,GFPT1,RRAGD,TGFBI,PDK3,STC2,IDH1,VEGFA,DDIT4
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	0.0127804286394794	95	47	GBF1,ARCN1,BET1,ARFIP1,MAPK1,OCRL,SNAP23,ATP6V1H,ZW10,RAB9A,TPD52,TSPAN8,VPS4B,MON2,DOP1A,ADAM10,VAMP4,USO1,GNAS,RAB5A,COPB1,TOM1L1,ARFGEF1,CTSC,LAMP2,ANP32E,NAPG,COPB2,ARFGEF2,SEC24D,SNX2,CLTC,DST,AP2B1,ICA1,RPS6KA3,GOLGA4,LMAN1,AP3B1,STX7,ATP1A1,IGF2R,SCAMP1,ATP7A,ABCA1,KIF1B,CLCN3
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	0.0030377518759263	200	54	SRSF7,POLE3,SRSF2,NOP56,TRA2B,NOP16,PABPC4,IMPDH2,SRSF1,NCBP2,SRM,RRP9,EIF4G2,HDDC2,APEX1,AP3S1,IFRD1,NME1,SLC25A3,CTPS1,SRSF3,EIF4A1,HNRNPU,PPM1G,SNRPB2,SET,TYMS,CNBP,PA2G4,TARDBP,YWHAE,SNRPD3,FAM120A,RPS10,UBE2L3,SNRPD1,RAN,ODC1,PWP1,LSM7,PSMA2,TUFM,VBP1,AIMP2,EIF3B,RNPS1,PSMC4,PRPF31,HSPE1,ILF2,PSMC6,PPIA,CBX3,RANBP1
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	0.0307594928011498	94	38	IDI1,PABPC1,DHCR24,HSD17B4,SULT2B1,ATXN1,PRDX5,ABCB4,HMGCL,VPS4B,ELOVL5,ABCB9,SEMA3C,MSH2,DLG4,PEX13,PEX14,EHHADH,SMARCC1,CRAT,CAT,SOD2,ACOX1,HSD17B11,RDH11,PEX5,IDE,TSPO,ABCB1,ABCD1,FADS1,SLC23A2,DHRS3,TOP2A,ACSL1,ACSL4,CADM1,IDH1
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.0297301127948551	93	44	XRCC5,TSC22D1,CAMKK2,TPD52,BMPR1B,HSD17B14,XRCC6,DBI,UAP1,MERTK,ELOVL5,ZBTB10,RAB4A,ARID5B,HMGCS1,TNFAIP8,HPGD,ZMIZ1,PIAS1,SAT1,ITGAV,TMPRSS2,INPP4B,GPD1L,HMGCR,SEC24D,MAP7,ABHD2,SLC26A2,STK39,RPS6KA3,CDC14B,LMAN1,IQGAP2,UBE2J1,ACSL3,ANKH,SORD,ABCC4,FADS1,INSIG1,H1-0,SCD,SLC38A2
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	0.0253881127840485	143	24	CAV1,TNFRSF12A,BCL2L1,ANXA1,CDKN1A,EMP1,BIRC3,KRT18,DNAJA1,RHOB,EGR3,SLC20A1,CCND1,TGFB2,MCL1,CLU,LGALS3,CD44,TIMP1,CTNNB1,HMGB2,DPYD,PDGFRB,GADD45B
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	0.0334881797856158	167	26	MAP3K20,RAC2,FLNC,MAPK14,EPB41L2,SKAP2,PPP2R2C,INPPL1,PTK2,NLGN2,CLDN11,ADAM9,EXOC4,GRB7,AKT3,TGFBI,NF1,MSN,CTNNA1,MYH10,INSIG1,MPZL2,CNTN1,PCDH1,TNFRSF11B,CLDN4
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	0.0373712877674592	160	24	AKAP12,IGFBP3,ALDH1A3,ID2,ANGPTL4,CXCR4,LIF,EMP1,BIRC3,TRIB2,PRRX1,TRIB1,PPP1R15A,DUSP6,PLAUR,TMEM100,SEMA3B,ETV4,IGF2,TMEM158,APOD,YRDC,ITGB2,KLF4
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0430137254902377	184	46	MYOF,RBBP8,FARP1,AMFR,AREG,RABEP1,ANXA9,DLG5,FGFR3,ATP2B4,JAK1,NRIP1,LARGE1,BTG3,KIF20A,ABHD2,SLC26A2,HSPA4L,DUSP2,SNX10,PDCD4,MAPT,MICB,SIAH2,SLC1A4,DHCR7,PLAAT3,DNAJC12,WFS1,FLNB,AFF1,RPS6KA2,SORD,NCOR2,ADD3,BLVRB,ABCA3,CKB,FDFT1,RAB31,TOP2A,FOS,TIAM1,CELSR2,XBP1,ASS1
