Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1.00e-10	58	0.6591	0	0	1	0	keep	itself		True	RPL23,RPL14,UBA52,RPS29,RPS28,RPS27A,RPS27,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18,RPS16,RPS15A,RPS15,RPS14,RPS12,RPS8
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1.35e-09	33	0.3143	0	0	1	0	keep	itself		True	UQCRH,UQCRC1,UCP2,SDHC,SDHB,NDUFA12,ATP5ME,ATP5MC3,ATP5MC2,ATP5MC1,ATP5F1E,ATP5F1B,NDUFS8,NDUFS2,NDUFS1,NDUFB7,NDUFB6,NDUFB3,NDUFB2,NDUFB1
WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION	6.87e-07	19	0.3167	56	17	0.9106	0.6788	keep	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	False	ATP6AP1,ATP5ME,ATP5MC3,ATP5MC2,ATP5MC1,ATP5F1E,ATP5F1B,NDUFS8,NDUFS2,NDUFS1,NDUFB7,NDUFB6,NDUFB2,NDUFB1,NDUFA8,NDUFA2,NDUFS7,GZMB,ATP5PD
WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	1.16e-05	12	0.3529	18	8	0.2054	0.1521	keep	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	False	COX16,COA3,PNKD,CMC1,COX11,COX8A,COX7C,COX7A2,COX6B1,COX5B,COX4I1,COX17
WP_22Q112_DISTAL_CNV	WP_22Q112_DISTAL_CNV	6.33e-05	40	0.2878	0	0	1	0	keep	itself		True	IGLL1,RBX1,PDIA4,SNRNP40,CDC16,CAMK1,SF3B5,CALR,UBE2L3,ELOB,SNRPG,SNRPF,SNRPD3,SNRPB,SNRPA1,RPS29,RPS28,RPS27A,RPS24,RPS23
WP_MAPK_SIGNALING_AND_ARTD_FAMILY_MEMBERS	WP_MAPK_SIGNALING_AND_ARTD_FAMILY_MEMBERS	3.05e-04	29	0.9062	0	0	1	0	keep	itself		True	MAP3K21,MAP3K12,BRAF,MAP2K4,MAPK12,MAP2K3,MAP2K1,MAPK13,MAPK11,MAPK8,ATF4,MAP3K1,DUSP1,MAPK14,PARP1,MAP3K8,TNKS,MAP3K7,RAF1,MAP2K7
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	5.79e-04	23	0.4792	0	0	1	0	keep	itself		True	NR1D2,HERPUD1,CLOCK,QKI,PER2,NCOA4,BTG1,KLF9,PPP2CB,PIGF,PER1,ZFR,AZIN1,HSPA8,DNAJA1,ERC2,EIF4G2,CBX3,RBPMS,SF3A3
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	7.83e-04	30	0.6383	0	0	1	0	keep	itself		True	NR1H2,TM7SF2,SREBF2,SQLE,SCD,HSD17B7,MVK,LSS,FADS1,HMGCS2,HMGCS1,HMGCR,FDFT1,FASN,ACSL3,DHCR7,CYP51A1,CYP27A1,ACOT2,FADS2
WP_AUTOPHAGY	WP_AUTOPHAGY	7.88e-04	16	0.5333	0	0	1	0	keep	itself		True	RB1CC1,ATG13,ATG5,ATG12,ULK1,MAP1LC3B,DEPTOR,PRKAB2,PRKAA2,AMBRA1,PRKAA1,ATG16L1,PRKAG2,WIPI2,MTOR,ATG14
WP_MIRTARGETED_GENES_IN_MUSCLE_CELL	WP_MIRTARGETED_GENES_IN_MUSCLE_CELL	8.45e-04	119	0.2997	0	0	1	0	keep	itself		True	DMTF1,MATR3,HDAC4,CLOCK,SCAMP1,SLC4A7,SFXN1,UBE4A,SLC38A5,CLDN1,MPZL1,PHLDB2,NRP1,TNFRSF10B,GFM1,AP3B1,DOCK7,MAGT1,ATAD3B,COIL
