"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_HT55","1","NR4A3","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","CSRNP1,NEDD9,SLA,TNFAIP3,CSF2RA,SCIN,NFIL3,RASGEF1B,NFKBIZ,MAP3K8,GBP2,IER5,IFITM10,GADD45B,DUSP1,PLAUR,MERTK,PER1,P2RX4,THEMIS2,PADI2,IRF8,SGK1,CD68,JDP2"
"DEG_HT55","2","FOS","0.000622300000000000","GTEx Coexpression,6.223E-4","CSRNP1,CDKN1A,DLX5,TNFAIP3,GPNMB,NFIL3,RASGEF1B,NFKBIZ,RNF39,LIPM,MAP3K8,LY6G6C,TGM5,TFAP2C,GADD45B,DUSP1,TINCR,NR1D1,KLF4,PER1,BMP2,BHLHE40,MAFF,NECTIN4"
"DEG_HT55","3","EGR3","0.000712300000000000","Enrichr Queries,7.123E-4","CSRNP1,CDKN1A,CITED2,TNFAIP3,ADM,SLC2A3,PRDM1,IFIT1,IFIT3,CX3CL1,AKAP12,RGS2,HEY1,NFKBIZ,MAP3K8,CHAC1,IER5,IGFBP4,GPX3,PLAUR,ARL4C,DDIT3,DDIT4,PXDN,IRF8,SGK1,CREB5,OSER1,LEF1,NEDD9,NDRG1,GPNMB,NFIL3,STC2,LRIG1,HMOX1,GBP2,GADD45B,G0S2,FBXO32,KLF4,VEGFA,COL1A1,BMP2,RGCC,BCL6,BHLHE40,MAFF"
"DEG_HT55","4","ATF3","0.001229000000000000","ARCHS4 Coexpression,0.001229","CSRNP1,CDKN1A,ADM,GPNMB,NFIL3,NFKBIZ,HMOX1,CTSH,MAP3K8,IER5,GADD45B,DUSP1,HSPA6,PLAUR,KLF4,PER1,ARHGAP31,P2RX4,BCL6,ELF3,DDIT3,BHLHE40,SGK1,CD68"
"DEG_HT55","5","TBX10","0.001245000000000000","GTEx Coexpression,0.001245","SLC26A2,ST6GALNAC1,SLC44A4,HHLA2,MTMR11,ANXA13,SLC1A1,STYK1,SLC3A1,SLC51A,SLC6A20,PLB1,INAVA,SULT1C3,TMEM37,SLC5A9,SCIN,HEPH,FADS6,AGR3,CDHR5,PPP1R14D,SLC26A3"
"DEG_HT55","6","ZNF114","0.001425000000000000","Enrichr Queries,0.001425","IFITM1,CDKN1A,IRS1,TNFAIP3,ADM,PLOD2,SLC2A3,VLDLR,IFIT1,SIPA1L2,PRSS23,IFIT3,IFIT2,AKAP12,RGS2,CHAC1,SEMA6A,PLAUR,EREG,ARL4C,MYCN,DDIT3,DDIT4,KIT,PXDN,SGK1,OSER1,HPGD,MGST1,AK4,TFPI,NDRG1,NEURL1B,GPNMB,STC2,LRIG1,HMOX1,IL32,GADD45B,GRHL3,KLF4,MERTK,DHRS3,VEGFA,NELL2,BCL6,QPCT,BHLHE40"
"DEG_HT55","7","NR4A1","0.001843000000000000","ARCHS4 Coexpression,0.001843","CSRNP1,NEDD9,SLA,CSF2RA,SCIN,NFIL3,NFKBIZ,MAP3K8,FILIP1L,IER5,IFITM10,GADD45B,DUSP1,KLF4,PER1,BMP2,RGCC,MLPH,BCL6,ELF3,BHLHE40,PADI2,SGK1,JDP2"
"DEG_HT55","8","HNF4G","0.001867000000000000","GTEx Coexpression,0.001867","ST6GALNAC1,SLC44A4,HHLA2,MTMR11,ANXA13,SLC1A1,SLC3A1,SLC51A,SLC6A20,PTGR1,PLB1,INAVA,SULT1C3,TMEM37,MGAM2,SLC5A9,SCIN,HEPH,FADS6,AGR3,CDHR5,PPP1R14D,GBP3"
"DEG_HT55","9","KLF4","0.002457000000000000","ARCHS4 Coexpression,0.002457","CSRNP1,VIPR1,ST6GALNAC1,SLC44A4,MTMR11,NEDD9,NFIL3,NFKBIZ,FAM3D,MAP3K8,IER5,GADD45B,DUSP1,PLAUR,PER1,ERN2,SLC9A3,CEACAM7,THEMIS2,ELF3,BHLHE40,SGK1,SLC26A3,JDP2"
"DEG_HT55","10","HOXB5","0.002489000000000000","GTEx Coexpression,0.002489","SLC26A2,ST6GALNAC1,SLC44A4,HHLA2,MTMR11,NPY4R,ANXA13,ATP10B,TMEM37,ERN2,SLC9A3,SCIN,CEACAM7,HEPH,AGR3,CDHR5,PPP1R14D,TRPM6,SLC26A3,MUC4,NOX1,GBP3"
