"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ARID4B","2.74517189217381529787","2.74517189217381529787","0.00604792105035767413","HMVL_HUB098=2.745","Activated","11","collectri","11","2.74517189217381529787",NA,"0","",NA,NA,NA
"MEOX2","2.70007923361748769508","-2.70007923361748769508","0.00693229640598470257","HMVL_HUB098=-2.7","Repressed","12","collectri","12","2.70007923361748769508",NA,"3","GTEx--Coexpression(rank=31); ARCHS4--Coexpression(rank=40); Enrichr--Queries(rank=201)","89","0.019290000000000002","GTEx Coexpression,0.01929"
"ID3","2.69460691085187820093","-2.69460691085187820093","0.00704717146514897540","HMVL_HUB098=-2.695","Repressed","13","collectri","13","2.69460691085187820093",NA,"0","",NA,NA,NA
"NEUROG3","2.66689619662869636940","2.66689619662869636940","0.00765553129544990600","HMVL_HUB098=2.667","Activated","14","collectri","14","2.66689619662869636940",NA,"3","GTEx--Coexpression(rank=597); ARCHS4--Coexpression(rank=719); Enrichr--Queries(rank=928)","1040","0.371499999999999997","GTEx Coexpression,0.3715"
"IRF2","2.62204205912564169978","2.62204205912564169978","0.00874046436611500104","HMVL_HUB098=2.622","Activated","15","collectri","15","2.62204205912564169978",NA,"4","ReMap--ChIP-seq(rank=144); ARCHS4--Coexpression(rank=634); Enrichr--Queries(rank=647); GTEx--Coexpression(rank=1365)","1077","0.389400000000000024","ARCHS4 Coexpression,0.3894"
"NOTCH1","2.61125294818258080198","-2.61125294818258080198","0.00902111415374906057","HMVL_HUB098=-2.611","Repressed","16","collectri","16","2.61125294818258080198",NA,"0","",NA,NA,NA
"KLF6","2.61104539348760278372","2.61104539348760278372","0.00902659113212048170","HMVL_HUB098=2.611","Activated","17","collectri","17","2.61104539348760278372",NA,"4","ReMap--ChIP-seq(rank=2); Enrichr--Queries(rank=184); ARCHS4--Coexpression(rank=628); GTEx--Coexpression(rank=791)","32","0.006734000000000000","ReMap ChIP-seq,0.006734"
"SIM2","2.60173286807746428906","2.60173286807746428906","0.00927540697143500181","HMVL_HUB098=2.602","Activated","18","collectri","18","2.60173286807746428906",NA,"3","Enrichr--Queries(rank=153); GTEx--Coexpression(rank=424); ARCHS4--Coexpression(rank=836)","398","0.109000000000000000","Enrichr Queries,0.109"
"NFYA","2.60109130865555027157","-2.60109130865555027157","0.00929277164919091979","HMVL_HUB098=-2.601","Repressed","19","collectri","19","2.60109130865555027157",NA,"5","ENCODE--ChIP-seq(rank=86); ReMap--ChIP-seq(rank=109); GTEx--Coexpression(rank=785); Enrichr--Queries(rank=1017); ARCHS4--Coexpression(rank=1597)","1032","0.366999999999999993","ReMap ChIP-seq,0.367"
"ZNF148","2.55554595382633120693","-2.55554595382633120693","0.01060213607510873679","HMVL_HUB098=-2.556","Repressed","20","collectri","20","2.55554595382633120693",NA,"3","ARCHS4--Coexpression(rank=662); GTEx--Coexpression(rank=1240); Enrichr--Queries(rank=1294)","1108","0.406600000000000017","ARCHS4 Coexpression,0.4066"
"FOXO4","2.52905989770060202204","2.52905989770060202204","0.01143685072759415000","HMVL_HUB098=2.529","Activated","21","collectri","21","2.52905989770060202204",NA,"3","GTEx--Coexpression(rank=708); Enrichr--Queries(rank=789); ARCHS4--Coexpression(rank=1278)","1169","0.440599999999999992","GTEx Coexpression,0.4406"
"EOMES","2.50335547699780969211","-2.50335547699780969211","0.01230219126367315154","HMVL_HUB098=-2.503","Repressed","22","collectri","22","2.50335547699780969211",NA,"5","Literature--ChIP-seq(rank=62); ReMap--ChIP-seq(rank=270); Enrichr--Queries(rank=517); GTEx--Coexpression(rank=802); ARCHS4--Coexpression(rank=1039)","1035","0.368200000000000027","Enrichr Queries,0.3682"
"TBX2","2.45629341021627123354","-2.45629341021627123354","0.01403784898762348854","HMVL_HUB098=-2.456","Repressed","23","collectri","23","2.45629341021627123354",NA,"3","Enrichr--Queries(rank=155); GTEx--Coexpression(rank=157); ARCHS4--Coexpression(rank=1022)","362","0.097699999999999995","GTEx Coexpression,0.0977"
"MSC","2.45570694350445162257","-2.45570694350445162257","0.01406077692624884204","HMVL_HUB098=-2.456","Repressed","24","collectri","24","2.45570694350445162257",NA,"3","ARCHS4--Coexpression(rank=247); GTEx--Coexpression(rank=367); Enrichr--Queries(rank=412)","520","0.151700000000000002","ARCHS4 Coexpression,0.1517"
"IRF9","2.45227158624691377042","2.45227158624691377042","0.01419574734919895782","HMVL_HUB098=2.452","Activated","25","collectri","25","2.45227158624691377042",NA,"4","ReMap--ChIP-seq(rank=251); Enrichr--Queries(rank=431); ARCHS4--Coexpression(rank=488); GTEx--Coexpression(rank=738)","890","0.299800000000000011","ARCHS4 Coexpression,0.2998"
"NFIC","2.33783023098704090259","-2.33783023098704090259","0.01939605670317778516","HMVL_HUB098=-2.338","Repressed","26","collectri","26","2.33783023098704090259",NA,"5","ENCODE--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=25); Enrichr--Queries(rank=725); ARCHS4--Coexpression(rank=784); GTEx--Coexpression(rank=992)","324","0.084180000000000005","ReMap ChIP-seq,0.08418"
"PRDM2","2.33138525526654083464","-2.33138525526654083464","0.01973305431402027146","HMVL_HUB098=-2.331","Repressed","27","collectri","27","2.33138525526654083464",NA,"3","ARCHS4--Coexpression(rank=736); Enrichr--Queries(rank=892); GTEx--Coexpression(rank=1020)","1187","0.452100000000000002","ARCHS4 Coexpression,0.4521"
"MTF1","2.31102002907321724123","-2.31102002907321724123","0.02083174860645330834","HMVL_HUB098=-2.311","Repressed","28","collectri","28","2.31102002907321724123",NA,"2","ARCHS4--Coexpression(rank=608); GTEx--Coexpression(rank=1504)","1043","0.373499999999999999","ARCHS4 Coexpression,0.3735"
"HIPK2","2.28956509166753008344","-2.28956509166753008344","0.02204654054752033451","HMVL_HUB098=-2.29","Repressed","29","collectri","29","2.28956509166753008344",NA,"0","",NA,NA,NA
"SPDEF","2.28822680509669806881","-2.28822680509669806881","0.02212431647972979559","HMVL_HUB098=-2.288","Repressed","30","collectri","30","2.28822680509669806881",NA,"3","ARCHS4--Coexpression(rank=127); GTEx--Coexpression(rank=147); Enrichr--Queries(rank=318)","305","0.078009999999999996","ARCHS4 Coexpression,0.07801"
"E4F1","2.26024585930840782311","-2.26024585930840782311","0.02380599609694185326","HMVL_HUB098=-2.26","Repressed","31","collectri","31","2.26024585930840782311",NA,"4","Literature--ChIP-seq(rank=163); Enrichr--Queries(rank=1388); ARCHS4--Coexpression(rank=1514); GTEx--Coexpression(rank=1604)","1623","0.930000000000000049","ARCHS4 Coexpression,0.93"
"MTF2","2.22063830393869432456","-2.22063830393869432456","0.02637546925669440392","HMVL_HUB098=-2.221","Repressed","32","collectri","32","2.22063830393869432456",NA,"3","Literature--ChIP-seq(rank=1); GTEx--Coexpression(rank=1412); ARCHS4--Coexpression(rank=1628)","28","0.006098000000000000","Literature ChIP-seq,0.006098"
"SATB1","2.20998103744204144050","-2.20998103744204144050","0.02710647835754824084","HMVL_HUB098=-2.21","Repressed","33","collectri","33","2.20998103744204144050",NA,"4","ARCHS4--Coexpression(rank=170); ReMap--ChIP-seq(rank=274); Enrichr--Queries(rank=285); GTEx--Coexpression(rank=1224)","383","0.104400000000000007","ARCHS4 Coexpression,0.1044"
"ETV1","2.20944351130320715271","-2.20944351130320715271","0.02714380741022294138","HMVL_HUB098=-2.209","Repressed","34","collectri","34","2.20944351130320715271",NA,"4","GTEx--Coexpression(rank=107); ARCHS4--Coexpression(rank=149); ReMap--ChIP-seq(rank=171); Enrichr--Queries(rank=191)","263","0.066580000000000000","GTEx Coexpression,0.06658"
"E2F6","2.20425943963625003974","2.20425943963625003974","0.02750610368883383422","HMVL_HUB098=2.204","Activated","35","collectri","35","2.20425943963625003974",NA,"5","ReMap--ChIP-seq(rank=20); ENCODE--ChIP-seq(rank=67); Enrichr--Queries(rank=732); ARCHS4--Coexpression(rank=1124); GTEx--Coexpression(rank=1394)","266","0.067339999999999997","ReMap ChIP-seq,0.06734"
"PAX7","2.20403142628782866552","-2.20403142628782866552","0.02752213404658280377","HMVL_HUB098=-2.204","Repressed","36","collectri","36","2.20403142628782866552",NA,"3","Enrichr--Queries(rank=849); GTEx--Coexpression(rank=1013); ARCHS4--Coexpression(rank=1055)","1408","0.604700000000000015","Enrichr Queries,0.6047"
"GSC","2.19961127208177176229","-2.19961127208177176229","0.02783448675211630530","HMVL_HUB098=-2.2","Repressed","37","collectri","37","2.19961127208177176229",NA,"3","GTEx--Coexpression(rank=101); Enrichr--Queries(rank=713); ARCHS4--Coexpression(rank=1145)","248","0.062850000000000003","GTEx Coexpression,0.06285"
"NPM1","2.19518505360676963178","-2.19518505360676963178","0.02815032597972240425","HMVL_HUB098=-2.195","Repressed","38","collectri","38","2.19518505360676963178",NA,"0","",NA,NA,NA
"ZNF362","2.14710818208589548917","-2.14710818208589548917","0.03178467006988949795","HMVL_HUB098=-2.147","Repressed","39","collectri","39","2.14710818208589548917",NA,"3","GTEx--Coexpression(rank=295); Enrichr--Queries(rank=675); ARCHS4--Coexpression(rank=1389)","610","0.183600000000000013","GTEx Coexpression,0.1836"
"DNMT3A","2.11297829743162690619","-2.11297829743162690619","0.03460262546687877666","HMVL_HUB098=-2.113","Repressed","40","collectri","40","2.11297829743162690619",NA,"0","",NA,NA,NA
"LMX1B","2.07950079276886379276","2.07950079276886379276","0.03757134501020333028","HMVL_HUB098=2.08","Activated","41","collectri","41","2.07950079276886379276",NA,"3","GTEx--Coexpression(rank=21); Enrichr--Queries(rank=556); ARCHS4--Coexpression(rank=731)","63","0.013070000000000000","GTEx Coexpression,0.01307"
"NKX2-1","2.07325999039512831601","-2.07325999039512831601","0.03814809004865604009","HMVL_HUB098=-2.073","Repressed","42","collectri","42","2.07325999039512831601",NA,"0","",NA,NA,NA
"FOXN1","2.06340849759645150741","-2.06340849759645150741","0.03907383327826152719","HMVL_HUB098=-2.063","Repressed","43","collectri","43","2.06340849759645150741",NA,"3","GTEx--Coexpression(rank=92); ARCHS4--Coexpression(rank=500); Enrichr--Queries(rank=628)","233","0.057250000000000002","GTEx Coexpression,0.05725"
"HMGA2","2.05085652676489704760","-2.05085652676489704760","0.04028092082018355086","HMVL_HUB098=-2.051","Repressed","44","collectri","44","2.05085652676489704760",NA,"3","ARCHS4--Coexpression(rank=34); Enrichr--Queries(rank=186); GTEx--Coexpression(rank=366)","94","0.020879999999999999","ARCHS4 Coexpression,0.02088"
"NCOR1","2.04744689289114889519","-2.04744689289114889519","0.04061422616729584711","HMVL_HUB098=-2.047","Repressed","45","collectri","45","2.04744689289114889519",NA,"0","",NA,NA,NA
"PGR","2.03777011340741776024","2.03777011340741776024","0.04157292856656703839","HMVL_HUB098=2.038","Activated","46","collectri","46","2.03777011340741776024",NA,"4","ARCHS4--Coexpression(rank=153); ReMap--ChIP-seq(rank=209); Enrichr--Queries(rank=501); GTEx--Coexpression(rank=537)","349","0.093979999999999994","ARCHS4 Coexpression,0.09398"
"KLF15","2.02861870800949084526","-2.02861870800949084526","0.04249714157066290798","HMVL_HUB098=-2.029","Repressed","47","collectri","47","2.02861870800949084526",NA,"3","Enrichr--Queries(rank=790); GTEx--Coexpression(rank=952); ARCHS4--Coexpression(rank=1460)","1360","0.562699999999999978","Enrichr Queries,0.5627"
"DLX2","2.02681976555952214625","-2.02681976555952214625","0.04268084830642733529","HMVL_HUB098=-2.027","Repressed","48","collectri","48","2.02681976555952214625",NA,"3","Enrichr--Queries(rank=157); ARCHS4--Coexpression(rank=357); GTEx--Coexpression(rank=501)","408","0.111799999999999997","Enrichr Queries,0.1118"
"SIN3A","2.02309713176402805601","-2.02309713176402805601","0.04306313421655838525","HMVL_HUB098=-2.023","Repressed","49","collectri","49","2.02309713176402805601",NA,"0","",NA,NA,NA
"TFAP4","2.01977090518048152390","-2.01977090518048152390","0.04340715638791516062","HMVL_HUB098=-2.02","Repressed","50","collectri","50","2.01977090518048152390",NA,"4","ReMap--ChIP-seq(rank=70); ARCHS4--Coexpression(rank=1109); GTEx--Coexpression(rank=1180); Enrichr--Queries(rank=1216)","737","0.235699999999999993","ReMap ChIP-seq,0.2357"
"SIX3","2.01839152576602476330","2.01839152576602476330","0.04355050125592511284","HMVL_HUB098=2.018","Activated","51","collectri","51","2.01839152576602476330",NA,"3","Enrichr--Queries(rank=778); GTEx--Coexpression(rank=850); ARCHS4--Coexpression(rank=1069)","1312","0.528900000000000037","GTEx Coexpression,0.5289"
"SP7","2.00775168041378293537","2.00775168041378293537","0.04466968582308770974","HMVL_HUB098=2.008","Activated","52","collectri","52","2.00775168041378293537",NA,"3","GTEx--Coexpression(rank=303); ARCHS4--Coexpression(rank=342); Enrichr--Queries(rank=562)","618","0.188599999999999990","GTEx Coexpression,0.1886"
"FOXI1","1.99543399570247803609","1.99543399570247803609","0.04599556626014154187","HMVL_HUB098=1.995","Activated","53","collectri","53","1.99543399570247803609",NA,"3","GTEx--Coexpression(rank=419); Enrichr--Queries(rank=931); ARCHS4--Coexpression(rank=1495)","799","0.260699999999999987","GTEx Coexpression,0.2607"
"ELF3","1.97038992174657967560","-1.97038992174657967560","0.04879369973370668162","HMVL_HUB098=-1.97","Repressed","54","collectri","54","1.97038992174657967560",NA,"4","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=36); ARCHS4--Coexpression(rank=39); Enrichr--Queries(rank=159)","15","0.003367000000000000","ReMap ChIP-seq,0.003367"
"RFXAP","1.95838003808284155660","1.95838003808284155660","0.05018543533606872192","HMVL_HUB098=1.958","Activated","55","collectri","55","1.95838003808284155660",NA,"0","",NA,NA,NA
"NFIX","1.95262966198701071185","1.95262966198701071185","0.05086349376905660580","HMVL_HUB098=1.953","Activated","56","collectri","56","1.95262966198701071185",NA,"3","Enrichr--Queries(rank=296); GTEx--Coexpression(rank=504); ARCHS4--Coexpression(rank=915)","676","0.210799999999999987","Enrichr Queries,0.2108"
"NRG1","1.94727836777566576387","-1.94727836777566576387","0.05150137070874891143","HMVL_HUB098=-1.947","Repressed","57","collectri","57","1.94727836777566576387",NA,"0","",NA,NA,NA
"CXXC1","1.94532606637072813527","-1.94532606637072813527","0.05173574680952665317","HMVL_HUB098=-1.945","Repressed","58","collectri","58","1.94532606637072813527",NA,"3","ARCHS4--Coexpression(rank=1293); Enrichr--Queries(rank=1359); GTEx--Coexpression(rank=1603)","1568","0.794200000000000017","ARCHS4 Coexpression,0.7942"
"TP73","1.93803277650788441377","-1.93803277650788441377","0.05261922385190905688","HMVL_HUB098=-1.938","Repressed","59","collectri","59","1.93803277650788441377",NA,"3","GTEx--Coexpression(rank=63); ARCHS4--Coexpression(rank=598); Enrichr--Queries(rank=1002)","165","0.039199999999999999","GTEx Coexpression,0.0392"
"ERG","1.91883866491393995091","-1.91883866491393995091","0.05500475490175572163","HMVL_HUB098=-1.919","Repressed","60","collectri","60","1.91883866491393995091",NA,"5","ReMap--ChIP-seq(rank=41); Literature--ChIP-seq(rank=72); GTEx--Coexpression(rank=223); Enrichr--Queries(rank=238); ARCHS4--Coexpression(rank=339)","490","0.138000000000000012","ReMap ChIP-seq,0.138"
"SMAD2","1.90478071191537901008","1.90478071191537901008","0.05680858214252357957","HMVL_HUB098=1.905","Activated","61","collectri","61","1.90478071191537901008",NA,"0","",NA,NA,NA
"DBP","1.89460738233248981999","-1.89460738233248981999","0.05814443603906885305","HMVL_HUB098=-1.895","Repressed","62","collectri","62","1.89460738233248981999",NA,"3","GTEx--Coexpression(rank=793); Enrichr--Queries(rank=1003); ARCHS4--Coexpression(rank=1506)","1257","0.493499999999999994","GTEx Coexpression,0.4935"
"MNT","1.88836360218205712158","1.88836360218205712158","0.05897715418282592492","HMVL_HUB098=1.888","Activated","63","collectri","63","1.88836360218205712158",NA,"4","ReMap--ChIP-seq(rank=108); Enrichr--Queries(rank=894); GTEx--Coexpression(rank=1018); ARCHS4--Coexpression(rank=1355)","1025","0.363599999999999979","ReMap ChIP-seq,0.3636"
"TCF3","1.85848500686496653778","-1.85848500686496653778","0.06310017058050186589","HMVL_HUB098=-1.858","Repressed","64","collectri","64","1.85848500686496653778",NA,"6","Literature--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=24); ReMap--ChIP-seq(rank=135); GTEx--Coexpression(rank=804); Enrichr--Queries(rank=1009); ARCHS4--Coexpression(rank=1178)","106","0.024389999999999998","Literature ChIP-seq,0.02439"
"CREM","1.84630777665054579550","-1.84630777665054579550","0.06484752923147336923","HMVL_HUB098=-1.846","Repressed","65","collectri","65","1.84630777665054579550",NA,"5","ReMap--ChIP-seq(rank=57); Literature--ChIP-seq(rank=151); Enrichr--Queries(rank=247); ARCHS4--Coexpression(rank=637); GTEx--Coexpression(rank=1384)","590","0.175900000000000001","Enrichr Queries,0.1759"
"FOXA2","1.83728027242099711813","1.83728027242099711813","0.06616853064911389082","HMVL_HUB098=1.837","Activated","66","collectri","66","1.83728027242099711813",NA,"6","Literature--ChIP-seq(rank=19); ReMap--ChIP-seq(rank=28); ENCODE--ChIP-seq(rank=72); GTEx--Coexpression(rank=245); Enrichr--Queries(rank=344); ARCHS4--Coexpression(rank=603)","350","0.094280000000000003","ReMap ChIP-seq,0.09428"
"PAX5","1.82522264821767787879","-1.82522264821767787879","0.06796743740471961059","HMVL_HUB098=-1.825","Repressed","67","collectri","67","1.82522264821767787879",NA,"5","ENCODE--ChIP-seq(rank=49); ReMap--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=507); GTEx--Coexpression(rank=797); Enrichr--Queries(rank=808)","916","0.311400000000000010","ARCHS4 Coexpression,0.3114"
"BHLHA15","1.81967217094822109047","1.81967217094822109047","0.06880894374181384388","HMVL_HUB098=1.82","Activated","68","collectri","68","1.81967217094822109047",NA,"2","GTEx--Coexpression(rank=662); ARCHS4--Coexpression(rank=1590)","1120","0.411899999999999988","GTEx Coexpression,0.4119"
"ETV5","1.81959633384520458321","1.81959633384520458321","0.06882050040188426865","HMVL_HUB098=1.82","Activated","69","collectri","69","1.81959633384520458321",NA,"3","Enrichr--Queries(rank=97); ARCHS4--Coexpression(rank=405); GTEx--Coexpression(rank=814)","271","0.069089999999999999","Enrichr Queries,0.06909"
"BCL11B","1.81725241739343368330","-1.81725241739343368330","0.06917847215346208112","HMVL_HUB098=-1.817","Repressed","70","collectri","70","1.81725241739343368330",NA,"4","ARCHS4--Coexpression(rank=61); GTEx--Coexpression(rank=77); Enrichr--Queries(rank=151); Literature--ChIP-seq(rank=162)","160","0.037470000000000003","ARCHS4 Coexpression,0.03747"
"AIRE","1.81252947459838242850","1.81252947459838242850","0.06990442391190565541","HMVL_HUB098=1.813","Activated","71","collectri","71","1.81252947459838242850",NA,"3","GTEx--Coexpression(rank=364); Enrichr--Queries(rank=1117); ARCHS4--Coexpression(rank=1306)","715","0.226500000000000007","GTEx Coexpression,0.2265"
"ETS1","1.80954739188341018341","-1.80954739188341018341","0.07036600448200791558","HMVL_HUB098=-1.81","Repressed","72","collectri","72","1.80954739188341018341",NA,"6","ReMap--ChIP-seq(rank=36); ENCODE--ChIP-seq(rank=51); Enrichr--Queries(rank=130); Literature--ChIP-seq(rank=159); GTEx--Coexpression(rank=294); ARCHS4--Coexpression(rank=383)","345","0.092590000000000006","Enrichr Queries,0.09259"
"MYOG","1.80864075895801312832","-1.80864075895801312832","0.07050683197587875872","HMVL_HUB098=-1.809","Repressed","73","collectri","73","1.80864075895801312832",NA,"4","ENCODE--ChIP-seq(rank=30); ARCHS4--Coexpression(rank=767); GTEx--Coexpression(rank=922); Enrichr--Queries(rank=953)","783","0.254199999999999982","ENCODE ChIP-seq,0.2542"
"ZNF350","1.80702968179989609254","-1.80702968179989609254","0.07075765135555815710","HMVL_HUB098=-1.807","Repressed","74","collectri","74","1.80702968179989609254",NA,"3","Enrichr--Queries(rank=241); GTEx--Coexpression(rank=1475); ARCHS4--Coexpression(rank=1505)","579","0.171699999999999992","Enrichr Queries,0.1717"
"CTBP1","1.78884897190963410019","-1.78884897190963410019","0.07363914163656973266","HMVL_HUB098=-1.789","Repressed","75","collectri","75","1.78884897190963410019",NA,"0","",NA,NA,NA
"ZNF384","1.78206220427092665304","-1.78206220427092665304","0.07473908841852759666","HMVL_HUB098=-1.782","Repressed","76","collectri","76","1.78206220427092665304",NA,"5","ENCODE--ChIP-seq(rank=21); ReMap--ChIP-seq(rank=143); GTEx--Coexpression(rank=1307); Enrichr--Queries(rank=1329); ARCHS4--Coexpression(rank=1448)","595","0.177999999999999992","ENCODE ChIP-seq,0.178"
"ETV3","1.77859536662746853253","-1.77859536662746853253","0.07530612428436800343","HMVL_HUB098=-1.779","Repressed","77","collectri","77","1.77859536662746853253",NA,"3","GTEx--Coexpression(rank=126); Enrichr--Queries(rank=382); ARCHS4--Coexpression(rank=616)","307","0.078409999999999994","GTEx Coexpression,0.07841"
"PROX1","1.77765857309271657627","-1.77765857309271657627","0.07545994748218719239","HMVL_HUB098=-1.778","Repressed","78","collectri","78","1.77765857309271657627",NA,"4","ReMap--ChIP-seq(rank=8); Enrichr--Queries(rank=94); ARCHS4--Coexpression(rank=585); GTEx--Coexpression(rank=912)","116","0.026939999999999999","ReMap ChIP-seq,0.02694"
"LITAF","1.77573929286079512657","-1.77573929286079512657","0.07577589778911984764","HMVL_HUB098=-1.776","Repressed","79","collectri","79","1.77573929286079512657",NA,"0","",NA,NA,NA
"ATF4","1.77484740340418944982","1.77484740340418944982","0.07592308681926367153","HMVL_HUB098=1.775","Activated","80","collectri","80","1.77484740340418944982",NA,"4","GTEx--Coexpression(rank=100); ReMap--ChIP-seq(rank=257); Enrichr--Queries(rank=1350); ARCHS4--Coexpression(rank=1557)","247","0.062230000000000001","GTEx Coexpression,0.06223"
"IRF8","1.76351849940514271431","1.76351849940514271431","0.07781307999055560309","HMVL_HUB098=1.764","Activated","81","collectri","81","1.76351849940514271431",NA,"4","Literature--ChIP-seq(rank=127); GTEx--Coexpression(rank=496); ARCHS4--Coexpression(rank=505); Enrichr--Queries(rank=1182)","910","0.308599999999999985","GTEx Coexpression,0.3086"
"EZH2","1.76246740959009429162","-1.76246740959009429162","0.07799035805573502345","HMVL_HUB098=-1.762","Repressed","82","collectri","82","1.76246740959009429162",NA,"0","",NA,NA,NA
"NR1I3","1.74236294239422973007","1.74236294239422973007","0.08144495602395084022","HMVL_HUB098=1.742","Activated","83","collectri","83","1.74236294239422973007",NA,"3","GTEx--Coexpression(rank=562); ARCHS4--Coexpression(rank=1187); Enrichr--Queries(rank=1203)","993","0.349700000000000011","GTEx Coexpression,0.3497"
"NFIL3","1.74065927160889111214","-1.74065927160889111214","0.08174332142486559483","HMVL_HUB098=-1.741","Repressed","84","collectri","84","1.74065927160889111214",NA,"3","GTEx--Coexpression(rank=173); Enrichr--Queries(rank=272); ARCHS4--Coexpression(rank=741)","394","0.107700000000000004","GTEx Coexpression,0.1077"
"TWIST2","1.73531939192744610878","1.73531939192744610878","0.08268424882942777832","HMVL_HUB098=1.735","Activated","85","collectri","85","1.73531939192744610878",NA,"2","ARCHS4--Coexpression(rank=41); GTEx--Coexpression(rank=221)","109","0.025180000000000001","ARCHS4 Coexpression,0.02518"
"BHLHE41","1.73520971686600500306","-1.73520971686600500306","0.08270366602646743448","HMVL_HUB098=-1.735","Repressed","86","collectri","86","1.73520971686600500306",NA,"2","GTEx--Coexpression(rank=375); ARCHS4--Coexpression(rank=625)","730","0.233399999999999996","GTEx Coexpression,0.2334"
"RREB1","1.73237462247271722937","-1.73237462247271722937","0.08320688337775661303","HMVL_HUB098=-1.732","Repressed","87","collectri","87","1.73237462247271722937",NA,"3","ARCHS4--Coexpression(rank=404); GTEx--Coexpression(rank=513); Enrichr--Queries(rank=813)","771","0.248200000000000004","ARCHS4 Coexpression,0.2482"
"WT1","1.72979469365435734041","-1.72979469365435734041","0.08366696285085102602","HMVL_HUB098=-1.73","Repressed","88","collectri","88","1.72979469365435734041",NA,"4","Literature--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=117); Enrichr--Queries(rank=259); GTEx--Coexpression(rank=753)","131","0.030490000000000000","Literature ChIP-seq,0.03049"
