term_id	term_name	p_value	term_size	intersection_size	intersection
GOMF_AMINO_ACID_BINDING	GOMF_AMINO_ACID_BINDING	6.3438404006e-06	36	11	UBR1,CASTOR2,GLUD1,GRIN2D,NOS2,SLC1A3,SHMT2,AARS1,SESN3,ASS1,SESN2
GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY	GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY	1.0880090936e-05	33	16	METTL1,TRMT1,TRMT61A,TYW3,FTSJ1,TRMO,METTL8,THUMPD3,LCMT2,TRMT13,TARBP1,TRMT10B,METTL2A,TRMT44,TRMT2A,TRMT10A
GOMF_LIPID_TRANSFER_ACTIVITY	GOMF_LIPID_TRANSFER_ACTIVITY	8.8168826682e-06	57	23	APOE,OSBPL8,GRAMD1C,PITPNC1,BLTP3B,GRAMD1A,CERT1,BLTP1,OSBPL9,OSBPL6,TSPO,OSBPL1A,ATG2B,TTPA,PRELID3B,NME4,ABCA3,VAT1,PITPNM1,PLEKHA8,PLTP,ABCA1,ABCG1
GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.20211200206e-05	14	5	SLC1A4,SLC25A12,SLC1A3,SLC7A11,SLC38A2
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	6.06022347803e-05	38	21	KRT15,KRT23,KRT80,KRT16,KRT5,KRT75,KRT74,KRT39,KRT19,KRT71,KRT81,KRT17,PI3,KRT6A,KRT7,KRT86,KRT13,KRT9,KRT14,KRT72,KRT37
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	2.04603443395e-05	65	26	METTL1,TRMT1,TRMT61A,METTL3,MRM1,HENMT1,TFB2M,TYW3,FTSJ1,TRMO,METTL8,THUMPD3,BUD23,FTSJ3,LCMT2,EMG1,MRM3,TRMT13,TARBP1,TRMT10B,METTL2A,TRMT44,TRMT2A,TRMT10A,NOP2,NSUN5
GOMF_NUCLEAR_RETINOID_X_RECEPTOR_BINDING	GOMF_NUCLEAR_RETINOID_X_RECEPTOR_BINDING	0.0006649159905966	14	11	TACC1,ARID5A,HMGA1,RARG,MED25,NSD1,NCOA1,NRIP1,NCOA6,NCOR2,VDR
GOMF_SH3_DOMAIN_BINDING	GOMF_SH3_DOMAIN_BINDING	1.09162727258e-05	100	41	ELMO3,HIP1R,CCDC6,SYNGAP1,SHANK1,PTPN6,REPS1,ADAM10,SOS1,SHANK3,TP53BP2,EPS15,CTTNBP2,ADAM17,QKI,GRB2,TOM1L1,SOCS7,DPYSL3,LRP2,WASF2,DOCK3,DNM2,USP8,MAPT,UVRAG,CBL,AFAP1L2,LYN,INPPL1,DOCK1,CIT,CD2AP,PTPN12,SH3KBP1,DAB2IP,ADAM9,INPP5D,DNAJC6,DOCK4,ENAH
GOMF_MONOATOMIC_CATION_BICARBONATE_SYMPORTER_ACTIVITY	GOMF_MONOATOMIC_CATION_BICARBONATE_SYMPORTER_ACTIVITY	0.0004524124122933	9	5	SLC39A6,SLC39A14,SLC4A7,SLC39A8,SLC39A10
GOMF_SH2_DOMAIN_BINDING	GOMF_SH2_DOMAIN_BINDING	0.0007620616698608	35	18	SIT1,SYNGR3,JAK2,RACK1,PTPN6,NLK,DLC1,LAT2,DAG1,CCDC88A,SRC,ABL1,ARHGAP5,AFAP1L2,INPPL1,PTK2,PAG1,SH3PXD2B
