"statistic","source","condition","score","p_value"
"ora","AATF","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ABL1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","AHR","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","AIP","DLD1_HCT15_SW48","2.3240881985020927","0.0047414568381616284"
"ora","APC","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","APEX1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","AR","DLD1_HCT15_SW48","1.0716821377803549","0.0847847730937699717"
"ora","ARID3A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ARNT","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ARNTL","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ASCL1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ATF1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ATF2","DLD1_HCT15_SW48","1.5231758581363144","0.0299794831898653191"
"ora","ATF3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ATF4","DLD1_HCT15_SW48","3.3016152606842999","0.0004993266425621087"
"ora","ATF5","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ATF6","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ATM","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","BCL3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","BCL6","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","BRCA1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","BTF3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CDX1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CDX2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CEBPA","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CEBPB","DLD1_HCT15_SW48","1.2556196486213265","0.0555111662159663011"
"ora","CEBPD","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CEBPE","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CEBPZ","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CHD8","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CIITA","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CLOCK","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CREB1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CREB5","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CREBBP","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CREM","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CRX","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CTCF","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CTNNB1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","CUX1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","DDIT3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","DEK","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","DNMT1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","DNMT3A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","E2F1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","E2F3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","E2F4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","E2F6","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","EGR1","DLD1_HCT15_SW48","1.0947152168917229","0.0804053197059935165"
"ora","EGR2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ELF1","DLD1_HCT15_SW48","2.0695971360772107","0.0085192794438574415"
"ora","ELF3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ELF4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ELK1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","EP300","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","EPAS1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ERCC2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ERG","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ESR1","DLD1_HCT15_SW48","1.1560606621573117","0.0698134881940278840"
"ora","ESR2","DLD1_HCT15_SW48","1.7470380507861463","0.0179044897666621461"
"ora","ESRRA","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ETS1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ETS2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ETV4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","ETV6","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","EWSR1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","EZH2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FHL2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FLI1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOS","DLD1_HCT15_SW48","1.2773135067462462","0.0528063917506085279"
"ora","FOSL1","DLD1_HCT15_SW48","2.0695971360772107","0.0085192794438574415"
"ora","FOSL2","DLD1_HCT15_SW48","1.8489198647166964","0.0141605504393416126"
"ora","FOXA1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXA2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXD3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXF2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXL2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXM1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXO1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXO3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXO4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXP2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXP3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","FOXQ1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GABPA","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GATA1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GATA2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GATA3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GATA4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GATA6","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GFI1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GLI1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GLI2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","GTF3A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC11","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC3","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC4","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC5","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDAC7","DLD1_HCT15_SW48","1.9106773701899906","0.0122835141317496621"
"ora","HDAC9","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HDGF","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HES1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HEY1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HIC1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HIF1A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HIPK2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HIVEP2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HMGA1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HMGA2","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HNF1A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HNF4A","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HOXA1","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HOXA10","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HOXA7","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
"ora","HOXA9","DLD1_HCT15_SW48","0.0000000000000000","1.0000000000000000000"
