"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","E2F4","HMVL_CRC29","3.48915827334033324","0.0003242214372576559","E2F4","1","dorothea","1","3.48915827334033324","0.0003242214372576559",NA,"","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=1336); Enrichr--Queries(rank=1369); GTEx--Coexpression(rank=1525)","35","0.00847500000000000","ENCODE ChIP-seq,0.008475"
"ora","SP1","HMVL_CRC29","2.37694385575740119","0.0041981325263731909","SP1","2","dorothea","2","2.37694385575740119","0.0041981325263731909",NA,"","5","ENCODE--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=56); GTEx--Coexpression(rank=1269); Enrichr--Queries(rank=1277); ARCHS4--Coexpression(rank=1363)","692","0.18859999999999999","ReMap ChIP-seq,0.1886"
"ora","MYCN","HMVL_CRC29","2.20603562839602541","0.0062224923535732241","MYCN","3","dorothea","3","2.20603562839602541","0.0062224923535732241",NA,"","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=38); Enrichr--Queries(rank=406); ARCHS4--Coexpression(rank=751); GTEx--Coexpression(rank=1246)","181","0.04268000000000000","Literature ChIP-seq,0.04268"
"ora","RFX5","HMVL_CRC29","1.94336128137463526","0.0113930162973690761","RFX5","4","dorothea","4","1.94336128137463526","0.0113930162973690761",NA,"","5","ENCODE--ChIP-seq(rank=52); GTEx--Coexpression(rank=189); ReMap--ChIP-seq(rank=206); Enrichr--Queries(rank=383); ARCHS4--Coexpression(rank=1129)","467","0.11760000000000000","GTEx Coexpression,0.1176"
"ora","SMAD3","HMVL_CRC29","1.77614618883760667","0.0167437916463742086","SMAD3","5","dorothea","5","1.77614618883760667","0.0167437916463742086",NA,"","5","Literature--ChIP-seq(rank=58); ReMap--ChIP-seq(rank=107); ARCHS4--Coexpression(rank=286); Enrichr--Queries(rank=428); GTEx--Coexpression(rank=712)","650","0.17570000000000000","ARCHS4 Coexpression,0.1757"
"ora","FOXM1","HMVL_CRC29","1.73199492443290359","0.0185355328562671062","FOXM1","6","dorothea","6","1.73199492443290359","0.0185355328562671062",NA,"","6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); Enrichr--Queries(rank=11); Literature--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=223); ARCHS4--Coexpression(rank=1448)","5","0.00124500000000000","GTEx Coexpression,0.001245"
"ora","IRF3","HMVL_CRC29","1.61789877670313720","0.0241046718347053962","IRF3","7","dorothea","7","1.61789877670313720","0.0241046718347053962",NA,"","5","ENCODE--ChIP-seq(rank=61); ARCHS4--Coexpression(rank=73); ReMap--ChIP-seq(rank=191); GTEx--Coexpression(rank=676); Enrichr--Queries(rank=1047)","190","0.04484000000000000","ARCHS4 Coexpression,0.04484"
"ora","STAT5A","HMVL_CRC29","1.61595785481578758","0.0242126400175044013","STAT5A","8","dorothea","8","1.61595785481578758","0.0242126400175044013",NA,"","6","Literature--ChIP-seq(rank=81); ENCODE--ChIP-seq(rank=110); ARCHS4--Coexpression(rank=136); ReMap--ChIP-seq(rank=161); Enrichr--Queries(rank=451); GTEx--Coexpression(rank=1015)","346","0.08354000000000000","ARCHS4 Coexpression,0.08354"
"ora","STAT1","HMVL_CRC29","1.51572710264373534","0.0304981079538029567","STAT1","9","dorothea","9","1.51572710264373534","0.0304981079538029567",NA,"","6","ENCODE--ChIP-seq(rank=13); Literature--ChIP-seq(rank=23); GTEx--Coexpression(rank=26); Enrichr--Queries(rank=77); ReMap--ChIP-seq(rank=86); ARCHS4--Coexpression(rank=106)","70","0.01618000000000000","GTEx Coexpression,0.01618"
"ora","ZNF263","HMVL_CRC29","1.49987995626847659","0.0316315186901857184","ZNF263","10","dorothea","10","1.49987995626847659","0.0316315186901857184",NA,"","6","ReMap--ChIP-seq(rank=9); ENCODE--ChIP-seq(rank=45); Literature--ChIP-seq(rank=45); Enrichr--Queries(rank=1293); ARCHS4--Coexpression(rank=1588); GTEx--Coexpression(rank=1603)","128","0.03030000000000000","ReMap ChIP-seq,0.0303"
"ora","RFX1","HMVL_CRC29","1.49836857034174553","0.0317417911388688870","RFX1","11","dorothea","11","1.49836857034174553","0.0317417911388688870",NA,"","4","ReMap--ChIP-seq(rank=114); GTEx--Coexpression(rank=169); ARCHS4--Coexpression(rank=508); Enrichr--Queries(rank=1283)","422","0.10520000000000000","GTEx Coexpression,0.1052"
"ora","SOX2","HMVL_CRC29","1.45859733885123766","0.0347858533034523104","SOX2","12","dorothea","12","1.45859733885123766","0.0347858533034523104",NA,"","5","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=274); Enrichr--Queries(rank=598); ARCHS4--Coexpression(rank=1143); GTEx--Coexpression(rank=1421)","51","0.01220000000000000","Literature ChIP-seq,0.0122"
