Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,WP_COMPLEMENT_SYSTEM,WP_COMPLEMENT_SYSTEM,1e-10,94,47,"FGB,APOA1,APCS,FGA,C9,FGG,CRP,PLG,VTN,ALB,C8A,CFHR2,FCN2,C6,MBL2,F11,MASP2,C4BPA,CFHR4,F12,KLKB1,C5,CPN1,CLEC4M,F10,CFI,C4A,CFB,CFH,SERPING1,C3,TLR2,PROS1,CFP,SPP1,FCGR3A,ITGAX,C5AR2,C2,C5AR1,MASP1,ITGB2,VSIG4,C3AR1,C7,ARRB2,FPR1",0,GMT,96,keep,itself,,1.0,0.0,0,True,1,10.0,COMPLEMENT SYSTEM,COMPLEMENT SYSTEM,1
2,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,1e-10,59,39,"SERPIND1,FGB,C9,CPB2,SERPINC1,PLG,F9,APOA2,F2,C6,KNG1,MASP2,SERPINF2,PROC,C8G,SERPINA5,F13B,F12,KLKB1,F7,F5,SERPINA1,F10,CFI,C4B,CFB,CFH,SERPINE1,SERPING1,C3,PROS1,TFPI,C2,CLU,C5AR1,MASP1,C3AR1,C1QB,C7",2,GMT,59,keep,itself,,1.0,0.0,0,True,3,10.0,DENGUE2 INTERACTIONS WITH COMPLEMENT AND COAGULATION CASCADES,"DENGUE2 INTERACTIONS WITH COMPLEMENT AND
COAGULATION CASCADES",2
3,WP_COMPLEMENT_AND_COAGULATION_CASCADES,WP_COMPLEMENT_AND_COAGULATION_CASCADES,1e-10,58,38,"SERPIND1,FGB,C9,CPB2,SERPINC1,PLG,F9,F2,C6,KNG1,MASP2,SERPINF2,PROC,C8G,SERPINA5,F13B,F12,KLKB1,F7,F5,SERPINA1,F10,CFI,C4B,CFB,CFH,SERPINE1,SERPING1,C3,PROS1,TFPI,C2,CLU,C5AR1,MASP1,C3AR1,C1QB,C7",4,GMT,58,keep,itself,,1.0,0.0,0,True,5,10.0,COMPLEMENT AND COAGULATION CASCADES,COMPLEMENT AND COAGULATION CASCADES,3
4,WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION,WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION,2.06901e-10,7,6,"FGB,FGA,FGG,PLG,F2,F13B",68,GMT,7,keep,WP_FOLATE_METABOLISM,WP_FOLATE_METABOLISM,0.2857,0.0388,5,True,20,9.684237410284327,COVID19 THROMBOSIS AND ANTICOAGULATION,COVID19 THROMBOSIS AND ANTICOAGULATION,4
5,WP_BLOOD_CLOTTING_CASCADE,WP_BLOOD_CLOTTING_CASCADE,4.19480821e-08,22,15,"FGB,FGA,FGG,PLG,F9,F2,F11,SERPINF2,F13B,F12,KLKB1,F7,F5,F10,SERPINE1",25,GMT,22,keep,WP_COMPLEMENT_SYSTEM,WP_COMPLEMENT_SYSTEM,0.0201,0.0024,8,True,28,7.377287890673845,BLOOD CLOTTING CASCADE,BLOOD CLOTTING CASCADE,5
6,WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS,WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS,1.074255844e-07,13,9,"F9,F2,PROZ,PROC,F7,F10,PROS1,GGCX,VKORC1",37,GMT,13,exclude,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,0.049,0.0724,6,False,34,6.968892275056162,VITAMIN K METABOLISM AND ACTIVATION OF DEPENDENT PROTEINS,"VITAMIN K METABOLISM AND ACTIVATION OF
DEPENDENT PROTEINS",6
7,WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,1e-10,167,77,"CYP2E1,UGT2B4,CYP2C8,CYP8B1,FMO3,CYP2A6,CYP3A4,CYP2C9,BAAT,SULT2A1,GLYAT,CYP1A2,CYP2D6,AKR1D1,CYP3A7,AKR1C4,GSTA2,CYP1A1,CYP2A7,UGT2B7,AKR1C1,NAT8,GLYATL1,CYP4F22,GSTA1,CHST4,CYP3A43,UGT1A4,CYP2A13,CYP4F3,CYP7A1,HS3ST3B1,CHST9,CYP17A1,CYP2C19,NNMT,SULT1E1,UGT1A1,CYP27A1,AKR1C2,CYP4F2,COMT,CYP1B1,CYP2C18,HS3ST2,INMT,UGT1A9,GSTO1,UGT1A3,CYP26A1,CHST13,FMO2,CYP4F11,UGT1A6,EPHX1,GPX3,UGT1A5,UGT1A7,CYP39A1,CYP2B6,GPX4,CYP21A2,HNMT,FMO4,UGT2B15,MGST1,CYP11A1,FMO5,CYP4F8,NAA50,KCNAB2,UGT2B11,CHST7,CYP3A5,CYP2J2,CYP7B1,CYP4V2",1,GMT,183,keep,WP_TAMOXIFEN_METABOLISM,WP_TAMOXIFEN_METABOLISM,4.2e-05,0.0,17,True,2,10.0,METAPATHWAY BIOTRANSFORMATION PHASE I AND II,METAPATHWAY BIOTRANSFORMATION PHASE I AND II,7
8,WP_TAMOXIFEN_METABOLISM,WP_TAMOXIFEN_METABOLISM,1e-10,20,15,"CYP2E1,CYP2C8,FMO3,CYP2A6,CYP3A4,CYP2C9,SULT2A1,CYP1A2,CYP2D6,CYP1A1,UGT2B7,UGT1A4,CYP2C19,SULT1E1,CYP1B1",14,GMT,21,keep,itself,,1.0,0.0,0,True,13,10.0,TAMOXIFEN METABOLISM,TAMOXIFEN METABOLISM,8
9,WP_OXIDATION_BY_CYTOCHROME_P450,WP_OXIDATION_BY_CYTOCHROME_P450,1e-10,57,36,"CYP2E1,CYP4A11,CYP2C8,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CYP4F22,CYP3A43,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYB5A,CYP27A1,POR,CYP4F2,CYP1B1,CYP2C18,CYP26A1,CYP4F11,CYP39A1,CYP2B6,CYP11A1,CYP4F8,CYP3A5,CYP2J2,CYP7B1,CYP4V2",3,GMT,62,exclude,WP_FATTY_ACID_OMEGAOXIDATION,WP_FATTY_ACID_OMEGAOXIDATION,0.017,0.2667,7,False,4,10.0,OXIDATION BY CYTOCHROME P450,OXIDATION BY CYTOCHROME P450,9
10,WP_FATTY_ACID_OMEGAOXIDATION,WP_FATTY_ACID_OMEGAOXIDATION,1e-10,14,13,"CYP2E1,CYP4A11,ADH4,CYP2A6,CYP3A4,CYP1A2,CYP2D6,ADH1A,CYP1A1,ADH6,ADH1B,ALDH1A1,ALDH2",16,GMT,15,keep,itself,,1.0,0.0,0,True,15,10.0,FATTY ACID OMEGAOXIDATION,FATTY ACID OMEGAOXIDATION,10
