Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,MED25_TARGET_GENES,MED25_TARGET_GENES,1.9374440614e-06,80,27,"MYL12A,DUSP6,TRIB1,VMP1,HOXA10,S100A2,UBC,FEZ2,HDX,CUL3,EYS,ITGB5,BHLHE40,KRT8,H3-3B,NAV3,ITGB1,COX16,FLOT1,SIGLEC15,C12orf57,S100A16,TTC3,LTBP1,KRT15,WWTR1,CD151",0,GMT,142,keep,itself,,1.0,0.0,0,True,1,5.712770827751207,MED25 TARGET GENES,MED25 TARGET GENES,1
2,PRMT5_TARGET_GENES,PRMT5_TARGET_GENES,0.0027953846795801,68,29,"PHF1,TNIP1,SPINK4,FEZ2,NFE2L2,RND3,UTRN,FLOT1,EPHA2,ARNT2,KLF6,FRMD6,SH3BP4,NREP,C12orf57,GABARAP,DDAH2,POLR2A,CCN2,NXN,PRCP,ZBTB4,SDCCAG8,GARNL3,ANKRD1,AXL,THADA,NCOR1,CFLAR",8,GMT,105,keep,itself,,1.0,0.0,0,True,9,2.55355841936133,PRMT5 TARGET GENES,PRMT5 TARGET GENES,2
3,TAFAZZIN_TARGET_GENES,TAFAZZIN_TARGET_GENES,0.0063141762642425,375,107,"PAQR4,ABCA2,AFMID,AJUBA,DYNC2I2,KPTN,ZFYVE28,SAE1,IDH3B,ATAT1,GSTP1,SLC7A6,C9,SKA2,CYP2E1,FSCN2,TFR2,PGAM1,MYO15B,SELENOW,MBLAC2,CELSR3,SNRPA1,FOXO6,GALK1,CBX2,TSEN54,NOL4L,HMCN1,PRR11,SACK1D,PEF1,MBD6,CORO6,KHNYN,STX16-NPEPL1,DIDO1,GPI,ZBTB39,VAC14,MAP3K15,RPAP2,DIS3L,PLCB3,POLR2D,MAB21L4,PCNA,ANKS6,FAM222A,MEST,RASGRP2,STX16,PIGW,MYBBP1A,RAPGEF3,NOTCH1,UBE2O,ASXL1,TSC2,LRIG2,ETV4,TK1,CORO1A,SMTN,SLC4A8,SLCO3A1,CSK,CHD8,IL17RB,SRCIN1,CRACR2A,CYB561D1,GPER1,EXOC3L4,TEPSIN,SUPV3L1,ZNF417,SAMD10,CLPB,RRP12,SYMPK,RPS6KA1,PKMYT1,PDZD7,EIF5A2,PIR,GPR3,CDK11A,GPAT4,CHDH,DDN,TXNRD2,SRSF10,MTHFR,CCDC88B,SNX8,ZDHHC8,STMN1,DHX34,PPP1R3E,MYO19,POLR3G,CDH24,CBLN3,CEP85,POLR3A,CLCN6",29,GMT,488,keep,itself,,1.0,0.0,0,True,13,2.1996832986681625,TAFAZZIN TARGET GENES,TAFAZZIN TARGET GENES,3
4,SOX10_TARGET_GENES,SOX10_TARGET_GENES,0.0088232330613909,202,46,"AKAP12,ST3GAL4,ECHDC1,LRP2BP,DHX29,TRAF3IP2,SPEF2,SH3KBP1,AKAP7,VMP1,MTMR12,MMP8,INPP4B,C5orf22,OARD1,CTNNA1,KDM3A,SDHC,BIN3,SLC38A9,OPHN1,WRN,TMED10,EGLN3,SPATA20,TBXAS1,NEDD9,RPL41,NTN4,FOXO3,CLIP4,LAMB3,SLC22A23,TMPRSS5,IGF1R,RNF144A,LSAMP,GIPC1,PLEKHB1,TPM4,MGAM2,LAMA4,UBE2Z,COL9A1,SPTBN1,EIF3E",26,GMT,318,keep,itself,,1.0,0.0,0,True,18,2.0543722489451826,SOX10 TARGET GENES,SOX10 TARGET GENES,4
5,MAPK3_TARGET_GENES,MAPK3_TARGET_GENES,0.0036726350334633,77,22,"JUNB,DNAJB1,LDLR,IER2,CD55,VMP1,SAT1,EEF1A1,MIDN,FOSL2,PLSCR1,KRT8,RBM4,HSPA1B,FLOT1,NR4A1,S100A16,IGF1R,EIF4A2,TPM4,ANXA2,H2BC21",7,GMT,108,keep,itself,,1.0,0.0,0,True,10,2.435022227338967,MAPK3 TARGET GENES,MAPK3 TARGET GENES,5
6,EGFR_TARGET_GENES,EGFR_TARGET_GENES,0.0041634273752594,24,9,"JUNB,VMP1,SEMA4B,EEF1A1,RHOB,TATDN3,NR4A1,C12orf57,DUSP5",3,GMT,36,keep,itself,,1.0,0.0,0,True,11,2.380549006554904,EGFR TARGET GENES,EGFR TARGET GENES,6
7,PBXIP1_TARGET_GENES,PBXIP1_TARGET_GENES,0.0080341399489364,181,43,"WIZ,ZMIZ1,EDC4,NCAPG2,AGAP3,THRSP,CLDN14,CFAP119,FGF21,SLC51A,CRELD2,KNSTRN,FBF1,DIPK1B,SHROOM1,JRK,HNRNPA2B1,CHAD,SH3BP2,PAH,WDHD1,QRFP,RCAN3,CTBP1,SAP25,DNMT1,ILF3,FBRSL1,CD19,CDCA5,IL18BP,ACY3,VWA2,GAL3ST2,PRKAR1B,TNS3,ZDHHC11,PARP2,CEP104,SAMD11,DEGS2,ZMIZ2,KIF21B",23,GMT,283,keep,itself,,1.0,0.0,0,True,17,2.0950606074411087,PBXIP1 TARGET GENES,PBXIP1 TARGET GENES,7
8,ARID3B_TARGET_GENES,ARID3B_TARGET_GENES,0.0342065730813469,107,29,"PAPLN,TC2N,BRD1,ITGA7,CAPN1,PGS1,NUDCD3,NCOA6,C1orf162,RASGRP2,FAM120A,SLC4A8,GGA3,QRFP,MYC,BRCA1,HIPK1,PASK,PRF1,EXOSC10,BRF1,MUC6,KNTC1,ARID1A,ANGEL1,ADCK1,USP48,CYB5RL,ATG16L2",25,GMT,198,keep,itself,,1.0,0.0,0,True,33,1.465890432579313,ARID3B TARGET GENES,ARID3B TARGET GENES,8
9,F10_TARGET_GENES,F10_TARGET_GENES,7.75235257041e-05,212,84,"ZFHX3,THG1L,SH3BGRL,RBMS1,UBE2E3,MAML2,FAM120B,CCN1,GNAL,ASF1A,TIAM2,SSBP2,HMGCS1,EPHA4,PKIB,SUMF1,LARP7,IST1,TMEM71,GSTA4,YWHAE,MMP10,EGLN3,LRRN1,DUSP4,B4GALT4,AGFG1,TCIM,NEDD9,GPX8,RBPMS,GABBR1,APPL2,CXXC4,DNAJB4,KCTD1,NRCAM,NAMPT,C12orf57,MARCKS,ARHGEF12,LRRC49,LTBP1,IGF1R,PRSS12,MYO6,CCN2,UBE2Z,DIAPH1,STAT3,PRTG,CREB3L2,FBXO11,STARD4,ITGB8,GTF3C3,AKAP10,TENM3,MAP4K3,LRBA,RAPGEF2,CDK6,ELOVL6,ARHGAP5,NRBP1,EML1,HMGN5,KIAA0232,PDGFC,RHOBTB3,MAP1B,RBBP5,PDE4B,CAPS2,CYFIP2,FGF2,CXCR4,PHIP,ARHGAP24,ANKRD6,ZNF821,CRACD,CSTPP1,NCAM1",11,GMT,289,keep,itself,,1.0,0.0,0,True,2,4.110566484163996,F10 TARGET GENES,F10 TARGET GENES,9
10,SOX15_TARGET_GENES,SOX15_TARGET_GENES,0.0128240124293159,3,3,"NOTCH1,MTF2,CELF2",18,GMT,6,keep,itself,,1.0,0.0,0,True,21,1.89197606972591,SOX15 TARGET GENES,SOX15 TARGET GENES,10
