"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","HIF1A","HT55","7.83936364667141472","0.00000001447559264906307","HIF1A","1","dorothea","1","7.83936364667141472","0.00000001447559264906307",NA,"","5","Literature--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=47); ARCHS4--Coexpression(rank=117); GTEx--Coexpression(rank=624); Enrichr--Queries(rank=834)","47","0.01220000000000000","Literature ChIP-seq,0.0122"
"ora","SP3","HT55","4.93947471943107441","0.00001149543157139467537","SP3","2","dorothea","2","4.93947471943107441","0.00001149543157139467537",NA,"","3","GTEx--Coexpression(rank=638); Enrichr--Queries(rank=1173); ARCHS4--Coexpression(rank=1230)","1099","0.39700000000000002","GTEx Coexpression,0.397"
"ora","ARNTL","HT55","4.66829455963314022","0.00002146374204986982445","ARNTL","3","dorothea","3","4.66829455963314022","0.00002146374204986982445",NA,"","4","ARCHS4--Coexpression(rank=147); ReMap--ChIP-seq(rank=207); Enrichr--Queries(rank=210); GTEx--Coexpression(rank=380)","333","0.09029000000000000","ARCHS4 Coexpression,0.09029"
"ora","AR","HT55","4.30778185509061018","0.00004922867478524135912","AR","4","dorothea","4","4.30778185509061018","0.00004922867478524135912",NA,"","5","ReMap--ChIP-seq(rank=8); Literature--ChIP-seq(rank=51); Enrichr--Queries(rank=273); ARCHS4--Coexpression(rank=315); GTEx--Coexpression(rank=607)","106","0.02694000000000000","ReMap ChIP-seq,0.02694"
"ora","FOXO3","HT55","4.21044410979661610","0.00006159647937247872168","FOXO3","5","dorothea","5","4.21044410979661610","0.00006159647937247872168",NA,"","4","Literature--ChIP-seq(rank=16); Enrichr--Queries(rank=635); GTEx--Coexpression(rank=685); ARCHS4--Coexpression(rank=1089)","357","0.09755999999999999","Literature ChIP-seq,0.09756"
"ora","ATF4","HT55","3.76837374438887318","0.00017046148031688970249","ATF4","6","dorothea","6","3.76837374438887318","0.00017046148031688970249",NA,"","4","ReMap--ChIP-seq(rank=30); GTEx--Coexpression(rank=223); Enrichr--Queries(rank=926); ARCHS4--Coexpression(rank=1419)","368","0.10100000000000001","ReMap ChIP-seq,0.101"
"ora","FOSL2","HT55","3.17508046929782317","0.00066822009332996210821","FOSL2","7","dorothea","7","3.17508046929782317","0.00066822009332996210821",NA,"","5","ENCODE--ChIP-seq(rank=15); ReMap--ChIP-seq(rank=16); Enrichr--Queries(rank=106); GTEx--Coexpression(rank=171); ARCHS4--Coexpression(rank=209)","212","0.05387000000000000","ReMap ChIP-seq,0.05387"
"ora","TP53","HT55","3.15106063035331907","0.00070621895459034621581","TP53","8","dorothea","8","3.15106063035331907","0.00070621895459034621581",NA,"","5","Literature--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=113); ARCHS4--Coexpression(rank=805); Enrichr--Queries(rank=873); GTEx--Coexpression(rank=1133)","661","0.20119999999999999","Literature ChIP-seq,0.2012"
"ora","VDR","HT55","3.05243648191989614","0.00088626483553971803150","VDR","9","dorothea","9","3.05243648191989614","0.00088626483553971803150",NA,"","5","ARCHS4--Coexpression(rank=20); Literature--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=51); GTEx--Coexpression(rank=133); Enrichr--Queries(rank=195)","48","0.01229000000000000","ARCHS4 Coexpression,0.01229"
"ora","TFAP2A","HT55","3.02314578608666862","0.00094810014700237761620","TFAP2A","10","dorothea","10","3.02314578608666862","0.00094810014700237761620",NA,"","6","ENCODE--ChIP-seq(rank=47); GTEx--Coexpression(rank=78); Literature--ChIP-seq(rank=127); ReMap--ChIP-seq(rank=135); ARCHS4--Coexpression(rank=278); Enrichr--Queries(rank=321)","193","0.04854000000000000","GTEx Coexpression,0.04854"
