Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,Pathway ID,Name,pvalue,DEG number,DEG Density,Intersecton size,DEGs in Intersection,Result,Reciprocal pvalue,Filtered,Versus,Versus Name,Is Reciprocal,Top Genes
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,MEK_UP.V1_UP,MEK_UP.V1_UP,1.14e-07,78,0.4,0,0,1.0,0.0,keep,itself,,True,"AREL1,MICAL2,ABCG1,CDC42BPB,SPTLC2,FADS2,CLDN9,SGCE,ALDH4A1,PLPP1,CAPN2,SGPP1,CLMN,CCNJL,EFHD2,UPK2,TUBB2A,TGFBI,SPTBN2,SORL1"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,PRC2_EED_DN.V1_DN,PRC2_EED_DN.V1_DN,4.07e-06,82,0.4249,0,0,1.0,0.0,keep,itself,,True,"ABCB8,SLC2A6,EHMT2,USP20,SLC26A1,TUBGCP2,FRS2,TACC3,TNIP1,TCIRG1,BCKDK,TNK2,CXCL12,PCDHGA3,THRAP3,CHST3,FADS2,HS6ST1,LIN7A,RIPK1"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,CAMP_UP.V1_DN,CAMP_UP.V1_DN,1.39e-05,72,0.3618,0,0,1.0,0.0,keep,itself,,True,"PTBP3,SEPTIN7,AKAP12,NPEPPS,MAP4K4,DLG5,LRRFIP1,BSN,ASAP2,USP38,TLN2,SNN,BAG6,ZFP36,EZR,UBTF,TJP1,MTMR9,SMARCC1,SLC2A3"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,TBK1.DF_DN,TBK1.DF_DN,0.000192,94,0.3287,0,0,1.0,0.0,keep,itself,,True,"AMMECR1,NUP58,SLK,CLOCK,SCAF11,KLF7,PKP4,RIOX2,PRRC2B,ITCH,UBL4A,NRIP1,NCOA3,NAA15,SIKE1,RPAP3,PANK3,HMBOX1,ZNF557,TTPAL"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,RPS14_DN.V1_DN,RPS14_DN.V1_DN,0.000229,62,0.3333,0,0,1.0,0.0,keep,itself,,True,"ACKR1,TSPO2,CDC20,CDC6,NUP155,TBRG4,REPS2,PCSK7,EIF2B3,DYRK3,TLN2,USP5,ELMO3,IPO4,SRD5A3,SH3TC2,CHAC1,CAD,VARS1,TUBB2A"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,LTE2_UP.V1_UP,LTE2_UP.V1_UP,0.000449,65,0.3457,0,0,1.0,0.0,keep,itself,,True,"CD302,PHACTR2,SECISBP2L,AKAP12,SPTLC2,B4GALT5,UBE3B,GGH,ALDH4A1,DEGS1,PPFIA3,LONP2,SGPP1,ASRGL1,FBXL18,CLMN,TST,TNNT1,SORL1,SORD"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,ATF2_UP.V1_DN,ATF2_UP.V1_DN,0.000679,62,0.3351,0,0,1.0,0.0,keep,itself,,True,"CXCL12,TREM1,EFEMP1,ABCA8,CD302,ARNT2,KLHL21,NUP58,CCP110,SDC3,HS2ST1,ITGBL1,PTER,NPIPA1,ACVR2A,PCSK7,BHLHE40,DGKD,SLC25A28,ITIH5"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,HOXA9_DN.V1_DN,HOXA9_DN.V1_DN,0.0012,62,0.3263,0,0,1.0,0.0,keep,itself,,True,"FCGR2A,NCAPD2,CDC6,APOBEC3B,FADS2,PTER,PER2,BHLHE40,GINS4,FZD6,STAM,NELFE,KCTD15,TAF4B,BRCA2,SQLE,SP1,SLC7A2,SLC2A3,SHMT1"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,CAHOY_ASTROGLIAL,CAHOY_ASTROGLIAL,0.0012,49,0.49,0,0,1.0,0.0,keep,itself,,True,"KIRREL3,NUAK2,BST2,LPIN3,UGT1A1,SERPINE1,LOX,LGALS3,LBP,FAS,HMOX1,ANXA4,ANXA1,FMOD,CTTN,EMP3,TMEM37,PRSS23,ATP8A1,NPVF"
ngs,GSE282081,ATF3_correlation,2D_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv,PRC2_EZH2_UP.V1_UP,PRC2_EZH2_UP.V1_UP,0.0015,54,0.2812,0,0,1.0,0.0,keep,itself,,True,"ORAI2,OPA3,KIAA0319L,MCTP1,C3orf52,CCNJL,UCP1,TBXAS1,SRD5A1,BPGM,SLC2A3,CDCP1,ERAP2,UBE2O,ATXN1,PCTP,PTPRB,PTHLH,ANKH,TBC1D19"
