"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_DLD1_HCT15_SW48","1","FOSB","10.67000000000000","ARCHS4 Coexpression,19;Enrichr Queries,6;GTEx Coexpression,7","DUSP5,EDN1,GDF15,TNFAIP3,NR1D1,CLU,ETS1,GADD45G,IQCN,NR4A3,GPNMB,MAFF,BHLHE40,LCN2,ID3,GBP2,MXD1,ATF3,HBEGF,WNT4,DDR2"
"DEG_DLD1_HCT15_SW48","2","CSRNP1","15.50000000000000","ARCHS4 Coexpression,3;GTEx Coexpression,28","DUSP5,ARHGAP30,NR4A3,NOCT,MAFF,BHLHE40,CASS4,TNFAIP3,MXD1,GBP2,ATF3,HBEGF"
"DEG_DLD1_HCT15_SW48","3","NR4A3","17.67000000000000","ARCHS4 Coexpression,5;Enrichr Queries,26;GTEx Coexpression,22","DUSP5,EDN1,IFITM10,GDF15,TNFAIP3,SLCO5A1,CLU,ETS1,GCNA,GADD45G,GPNMB,NOCT,MAFF,BHLHE40,ID3,GBP2,MXD1,KBTBD8,ATF3,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","4","MYRFL","22.00000000000000","ARCHS4 Coexpression,8;GTEx Coexpression,36","UNC5CL,NLRP6,TMEM236,SLC51A,PTPRH,SLC6A20,SDCBP2"
"DEG_DLD1_HCT15_SW48","5","ATF3","23.00000000000000","Literature ChIP-seq,3;ARCHS4 Coexpression,1;ENCODE ChIP-seq,77;Enrichr Queries,3;ReMap ChIP-seq,51;GTEx Coexpression,3","ECM1,UPK2,TNFAIP3,PTPRH,CLU,ETS1,OASL,RND1,MYLK,PARD6B,GPNMB,NOCT,NEU1,UPP1,GBP2,DUSP5,EDN1,AOC2,GDF15,MMP1,HSPA6,OSGIN1,NR1D1,SDCBP2,DHRS3,ESR2,GADD45G,IQCN,NR4A3,BHLHE40,MAFF,LCN2,ID3,MXD1,ABCG1,ATF3,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","6","FOS","26.40000000000000","ARCHS4 Coexpression,106;ENCODE ChIP-seq,6;Enrichr Queries,18;ReMap ChIP-seq,1;GTEx Coexpression,1","ECM1,UPK2,TNFAIP3,PTPRH,CLU,ETS1,RND1,PARD6B,GPNMB,NEU1,UPP1,MPZL3,GBP2,WNT4,DUSP5,EDN1,MMP1,GDF15,GLYCTK,HSPA6,IGFL2,OSGIN1,NR1D1,SDCBP2,TBX19,DHRS3,GADD45G,IQCN,NR4A3,SYNJ1,BHLHE40,MAFF,LCN2,ID3,NECTIN4,MXD1,KBTBD8,ATF3,PADI1,ABCG1,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","7","SNAI1","26.67000000000000","ARCHS4 Coexpression,2;Enrichr Queries,72;GTEx Coexpression,6","AOC3,DUSP5,EDN1,ECM1,IFITM10,GDF15,OSGIN1,TNFAIP3,ETS1,RND1,GADD45G,SHE,NR4A3,NOCT,MAFF,BHLHE40,ID3,UPP1,ATF3,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","8","GRHL3","27.33000000000000","ARCHS4 Coexpression,4;Enrichr Queries,51;GTEx Coexpression,27","DUSP5,ECM1,FGFBP1,EDN1,GDF15,UPK2,SPNS2,KRT13,CLU,SDCBP2,DHRS3,SLPI,GPNMB,BHLHE40,LCN2,ID3,UPP1,MPZL3,NECTIN4,PADI1,ATF3,DDR2,WNT4"
"DEG_DLD1_HCT15_SW48","9","JUN","30.00000000000000","Literature ChIP-seq,1;ARCHS4 Coexpression,58;ENCODE ChIP-seq,2;Enrichr Queries,79;ReMap ChIP-seq,11;GTEx Coexpression,29","TNXB,UPK2,TNFAIP3,PTPRH,SIPA1L2,CLU,ETS1,PARD6B,NOCT,CMYA5,UPP1,GBP2,MPZL3,DUSP5,EDN1,GDF15,GLYCTK,GREB1,OSGIN1,NR1D1,MCC,SDCBP2,DHRS3,GADD45G,IQCN,NR4A3,SLPI,BHLHE40,MAFF,ID3,MXD1,NECTIN4,KBTBD8,ATF3,ABCG1,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","10","NR4A1","31.50000000000000","ARCHS4 Coexpression,7;Enrichr Queries,28;ReMap ChIP-seq,89;GTEx Coexpression,2","TNXB,UPK2,TNFAIP3,PLCXD2,CLU,VSIR,SHE,NOCT,GBP2,DUSP5,EDN1,IFITM10,GDF15,GREB1,NR1D1,MCC,DHRS3,GADD45G,NR4A3,BHLHE40,MAFF,CASS4,LCN2,ID3,ATF3,HBEGF,DDR2"
"DEG_DLD1_HCT15_SW48","11","NFIL3","42.00000000000000","ARCHS4 Coexpression,20;Enrichr Queries,1;GTEx Coexpression,105","DUSP5,GDF15,TNFAIP3,CLU,ETS1,DHRS3,GADD45G,NR4A3,ARHGAP30,SLPI,GPNMB,NOCT,MAFF,BHLHE40,LCN2,ID3,UPP1,GBP2,MXD1,ATF3,DDR2,HBEGF"
