Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
PGM3_TARGET_GENES	PGM3_TARGET_GENES	1.00e-10	159	0.5933	0	0	1	0	keep	itself		True	SNRNP70,ATG16L2,DMWD,CLCN6,MTHFR,ARAP1,TRNAU1AP,TIMM22,RSAD1,MAP4,DALRD3,KLF10,QRICH1,TBC1D13,KIF1B,NLRX1,GRK4,STAT3,LENG1,ZNF532
NPM1_TARGET_GENES	NPM1_TARGET_GENES	5.18e-09	183	0.5027	0	0	1	0	keep	itself		True	CYB5D1,DNAJB4,FCHSD2,EFCAB7,KLHL21,BNIP3L,NOL9,ILK,ANAPC2,THOC1,ACTB,ZNF445,RNF115,TMEM18,TNIP2,GRK4,TLN1,IRF2BP1,HIF1AN,ZNF79
CASP3_TARGET_GENES	CASP3_TARGET_GENES	8.24e-08	4	0.2667	0	0	1	0	keep	itself		True	MT-ND5,MT-CO1,MT-CYB,MT-ND2
RARB_TARGET_GENES	RARB_TARGET_GENES	4.75e-07	3	0.4286	0	0	1	0	keep	itself		True	MT-ND4L,MT-ND3,MT-ND4
ZNF584_TARGET_GENES	ZNF584_TARGET_GENES	1.48e-06	163	0.4267	0	0	1	0	keep	itself		True	PPP1R15A,PANK4,SRSF4,FCHSD2,TAL1,ZFYVE1,HMBOX1,CXXC1,TXNDC15,TBC1D17,WSB1,MAN2A2,EHBP1L1,KDM2A,LSM10,SLC48A1,MUS81,C6orf89,UTP11,RALGDS
HAND1_TARGET_GENES	HAND1_TARGET_GENES	1.63e-06	245	0.497	0	0	1	0	keep	itself		True	DUSP1,SLC66A1,RAB12,MAPRE2,MNT,RERE,FRMPD2,CSRNP1,SSU72,FYN,KDM2A,PROSER3,SSH1,LUZP1,PEF1,ETV5,MARK4,AMT,CFAP44,KPTN
ZNF354B_TARGET_GENES	ZNF354B_TARGET_GENES	2.30e-06	124	0.5933	0	0	1	0	keep	itself		True	GPATCH3,SLC66A1,CLCN6,MTHFR,RNF220,DNAJC8,WDR81,TSC1,TOP3A,UBE4B,DVL2,CTNS,RUFY1,VPS11,GNPTG,KAT5,HEXA,VSIG10L,CEP162,GIT2
SRPK1_TARGET_GENES	SRPK1_TARGET_GENES	2.57e-06	231	0.5718	0	0	1	0	keep	itself		True	H6PD,WDR6,PRH1,WDR27,MOK,RAB33B,CSDE1,TTC23,QRICH1,NOL9,TMEM18,GRK4,ITM2B,NKTR,SEC22C,FBXL5,XPC,ZFP91,COL6A3,THAP1
ZNF623_TARGET_GENES	ZNF623_TARGET_GENES	4.63e-06	192	0.3992	0	0	1	0	keep	itself		True	CCNL2,COQ10A,CCDC57,NEURL4,PLEKHG2,VPS39,OSBPL5,KCNN1,DEPP1,CXXC1,EFCAB7,FLII,ZDHHC18,ANO8,WDR81,SUSD6,LUZP1,PNKP,ANAPC2,DDX17
PSMB5_TARGET_GENES	PSMB5_TARGET_GENES	6.03e-06	157	0.5048	0	0	1	0	keep	itself		True	ATF3,PPP1R15A,ZFP36,CCN1,JUNB,DUSP1,CCN2,MCL1,NXF1,PLK2,POLR2A,WSB1,SGK1,DALRD3,MED29,LMNA,FAM53C,ACTB,CYB561A3,TUBA1A
GTF2E2_TARGET_GENES	GTF2E2_TARGET_GENES	6.51e-06	224	0.5372	0	0	1	0	keep	itself		True	ATF3,PPP1R15A,EGR1,JUNB,DUSP1,KLF6,MCL1,CLASRP,DNAJB4,TTC4,SUPT7L,RNF220,C11orf24,ACP2,MAML1,TSC1,FAM53C,TMEM242,ARHGEF37,ANXA1
ZNF101_TARGET_GENES	ZNF101_TARGET_GENES	1.09e-05	292	0.5923	0	0	1	0	keep	itself		True	NICN1,GPS2,COQ10A,CCDC107,STK10,FRA10AC1,NEURL4,SLC25A28,PLEKHG2,CXXC1,EFCAB7,CYTH2,RFTN1,LUZP1,KBTBD4,MED29,PSMB6,SH2B3,TMEM94,RNF115
