term_id	term_name	p_value	term_size	intersection_size	intersection
BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY	4.9409208187e-06	21	14	BRCA2,RAD51,RAD9A,RAD1,NBN,MRE11,HUS1,FANCG,FANCF,FANCE,FANCD2,FANCA,CHEK2,RAD50
BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY	4.9155637071e-06	24	17	NCOR1,BAZ1B,KAT2B,NCOA1,ACTL6A,ARID1A,VDR,TSC2,SMARCC2,SMARCC1,SMARCA4,RXRA,PRMT1,EP300,CREBBP,CARM1,CHAF1A
BIOCARTA_BARD1_PATHWAY	BIOCARTA_BARD1_PATHWAY	0.0007074383683498	8	5	FANCG,FANCF,FANCE,FANCD2,FANCA
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	0.0027356039841455	14	10	SNRPG,SNRPE,SNRPD1,SNRPC,SNRPB2,SNRPF,SNRPD2,SNRPA1,SNRNP70,SRSF2
BIOCARTA_ATM_PATHWAY	BIOCARTA_ATM_PATHWAY	0.0009126721582928	20	10	RELA,RAD51,NFKBIA,NFKB1,NBN,MRE11,JUN,ABL1,CHEK2,RAD50
BIOCARTA_DICER_PATHWAY	BIOCARTA_DICER_PATHWAY	0.0008251322902948	5	4	AGO2,DICER1,AGO4,AGO3
BIOCARTA_PKC_PATHWAY	BIOCARTA_PKC_PATHWAY	0.0014891509069454	6	5	RELA,NFKBIA,NFKB1,GNAQ,PLCB1
BIOCARTA_PS1_PATHWAY	BIOCARTA_PS1_PATHWAY	0.0070819393890943	14	8	AXIN1,HNF1A,PSEN1,NOTCH1,RBPJ,GSK3B,DLL1,CTNNB1
BIOCARTA_TID_PATHWAY	BIOCARTA_TID_PATHWAY	0.0026444297289574	18	10	DNAJA3,LIN7A,TNFRSF1B,TNFRSF1A,RELA,RB1,NFKBIA,NFKB1,TAX1BP3,USH1C
BIOCARTA_MYOSIN_PATHWAY	BIOCARTA_MYOSIN_PATHWAY	0.0046867998943076	10	6	PKN1,PPP1R12B,GNAQ,GNA12,PLCB1,GNA13
BIOCARTA_PROTEASOME_PATHWAY	BIOCARTA_PROTEASOME_PATHWAY	0.0055789853363593	19	12	UBE2A,PSMB6,PSMB4,PSMB3,PSMA2,PSMA1,PSMB7,PSMB1,PSMA7,PSMA6,PSMA4,PSMA3
BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY	0.0070520599679102	15	9	FADD,RIPK1,TNFRSF1B,TNFRSF1A,RELA,NFKBIA,NFKB1,EP300,CREBBP
BIOCARTA_ARAP_PATHWAY	BIOCARTA_ARAP_PATHWAY	0.0038519302958221	17	11	CLTB,ARFGEF1,ASAP2,GBF1,ASAP1,ARF1,CYTH4,COPA,ARAP1,ARAP2,ARFGEF2
BIOCARTA_HIVNEF_PATHWAY	BIOCARTA_HIVNEF_PATHWAY	0.0077212253969467	55	21	FADD,RIPK1,CASP3,TNFRSF1B,TNFRSF1A,SPTAN1,RELA,RB1,RASA1,PSEN1,PAK2,NUMA1,NFKBIA,NFKB1,MAP3K5,MAP3K1,LMNA,XIAP,BIRC3,BIRC2,APAF1
BIOCARTA_ASBCELL_PATHWAY	BIOCARTA_ASBCELL_PATHWAY	0.0097611701668173	10	4	CD40,IL10,FAS,HLA-DRA
BIOCARTA_CARM_ER_PATHWAY	BIOCARTA_CARM_ER_PATHWAY	0.0073517195500887	24	12	HDAC4,NCOR2,HDAC3,NRIP1,TBP,CCND1,SPEN,EP300,CREBBP,PHB2,CARM1,SRA1
BIOCARTA_HES_PATHWAY	BIOCARTA_HES_PATHWAY	0.0096453502582378	12	7	HES7,HNF1A,NOTCH2,NOTCH1,RBPJ,GSK3B,DLL1
BIOCARTA_HCMV_PATHWAY	BIOCARTA_HCMV_PATHWAY	0.0077308710658276	17	16	MAP2K6,MAP2K3,MAP2K2,MAP2K1,MAPK1,PIK3R1,PIK3CA,MAPK14,CREB1,PIK3CG,SP1,RELA,RB1,NFKB1,MAP3K1,AKT1
BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.0158734412279881	15	9	PIK3CG,CASP3,DPF2,ITGB1,BIRC5,XIAP,MTOR,AKT1,CCT4
BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	0.0063295087800456	33	28	STAT3,SOS1,RAP1B,MAP2K2,MAP2K1,MAPK8,MAPK1,PIK3R1,PIK3CA,MET,HGF,GAB1,PTK2B,ELK1,DOCK1,PIK3CG,RASA1,RAF1,PTPN11,PTEN,PAK1,JUN,ITGB1,RAPGEF1,GRB2,CRKL,CRK,MAP4K1
BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY	0.0152860451646091	21	18	RPA1,BAX,MAPK8,ABCB1,NFKBIB,ATM,HSP90AA1,HSPA1A,HIF1A,GADD45A,TAF1,IGFBP3,DNAJB1,HIC1,FHL2,AKT1,EP300,NQO1
BIOCARTA_NOTCH_PATHWAY	BIOCARTA_NOTCH_PATHWAY	0.015712644202471	6	4	PSEN1,NOTCH1,RBPJ,DLL1
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY	0.0076399493401367	51	21	PIK3CG,APOA2,NCOR2,NCOR1,NCOA1,NRIP1,STAT5B,SP1,RXRA,RELA,RB1,PRKAR2A,PRKAR1B,NFKBIA,MYC,JUN,HSD17B4,EP300,CREBBP,NR1H3,SRA1
BIOCARTA_RARRXR_PATHWAY	BIOCARTA_RARRXR_PATHWAY	0.0143312191275605	7	5	NCOR2,KAT2B,NCOA1,TBP,RXRA
BIOCARTA_41BB_PATHWAY	BIOCARTA_41BB_PATHWAY	0.0262682204868948	15	7	RELA,NFKBIA,NFKB1,MAP3K5,MAP3K1,JUN,MAP4K5
BIOCARTA_VIP_PATHWAY	BIOCARTA_VIP_PATHWAY	0.0181967746139235	25	11	CALM3,RELA,PRKAR2A,PRKAR1B,PPP3CC,PPP3CA,NFKBIA,NFKB1,MYC,MAP3K1,GNAQ
BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY	0.0251025498706047	21	10	FADD,RIPK1,TNFRSF1B,TNFRSF1A,RELA,NFKBIA,NFKB1,MAP3K1,IL1A,TAB1
BIOCARTA_TERC_PATHWAY	BIOCARTA_TERC_PATHWAY	0.0256980156415702	6	4	SP3,SP1,RB1,NFYC
BIOCARTA_PRION_PATHWAY	BIOCARTA_PRION_PATHWAY	0.0287351987669257	12	5	LAMC1,DNAJB1,APLP1,HSPA5,GFAP
BIOCARTA_SLRP_PATHWAY	BIOCARTA_SLRP_PATHWAY	0.0223051790584609	4	3	FMOD,BGN,LUM
BIOCARTA_PPARG_PATHWAY	BIOCARTA_PPARG_PATHWAY	0.0466767044778217	8	5	NCOA1,RXRA,PPARG,EP300,CREBBP
BIOCARTA_CARM1_PATHWAY	BIOCARTA_CARM1_PATHWAY	0.0322374210266549	12	6	RXRA,PRKAR2A,PRKAR1B,EP300,CREBBP,CARM1
BIOCARTA_PITX2_PATHWAY	BIOCARTA_PITX2_PATHWAY	0.0427516462146547	16	8	LDB1,AXIN1,TRRAP,GSK3B,EP300,CTNNB1,CREBBP,KAT5
BIOCARTA_AGR_PATHWAY	BIOCARTA_AGR_PATHWAY	0.0222920053810071	30	13	ARHGEF6,UTRN,SP1,PAK2,PAK1,LAMA4,LAMA3,JUN,ITGB1,EGFR,DMD,DAG1,CHRM1
BIOCARTA_BTG2_PATHWAY	BIOCARTA_BTG2_PATHWAY	0.0347487623290245	10	6	CHAF1B,CCND1,RB1,PRMT1,FGF1,CHAF1A
BIOCARTA_DEATH_PATHWAY	BIOCARTA_DEATH_PATHWAY	0.0272071741364896	29	12	FADD,RIPK1,CASP3,SPTAN1,RELA,NFKBIA,NFKB1,LMNA,XIAP,BIRC3,BIRC2,APAF1
BIOCARTA_CDMAC_PATHWAY	BIOCARTA_CDMAC_PATHWAY	0.0456801295324407	15	7	RELA,RAF1,NFKBIA,NFKB1,MYC,JUN,PLCB1
BIOCARTA_TUBBY_PATHWAY	BIOCARTA_TUBBY_PATHWAY	0.0465116279069767	5	4	TUB,GNAQ,PLCB1,CHRM1
BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	0.045958795562599	23	9	STAT5B,BCR,RAF1,MYC,MAP3K1,JUN,GRB2,AKT1,CRKL
BIOCARTA_MELANOCYTE_PATHWAY	BIOCARTA_MELANOCYTE_PATHWAY	0.0306020939320796	7	4	RPS6KA1,KITLG,KIT,EP300
BIOCARTA_FXR_PATHWAY	BIOCARTA_FXR_PATHWAY	0.0311849735027502	7	4	RXRA,LDLR,ABCA1,NR1H3
BIOCARTA_TNFR2_PATHWAY	BIOCARTA_TNFR2_PATHWAY	0.0456769983686786	17	8	RIPK1,ELP1,TRAF3,TNFRSF1B,RELA,NFKBIA,NFKB1,MAP3K1
BIOCARTA_TEL_PATHWAY	BIOCARTA_TEL_PATHWAY	0.0473083197389885	17	15	XRCC5,TERT,TERF1,BCL2,PRKCA,IGF1R,HSP90AA1,XRCC6,TNKS,TEP1,RB1,MYC,KRAS,AKT1,EGFR
BIOCARTA_TNFR1_PATHWAY	BIOCARTA_TNFR1_PATHWAY	0.0344622243265099	29	11	FADD,RIPK1,CASP3,TNFRSF1A,SPTAN1,RB1,PAK2,PAK1,MAP3K1,LMNA,JUN
BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	0.0410958904109589	81	26	MAP4K4,MAPKAPK2,RIPK1,MAP4K3,MAPKAPK3,SP1,RPS6KA2,RPS6KA1,RELA,RAF1,MAP2K5,MAPK10,PAK2,PAK1,NFKBIA,NFKB1,MYC,MAP3K11,MAP3K9,MAP3K5,MAP3K1,JUN,GRB2,MAP4K1,MAP4K5,MAP3K2
