Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,BIOCARTA_VDR_PATHWAY,BIOCARTA_VDR_PATHWAY,4.9155637071e-06,24,17,"NCOR1,BAZ1B,KAT2B,NCOA1,ACTL6A,ARID1A,VDR,TSC2,SMARCC2,SMARCC1,SMARCA4,RXRA,PRMT1,EP300,CREBBP,CARM1,CHAF1A",1,GMT,24,keep,itself,,1.0,0.0,0,True,1,5.30842667094579,VDR PATHWAY,VDR PATHWAY,1
2,BIOCARTA_RARRXR_PATHWAY,BIOCARTA_RARRXR_PATHWAY,0.0143312191275605,7,5,"NCOR2,KAT2B,NCOA1,TBP,RXRA",23,GMT,7,keep,BIOCARTA_VDR_PATHWAY,BIOCARTA_VDR_PATHWAY,0.2857,0.336,3,False,21,1.8437168634860075,RARRXR PATHWAY,RARRXR PATHWAY,2
3,BIOCARTA_FXR_PATHWAY,BIOCARTA_FXR_PATHWAY,0.0311849735027502,7,4,"RXRA,LDLR,ABCA1,NR1H3",40,GMT,7,keep,itself,,1.0,0.0,0,True,34,1.5060546206240493,FXR PATHWAY,FXR PATHWAY,3
4,BIOCARTA_ATRBRCA_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,4.9409208187e-06,21,14,"BRCA2,RAD51,RAD9A,RAD1,NBN,MRE11,HUS1,FANCG,FANCF,FANCE,FANCD2,FANCA,CHEK2,RAD50",0,GMT,22,keep,itself,,1.0,0.0,0,True,2,5.306192105891438,ATRBRCA PATHWAY,ATRBRCA PATHWAY,4
5,BIOCARTA_BARD1_PATHWAY,BIOCARTA_BARD1_PATHWAY,0.0007074383683498,8,5,"FANCG,FANCF,FANCE,FANCD2,FANCA",2,GMT,8,keep,BIOCARTA_ATRBRCA_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,0.375,0.4897,5,False,3,3.1503113896573693,BARD1 PATHWAY,BARD1 PATHWAY,5
6,BIOCARTA_DICER_PATHWAY,BIOCARTA_DICER_PATHWAY,0.0008251322902948,5,4,"AGO2,DICER1,AGO4,AGO3",5,GMT,5,keep,itself,,1.0,0.0,0,True,4,3.083476417099542,DICER PATHWAY,DICER PATHWAY,6
7,BIOCARTA_ATM_PATHWAY,BIOCARTA_ATM_PATHWAY,0.0009126721582928,20,10,"RELA,RAD51,NFKBIA,NFKB1,NBN,MRE11,JUN,ABL1,CHEK2,RAD50",4,GMT,20,keep,itself,,1.0,0.0,0,True,5,3.0396851977269312,ATM PATHWAY,ATM PATHWAY,7
8,BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,0.0152860451646091,21,18,"RPA1,BAX,MAPK8,ABCB1,NFKBIB,ATM,HSP90AA1,HSPA1A,HIF1A,GADD45A,TAF1,IGFBP3,DNAJB1,HIC1,FHL2,AKT1,EP300,NQO1",20,GMT,21,keep,itself,,1.0,0.0,0,True,22,1.815704861569602,P53HYPOXIA PATHWAY,P53HYPOXIA PATHWAY,8
9,BIOCARTA_PKC_PATHWAY,BIOCARTA_PKC_PATHWAY,0.0014891509069454,6,5,"RELA,NFKBIA,NFKB1,GNAQ,PLCB1",6,GMT,7,keep,BIOCARTA_ATM_PATHWAY,BIOCARTA_ATM_PATHWAY,0.2857,0.1053,3,False,6,2.8270612896670166,PKC PATHWAY,PKC PATHWAY,9
10,BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_MYOSIN_PATHWAY,0.0046867998943076,10,6,"PKN1,PPP1R12B,GNAQ,GNA12,PLCB1,GNA13",9,GMT,11,keep,itself,,1.0,0.0,0,True,10,2.329123588543627,MYOSIN PATHWAY,MYOSIN PATHWAY,10
11,BIOCARTA_TID_PATHWAY,BIOCARTA_TID_PATHWAY,0.0026444297289574,18,10,"DNAJA3,LIN7A,TNFRSF1B,TNFRSF1A,RELA,RB1,NFKBIA,NFKB1,TAX1BP3,USH1C",8,GMT,19,keep,BIOCARTA_PKC_PATHWAY,BIOCARTA_PKC_PATHWAY,0.1238,0.2857,3,False,7,2.577667969099344,TID PATHWAY,TID PATHWAY,11
12,BIOCARTA_BTG2_PATHWAY,BIOCARTA_BTG2_PATHWAY,0.0347487623290245,10,6,"CHAF1B,CCND1,RB1,PRMT1,FGF1,CHAF1A",34,GMT,11,keep,itself,,1.0,0.0,0,True,37,1.4590606593687583,BTG2 PATHWAY,BTG2 PATHWAY,12
13,BIOCARTA_TERC_PATHWAY,BIOCARTA_TERC_PATHWAY,0.0256980156415702,6,4,"SP3,SP1,RB1,NFYC",27,GMT,6,keep,itself,,1.0,0.0,0,True,29,1.5901004108783767,TERC PATHWAY,TERC PATHWAY,13
14,BIOCARTA_SM_PATHWAY,BIOCARTA_SM_PATHWAY,0.0027356039841455,14,10,"SNRPG,SNRPE,SNRPD1,SNRPC,SNRPB2,SNRPF,SNRPD2,SNRPA1,SNRNP70,SRSF2",3,GMT,14,keep,itself,,1.0,0.0,0,True,8,2.5629467724301813,SM PATHWAY,SM PATHWAY,14
15,BIOCARTA_ARAP_PATHWAY,BIOCARTA_ARAP_PATHWAY,0.0038519302958221,17,11,"CLTB,ARFGEF1,ASAP2,GBF1,ASAP1,ARF1,CYTH4,COPA,ARAP1,ARAP2,ARFGEF2",12,GMT,17,keep,itself,,1.0,0.0,0,True,9,2.4143215804295712,ARAP PATHWAY,ARAP PATHWAY,15
16,BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_PROTEASOME_PATHWAY,0.0055789853363593,19,12,"UBE2A,PSMB6,PSMB4,PSMB3,PSMA2,PSMA1,PSMB7,PSMB1,PSMA7,PSMA6,PSMA4,PSMA3",10,GMT,19,keep,itself,,1.0,0.0,0,True,11,2.2534447800749526,PROTEASOME PATHWAY,PROTEASOME PATHWAY,16
17,BIOCARTA_MET_PATHWAY,BIOCARTA_MET_PATHWAY,0.0063295087800456,33,28,"STAT3,SOS1,RAP1B,MAP2K2,MAP2K1,MAPK8,MAPK1,PIK3R1,PIK3CA,MET,HGF,GAB1,PTK2B,ELK1,DOCK1,PIK3CG,RASA1,RAF1,PTPN11,PTEN,PAK1,JUN,ITGB1,RAPGEF1,GRB2,CRKL,CRK,MAP4K1",19,GMT,33,keep,itself,,1.0,0.0,0,True,12,2.198629993362359,MET PATHWAY,MET PATHWAY,17
18,BIOCARTA_HCMV_PATHWAY,BIOCARTA_HCMV_PATHWAY,0.0077308710658276,17,16,"MAP2K6,MAP2K3,MAP2K2,MAP2K1,MAPK1,PIK3R1,PIK3CA,MAPK14,CREB1,PIK3CG,SP1,RELA,RB1,NFKB1,MAP3K1,AKT1",17,GMT,17,keep,itself,,1.0,0.0,0,True,18,2.1117715697596413,HCMV PATHWAY,HCMV PATHWAY,18
19,BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,0.0158734412279881,15,9,"PIK3CG,CASP3,DPF2,ITGB1,BIRC5,XIAP,MTOR,AKT1,CCT4",18,GMT,15,keep,itself,,1.0,0.0,0,True,24,1.7993289116625228,BCELLSURVIVAL PATHWAY,BCELLSURVIVAL PATHWAY,19
20,BIOCARTA_AGR_PATHWAY,BIOCARTA_AGR_PATHWAY,0.0222920053810071,30,13,"ARHGEF6,UTRN,SP1,PAK2,PAK1,LAMA4,LAMA3,JUN,ITGB1,EGFR,DMD,DAG1,CHRM1",33,GMT,33,keep,itself,,1.0,0.0,0,True,26,1.6518508607826503,AGR PATHWAY,AGR PATHWAY,20
21,BIOCARTA_RELA_PATHWAY,BIOCARTA_RELA_PATHWAY,0.0070520599679102,15,9,"FADD,RIPK1,TNFRSF1B,TNFRSF1A,RELA,NFKBIA,NFKB1,EP300,CREBBP",11,GMT,15,keep,BIOCARTA_PKC_PATHWAY,BIOCARTA_PKC_PATHWAY,0.1846,0.2857,3,False,13,2.151684003289653,RELA PATHWAY,RELA PATHWAY,21
