"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"HIF1A","HIF1A human","11/83","0.000003701375641015494","0.0009586562910230128","0","0","6.4910540999514801","81.18235444501914344","NT5E;EGLN3;TUBB3;PLAU;RORA;CA9;TLR6;NR3C1;MUC3A;MET;HIF1A"
"JUN","JUN mouse","13/131","0.000012922253143825579","0.0016734317821254128","0","0","4.6901761819803749","52.79524811567195286","NR3C1;CXCL2;SERPINB5;FOSL1;SOCS3;IL6;COL3A1;PLAU;IL1B;ALDH1A1;GNRH1;CCL2;MET"
"SFPQ","SFPQ human","3/6","0.000243097207449734644","0.0209873922431604194","0","0","41.9055793991416294","348.74029200377339066","CXCL8;STAT6;DNAAF4"
"ZFP36","ZFP36 human","3/8","0.000657186028300258654","0.0318926778932060381","0","0","25.1407725321888407","184.22010263008829156","IL6;CXCL8;HIF1A"
"SP1","SP1 mouse","16/270","0.000679611372891854868","0.0318926778932060381","0","0","2.6805722132415566","19.55206539944364508","ECM1;SLC11A1;HMGA1;HMGA2;FBLN1;SLC2A3;BMP7;SLC7A5;SOCS3;IL6;COL1A2;BFSP1;FABP6;CCL2;LHX4;MET"
"RELA","RELA human","17/301","0.000801196161910895286","0.0318926778932060381","0","0","2.5489140595787112","18.17223998996315970","CXCL8;TNFRSF9;CFI;FN1;HIF1A;CXCL2;SLC25A27;SOCS3;IL6;COL1A2;PLAU;IL1B;PDK4;REPS2;BDKRB1;CCL2;UPP1"
"NFKB1","NFKB1 human","17/303","0.000861964267383946909","0.0318926778932060381","0","0","2.5308264744105453","17.85826260420587985","CXCL8;TNFRSF9;CFI;FN1;HIF1A;CXCL2;SLC25A27;SOCS3;IL6;COL1A2;PLAU;IL1B;PDK4;REPS2;BDKRB1;CCL2;UPP1"
"ATF4","ATF4 human","5/35","0.001260733596472393388","0.0408162501857937329","0","0","7.0046695402298846","46.76360469393018349","IL6;CXCL8;PLAU;CCL2;CA9"
"HDAC2","HDAC2 human","4/27","0.003415314080851032056","0.0982851496600463531","0","0","7.2961196820944370","41.43820826980061156","CXCL8;COL1A2;CCL2;BMP7"
"EGR1","EGR1 human","7/88","0.004626358604775965104","0.1198226878636974857","0","0","3.6382341937897498","19.55909317547455828","IL6;CXCL8;PLAU;UBE2S;FN1;SPRY1;HIF1A"
"RFX5","RFX5 human","3/18","0.008044125388226016499","0.1528876499355156515","0","0","8.3759656652360519","40.39571793552287460","COL1A2;HLA-DOA;HLA-DPA1"
"SP1","SP1 human","20/472","0.008305048613369543295","0.1528876499355156515","0","0","1.8801860575122691","9.00776774435214200","GDA;HMGA1;HMGA2;RORA;FBLN1;AREG;CYP3A5;SERPINB5;SLC7A5;NT5E;IL6;FABP6;PLAU;HSD17B2;CCL2;BDKRB1;CA9;SLC39A1;MET;HCN2"
"XBP1","XBP1 human","3/19","0.009388407770952204509","0.1528876499355156515","0","0","7.8520654506437770","36.65563669883632514","IL6;CXCL8;CCL2"
"STAT6","STAT6 human","4/36","0.009716150191641707498","0.1528876499355156515","0","0","5.2416666666666663","24.28970411962464837","EGLN3;CXCL8;COL1A2;SIDT1"
"FOS","FOS mouse","5/56","0.009937548284962060066","0.1528876499355156515","0","0","4.1159567275185935","18.98046666542215988","SOCS3;IL6;PLAU;GNRH1;NR3C1"
"HNF1B","HNF1B mouse","2/7","0.010657535797736655478","0.1528876499355156515","0","0","16.7246252676659530","75.95468580062589581","SOCS3;KIF12"
"VHL","VHL human","3/20","0.010855801769801864606","0.1528876499355156515","0","0","7.3898005554152988","33.42447890759898144","KLF10;CA9;HIF1A"
"EP300","EP300 mouse","5/60","0.013172791465166339142","0.1528876499355156515","0","0","3.8158307210031346","16.52102767008299722","SOCS3;IL6;COL1A2;FN1;TXNIP"
"SP3","SP3 mouse","6/83","0.013321067792733178384","0.1528876499355156515","0","0","3.2740736585229024","14.13878736095273680","SOCS3;IL6;HMGA2;SLC2A3;FBLN1;MET"
"RBMX","RBMX human","2/8","0.013990997070023764373","0.1528876499355156515","0","0","13.9364739471805859","59.49956272108099853","FOSL1;TXNIP"
"RNF2","RNF2 mouse","2/8","0.013990997070023764373","0.1528876499355156515","0","0","13.9364739471805859","59.49956272108099853","HOXB8;HOXB6"
"SMAD7","SMAD7 mouse","2/8","0.013990997070023764373","0.1528876499355156515","0","0","13.9364739471805859","59.49956272108099853","COL1A2;MET"
"AHR","AHR human","3/22","0.014167195360819983749","0.1528876499355156515","0","0","6.6112491529252315","28.14293842926528910","IL6;IL1B;CA9"
"REL","REL human","3/22","0.014167195360819983749","0.1528876499355156515","0","0","6.6112491529252315","28.14293842926528910","IL6;IL1B;CCL2"
"IRF8","IRF8 mouse","3/23","0.016013970572981286317","0.1581836103323799037","0","0","6.2803648068669524","25.96487313778080264","CD8A;SLC11A1;IL1B"
"VDR","VDR human","4/42","0.016547387096603471957","0.1581836103323799037","0","0","4.4126768534238821","18.09871356099115047","IL6;CXCL8;CALB1;CYP3A5"
"SP3","SP3 human","7/113","0.017173232931659562078","0.1581836103323799037","0","0","2.7765866209262442","11.28516791435116318","SOCS3;HSD17B2;HMGA2;RORA;FBLN1;CA9;CYP3A5"
"ASCL1","ASCL1 mouse","2/9","0.017711678376984622135","0.1581836103323799037","0","0","11.9449372896910369","48.18027558757012940","DLL4;RND3"
"POU3F2","POU3F2 human","2/9","0.017711678376984622135","0.1581836103323799037","0","0","11.9449372896910369","48.18027558757012940","CDH13;GNRH1"
"SRF","SRF human","3/25","0.020094240764545596295","0.1631458069356982454","0","0","5.7088373000390167","22.30626577154299284","FOSL1;PLAU;UBE2S"
