term_id	term_name	p_value	term_size	intersection_size	intersection
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	5.217663e-10	87	67	RPL41,RPS26,FAU,RPL35,RPL19,RPS15,RPL38,RPL36,RPL8,RPL26,RPL13,RPL14,RPL28,RPL12,RPL36A,RPSA,RPL10,RPS2,RPL29,RPL7A,RPS9,RPS14,RPS27A,RPL37A,RPL27A,RPL24,RPS19,RPL10A,RPS8,RPS7,RPS3,RPL27,RPLP2,RPL23,RPS16,RPL37,RPL23A,RPS10,RPS28,RPL32,RPL6,RPL11,RPL21,RPS18,RPL39,UBA52,RPLP1,RPL18,RPS13,RPL13A,RPS24,RPS27,RPL3,RPS21,RPL35A,RPL34,RPS6KB2,RPL15,RPS20,RPL30,RPS6,RPS6KB1,RPS25,RPS29,RPL5,RPLP0,RPL18A
WP_BURN_WOUND_HEALING	WP_BURN_WOUND_HEALING	4.053507571e-07	71	30	CNN2,CXCL14,COL1A1,VIM,TAGLN,F13A1,PDGFRB,KLF4,SERPINH1,S100A6,PFN1,S100A11,TIMP2,MYD88,NFKB1,SPARC,TGFB2,SMAD3,ICAM1,BAX,ELN,AKT1,TNFAIP3,HMGB1,NFKBIA,FGFR2,KRT6A,TP53,TIMP1,FN1
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	2.42689287008e-05	44	25	SQLE,CH25H,DHCR24,LBR,FASN,GGPS1,CYP27A1,SREBF2,FDFT1,MVK,HSD17B7,TM7SF2,FADS1,MSMO1,IDI1,SC5D,ACSL3,MYLIP,HMGCS1,HMGCR,ABCA1,ACSL4,ABCG1,SREBF1,SCD
WP_CAFFEINE_IN_MYOCYTES	WP_CAFFEINE_IN_MYOCYTES	1.43038842019e-05	24	8	TNNC1,ACTB,ACTG1,TPM1,MYL9,TPM4,MYL6,TPM3
WP_PROTEASOME_DEGRADATION	WP_PROTEASOME_DEGRADATION	0.0001809621254863	59	34	PSMC4,PSMC3,PSMD6,PSMD13,PSMD11,PSMB3,PSMB7,PSMC5,PSMA7,H2AX,PSMB6,PSME3,H2AZ1,PSMD3,PSMB5,PSMD9,PSMB4,PSMA5,PSMD8,PSMD5,PSMD4,HLA-C,PSMD12,PSMB8,PSMC2,PSMB1,HLA-A,PSMB10,HLA-E,NEDD4,PSMB2,PSMA2,PSMD2,PSME2
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	0.0005571282557508	16	10	PRKAA1,FASN,SREBF2,PPARGC1A,HMGCS1,HMGCR,ABCA1,PPARA,SREBF1,SCD
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.0007495019434309	18	6	THBS1,ITGB5,COL4A2,COL5A3,COL6A1,COL6A3
WP_BETAGLOBIN_GENE_EXPRESSION_REGULATION	WP_BETAGLOBIN_GENE_EXPRESSION_REGULATION	0.0012210537510213	17	10	NR2C1,NR2C2,PPARGC1A,GATAD2B,CHD3,LDB1,LMO2,KDM1A,BCL11A,MYB
WP_EBOLA_VIRUS_INFECTION_IN_HOST	WP_EBOLA_VIRUS_INFECTION_IN_HOST	1.62015879524e-05	106	26	CAV1,EGFR,AXL,ITGA3,ACTB,ACTG1,CAV2,NPC2,RHOB,FLNA,CLTB,CTSB,NFKB1,PIK3R1,FLNB,ITGA2,ACTN1,RELB,C1QBP,VPS11,VPS33A,CLTA,HLA-DOB,FOLR1,TOP1,AKT1
WP_EXERCISE_AND_HYPERTROPHY_IN_SKELETAL_MUSCLE	WP_EXERCISE_AND_HYPERTROPHY_IN_SKELETAL_MUSCLE	0.0014629854348831	15	5	ANKRD1,CCN1,WDR1,IFRD1,DUSP14
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	0.0009972438012602	29	7	TNNC1,ACTG1,TPM1,VIM,MYL9,TPM4,TPM3
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	0.0023038188869093	29	15	DGAT1,SQLE,DHCR24,LBR,CD36,FDFT1,MVK,HSD17B7,TM7SF2,MSMO1,IDI1,SC5D,HMGCS1,HMGCR,ABCA1
WP_TGFBETA_RECEPTOR_SIGNALING	WP_TGFBETA_RECEPTOR_SIGNALING	0.0013072620765721	46	12	THBS1,SERPINE1,LIF,BMP4,RUNX3,SMAD7,SMAD6,NFKB1,TFE3,SMAD3,HRAS,LEF1
WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS	WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS	0.000363581865914	50	13	THBS1,SERPINE1,LIF,BMP4,RUNX3,SMAD7,SMAD6,LTBP3,NFKB1,TFE3,SMAD3,HRAS,LEF1
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	0.0009038143438811	35	10	ANXA1,ANXA2,S100A6,ANXA3,HPGD,S100A10,EDN1,PPARG,ANXA8,HSD11B2
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.0005066198777877	50	22	ACTB,ACTG1,TUBB6,EZR,TUBB2A,KRT18,TUBA1C,NCL,TUBB,TUBB4B,ARPC4,CLDN1,TUBB2B,CTTN,TUBA4A,ARPC5L,YWHAZ,ROCK1,ARPC5,ARPC2,ROCK2,RHOA
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	0.0009766696645813	62	11	ANKRD1,ENC1,PLK2,ANGPTL4,TNS4,SCNN1A,PDE4B,CAVIN2,ACKR3,GADD45B,HSP90AA1
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	0.0034762720136563	13	7	RRM2,UMPS,PUS1,RRM2B,TYMS,NT5C3A,DHODH
