term_id	term_name	p_value	term_size	intersection_size	intersection
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	1e-10	43	32	CYP2E1,CYP4A11,CYP2C8,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CYP3A43,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYP4F2,CYP1B1,CYP2C18,HMOX1,CYP4F11,CYP39A1,CYP2B6,CYP21A2,CYP4F8,CYP3A5,CYP2J2,CYP7B1,CYP4V2
GOMF_MONOOXYGENASE_ACTIVITY	GOMF_MONOOXYGENASE_ACTIVITY	1e-10	98	52	CYP2E1,CYP4A11,CYP2C8,CYP8B1,FMO3,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,DBH,AKR1D1,PAH,CYP3A7,AKR1C4,CYP1A1,CYP2A7,AGMO,AKR1C1,CYP4F22,CYP3A43,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYP27A1,AKR1C2,CYP4F2,CYP1B1,CYP2C18,KMO,HMOX1,MSMO1,CYP26A1,FMO2,OSGIN1,CYP4F11,CYP39A1,CYP2B6,CYP21A2,FMO4,CYP11A1,PCBD1,FMO5,CYP4F8,FAXDC2,CYP3A5,CYP2J2,CYP7B1,CYP4V2
GOMF_IRON_ION_BINDING	GOMF_IRON_ION_BINDING	1e-10	140	55	CYP2E1,CYP4A11,CYP2C8,TF,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CDO1,PAH,CYP3A7,AOX1,CYP1A1,CYP2A7,AGMO,CYP4F22,CYP3A43,BBOX1,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYP27A1,FTL,CYP4F2,CYP1B1,CYP2C18,MSMO1,CYP26A1,P4HA1,CYP4F11,HAAO,CYP39A1,PLOD2,CYP2B6,SC5D,PHF8,ALOX15B,CYP21A2,CYP11A1,HBA2,HBA1,CYP4F8,FAXDC2,ACP5,PHYH,ADI1,CYP3A5,CYP2J2,CYP7B1,CYP4V2
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	1e-10	174	62	CYP2E1,CYP4A11,CYP2C8,CYP8B1,FMO3,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,DBH,AKR1D1,PAH,CYP3A7,AKR1C4,CYP1A1,CYP2A7,AGMO,AKR1C1,CYP4F22,CYP3A43,BBOX1,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,KDM8,CYP27A1,POR,AKR1C2,CYP4F2,CYP1B1,CYP2C18,KMO,HMOX1,MSMO1,CYP26A1,P4HA1,FMO2,CYP4F11,CYP39A1,PLOD2,CYP2B6,SC5D,PHF8,FADS6,KDM2B,CYP21A2,FMO4,CYP11A1,PCBD1,FMO5,CYP4F8,FAXDC2,PHYH,CYP3A5,CYP2J2,CYP7B1,CYP4V2,JMJD4
GOMF_VITAMIN_BINDING	GOMF_VITAMIN_BINDING	1e-10	134	58	GC,RBP4,ADH4,AFM,ALB,AGXT,AGXT2,TAT,NPC1L1,DBH,C8G,OGDHL,ETNPPL,FTCD,SEC14L2,CBS,GNMT,KYNU,RBP5,PC,SDS,SHMT1,TTPA,CSAD,LRAT,MTHFS,GPT2,MMAB,ABAT,P4HA1,AADAT,SHMT2,CTH,GGCX,PLOD2,GOT2,GLDC,PNPO,FOLR1,MTARC2,GOT1,SLC19A1,FTCDNL1,ALAS1,MMACHC,PSAT1,KYAT1,DHTKD1,SLC46A1,PHYH,RBP1,HLCS,MOCOS,HACL1,SCLY,PDXK,PYGL,UROS
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	1e-10	137	41	SERPIND1,ITIH2,AMBP,ITIH3,SERPINC1,AHSG,ITIH4,SERPINA3,ITIH1,SPP2,SERPINA11,SERPINA4,HRG,KNG1,SERPINA7,SERPINF2,LPA,SERPINA5,FETUB,SERPINA6,C5,SERPINA10,AGT,SERPINA12,SERPINA1,SLCO1B3,SLCO1B3-SLCO1B7,PZP,C4B,CSTA,C4A,SERPINE1,PEBP1,SERPING1,C3,PROS1,TFPI,TIMP1,SERPINB3,RENBP,SORL1
GOMF_STEROID_HYDROXYLASE_ACTIVITY	GOMF_STEROID_HYDROXYLASE_ACTIVITY	1.2629471e-09	25	19	CYP2C8,CYP8B1,CYP3A4,CYP2C9,CYP1A2,CYP3A7,CYP1A1,CYP3A43,CYP7A1,CYP17A1,CYP2C19,CYP27A1,CYP1B1,CYP39A1,CYP2B6,CYP21A2,CYP11A1,CYP3A5,CYP7B1
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	1.754298e-10	78	27	SERPIND1,ITIH2,AMBP,ITIH3,SERPINC1,ITIH4,SERPINA3,ITIH1,SERPINA11,SERPINA4,HRG,SERPINA7,SERPINF2,SERPINA5,SERPINA6,SERPINA10,AGT,SERPINA12,SERPINA1,SLCO1B3,SLCO1B3-SLCO1B7,PZP,SERPINE1,PEBP1,SERPING1,TFPI,SERPINB3
GOMF_TETRAPYRROLE_BINDING	GOMF_TETRAPYRROLE_BINDING	1e-10	135	53	CYP2E1,AMBP,CYP4A11,CYP2C8,CYP8B1,HRG,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CBS,CYP4F22,CYP3A43,TDO2,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYB5A,CYP27A1,CYP4F2,STEAP3,CYP1B1,CYP2C18,MMAB,HMOX1,CYP26A1,CYP4F11,CYP39A1,CYP2B6,PGRMC1,CYP21A2,CAT,GUCY1A2,BACH1,CYP11A1,IDO2,HBB,HEBP1,MMACHC,HBA2,HBA1,CYP4F8,CYP3A5,CYP2J2,CYP7B1,CYP4V2
GOMF_COMPLEMENT_BINDING	GOMF_COMPLEMENT_BINDING	4.1932788e-09	25	16	APCS,CRP,C8A,CFHR2,CFHR5,CFHR3,MASP2,CFHR1,CFHR4,C4B,C4A,CFB,CFH,ITGB2,ITGAM,VSIG4
