Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	1.00e-10	32	0.7111	0	0	1	0	keep	itself		True	CYP2E1,CYP4A11,CYP2C8,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CYP3A43,CYP2A13,CYP4F3,CYP7A1,CYP17A1,CYP2C19,CYP4F2
GOMF_MONOOXYGENASE_ACTIVITY	GOMF_MONOOXYGENASE_ACTIVITY	1.00e-10	52	0.4815	45	32	5.16e-05	1	exclude	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	False	CYP2E1,CYP4A11,CYP2C8,CYP8B1,FMO3,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,DBH,AKR1D1,PAH,CYP3A7,AKR1C4,CYP1A1,CYP2A7,AGMO,AKR1C1
GOMF_VITAMIN_BINDING	GOMF_VITAMIN_BINDING	1.00e-10	58	0.3841	0	0	1	0	keep	itself		True	GC,RBP4,ADH4,AFM,ALB,AGXT,AGXT2,TAT,NPC1L1,DBH,C8G,OGDHL,ETNPPL,FTCD,SEC14L2,CBS,GNMT,KYNU,RBP5,PC
GOMF_IRON_ION_BINDING	GOMF_IRON_ION_BINDING	1.00e-10	55	0.3571	42	31	3.10e-09	0.1961	exclude	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	False	CYP2E1,CYP4A11,CYP2C8,TF,CYP8B1,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CDO1,PAH,CYP3A7,AOX1,CYP1A1,CYP2A7,AGMO,CYP4F22,CYP3A43
GOMF_TETRAPYRROLE_BINDING	GOMF_TETRAPYRROLE_BINDING	1.00e-10	53	0.351	44	32	1.07e-09	0.2889	exclude	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	False	CYP2E1,AMBP,CYP4A11,CYP2C8,CYP8B1,HRG,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,CYP3A7,CYP1A1,CYP2A7,CBS,CYP4F22,CYP3A43,TDO2,CYP2A13
GOMF_ORGANIC_ACID_BINDING	GOMF_ORGANIC_ACID_BINDING	1.00e-10	72	0.3655	0	0	1	0	keep	itself		True	AMBP,UGT2B4,ALB,CPS1,APOC1,DBH,SERPINA5,FTCD,AKR1C4,UGT2B7,AKR1C1,GSTA1,GNMT,RBP5,UGT1A4,PC,SHMT1,NR1H4,UGT1A1,LRAT
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	1.00e-10	47	0.3481	0	0	1	0	keep	itself		True	RDH16,SRD5A2,HSD17B13,ADH4,HAO1,HAO2,CYP4A22,AKR1D1,HSD11B1,ADH1A,AKR1C4,AKR1C1,HSD17B6,ADH6,CYP4F3,DHRS2,AKR1C2,CYP4F2,ADH1B,DCXR
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	1.00e-10	62	0.3316	45	32	1.73e-09	1	exclude	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	False	CYP2E1,CYP4A11,CYP2C8,CYP8B1,FMO3,CYP2A6,CYP3A4,CYP2C9,CYP4A22,CYP1A2,CYP2D6,DBH,AKR1D1,PAH,CYP3A7,AKR1C4,CYP1A1,CYP2A7,AGMO,AKR1C1
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	1.00e-10	41	0.2291	0	0	1	0	keep	itself		True	SERPIND1,ITIH2,AMBP,ITIH3,SERPINC1,AHSG,ITIH4,SERPINA3,ITIH1,SPP2,SERPINA11,SERPINA4,HRG,KNG1,SERPINA7,SERPINF2,LPA,SERPINA5,FETUB,SERPINA6
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	1.00e-10	43	0.215	171	41	0.026	0.1189	exclude	GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	GOMF_PEPTIDASE_INHIBITOR_ACTIVITY	False	SERPIND1,ITIH2,AMBP,ITIH3,SERPINC1,AHSG,ITIH4,SERPINA3,ITIH1,SPP2,SERPINA11,SERPINA4,HRG,KNG1,SERPINA7,SERPINF2,LPA,SERPINA5,FETUB,SERPINA6
