term_id	term_name	p_value	term_size	intersection_size	intersection
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1e-10	98	62	RPS24,RPL27,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,RPS15,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,GCN1,CEBPG,EIF2S3,RPL5,RPS14,RPS16,RPS2,EIF2AK4,EIF2S2,RPL19,RPL18A,RPS11,RPS19,ASNS,CEBPB,RPL3,DDIT3,RPS3,RPSA,RPL4,RPL13A,ATF3,TRIB3,ATF4
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1e-10	89	54	RPS24,RPL27,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,RPS15,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,RPL3,EEF2,RPS3,RPSA,RPL4,RPL13A,EEF1A2,EEF1A1
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	1e-10	114	62	RPS24,RPL27,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,GSR,RPS15,QARS1,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,CBS,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,LARS1,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,CTH,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,AHCY,RPL3,RPS3,RPSA,TXNRD1,RPL4,RPL13A,IARS1,EPRS1,MARS1,SARS1
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	1e-10	149	70	RPS24,RPL27,RHEB,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,ATP6V1A,RPL18,RPS15,RPL23,RPL30,UBA52,RPL36,FNIP2,RPLP1,RPL32,RPL38,RPS7,FAU,MTOR,ATP6V0E1,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,GCN1,CEBPG,EIF2S3,RPL5,RPTOR,RPS14,RRAGD,RPS16,RPS2,EIF2AK4,EIF2S2,RPL19,RPL18A,RPS11,RPS19,ASNS,CEBPB,RPL3,DDIT3,RPS3,RPSA,RPL4,RPL13A,ATF3,TRIB3,ATF4,SESN2
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	2.734194e-10	15	12	CEBPG,EIF2S3,EIF2S2,PPP1R15A,ASNS,CEBPB,DDIT3,ATF3,TRIB3,GRB10,ATF4,CHAC1
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1e-10	116	62	RPS24,PABPC1,RPL27,EIF3B,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,EIF4H,RPS15,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,EIF3E,RPL38,EIF3K,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,EIF3D,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,EIF3L,EIF2S3,RPL5,RPS14,RPS16,RPS2,EIF2S2,RPL19,RPL18A,RPS11,EIF4B,RPS19,RPL3,RPS3,RPSA,RPL4,RPL13A,EIF4EBP1
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	7.27379957e-08	24	15	QARS1,VARS1,LARS1,PPA1,TARS1,NARS1,WARS1,CARS1,IARS1,EPRS1,MARS1,SARS1,AARS1,YARS1,GARS1
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	1e-10	141	71	RPL37,ADRM1,RPS6,RPL7,RPL24,ELOB,RPS28,NPLOC4,UBB,PSMA7,ASCC3,RPS25,ASCC2,PSMC4,LTN1,RPS24,RPL27,RPS29,RPL23A,RPL28,ZNF598,RPS21,PSMD13,RPS3A,PSMB3,RPL37A,RPL39,RPL18,PSMD1,RPS15,RPL23,RPL30,PSMD3,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,RPL3,RPS3,RPSA,RPL4,RPL13A
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.044231e-09	111	54	SMG1,RPS24,PABPC1,RPL27,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,RPS15,GSPT1,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,RPL3,RPS3,RPSA,RPL4,RPL13A
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1e-10	133	62	NUP93,RPS24,POLR2F,RPL27,RPS29,RPL23A,NUP155,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,NUP188,RPS15,RPL23,RPL30,UBA52,RPL36,HSP90AA1,PARP1,NUP98,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,NUP205,RPLP2,RPL35,NUP160,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,IPO5,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,RPL3,RPS3,RPSA,RPL4,RPL13A,NUP210
